firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
24548,0.3113565309,-0.080074444,2.0177036922,0.0,0.1186167351,0.1179861719,-0.961378112,-0.040945653,-0.177863114,0.0184410973,0.8672763774,-0.03370325,16.0,0.0,0.1988636364,-0.144728057,-9.946548195,0.2296789124,0.4833429756,0.1062437776,-0.190875113,0.8261307837,0.0,4.7390805796,-0.140636338,4.7390805796,-0.140636338,0.3835506011,10.179095355,-0.693947409,0.0,0.0,0.0,0.0,0.0,-0.218842634,1.0,7.5710201124,0.0437323614,0.187988289,5.544507571,0.0047064626,-2630.246309,0.0264272264,10.828931268,0.0,-0.074083503,-0.118295889,0.0092692581,0.6125265944,-0.325225053,1.0,-0.008067532,0.5066518144,0.1780905798,3.0,11.069006649,1.5445346704,0.0,0.137500003,0.0630390985,0.1171831382,0.7078863681,6.479032871,1.9745081e-07,1.2144448e-08,1.7098282603,2.9235126798,0.2487644153,0.0697118169,-0.101760155,-0.100479261
82542,0.2538179521,0.0727861919,162.90487421,0.0125667678,0.2398231425,0.8997981518,0.2236216943,0.1439834235,0.754889574,0.0533113493,-0.036455115,0.0777294135,22.0,0.0285694081,0.5467625899,0.1941569233,0.0026221809,0.1728420195,-0.177279852,0.1377166827,0.3659257508,0.4543887171,0.0,1.5698133053,-0.020950338,1.0072311333,-0.021800104,257.58490566,5.6772941503,0.3741964486,0.0,0.0,1.0,0.0,0.0,1.7104516434,7.0,8.3628280573,0.391631315,0.1304497102,-4.169898629,0.116139126,-2725.873093,0.0264272264,10.84478792,0.0053946744,0.0471517055,0.0776078685,0.0103608495,0.0653172731,0.0002852364,1.0,0.0045751518,0.1226851852,0.0280685453,4.0,9.7412038895,0.2367609254,0.0,0.0526315793,0.0229369327,0.022676875,1.1163203023,0.6974132362,1.6189263e-06,1.9090910458,0.7087349737,0.5023052629,0.1186728222,0.0548232724,-0.00724977,-0.100479261
30680,0.7818273048,0.085051633,-6.05943542,0.0171337016,1.0667287948,4.9755106155,0.0927818297,0.0942998816,0.3697199631,-0.022191309,0.1217868371,0.1251573169,23.0,0.0428977897,0.0671641791,-0.026793067,0.040278318,0.1768172093,-0.053367612,0.1279129215,0.0588990043,0.587722976,0.0,2.1042193971,0.030000072,1.3109468477,-0.02008688,68.440147888,7.794667541,0.1797858076,0.0,0.0,0.0,0.0,0.0,0.7998138053,5.0,0.0055891318,0.0111355529,0.597424258,-0.24463618,0.0218004151,-477.4326601,0.0281087033,12.910984722,0.0014472131,0.0127373649,0.0307609632,0.0357979996,0.0302431696,0.0310415863,2.0,0.0001238289,4.9072978304,0.0211575781,4.0,12.031864337,0.4427836819,0.0,0.0565110557,0.0212098249,0.0266194384,0.6533005916,1.2775584463,2.7406078e-08,4.2436863e-08,0.7533194303,0.5674901641,-0.026679415,0.0264087291,-0.071180954,-0.250878763
25583,-0.100124722,0.0570034163,1.1429313497,0.0023715272,0.9165374257,1.3321909513,0.030792779,0.2286834236,0.3526226461,-0.003792299,0.1601625421,-0.053995626,24.0,0.0,0.1452145215,0.1660338194,0.8367203693,0.1172795684,0.0377763486,0.0516447103,-0.257718696,0.5962195363,0.0,0.6246427327,0.2962380394,0.6246427327,0.2962380394,7.6567486702,3.9471293916,0.0948023116,0.0,0.0,0.0,1.0,0.0,-1.834048027,5.0,0.1866039744,-0.083787375,-0.691494493,2.6566319511,-0.105358917,-2566.338315,0.0398715999,9.523607951,0.0004041057,0.0360109686,-0.567705022,-0.03398225,0.1978621937,-0.005986949,5.0,-0.001975309,5.0833333333,-0.312598566,2.0,9.655266549,1.5028785262,0.0,0.1785714328,0.0601228345,0.0593468057,0.9305162092,5.7051388126,5.4743252e-07,1.4058858e-08,1.7058998533,2.9100943095,0.4408793069,0.0916228958,-1.066015825,-0.05971495
56274,0.1978024876,0.0447011271,50.771667542,0.019474886,0.5978348675,1.6969700982,0.1147023262,0.0377490667,0.3644642683,1.0175542506,0.0143109029,0.0410068779,23.0,0.015683271,0.0055982183,-0.006732744,0.0458701042,0.1272159727,0.044298206,0.0508464055,0.124286928,0.4218685016,0.0,1.0822847225,0.037496225,0.3874206146,0.0381149769,250.42542017,15.525201875,0.1271036554,0.0,0.0,1.0,0.0,0.0,1.5218675406,4.0,-0.006348526,-0.03928168,-0.343929252,-0.048967654,0.0564990443,10754.545795,0.0364518986,16.550767672,-0.000124145,0.0136508514,0.0646781084,0.0103424742,0.0081348053,0.0191246899,1.0,-0.001025641,1.7824249362,-0.091129829,3.0,15.270372923,0.4078269488,0.0,0.051282052,0.022414989,0.0276572957,0.3758310473,0.6727301184,6.212524e-10,4.6665268e-08,0.1306076491,0.017058358,1.041631668,0.0350608302,0.0393064978,0.0260185247
48637,1.679096739,0.1275229707,-1.276963619,0.0,1.0936072322,4.1313038604,0.111337042,-0.001790474,0.4679969931,0.0024617068,-0.108890676,0.4488550408,23.0,-0.06045185,0.0,-0.257510525,0.1230565307,0.1848397127,0.0356325434,-0.058415909,0.0829844022,0.6598366925,0.0,7.5353834277,0.4582739934,5.8750643335,0.6164902012,5.2057022579,5.1060435435,0.1662958843,0.0,0.0,0.0,0.0,0.0,0.7929675066,6.0,0.0211214753,-0.089218408,1.0434234713,-0.582321954,0.3580608817,-309.0996398,0.0466316947,9.5336323797,0.0018086899,0.0114412229,0.0187821015,-0.009925558,0.2591862575,0.01063698,0.0,0.0055515835,1.2967479675,-0.013492064,4.0,8.2525763919,0.2326106594,0.0,0.057692308,0.0255300309,0.0343885236,1.0106096962,1.2445766255,2.2813725e-06,5.7272728102,0.5038840133,0.2538990989,0.2138196121,0.0439689545,-0.317747756,-0.013973553
64565,0.4302565014,0.0710896699,-3.647538952,0.007086856,2.0877155254,0.5023348816,0.0811792532,0.5105377578,0.1579554799,0.029313075,0.564003056,-0.506053158,19.0,0.267102209,0.3014346267,0.5927142388,-0.313789628,1.5253921265,0.113277352,0.3436072032,0.2956269535,0.3656708119,0.0,5.4808060904,3.2957131364,1.3557340874,1.927206542,3.329396243,2.4204564636,0.0831145814,0.0,0.0,0.0,0.0,0.0,0.5295628815,3.0,-47.60851672,-0.04768218,-0.144819027,-0.722053663,-0.178726632,2138.7555159,0.1284352916,15.540796179,0.0012896987,0.0074271754,0.043465746,0.0790526552,0.0770252894,0.0016301974,2.0,0.0001081081,0.0005036882,0.0088915054,3.0,15.185925125,0.8829526711,0.0,0.0501392744,0.0208484276,0.0267768053,0.2966661888,0.7983813465,1.0446689e-09,3.2782403e-08,1.2766960644,1.6299528408,0.0637627452,0.0353175357,-0.195274473,-0.153318351
27642,0.8294736842,0.1786466165,-2.060861423,0.0,0.3921804511,1.4273684211,0.0787911495,0.2596650817,0.7235890014,0.0102800425,0.2007366483,0.1571929825,14.0,0.0060384263,0.1166666667,0.1414141414,-0.059497604,0.3539019964,-0.056261343,0.0508579698,0.2895885287,0.4236610865,0.0,1.8746789933,-0.04813749,1.5274781715,-0.021294027,13.331460674,3.6809720786,0.6058577406,0.0,0.0,1.0,0.0,0.0,1.0838528678,3.0,-10.19660968,-0.717206833,0.6034699771,54.641250766,0.2228334607,-906.4689973,0.0519717294,7.6919992299,0.0016117479,-0.07856434,-0.129463069,-0.096731129,0.0607360951,-0.017985885,1.0,-0.187359347,0.325443787,0.005764164,2.0,5.9005820506,0.2523108524,0.0,0.3333333433,0.1457256001,0.1799478748,0.9320731655,1.6353739227,3.62906e-05,4.5689952e-08,0.6608794822,0.43676169,0.9358066105,0.0959553619,-0.142045457,0.1107744366
28215,1.0230633414,0.1819237532,-8.570351759,0.0440300154,2.4597219157,6.2275435886,0.1434482298,0.1402591571,0.4550644685,0.0331039004,0.1076326774,0.0025380711,17.0,0.0722324626,0.0564705882,0.0156758994,0.2035386748,0.092178516,-0.016582284,0.0990441978,0.3124292186,0.5823421001,0.0,3.0118439097,0.1091229815,1.4831068445,0.1032324959,35.448492462,6.168324407,0.1615504315,0.0,0.0,1.0,0.0,0.0,1.8580124575,6.0,0.036134963,0.0002311385,0.5720325966,0.5700268175,-0.061674127,-699.1603728,0.0969687896,9.5588911541,-0.000435893,0.0157450958,0.0390219632,0.3253926487,0.0540793366,-0.003801694,1.0,0.0088888889,1.5835378901,0.0408163257,1.0,8.8978190095,0.7655836957,0.0,0.094339624,0.0307230541,0.0317913336,1.3779951035,1.7761494685,9.8420785e-06,4.7727273682,1.034172915,1.0695136181,-0.472393772,0.0842926936,0.1911021354,0.041452823
87207,1.0126057704,0.0165097313,-0.40648271,0.0,0.3456072756,1.2485317033,-0.126676017,-0.153875646,0.4993498916,0.0128585559,0.3013602015,0.2627375224,13.0,-0.014031729,0.0465116279,-0.081965923,0.0276064306,0.1892892399,-0.479981565,0.1034505751,-0.244122641,0.8500558916,0.0,3.2565809848,-0.27238094,3.2026943326,-0.259878429,1.4167729398,6.068409416,0.188345519,0.0,0.0,0.0,0.0,1.0,0.5983421552,6.0,-0.012532056,-0.087330369,-13.90767108,2.419010651,-0.720975582,-1136.290992,0.0270140569,10.793993701,-0.001760041,-0.066437935,-0.090474519,-0.081927711,0.6732999682,-0.002760964,0.0,0.0110344828,0.3392693252,0.0011894144,5.0,10.459174203,0.9477935857,0.0,0.1911764741,0.0672809816,0.0606546043,0.9313786566,3.2540531449,3.3817061e-07,2.4896039e-08,1.6377412483,2.6821963963,0.1618321827,0.0970531163,0.7784835989,-0.102544749
63554,0.3145841615,0.0446934185,77.067256118,0.016439741,0.5018601515,1.3897905663,0.1004270785,0.3202270819,0.5619094794,-0.007770027,0.5206371782,0.1020455697,23.0,-0.092252669,0.1186440678,-0.093604588,-0.017347527,0.098101128,-0.239276496,-0.175452086,0.0908696962,0.3374751352,0.0,1.1907660223,-0.249908048,0.8070889792,-0.035929407,229.28545089,12.10706731,0.1734733757,0.0,0.0,1.0,0.0,0.0,1.1678107951,3.0,-0.00363458,0.07376417,-0.227147578,0.5828388579,0.1175377361,-1325.794455,0.0364518986,14.289036337,-0.003514989,0.0172645303,0.0392089766,0.0193464896,0.0074241424,-0.078858133,1.0,0.0,0.3852927455,0.0158695388,5.0,13.722598899,0.6917369727,0.0,0.1222570539,0.0347601035,0.0325059437,0.7196961801,3.3385525006,3.2421855e-09,2.3323674e-08,0.2297939261,0.0528052485,0.2296359084,0.0350715503,-0.176658993,0.0260185247
31318,1.0140237478,-0.084954013,-2.443350966,0.0,0.2773854609,1.4647911387,-0.021083353,-0.099424146,0.4045671168,0.0413034454,-0.170088601,-0.009681369,15.0,-0.006132918,-0.036534447,0.0571287658,-0.028320727,0.1512524524,0.1662923711,0.0012410643,-0.077947802,0.5485670518,0.0,3.4264714461,0.1161324557,1.8652511229,0.0617144164,12.656415303,4.8193741803,-0.123466561,0.0,0.0,1.0,0.0,0.0,0.5185386567,4.0,8.3233208807,-0.191665722,0.8906555059,-2.375054856,0.0287283434,-2701.151968,0.0264272264,10.115140337,0.0177819698,0.0122471722,0.0157251603,0.0523078675,0.0896192093,0.0076479044,1.0,0.057191264,0.5406162465,0.0592156872,4.0,6.0204163691,0.0356051219,0.0,0.030927835,0.0198173757,0.0796936873,0.9163416307,0.4834934622,3.3528884e-06,9.5454549152,0.1709371493,0.029219509,1.5449737234,0.0541236551,0.0709434599,-0.100479261
31668,0.4397553517,0.0744866754,54.029069767,0.0022717344,0.154259502,0.8450415028,0.2020856611,0.0173587729,0.8879910213,0.0059603922,-0.306559309,0.0515945828,20.0,0.0262591796,-0.091954023,-0.089312618,-0.004456472,0.4991596639,0.6797118848,0.0284324729,0.2167291188,0.5691111275,0.0,3.7840512224,0.54122451,0.75669383,0.5701242798,112.45930233,8.8770078017,0.464339557,1.0,0.0,0.0,0.0,0.0,1.4156895927,4.0,0.023991785,-1.853843651,-0.126954963,-1.733004738,0.0386489923,-613.1920523,0.0474054556,9.3385796611,-0.00393321,0.0257409723,0.0347705146,-0.021247663,0.0058057313,-0.000290438,1.0,-0.004844467,0.0814774649,-0.075396825,3.0,8.3514927356,0.4859641985,0.0,0.055555556,0.0244513963,0.0415647522,0.7311845621,3.2605024804,4.9925715e-07,2.3346666e-08,0.6469143183,0.4184981353,0.4228271573,0.0759083717,0.2534989611,-0.000431976
54391,0.3600586702,0.0662711558,-0.37458829,0.0120340211,0.6718751913,0.4931960261,0.1141782216,-0.01201883,0.1124056979,0.5009675708,-0.084755905,0.052535426,24.0,0.056813328,0.0777990192,0.1813457606,0.0416808385,0.1644739701,-0.055938512,0.0738802735,0.1600075478,0.6808930379,0.0,1.7732334749,0.1319696059,1.5837678985,0.0552439202,5.7852526261,0.6619176238,0.1075228014,0.0,0.0,0.0,0.0,0.0,0.377111606,6.0,0.0797914756,-0.068981889,-524.2028568,-0.142215621,508.30112768,2426.4368919,0.1133007734,15.070264614,0.0037370114,0.0181254603,0.0519478567,0.0337844095,0.0460219771,-0.019149289,4.0,0.0019692308,-0.020748782,0.0222262312,5.0,14.398194469,0.7044154511,0.0,0.0589285716,0.0332551681,0.0393246752,0.3587032473,1.0711537055,2.9334556e-09,3.0263828e-08,1.3842066477,1.9160280437,0.1577914738,0.0358729142,-0.200658822,0.0494891599
32046,0.2954623142,0.0555577504,54.481806225,0.0,0.4910721801,0.4388845851,0.1411849917,1.4328606419,1.1617529076,1.0287494807,4.8352621803,0.1166362345,19.0,0.0,0.7683168317,0.6977076412,-0.02100588,0.2672561654,-0.08410755,1.1182330657,0.2355193219,0.4814649942,0.0,0.3801752304,-0.593474569,0.2553956835,-0.593474569,112.01446734,3.8411407439,0.7021978022,0.0,0.0,0.0,0.0,0.0,1.5023057032,3.0,-10.19992985,-0.065556668,0.0694586071,55.10619739,0.1822767128,-329.2874973,0.0519717294,12.884919943,0.0085381987,0.0158400267,0.0456214491,0.0744560428,0.0049814805,-1.61781418,0.0,0.0039713554,0.3829980471,-0.159384944,6.0,10.642563665,0.2089228756,0.0,0.2060301453,0.0738946393,0.0776279826,1.1655690786,1.3871791778,2.1100689e-07,6.6727471e-08,1.1447260354,1.3103976962,0.0187807306,0.0490865238,-0.536581797,0.1107744366
32054,0.4786439022,0.0443323495,4.6609363758,0.0,0.0450649637,0.6029467371,0.2308396718,0.3395685289,0.8757975901,0.2965328467,0.2550826386,0.013344607,15.0,0.1029601325,0.3867488444,0.5291724106,0.0314418103,0.1978073667,0.0428378598,0.2340784224,0.3481125936,0.6277333123,0.0,9.2621489337,-0.001768477,6.3600978907,-0.084566866,5.900375167,3.7101147197,1.4496043585,0.0,0.0,0.0,0.0,1.0,0.964367068,4.0,-0.076466568,0.2269962546,2.7151484641,2.3680907969,0.0494333304,-819.1222993,0.0430702538,13.155302383,-0.019995164,0.0377467093,0.0433519475,0.0174383186,0.1951234187,-0.010590019,1.0,-0.001791045,1.3913231587,-0.091864834,5.0,13.099381045,2.3857710745,0.0,0.3037036955,0.0722369109,0.0557745152,0.9739370272,29.172281239,6.9503795e-09,5.8922911e-09,2.2269350637,4.9592397779,0.015409445,0.0742394007,0.6050514942,-0.114102204
47511,0.4676223671,0.0584470703,3.541222467,0.0583497348,0.0732993136,0.8837371084,0.2345278234,-0.005086513,0.5754710027,0.0,-0.042554783,0.1243259878,24.0,0.0020693551,-0.054697555,0.0040461601,0.0275949885,0.1616549983,0.212322177,0.031403688,0.0010541024,0.6356482418,0.0,5.1616006156,0.0108996816,4.1327433628,0.011137414,6.7994713656,8.5844271413,1.2105605013,0.0,0.0,0.0,0.0,0.0,0.6690486113,6.0,-0.015391587,-0.177257131,0.1419648646,-0.747989611,0.099828638,-798.1451063,0.0331741021,11.985247498,0.0050682751,0.0342104706,0.0395729258,-0.008638521,0.2890867953,-0.012410922,0.0,0.0,-0.102403779,0.0055852435,6.0,10.73891524,0.2719292848,0.0,0.0297619049,0.0178406091,0.0268128387,0.7406168858,1.0887078543,1.0064122e-07,7.3776123e-08,0.3470616011,0.1204517549,0.0360078006,0.0375916198,-0.411475039,-0.094664591
33188,0.326058245,0.0681837617,32.134375,0.0110979144,0.4578269752,1.1129839897,0.2135884229,0.0289569232,0.4383880945,0.0148498144,-0.242389937,0.0625967979,15.0,0.1168699187,-0.021164021,0.3381465911,0.2934850405,0.1698977793,-0.213905797,0.155677081,0.3385863629,0.5472419081,0.0,2.6402404121,0.267349907,1.3939610761,-0.000945444,122.01666667,3.4663825758,0.162885565,1.0,0.0,1.0,0.0,0.0,1.3228272741,7.0,0.041743586,-0.194881005,-2.769284294,0.1485938158,-1.176384139,-3180.258768,0.0791407986,10.346392944,0.0027177487,0.0202134611,0.0425336878,0.025355395,0.0203190904,0.0107564955,0.0,0.00323157,-0.396059783,-0.019406814,2.0,8.3086919168,0.297680971,0.0,0.045751635,0.02560722,0.0249210805,0.7281849431,1.1662910946,5.9823407e-07,0.9545455119,0.6091416497,0.3710535494,-0.411523231,0.0717184613,-0.343408767,-0.043762763
48143,0.8155947933,0.0555630311,0.0863685909,0.0235879677,0.1516065163,0.9518880577,0.0393617708,0.0158032054,0.1777239409,-0.013025356,-0.053890447,0.067357015,23.0,-0.004172522,0.0666666667,0.030736025,-0.01428667,0.1687493752,-0.069428998,0.0260467139,0.0299055927,0.7509844732,0.0,7.2871414941,0.1063328818,5.700454622,0.1181375703,2.2781772883,5.5740856193,0.5484409377,0.0,0.0,1.0,0.0,0.0,0.2132005856,7.0,-0.001310057,-0.022551741,0.1799215256,0.0497687574,-0.023437144,-166.3707423,0.0466316947,11.69553448,-0.000329187,0.0143444512,0.0168267151,-0.020879771,0.3090670863,0.2110599096,1.0,-0.001105991,-0.800785083,-0.010949376,6.0,10.444499209,0.4039047107,0.0,0.0573248416,0.0194392241,0.0183486538,1.6131423852,15.504146405,5.188394e-07,1.9090909334,0.2848637931,0.0811473806,0.3729994771,0.0256074107,-0.122785158,-0.013973553
34041,0.4583360272,0.0497193899,3.005190844,0.0047216736,0.0937160447,0.5475306106,0.0870249234,0.1365759824,0.3122767244,0.5702636586,0.0120720721,0.0381904978,15.0,0.0068167203,0.2969283276,0.2409529212,-0.010110787,0.2525987526,-0.206909921,0.0693184941,0.1659027247,0.5100709623,0.0,3.5562212902,-0.042949181,3.4016377072,-0.056304198,3.6732706514,4.2965435978,0.7077997672,0.0,0.0,0.0,0.0,0.0,0.3858331211,4.0,-10.15989518,-0.536945172,0.23233232,55.752112033,0.1038309761,-851.5201223,0.0519717294,11.105047448,0.0039269652,0.0261980102,0.0317630387,0.0246468342,0.2316166033,-0.088064068,1.0,0.0008247423,0.9008650297,0.062943263,6.0,9.2124381701,0.1526077848,0.0,0.0384615399,0.0256657202,0.0277401939,1.0345006287,0.8836662433,7.4709389e-07,0.9545455488,1.1336158752,1.2850849525,-0.034791964,0.0586957658,-0.169937903,0.1107744366
23552,0.6006184452,0.0811503946,0.1422191624,0.0347064548,0.771054168,1.3584171262,0.1489998646,0.1336710082,0.2756908552,-0.090381589,0.4278838068,-0.038170613,23.0,0.0304925117,-0.1,-0.155127336,0.0480474531,0.1552489296,0.4838569019,0.0446523327,-0.086977674,0.5638267034,0.0,3.6447724431,0.6504686276,2.4713104812,0.6875231588,2.8452891035,34.668874172,0.1893398604,0.0,0.0,1.0,0.0,0.0,0.4974163095,3.0,0.0452632587,-0.233841997,-14.31965841,0.013828033,-1.021883717,-942.4378905,0.0270140569,11.491463675,0.0066333634,0.0541911491,0.1440722633,0.1481471782,0.1630856073,0.0647043847,1.0,-0.0112,-0.053079342,0.0111133549,1.0,10.386648386,0.4857642917,0.0,0.0595238097,0.0334191171,0.0356894754,0.8603821867,3.3985367293,2.2487993e-07,3.6183577e-08,0.9320530608,0.8687229081,0.0300981806,0.0392064012,-0.199754139,-0.102544749
60628,0.4190567003,0.0526995884,5.0175347941,0.0,0.6056271334,1.6791772716,0.1084013686,0.2702219898,0.2683383066,0.2828722358,0.2277212902,0.1805164151,21.0,0.0059355762,0.3420634921,0.3778779921,0.0222777472,0.1623490956,-0.034711081,0.3535925448,0.3371177318,0.5155721473,0.0,1.0272101929,-0.054580745,0.8971335373,-0.032086563,69.142987825,8.1674499067,0.281427197,0.0,0.0,1.0,0.0,0.0,0.6337539671,7.0,-0.006306586,0.016448735,0.0368369237,-0.670564415,0.0153381178,7941.0280509,0.0736624127,16.392683607,0.0090815195,0.0182519003,0.0451739729,0.012356853,0.0237005552,-0.027409426,1.0,-0.000467836,0.6966854862,0.0809791191,7.0,16.164171528,1.6508227226,0.0,0.0827190802,0.0300382214,0.0369688815,0.675536735,13.001363189,1.392132e-10,6.425341e-09,0.8532642311,0.7280598481,0.3070103382,0.0407719496,0.3936790924,0.1287197634
57330,0.6962435318,0.0634026618,5.6272321429,0.0227384684,0.7925541979,2.123493947,0.0962490623,-0.040769369,0.2463329139,-0.159904868,0.2197865899,0.1738725582,24.0,-0.0001835,-0.018518519,-0.082618679,0.0508928354,0.1126088861,-0.132677468,0.0623764156,-0.228390767,0.4383028279,0.0,0.4350849044,-0.007498123,0.1947715437,-0.065702204,1476.4575646,149.38370952,0.2669671441,0.0,0.0,1.0,0.0,0.0,0.3761575684,5.0,-0.719518367,-0.23538189,23.323483674,-0.285080182,-1.245493309,-447.9888431,0.082228137,11.057824241,0.0120168974,0.0065479957,0.0143905192,-0.040915293,0.0007870769,-0.002447435,0.0,0.0291973094,3.5800464037,0.0389199271,5.0,8.8419903965,0.1344212651,0.0,0.0294117648,0.0128131793,0.0152679621,1.0460717643,0.6377901131,6.0410785e-07,1.5042506e-07,0.2252800336,0.0507510935,1.1791288381,0.0461395532,0.0821144572,-0.09448427
37875,0.4995628191,0.0594330066,-3.483763838,0.0148449814,0.8297088361,1.9268234423,0.0920757799,0.0556452216,0.5215449656,-0.015996019,0.058174433,0.101120746,23.0,-0.000589841,0.0169491525,0.0243573021,-0.005770175,0.1013947677,-0.029655695,0.0381904461,0.0130788138,0.4853305959,0.0,1.7224067456,0.094062251,1.0880744604,0.1321280098,482.2099631,6.3562867844,0.1475016811,0.0,0.0,0.0,0.0,0.0,1.2925868781,4.0,8.3435898692,-0.138182122,0.3761945772,-2.038685619,0.1395304584,-2093.180968,0.0264272264,13.419399378,1.0001e-05,0.0116482459,0.0331104603,0.0149595666,0.0051112774,0.0198344202,1.0,-0.000279441,-0.410845202,0.0206192331,5.0,12.453262747,0.9892011729,0.0,0.09375,0.0238672309,0.0283498775,1.1923545389,6.7422554921,1.5427806e-08,1.9582604e-08,0.5700004936,0.3249005627,0.1151805955,0.0420909499,-0.252060125,-0.100479261
20765,0.2714817274,0.1323594187,-17.38553034,0.0212547972,1.1120123426,1.5148873616,0.0777934936,0.0766917293,0.2443609023,0.233572282,-0.096546311,0.1632754873,23.0,-0.000724113,0.0569832402,0.0349834983,-0.003237467,0.1365853659,-0.027417998,0.0135338346,4.0178571429,0.3515425978,0.0,1.241025641,0.0158838212,0.8384615385,0.0552066981,87.111111111,6.2222222222,0.1591752577,0.0,0.0,0.0,0.0,0.0,5.5178571429,6.0,0.0392172304,-0.116733744,-2.823860812,-1.517796531,-1.075705449,-2171.509564,0.0791407986,13.850447711,0.006784772,0.0132681564,0.0676156584,0.1188148822,0.0143291653,-0.002378757,0.0,0.0006708595,-0.269315673,0.0276781786,3.0,12.875128509,0.5031225417,0.0,0.0901408419,0.0443421559,0.0402605975,0.8860526669,3.0122821773,1.8355887e-08,3.0636288e-08,1.0759537999,1.1576765796,-0.022900458,0.0346409465,-0.019777807,-0.043762763
17144,0.0180026692,0.0399239004,422.59036752,0.0316513805,0.3474836963,0.5710310361,0.2438391699,-0.010506355,0.9337074621,-0.031894934,0.0772932684,0.0728341426,24.0,0.006517427,0.002745098,0.0755352718,0.0350441424,0.1642923375,0.1498666117,-0.014683272,-0.615446826,0.2943836173,0.0,0.7171157443,-0.083484525,0.4471843181,-0.106530018,942.65625,15.269552012,0.1742336488,0.0,0.0,0.0,0.0,0.0,6.9126213592,5.0,-0.016555879,-0.0421348,-0.52372907,0.2314755146,0.088326309,7270.7830445,0.0364518986,16.291286441,0.0033056581,0.0235396687,0.2119602863,0.0103643127,0.0016574299,0.036224136,0.0,0.0001098901,0.4636111182,-0.036782197,7.0,15.45336429,0.5609751856,0.0,0.0309446249,0.0146435817,0.0198448106,0.5781645033,1.4360296442,5.64885e-10,3.8592284e-08,0.2953647178,0.0872403165,0.4668555311,0.0247283827,0.190034812,0.0260185247
