firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
45583,0.5430158242,0.0843957316,4.7131469115,0.0249858505,0.2926817922,1.2736064341,0.1740858506,0.0624959001,0.510653232,0.0007558579,-0.029978587,11.0,0.0236632942,0.0333333333,0.1184015832,-0.086759583,-0.062432294,0.1400673898,0.0575628764,0.1202495202,0.5811669702,0.0,4.6008174944,2.0911506233,20.567946578,6.5705981174,0.3830086957,0.0,0.0,1.0,0.0,0.0,0.8020473448,5.0,0.0348099379,0.0104730848,0.2798990662,-0.126199467,0.6454381169,30.279792434,0.1467093328,12.459929672,0.0028463182,0.0273265505,0.0423447944,0.0116806986,0.0836235275,0.0424319461,2.0,-0.001502347,-0.384699693,0.0004564933,4.0,11.797653178,0.3404018658,0.0,0.0221238937,0.0126012052,0.0154690688,0.814888648,1.6204230656,4.7988156e-08,7.8964368e-08,1.1517941865,1.326629848,0.0734892162,0.0429371208,-0.166843085,0.234694444
57920,0.6648837413,0.0568711655,-0.038123268,0.0165928532,0.5253806228,2.1207738499,0.0644010459,0.0550606025,0.4025956399,0.0,0.0419129952,11.0,0.0024311001,-0.074074074,0.0888930894,0.1274236041,0.0149614699,0.2038877179,0.0235709974,0.0656866841,0.6177080164,0.0,2.96509756,1.4690930602,10.490379037,7.3586818901,0.1490350691,0.0,0.0,1.0,1.0,0.0,0.7026214099,5.0,-0.044380234,-1.109344259,0.0148175687,-1.961507049,0.434124759,208.38752294,0.5816114228,12.882422348,0.0023565222,0.0164460489,0.0290781604,0.0192774225,0.1698481954,-0.004400239,2.0,0.0020720704,-0.369890121,0.0551742208,4.0,12.407241512,0.5947367457,0.0,0.0289017335,0.0117605937,0.0199427779,0.9295282904,2.9571281941,1.2404149e-08,3.4001109e-08,0.9044503529,0.8180304408,-0.084742777,0.0422697332,0.3904303333,0.0556342473
14702,0.4750332464,0.0863382947,1.3439155441,0.0,0.416634699,1.07667127,0.1825259209,0.2322100687,0.7767401177,0.0044697904,0.2621782332,10.0,0.0991585064,0.3044247788,0.595800127,0.1877442525,0.3236557801,0.1751651451,0.2054920394,0.2070735789,0.6449182441,0.0,2.5740811822,1.8052250264,6.3720296655,3.8141831442,0.3120708256,0.0,0.0,1.0,0.0,0.0,1.3748639384,5.0,0.0674641367,0.165126495,-0.166713446,1.482569601,0.3884199922,-53.91104406,0.0309805399,12.152818219,-0.011439652,0.0093924333,0.0168314672,-0.005863906,0.2102760267,0.0346267557,0.0,6.4e-05,-0.199133786,-0.124395154,5.0,11.722412185,1.5443981696,0.0,0.097826086,0.0353651416,0.0346065061,0.9148981398,6.4822704144,1.8381888e-08,1.1715555e-08,2.2619023038,5.116202032,0.1009501624,0.0545066669,0.5837827365,0.0123254331
14737,0.6063587126,0.0554029163,1.0973356976,0.0,0.0989514195,0.4659717291,0.1193958119,0.1354419755,0.3538896497,0.0041953851,-0.045526734,6.0,0.0259826231,-0.189189189,0.2197241776,0.4724965194,-0.050576483,0.0970464135,0.1439678403,0.1716952118,0.7406970782,0.0,7.7740361152,6.7120546608,1.5246004669,7.412047141,0.7960455038,0.0,0.0,1.0,0.0,0.0,0.4142849568,4.0,-0.057902543,-0.32169846,0.0822802055,-2.362844565,-0.335634009,-198.6027448,0.0422630468,10.725060929,-0.017241379,-0.038794882,-0.04484091,-0.07598694,0.1003959033,0.4715648556,1.0,-0.048304198,-0.965201465,-0.027967806,5.0,8.1856288911,0.1253586623,0.0,0.2857142985,0.0698946554,0.0344324718,1.5999274172,2.1120256607,2.475384e-06,2.2105264409,1.0018260433,1.003655421,-0.475887789,0.0584587847,0.5000000006,-0.058332636
67387,0.8668071967,0.0841218227,-10.75000108,0.0,1.5110516475,1.8511397813,0.0763008089,1.6336020365,0.7743742045,0.0,4.1003361779,2.0,0.3380578411,1.3035714286,0.8060995665,-1.665164801,0.2600086518,0.0519335898,1.1059691482,0.4288961859,0.4547826143,0.0,1.2549739074,0.1549180328,24.210420842,80.006622517,0.136583298,0.0,0.0,1.0,0.0,0.0,1.1036877999,2.0,0.017736414,1.2316314056,0.1756217995,0.7566416647,0.3370642548,-175.3892226,0.1224857945,9.9454209292,0.0072481083,0.0095008339,0.0276310091,0.1994541506,0.1094566226,-0.237702575,1.0,0.0037452437,0.0123076923,-0.102581337,3.0,9.8580978502,1.4117161716,0.0,0.1818181872,0.0523680787,0.0418541116,1.2752406976,11.569622417,3.6433066e-07,1.3160554e-08,0.4110541361,0.1689655028,0.6014741364,0.0478342361,0.3425926007,0.3602587897
15246,0.4012163755,0.0865796806,1.5305618219,0.0,0.2189609902,1.1022532419,0.3957437584,0.4738936644,1.6620911599,0.0056040522,0.7865340474,2.0,0.018737533,0.3620178042,0.9137786668,0.3082936392,-0.03082329,1.0,0.1633237822,0.345402273,0.7380105627,0.0,2.3711620436,2.2193735714,4.419432807,4.966560029,0.9082921472,0.0,0.0,1.0,0.0,1.0,3.1065989848,3.0,-0.084640156,0.0965774876,-0.052225962,-0.413623097,0.4640755176,-278.3289575,0.207869402,12.353505094,0.0578291815,0.0693196406,0.1078685352,0.0688392287,0.3841400794,0.0777134205,1.0,0.0229850771,0.9756220516,-0.008105803,7.0,13.349467077,3.2512671977,0.0,0.0666666701,0.0184250345,0.0219104241,0.6863760768,19.374363464,3.1915185e-09,5.3558347e-09,2.8719252265,8.2479545068,-0.155274396,0.0826771993,0.6871765596,0.0398827628
10559,0.9405628293,0.1339308348,-196.3989896,0.0571923082,1.2198654026,4.5584025692,0.1418156427,0.0402021285,0.5192382355,0.0037230568,0.0101988289,11.0,0.0487795929,0.0677966102,0.1045764942,-0.083228736,-0.020499944,0.0878239988,0.0952569872,0.0907658522,0.5221584761,0.0,1.5648961803,0.578487484,948.4113164,11.604426874,0.1812893977,0.0,0.0,1.0,0.0,0.0,1.2424842373,4.0,0.0010692546,-0.089684116,0.1570050001,-0.229056174,0.111698726,2.4845918028,0.1108229395,14.026160387,-0.001950283,0.0069031352,0.0147972357,0.0556146226,0.0015255711,-0.008129841,1.0,-0.003892711,0.085550287,-0.025368122,3.0,13.804843744,0.9698010498,0.0,0.0543131009,0.0248209855,0.0284151573,0.7623726567,7.6428276487,4.3612031e-09,1.827585e-08,0.7579731412,0.5745232828,0.2409857034,0.0321247984,0.1162596596,0.2460897268
15537,0.4906152696,0.0521686764,1.1447141811,0.0029016182,0.274746969,0.5987609962,0.1690310171,0.1490995763,0.4281426554,0.2506142506,-0.263371151,5.0,-0.06284658,-0.239130435,-0.257996854,-0.229643066,0.4578978928,0.0633116883,-0.294844633,1.0912136047,0.6537052316,0.0,2.9950442478,2.4276106195,2.2806815565,4.3140243902,0.197480168,0.0,0.0,1.0,0.0,0.0,1.2205617109,4.0,-0.028235664,-0.378428719,-0.151131423,0.424246339,1.1736611742,-193.7765504,0.0309805399,10.219392584,-0.001098994,0.0192524683,0.0315935656,0.0086992289,0.1919554804,0.1895978828,0.0,0.0019219227,0.8982001161,-0.074588012,6.0,9.0058958981,0.9191153239,0.0,0.1395348907,0.0383903283,0.0438348014,1.7182323654,12.362169006,5.7280748e-07,1.2457827e-08,1.5189520032,2.3072151879,-0.352746237,0.0692141358,0.062410323,0.0123254331
16185,0.6140746306,0.0430753819,0.4106435644,0.0,0.1696430291,0.3835173091,-0.125302371,0.1214577131,0.3686183703,0.0038289726,0.3088585018,2.0,-0.003170561,0.1344537815,0.1955320682,0.0144509871,-0.134093745,0.1647843943,0.0765795567,0.0787870583,0.8847921439,0.0,4.6635395538,4.6620182556,0.703960396,2.5308924485,0.3705420368,0.0,0.0,1.0,0.0,0.0,0.4505888723,2.0,-0.08863726,-0.130986535,0.1606322926,0.8949756561,-0.135090801,-327.0224575,0.207869402,10.482170403,0.0118534483,0.0180292043,0.0222249434,0.0297468354,0.6598480421,-0.071656788,1.0,0.0,1.5000703057,0.0027720034,4.0,10.192531198,0.3844213182,0.0,0.0495049506,0.0263083332,0.0348745379,1.0930028114,0.4927051792,2.2233325e-06,1.1052633511,1.5908779623,2.5308926908,0.3001236537,0.0555049855,0.0665634567,0.0398827628
63095,0.7196212121,0.0360606061,-45.31239389,0.0361363636,2.378030303,8.5765909091,-0.012704715,0.1419594481,0.5258057309,0.0075566751,0.1902324347,10.0,0.1617576113,-0.052631579,0.1361433087,0.1819651246,0.0163419998,0.1153442852,0.1937664079,0.0069967137,0.5640932525,0.0,1.1437017737,0.3499682667,192.20882852,12.614038997,0.0393331371,0.0,0.0,1.0,0.0,0.0,1.9649104209,5.0,-0.085315041,-0.125168379,-0.12185905,5.3575261325,1.7027632724,-67.36832561,0.0678730984,9.5617012211,0.009402356,0.0137247947,0.0520004135,-0.157563025,0.0651929667,-0.00053414,1.0,0.0278904665,5.4909090909,0.0442723855,2.0,8.4425235231,0.440681445,0.0,0.0298507456,0.0136808889,0.0152800585,0.8161030509,1.9505886978,5.6400555e-07,1.1052632041,0.5579193482,0.3112739991,-1.188520409,0.0506894739,-0.060193357,0.1819450219
16791,0.7360961151,0.055064483,-0.288013088,0.0,0.4110499197,3.8156555941,0.0263837638,-0.064152644,1.1174879808,-0.110565111,-0.023194748,4.0,0.0670547148,0.0410094637,0.3127415574,0.7981348158,-0.171769016,0.3164196123,0.1062199519,-0.085563944,0.5917707497,0.0,2.6414634146,0.662804878,25.610630408,90.475982533,0.3781270755,0.0,0.0,0.0,1.0,0.0,1.689315946,2.0,-6.241693159,-0.06309881,0.0771917607,-1.222779806,0.8909984611,-58.00995767,0.1883546608,10.544006667,0.0337132766,0.0372906045,0.0592044403,0.1191103905,0.3087278778,-0.003879162,0.0,0.0235727509,-0.115535975,0.0646579647,5.0,10.364056187,0.9013316557,0.0,0.0465116277,0.0166001039,0.0359342778,1.1401447811,4.5836638418,8.4191552e-08,2.4246657e-08,1.0680170535,1.1406604265,-2.42209631,0.0711438855,-0.20908364,0.1449942782
16935,0.963198951,0.0930583703,-0.637858903,0.0363636583,0.2414669141,1.3213147768,0.092345513,0.0205899104,0.3041369669,0.0,-0.075645325,10.0,0.0304932735,0.1485507246,0.0673732021,-0.02844946,-0.04657728,0.1665073077,0.0487737526,0.0479409548,0.6372111814,0.0,5.495864461,3.1949039488,5.619963608,5.2272727273,0.567839196,0.0,0.0,0.0,0.0,0.0,0.3819096591,5.0,0.0232251047,0.0092524408,0.3214522582,-0.298064837,0.6201459919,-161.2315737,0.0309805399,10.715572657,-0.00143104,0.0075111851,0.0091015215,0.0565007813,0.106904733,0.0639403345,0.0,-0.008795823,-0.390004793,-0.035612535,4.0,8.4321798171,0.1286513362,0.0,0.0925925896,0.0410039196,0.0470590157,1.0923338139,0.3896973534,6.8821793e-06,7.7368426271,0.2073197013,0.0429814586,1.065364843,0.0357717615,0.1413710326,0.0123254331
17057,0.360775309,-0.01543189,4.6675591254,0.0,0.49675829,0.7782130074,0.0121793211,-0.021688882,0.3546883427,0.1088478676,-0.001357681,9.0,-0.031896871,0.3170731707,0.3696659931,0.1618287663,-0.107222554,0.1045721525,0.0102087988,-0.048365547,0.5975481,0.0,1.9380633531,1.3358228174,10.283801874,2.8757174944,0.0306365057,0.0,1.0,1.0,0.0,0.0,0.7556782756,2.0,-1.608296972,0.0713910091,-0.413784806,-0.568314065,4.044297152,-586.2339168,0.2876639322,10.254496475,0.0132403635,0.0181085747,0.0430068337,0.0670264671,0.0370548274,0.0215442455,2.0,0.0133017145,-0.861992941,0.0684782639,4.0,9.1830205613,0.3391998123,0.0,0.0540540554,0.0262296204,0.0236615053,1.2292462107,1.8879799291,2.3420195e-06,8.6646044e-08,1.0386045716,1.0786994561,0.0054368079,0.0504714435,-0.551351359,-0.107601066
17225,1.4349053259,0.0677398766,-9.879121526,0.0161123325,3.0125523013,7.4652861499,0.0513176705,0.6520621272,0.8397715538,0.0187553282,1.2629448114,10.0,0.2117082396,0.2363636364,0.2947201669,-0.433369925,-0.015942207,0.3314006367,0.3715200944,0.0544484282,0.5405765639,0.0,1.817371401,0.7261173353,30.990343853,6.9153352954,0.1073336381,0.0,0.0,1.0,0.0,0.0,1.5417326774,1.0,-0.012882678,0.2229781066,0.6144509272,-3.16149609,0.4117529733,-89.79207324,0.0718728965,9.9224564991,-0.010400578,0.0051630016,0.016379278,-0.092073809,0.0436980471,-0.002234511,0.0,-0.052644302,-0.797742807,-0.035714287,3.0,8.8243837303,0.3537670281,0.0,0.1060606092,0.0395044337,0.0415045255,1.1503871659,2.1912495667,1.7213941e-06,6.9021382e-08,1.6182122162,2.6186107768,-0.319855707,0.0742683105,0.3934497858,0.2217160695
17284,0.4233701367,0.1051524711,1.8805755396,0.0030888538,0.6483307045,2.8101340694,0.1933128363,0.2648929569,0.633571207,1.1515837104,0.1318265259,3.0,0.0850029111,0.3829787234,0.3703490049,-0.301661255,0.1535315921,0.1166163142,0.2220757059,0.5426245211,0.6078595695,0.0,1.5197368421,0.8100328947,61.523741007,8.1992329818,0.2345406598,1.0,0.0,1.0,0.0,0.0,1.8805076628,5.0,-0.020087743,0.323831916,-0.619949411,-1.372197018,0.5564733701,-100.2093882,0.0261787142,9.7669946361,-0.001814412,0.0178861789,0.0529881078,0.2999690389,0.0283749638,0.0238688649,1.0,0.009421027,-0.810224632,-0.049390243,3.0,7.4776749421,0.0996948118,0.0,0.0289855078,0.0093291175,0.093699262,1.0428421943,0.334493375,1.2216359e-06,9.9473689665,0.7314035636,0.5349511728,-0.165654704,0.0555248661,-0.263986976,-0.016407319
58018,1.2448348382,0.0404533125,-108.9791455,0.0194017761,2.2569851001,6.6961126593,0.0555602438,-0.028834394,0.4389036865,-0.007852245,-0.039694535,10.0,0.0193190503,-0.075542857,0.0823166747,0.1611224684,-0.071636203,0.0851545593,0.0529465672,-0.008530213,0.5422835329,0.0,1.6308298329,0.1549180328,458.32268566,48.189278227,0.0669135148,0.0,0.0,1.0,0.0,0.0,1.1581155402,3.0,-0.009017495,-0.233023583,0.461277009,-0.313506173,-0.226247346,-561.9932832,0.1108229395,12.867192057,-0.002849752,-0.003570893,-0.010814368,0.001194625,0.0014488248,0.0118354962,1.0,-0.0099496,0.7948892344,0.027779365,1.0,12.208120547,0.6163246626,0.0,0.0285714287,0.0157332605,0.0263651012,0.6588039164,1.2302920798,1.8144279e-08,6.2528838e-08,0.9056055789,0.8201214645,0.3099946169,0.0399292672,-0.015856853,0.2460897268
17903,0.3524989201,0.0518579918,18.66239097,0.0,0.3156309467,1.7286036168,0.1428157957,0.3718627897,1.0413740202,0.0038086533,0.6706420318,4.0,0.1216004528,0.0967741935,0.2656597258,-0.434780803,-0.018086353,0.0625252584,0.3801807417,0.1825017624,0.5560307706,0.0,2.2761654479,0.2681672761,75.970754233,76.71865285,0.2556745876,0.0,0.0,1.0,0.0,0.0,1.6953865434,1.0,0.0115620181,-0.050044352,-0.296595479,0.3945615887,0.8886814118,-124.0947295,0.0573904277,11.462887961,-0.00085993,0.0159275868,0.0302142407,0.057538663,0.0308752998,-0.05135785,0.0,0.0026666667,2.3454464576,0.044093919,5.0,10.266380003,0.3349453428,0.0,0.0363636352,0.0313261006,0.026907882,0.9746018228,2.4400280347,1.4692337e-07,6.0679065e-08,1.2837512489,1.6480172692,-0.255644499,0.0568428411,0.0405596446,0.0698664486
18164,0.0408660262,-0.03105818,3.2958916084,0.0,0.0577128369,0.0576127569,-0.205076142,0.1286750668,0.3566246659,0.0666097353,1.1331689273,2.0,0.2930941704,0.5333333333,1.1778058008,1.9323845553,1.9186854273,0.1400414938,0.3333333333,-0.322080797,0.3952625169,0.0,0.7539234149,0.1463122654,1.3863636364,12.888059701,-0.62652499,0.0,0.0,1.0,0.0,0.0,0.4786939679,3.0,2.2092624533,0.5832870917,-0.749133414,-27.97008198,-0.218233643,-784.5530054,0.2955089135,8.6573898219,0.0,-0.129997991,-0.172028716,-0.014678409,0.0,1.6187943212,0.0,-0.020749933,0.5837505643,-0.02313946,3.0,9.760086183,2.2049543677,0.0,0.2142857164,0.1052945894,0.1447965955,0.815456528,19.769176408,1.3169539e-06,6.1835047e-09,1.3865963314,1.9226493864,3.6111466769,0.1001184737,-0.99633698,0.0088454717
49373,0.407705807,0.0921176648,1.2407682476,0.0474212446,0.2419597648,0.7901791746,0.3159490348,0.0005293468,0.2535929093,-0.030354132,-0.051333633,11.0,0.0,0.0,0.1899091837,0.25938259,0.0009141028,0.1878846419,0.063281234,0.034079471,0.6748929471,0.0,1.8341134204,1.8341134204,2.7212932888,6.7494681304,0.4616649016,0.0,0.0,1.0,0.0,0.0,0.4176419802,6.0,0.0337462462,-0.022860249,0.144589049,-0.146016804,0.7885926359,439.05091743,0.1467093328,13.822318705,0.0025271576,-0.009109172,-0.014515124,0.0224236258,0.2724564124,-0.009370979,0.0,5.2287582e-06,-0.069001844,-0.006281707,3.0,12.635137086,0.5314993784,0.0,0.0324675329,0.0137101261,0.0199146266,0.7870899621,1.7720316065,6.1988674e-09,4.160922e-08,0.7929390556,0.6287523459,0.3614561471,0.0292518584,0.1762318999,0.234694444
18570,0.3408531254,0.0548980758,9.5206619162,0.0148066357,0.0494950804,0.6912677315,0.2591834646,0.0848025239,0.5537512864,-0.010160623,-0.022246207,11.0,0.0018936252,0.2866666667,0.129032418,0.1379541616,-0.063245721,0.0762189256,0.2351660959,0.102327499,0.6115319404,0.0,1.9691508033,1.7306601863,10.795221843,58.574074074,1.5531031137,0.0,0.0,0.0,0.0,0.0,0.6444060509,3.0,-0.001898662,0.0344956402,-0.533183433,0.0990599087,0.5534143559,-280.0781024,0.0312775509,12.872728253,0.000722175,0.0386939245,0.0443126464,0.0223788555,0.159538173,-0.054736445,1.0,0.0001017342,0.0131172458,0.0130123496,5.0,12.122908404,0.4187046343,0.0,0.0116279069,0.0111725054,0.0168932241,0.6023457842,0.8782769079,1.6077108e-08,6.6559283e-08,0.9065784035,0.8218844017,0.0071139276,0.0336949972,-0.363048314,0.2979293455
18623,2.1271473258,-0.210197032,-60.15807189,0.0301029374,3.7918278649,3.8985326643,-0.052235895,-0.005255075,0.0778383005,0.0358086998,0.0334669417,11.0,-0.011151343,-0.26612127,-0.000219697,0.2716508467,-0.07849847,0.1046781233,-0.035025835,-0.067534581,0.5335324931,0.0,1.8004244326,0.8034231408,61.7279578,13.94976158,0.0807402304,0.0,0.0,1.0,0.0,0.0,0.1380734806,1.0,-0.120587936,-0.416786023,1.8506284163,-1.338830323,0.5087015845,-126.4591409,0.1306978641,11.115209008,0.0059530939,0.0023077232,0.0064214436,0.1011812166,0.001022567,-0.062764264,2.0,0.0358996103,-0.124869882,3.13856e-05,2.0,10.905038128,0.8247786282,0.0,0.068965517,0.0297278639,0.0259439486,0.9578768263,2.1110358789,1.5809113e-07,4.6281853e-08,1.506206217,2.2686571681,0.2413576362,0.0512847151,0.3470826258,0.0260364422
27289,1.3278484423,-0.06517798,-14.4330853,0.0,6.8493960552,16.56822611,0.0133046985,-0.000348906,1.6620911599,0.0007140307,0.0090528411,11.0,-0.008688561,-0.015384615,0.0297961527,-0.026708544,0.0202196051,0.1311167186,0.0149246292,-0.046190536,0.5369230786,0.0,0.908894003,0.3245381936,151.92062787,71.8179909,0.0583519483,0.0,0.0,1.0,0.0,0.0,4.6360902256,4.0,0.010372305,-0.083443064,0.3387144458,-0.336313008,-0.246262335,-330.6127973,0.0601175357,10.595202458,0.0014072516,0.0046304683,0.026914329,-0.648815604,0.0258354642,-0.004657889,1.0,0.0168899271,0.9554548886,-0.010390673,0.0,10.021270588,0.9631347366,0.0,0.0754716992,0.0350350614,0.0368488453,0.9496954251,3.2310252028,2.7287034e-07,3.106004e-08,0.3913123308,0.1531253402,1.0093148609,0.0707746148,0.0833333502,0.303958045
18834,0.6832383124,0.0173824908,0.8923850858,0.0,0.2521221335,0.7993411884,-0.032939946,0.0036432844,0.2279499728,0.0,-0.052561417,8.0,0.071864738,-0.043956044,-0.137569031,0.283300937,-0.171252074,0.1382051282,0.0868950517,0.0261054875,0.6783220458,0.0,10.135306554,5.5299506695,3.1116591044,6.3016380344,0.1725014668,0.0,0.0,1.0,0.0,1.0,0.2910419362,2.0,-0.022369347,-0.183254328,0.0414916197,-1.864443261,-0.3180091,-190.5865441,0.0309805399,9.322038264,-0.021001701,-0.014574416,-0.019952529,-0.072976055,0.2794313638,0.0036892935,0.0,-0.0208,3.5802469136,-0.099358976,1.0,8.4176490611,0.6562777144,0.0,0.0625,0.0310503077,0.0520483458,1.9893950248,15.264693371,9.4553691e-06,6.6315789687,1.0999729719,1.209940539,-0.118321978,0.0508985285,0.2048387081,0.0123254331
47642,0.6161337445,0.0707606755,2.0157925146,0.028517392,0.1611610199,0.8439270869,0.0860544793,0.0458234335,0.4602096436,-0.045897936,0.2011887229,10.0,-0.006512789,0.2916666667,0.0951892521,0.0338256157,-0.145434421,0.1026781236,0.1766224086,-0.011379978,0.5182907442,0.0,3.2354090074,2.7216222426,7.6771522116,3.939614561,0.6259647781,0.0,0.0,0.0,0.0,1.0,0.5592834577,2.0,-0.200477908,0.2535078565,-0.09186899,2.4577784347,-0.318651839,-154.9797874,0.0415193682,12.266611381,0.0134928047,0.0267372566,0.0341009342,0.0323521902,0.1410115542,0.1381194998,0.0,-0.001138889,-0.46686747,0.0072962912,3.0,11.524667507,0.5963818069,0.0,0.0357142873,0.0178245039,0.0206070063,0.9408298792,3.3666746825,2.3952043e-08,3.3429309e-08,0.883963988,0.7813923322,-0.100419645,0.0408457898,0.2690912963,0.1974659963
18973,0.4408985946,0.087639697,1.8470863096,0.0067340079,0.2088843707,0.8299990053,0.3624454148,0.1669862936,0.805177957,0.0,0.0707020177,2.0,0.0138344808,0.0533333333,0.151576358,0.0565441512,-0.002266749,0.1055337723,0.076682272,0.2302455408,0.6355820102,0.0,3.7105319224,3.089269228,4.169254024,8.2236099919,0.5487598647,0.0,0.0,1.0,0.0,1.0,1.2856851087,4.0,-0.030061936,-0.843311117,-0.256173644,-0.776981283,0.5947102742,32.040616133,0.074790396,11.615473028,0.0004230357,0.0417597945,0.0607413774,0.01768897,0.2957780517,0.0091384826,3.0,0.0060752463,1.9483599066,0.0439613536,7.0,9.7001466285,0.5862959052,0.0,0.025641026,0.0157267772,0.0181962177,1.9893950248,17.735045291,3.2095987e-07,1.6362622e-08,1.0747278398,1.1550399296,-0.037341705,0.0328793739,0.127403151,0.2857519349
29938,0.6178127485,0.1111443302,2.8129130599,0.0291032035,0.6389002911,1.2632278902,0.2067699574,-0.048272992,0.503201479,-0.147511025,0.0108153024,11.0,-0.027855136,-0.02238806,0.0747852784,0.1301449632,0.0331918613,0.1554466607,-0.011804722,-0.103585044,0.3971341686,1.0,2.9936674009,1.2760646109,39.739405873,5.9029476843,0.2259747045,0.0,0.0,0.0,0.0,0.0,0.9058084462,4.0,0.0015033762,-0.274559086,-0.25622381,-0.1336347,0.5777522487,125.41128871,0.0312775509,12.71373778,0.0031062391,0.0198186409,0.0397954627,0.0120535268,0.0179041253,0.000855677,1.0,1.01911e-05,0.2841726619,0.0483797747,4.0,9.213335881,0.0491495915,0.0,0.0288184434,0.0121239221,0.0068853174,1.3095419592,0.5250550348,2.6199066e-07,1.105263591,0.669956467,0.4488416677,-0.055670876,0.028972001,0.0265011048,0.2979293455
10866,0.7584079083,0.1024504742,-23.34474982,0.0495585669,0.5553299692,2.9783273652,0.1485050813,0.0741274994,0.9810850383,-0.025097736,0.1465331737,10.0,0.0699991708,-0.017857143,0.0474213997,0.0936056561,-0.027163083,0.1632440696,0.1056870386,0.0266532588,0.5552388101,0.0,2.5802153479,0.913717154,378.07553524,9.8999086643,0.2897231523,0.0,0.0,1.0,0.0,0.0,1.5973818753,2.0,0.009074522,-0.089797166,0.0672225111,-0.867865111,0.4149870589,339.25715349,0.1224857945,13.452311521,-0.000275445,0.0175708369,0.0270131859,-0.003600605,0.0116834008,-0.003792526,1.0,0.0012926137,-0.300148588,-0.047065338,5.0,12.442234095,0.3488841658,0.0,0.024390243,0.0134339627,0.0170002063,0.7370393845,1.482590213,1.5341067e-08,7.2529328e-08,0.6412695569,0.4112266447,0.1546216489,0.0338985512,-0.033261148,0.3602587897
29970,0.842328796,0.161733671,-0.386425075,0.0159333122,0.3395325525,1.9344993141,0.2501044512,0.1246046488,0.4548421105,-0.056689342,0.1147583579,10.0,0.020463138,0.073381295,0.3772489952,0.2935508237,0.2550363845,0.1598228951,0.1075606205,0.1286229323,0.7016371591,0.0,3.4572580645,2.564516129,5.3578578213,8.7135218631,0.6855059999,0.0,0.0,1.0,0.0,0.0,0.6323695744,5.0,-0.00225179,0.0142344876,-0.200990752,-0.469127249,-0.363912738,-77.51738821,0.0261787142,10.695942593,0.0053927863,0.0323573395,0.0437675891,-0.002207205,0.2840972791,0.0749693541,0.0,0.0053561509,3.5771144279,0.0517505072,3.0,9.2256968553,0.183639399,0.0,0.0557491295,0.0159244191,0.0068196007,1.3257607206,1.1207470895,4.2951914e-07,3.3157895893,0.5912699687,0.3496001758,0.3886499809,0.0391610544,0.0260088125,-0.016407319
44257,1.0324514552,0.0666002273,-2.369953673,0.0429623632,0.9672838257,3.2457683863,0.0825313059,-0.071693449,0.3360874374,0.0,-0.108102287,11.0,0.0048283101,0.0593607306,0.0804870589,0.0161027253,-0.113614515,0.1469587666,0.0221195758,-0.034778431,0.5656773581,0.0,2.1714520098,1.4914471485,12.540761687,6.8974189279,0.1573710773,0.0,0.0,0.0,0.0,0.0,0.6195190124,4.0,1.4834683737,0.1279173327,0.1940831123,-0.436244156,0.4246703014,-238.8253153,0.0467909422,11.230894064,0.0039974266,-0.009657206,-0.018632409,0.0843675548,0.1294258727,0.0107625971,0.0,-0.065152058,0.1571815718,0.0361753143,4.0,9.025936649,0.2230278422,0.0,0.0958904102,0.0322189992,0.0213353533,1.0450911272,3.2198648498,4.0465969e-07,7.42701e-08,0.9431251627,0.8894850724,-0.104728516,0.0410868608,0.143674157,-0.03715149
67176,0.4757985456,0.0818729451,8.7798817756,0.0,0.3959669739,1.4997652953,0.096573913,0.3346583022,0.7783155196,0.0,0.5273589053,2.0,0.3380578411,0.380952381,0.4052982469,0.7601502206,-0.002851555,0.0938082143,0.5062923377,0.2078385993,0.5378206475,0.0,2.0427545823,0.1549180328,87.889082462,167.65267344,0.2818986834,0.0,0.0,1.0,0.0,0.0,1.2842121151,4.0,0.0183197053,0.309012358,-0.215386852,-0.641621662,0.3547667504,13.383191329,0.1224857945,12.405896392,-0.003826275,-0.003679841,-0.005104048,0.0005103433,0.0455258695,-0.018457601,0.0,-0.002809366,1.6951650943,0.0372060006,5.0,11.672283278,0.3992877493,0.0,0.0443037972,0.0167832935,0.0206343616,0.8990991833,0.869596545,5.8340329e-08,8.4639615e-08,1.6815689927,2.8276742772,0.0330865527,0.0470970872,0.3027711154,0.3602587897
