firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
33209,0.3877642505,-0.070204254,0.6405518304,0.0,1.0196428071,0.1838960885,-0.047158589,-0.076222695,0.0038058488,0.009514494,-0.026469571,-0.028685653,-0.598795526,-0.028166261,0.0286856531,9.0,0.0020332743,0.1449275362,0.0497643949,-0.730473929,0.0186143324,-0.058352142,0.0278831287,-0.185658112,0.7828056791,0.0,21.284807256,0.0455272498,20.879818594,0.208329532,4.6865059005,-0.061830968,0.0,0.0,1.0,1.0,1.0,-0.185108452,3.0,-0.488671583,0.0526705672,-0.083831588,-0.409481295,-1.165685786,-0.110802863,-151.9992714,0.1071316187,10.393818334,0.0312000317,-0.015836716,-0.054151801,0.0133885372,0.6271940491,0.0081589213,0.0,-0.021622866,-0.38566131,0.0,4.0,8.6520518279,0.1986383778,0.0,0.0454545468,0.0327800137,0.0431906671,0.977789085,0.5843831833,1.6318681e-06,2.176006e-07,1.5342157767,2.3538180495,0.0664369986,0.0695842852,-0.245887449,0.1735998319,0.0294117647058822,0.0606060606060605,0.0,0.09375,0.0,0.09375,0.1666666666666667,0.0606060606060605,0.0294117647058822,-0.3137254901960784,-0.4776119402985075,-0.5070422535211268,-0.527027027027027,-0.5977011494252873,-0.5882352941176471,-0.5977011494252873,-0.5833333333333333,-0.5783132530120482,-0.5,-0.5625,-0.6153846153846154,-0.6111111111111112,-0.6601941747572815,-0.5783132530120482,-0.6534653465346535,-0.736842105263158,-0.7265625,-0.7131147540983607,-0.6818181818181819,-0.6759259259259259,-0.6464646464646464,-0.6634615384615384,-0.631578947368421,-0.6568627450980392,-0.6601941747572815,-0.6666666666666667,-0.6428571428571428,-0.6759259259259259,-0.7307692307692308,-0.7265625,-0.7727272727272727,-0.7463768115942029,-0.7083333333333333,-0.7107438016528926,-0.7666666666666666,-0.6982758620689655,-0.6929824561403508,-0.6428571428571428
50788,0.7863141122,-0.315511821,-6.920459205,0.0,1.2124370182,2.7955406744,-0.031632328,-0.064272898,0.477258523,0.0,0.1570414359,0.0145655842,0.0954412066,-0.34562465,0.0145655842,13.0,-0.023434083,0.0083067093,0.1005382724,-0.085193909,0.2726774049,0.4477450901,-0.044757162,-0.277393567,0.5787730808,0.0,1.555703255,-0.212744703,0.8657989643,26.615518655,4.2591814976,-0.174996547,0.0,1.0,0.0,1.0,1.0,0.8786817449,2.0,-0.836077016,-0.110838639,-7.952686345,-0.67834055,-0.467471786,2.2986153182,-163.6538063,0.0849810308,11.556889717,0.0063283733,0.0092426103,0.0214424703,0.0627358995,0.089634586,0.0037414973,0.0,0.0115523907,0.8620146905,-0.093812073,0.0,10.408503835,0.332070109,0.0,0.030927835,0.0117455035,0.0186485341,0.9430049719,1.3553599745,1.4812862e-07,9.6878032e-08,1.3779876733,1.8988500278,0.0952196715,0.0523195767,-0.451595756,0.1378447792,-0.0387596899224805,0.1376146788990826,0.3777777777777777,0.2653061224489796,0.3191489361702126,0.55,0.7714285714285714,0.5308641975308641,0.4090909090909091,-0.1948051948051947,-0.2051282051282051,-0.1506849315068493,-0.0814814814814814,-0.0606060606060605,-0.088235294117647,-0.1267605633802817,-0.1788079470198675,-0.1677852348993288,0.0247933884297519,0.2038834951456309,0.2916666666666667,0.24,0.0598290598290598,0.2653061224489796,-0.0746268656716417,-0.1895424836601307,-0.2873563218390804,-0.3186813186813186,-0.3033707865168539,-0.1948051948051947,-0.1267605633802817,-0.1205673758865247,-0.0387596899224805,-0.1079136690647482,-0.1388888888888888,-0.1842105263157895,-0.1388888888888888,-0.1564625850340135,-0.1621621621621621,-0.3260869565217391,-0.3072625698324022,-0.3297297297297297,-0.3830845771144279,-0.3541666666666666,-0.3921568627450981,-0.4585152838427947,-0.4833333333333333,-0.3737373737373737
53196,1.3534477388,-0.122455627,-15.70529985,0.0174615887,1.7341353172,6.6522666052,0.0017115605,0.0849937324,1.0680405684,0.0058209554,0.2790329703,0.0611383454,1.4811570585,-0.303831643,0.0611383454,14.0,0.0926114339,-0.071428571,0.1141582272,-0.098350982,0.2006814457,0.1436430255,0.1237826419,-0.091583371,0.5341588366,0.0,2.6809397499,0.3810418466,0.3518648839,78.043898156,59.129933481,-0.004133366,0.0,0.0,1.0,0.0,0.0,1.9850988665,2.0,-0.109624173,-0.748292905,0.6034891256,-1.158505366,-1.261520093,-0.820932835,-158.0810819,0.0647549552,10.935358897,0.0073000491,-0.012673972,-0.028689203,0.1071811644,0.0288545989,-0.001617584,0.0,-0.006101696,-0.638709677,0.0168733085,2.0,10.052672351,0.2631121801,0.0,0.0340909101,0.0212777533,0.0161345314,1.579218491,1.5491838098,4.7477321e-07,1.1052632419,1.076473267,1.1587946946,0.2653981891,0.0455596658,0.6448267278,0.201087961,-0.106060606060606,0.0535714285714286,0.0172413793103447,0.0172413793103447,-0.1194029850746268,-0.078125,0.1346153846153845,0.1346153846153845,0.0925925925925925,-0.2435897435897436,-0.2531645569620253,-0.3586956521739131,-0.3444444444444444,-0.3295454545454546,-0.3444444444444444,-0.4271844660194175,-0.3058823529411765,-0.2891566265060241,-0.3723404255319149,-0.2236842105263158,-0.1917808219178082,-0.1917808219178082,-0.2435897435897436,-0.2716049382716049,-0.3295454545454546,-0.3789473684210526,-0.3444444444444444,-0.41,-0.2435897435897436,-0.2133333333333333,-0.313953488372093,-0.313953488372093,-0.2133333333333333,-0.2236842105263158,-0.2716049382716049,-0.313953488372093,-0.2891566265060241,-0.3370786516853933,-0.313953488372093,-0.3789473684210526,-0.4215686274509803,-0.41,-0.41,-0.4380952380952381,-0.4040404040404041,-0.3295454545454546,-0.2804878048780488,-0.3370786516853933
44708,1.2032771084,-0.065333333,-8.241666667,0.0,2.5352931727,5.4488032129,-0.012911176,0.0877130665,0.419757991,0.0540128683,0.1257159568,0.0274779767,1.5089746742,-0.163919679,0.0274779767,14.0,0.0679852693,0.0298507463,0.0361662935,-0.090687822,0.1221692281,-0.042663544,0.0583663225,0.0154822266,0.5165623394,0.0,1.8420160057,0.1197882236,0.9529916425,22.256430446,5.2765626458,-0.004086988,0.0,0.0,1.0,1.0,1.0,1.1088365283,1.0,0.1951654548,-0.213502367,-24.15228536,-2.054740025,-0.335274308,-0.947706784,-254.0420915,0.0713581945,11.145523549,-0.003605069,0.0021237247,0.0058494769,0.3102068531,0.0324522143,-0.045122122,0.0,-0.019428571,6.6356502242,-0.045311118,2.0,12.23064025,1.1666398929,0.0,0.0235294122,0.0177075174,0.0156153612,0.9647209434,2.0218169838,1.0082413e-07,3.9242615e-08,1.3795057536,1.9030361241,-0.061672291,0.0618903844,0.0598684149,0.2953376451,-0.0277777777777777,-0.0140845070422535,-0.0789473684210526,-0.1358024691358025,-0.1463414634146341,0.25,0.1864406779661016,0.2280701754385965,-0.0140845070422535,-0.3693693693693693,-0.396551724137931,-0.453125,-0.4444444444444444,-0.453125,-0.4166666666666666,-0.465648854961832,-0.4399999999999999,-0.4017094017094017,-0.3577981651376146,-0.4964028776978417,-0.4166666666666666,-0.4166666666666666,-0.6067415730337078,-0.6067415730337078,-0.6482412060301508,-0.6391752577319587,-0.6391752577319587,-0.6236559139784946,-0.625668449197861,-0.6391752577319587,-0.5857988165680473,-0.6153846153846154,-0.5333333333333333,-0.5070422535211268,-0.5394736842105263,-0.5238095238095238,-0.5364238410596027,-0.5333333333333333,-0.5138888888888888,-0.542483660130719,-0.5833333333333333,-0.5364238410596027,-0.5483870967741935,-0.5,-0.5930232558139534,-0.6728971962616823,-0.6067415730337078,-0.4067796610169492
58405,0.5444642893,0.0592539572,-0.645098996,0.0260968707,1.1129612337,4.9901564654,0.1137936844,-0.027044905,0.8111715361,-0.03995778,-0.034608032,0.1018650937,2.8889262874,-0.111926357,0.1018650937,14.0,0.0093759087,0.1046938776,0.1063762989,0.0411823337,0.135588843,0.1081854807,0.0592880517,-0.011210113,0.5871023423,0.0,1.8021741052,0.0417359627,0.6412019443,21.056764149,52.503829609,0.1216194211,0.0,0.0,1.0,1.0,0.0,2.3831359339,6.0,-0.080890308,-0.572170456,-0.205494324,-1.921206577,-0.964820257,-0.629027549,-97.88884994,0.0647549552,11.838463137,0.0037594885,0.0140086613,0.0420426077,0.0222819109,0.1641613899,-0.016976952,1.0,0.0025142861,4.4550295858,0.0615384616,5.0,10.865205658,0.310264002,0.0,0.0357142873,0.0249572558,0.029745219,0.8342355467,1.850657724,9.2913105e-08,7.1024093e-08,0.7975698793,0.6361177124,-0.079868767,0.0366720517,0.1778373159,0.201087961,-0.0140845070422535,-0.0410958904109589,-0.0140845070422535,0.0,0.0606060606060605,0.1111111111111111,0.4285714285714286,0.3725490196078431,0.3725490196078431,0.0606060606060605,-0.0140845070422535,0.0144927536231884,0.0,0.0294117647058822,0.0144927536231884,-0.0789473684210526,-0.0410958904109589,0.0447761194029849,0.0144927536231884,-0.0277777777777777,-0.0277777777777777,-0.0410958904109589,-0.1566265060240963,-0.0789473684210526,-0.1764705882352941,-0.1666666666666666,-0.1463414634146341,-0.1666666666666666,-0.1954022988505747,-0.0789473684210526,0.0,0.0144927536231884,0.0606060606060605,-0.0277777777777777,-0.0277777777777777,-0.0789473684210526,-0.054054054054054,-0.125,-0.1139240506329114,-0.1666666666666666,-0.2134831460674157,-0.306930693069307,-0.1358024691358025,-0.1463414634146341,-0.2222222222222222,-0.1764705882352941,-0.1666666666666666,-0.054054054054054
63589,2.1257638073,-0.859018801,-8.518135904,0.0,1.0960634548,2.4755875441,-0.218286631,-0.192175956,0.2876672977,0.0322658903,0.0651174741,-0.31654389,-1.32844294,0.2821386604,0.31654389,10.0,-0.23256951,-0.288924559,-0.048657131,-0.187659575,0.2158628536,0.2412915475,0.0093694065,-0.281648334,0.6117231538,0.0,1.7205048865,-0.462891318,1.2430378971,9.6727502296,2.7253880983,-0.498956303,0.0,0.0,0.0,0.0,1.0,0.3749950363,1.0,-0.325340577,-0.481780401,2.3486882981,2.1670137312,-1.128977502,0.0807222147,-291.1907423,0.0262528486,10.24385843,0.0261204645,-0.033437488,-0.059280527,-0.043357421,0.2460807347,-0.603827883,1.0,0.3281082083,-0.605553287,0.0015384592,2.0,9.8230093334,0.5225177305,0.0,0.0416666679,0.0299709437,0.0364668058,0.7580594672,1.4481862269,5.2778118e-07,6.9597349e-08,2.1033631384,4.4241364921,0.060923335,0.0727094997,0.1490384521,0.0496383177,0.0,0.0434782608695651,-0.25,-0.368421052631579,-0.25,-0.25,-0.2941176470588235,-0.1111111111111111,-0.25,-0.6571428571428571,-0.6962025316455696,-0.7176470588235294,-0.6799999999999999,-0.7176470588235294,-0.7647058823529411,-0.7818181818181819,-0.8064516129032258,-0.7391304347826086,-0.7333333333333334,-0.7575757575757576,-0.7391304347826086,-0.76,-0.7798165137614679,-0.8153846153846154,-0.9207920792079208,-0.9205298013245032,-0.9289940828402368,-0.9163763066202092,-0.9036144578313252,-0.9104477611940298,-0.9154929577464788,-0.9142857142857144,-0.904,-0.8762886597938144,-0.9104477611940298,-0.905511811023622,-0.8969957081545065,-0.8867924528301887,-0.88,-0.8888888888888888,-0.896551724137931,-0.8857142857142857,-0.8471337579617835,-0.8153846153846154,-0.8260869565217391,-0.8367346938775511,-0.8389261744966443,-0.8235294117647058
26382,0.4645544849,-0.065763609,-9.158489858,0.006925382,1.3361898605,3.4286013821,-0.033926256,-0.196541503,0.0353341712,-0.004188112,-0.05306618,0.1331070178,4.0905347061,-0.334771935,0.1331070178,13.0,-0.008157649,-0.35671702,-0.157883533,0.4281469864,0.1573547855,0.6773614268,-0.451613633,-0.440411896,0.5893922518,0.0,1.6548493469,0.1786740016,1.2253045928,52.57736931,4.883344159,0.0256980547,0.0,0.0,0.0,0.0,0.0,0.0340356121,6.0,0.1729000878,-0.523872141,0.3978574574,-0.271157394,-0.197815971,0.053783078,969.00220296,0.2860640182,14.391148728,0.0015464309,0.0067795345,0.0240369315,0.2445730102,0.1250664417,0.0677491384,2.0,0.023545794,-0.209470752,0.0772222187,1.0,14.235362264,0.8646924387,0.0,0.0427807495,0.0221602939,0.025880523,0.6507909803,3.5324100238,2.1055604e-09,2.2240902e-08,1.350921631,1.8249892531,-0.002300555,0.0452869062,-0.171145327,0.255199309,0.0348837209302326,0.2361111111111111,0.2361111111111111,0.2191780821917808,0.289855072463768,0.679245283018868,0.6181818181818182,0.8541666666666667,0.5344827586206897,0.1483870967741936,0.1633986928104576,0.1194968553459119,0.2624113475177305,0.2992700729927007,0.5084745762711864,0.390625,0.4471544715447155,0.7115384615384615,0.934782608695652,0.797979797979798,0.8350515463917525,0.7281553398058251,0.5344827586206897,0.7115384615384615,0.3692307692307692,0.2108843537414966,0.289855072463768,0.3088235294117647,0.2191780821917808,0.4126984126984128,0.435483870967742,0.4471544715447155,0.5892857142857142,0.4710743801652892,0.3484848484848484,0.2447552447552448,0.289855072463768,0.2805755395683453,0.1788079470198675,0.1866666666666667,0.1866666666666667,0.1866666666666667,0.5084745762711864,0.390625,0.3484848484848484,0.2361111111111111,0.3484848484848484,0.4126984126984128
37103,0.8138559311,0.0899967054,-4.559454288,0.0199570133,1.9218587278,2.8854666635,0.0806816768,1.0252891854,0.6952077851,0.0023201856,2.0543686769,0.1873510526,4.2535366526,-0.29280758,0.1873510526,10.0,0.1449963787,0.6105417277,0.7847149782,-0.081307864,0.12922616,-0.145340254,0.5997674276,0.1279101742,0.4423319432,0.0,2.6138876438,-0.41627619,1.4790452712,37.321000855,5.2699078967,0.1588966161,0.0,0.0,0.0,1.0,0.0,1.1704628781,1.0,-0.171993661,0.3480023585,0.4239604061,-0.391052247,0.5910321069,-0.046773372,-143.7260684,0.1186370227,11.367700251,0.0038331469,0.0166572036,0.0502229477,0.2128709946,0.0280700641,-0.007695267,0.0,0.0055319149,-0.408506726,0.0192307699,2.0,11.144579103,0.639497472,0.0,0.0272727273,0.0162480734,0.0191413039,1.1201191937,2.2767675116,1.1703396e-07,4.3206803e-08,0.9106251583,0.8292381789,0.0426925698,0.0366815817,-0.209982366,0.4245075144,-0.4534883720930233,-0.3517241379310345,-0.2985074626865671,-0.2932330827067669,-0.248,-0.1607142857142857,-0.0784313725490196,0.0217391304347827,-0.0873786407766989,-0.3088235294117647,-0.3426573426573427,-0.3088235294117647,-0.2419354838709677,-0.2033898305084746,-0.1965811965811965,-0.1214953271028037,-0.1607142857142857,-0.1454545454545455,-0.0208333333333333,0.0930232558139534,0.0804597701149425,-0.0309278350515463,-0.0105263157894737,-0.1531531531531531,-0.2166666666666666,-0.1607142857142857,-0.2769230769230769,-0.3285714285714286,-0.3333333333333333,-0.2769230769230769,-0.2769230769230769,-0.2769230769230769,-0.1896551724137931,-0.175438596491228,-0.3037037037037037,-0.2824427480916031,-0.168141592920354,-0.1132075471698113,-0.0208333333333333,-0.06,-0.0784313725490196,-0.0873786407766989,-0.0105263157894737,0.032967032967033,-0.0505050505050505,0.0561797752808987,-0.0961538461538461,0.1898734177215189
31974,0.3940594456,0.0159707711,-1.467561401,0.0106659004,1.2165260785,0.4163632301,-0.013297489,0.0817020486,0.1781632706,0.0,0.0693216683,0.0496004148,4.813091696,-0.060898015,0.0496004148,14.0,0.0071610355,0.015,-0.147627681,0.1817811693,0.0303578242,0.1424147232,-2.9014e-05,0.1217979463,0.3799284199,0.0,1.1245310687,0.1109254892,0.9866528093,18.137372977,0.7371303144,0.0202840575,0.0,0.0,0.0,1.0,0.0,0.6501875423,3.0,-0.42428913,-0.260251596,-0.505936979,-2.145416698,2.6331221178,0.1192924591,133.29479925,0.1398231097,12.04858735,0.0001576445,-0.000693091,-0.002875676,0.1827346173,0.0149029342,0.0173285054,0.0,-0.004750304,-0.948519949,-0.005862975,3.0,9.1298757003,0.0493188905,0.0,0.0119047621,0.0047073965,0.0037390638,1.3717386807,0.3306821292,3.8672827e-07,7.736842701,0.9310421371,0.866839461,0.2352107514,0.0260836496,-0.398270735,0.0801038809,0.0145985401459853,0.1255060728744939,0.1120000000000001,0.1779661016949152,0.1346938775510204,0.1931330472103003,0.2300884955752211,0.2034632034632035,0.2930232558139534,-0.1174603174603174,-0.0825082508250825,-0.128526645768025,-0.0380622837370242,-0.0380622837370242,-0.0176678445229682,-0.1003236245954692,-0.1003236245954692,-0.0855263157894736,0.1535269709543567,0.1631799163179916,0.0570342205323193,0.1982758620689655,0.0570342205323193,0.1209677419354837,0.1440329218106995,0.1583333333333334,0.1583333333333334,0.1982758620689655,0.5191256830601092,0.3969849246231156,0.3365384615384614,0.3830845771144278,0.5027027027027027,0.5444444444444445,0.4866310160427807,0.4111675126903553,0.5795454545454546,0.5977011494252873,0.6848484848484848,0.6257309941520468,0.5706214689265536,0.6848484848484848,0.705521472392638,0.6547619047619047,0.6951219512195121,0.7267080745341614,1.0441176470588234,1.278688524590164
62228,1.1331530004,0.0633353437,-1.405373937,0.0,0.6164461919,0.990310165,0.0056546771,0.2371703998,0.1646937908,-0.012065295,1.0194844289,0.1951080413,4.8731205487,-0.245305421,0.1951080413,8.0,0.0140992333,0.8151750973,0.646418354,-0.369302194,0.1168888024,0.254013565,0.1448823363,0.0218298507,0.654306711,0.0,5.6244550847,-0.160211218,4.5261916673,3.4849785408,1.3200017815,0.2245463938,0.0,0.0,1.0,0.0,0.0,0.1935610226,2.0,-0.787618401,0.696029749,-7.605847457,4.2741597715,1.5258752586,2.398934547,-196.6818116,0.0849810308,10.863196905,-0.00686515,0.0078969482,0.0121929643,0.1150714873,0.1567512632,-0.341873928,1.0,-0.016490641,-0.928520372,-0.034093845,5.0,10.356575477,0.4412327947,0.0,0.027777778,0.0144861986,0.0162254294,1.2134266513,2.2395644043,2.6612709e-07,2.2105263861,1.3781002061,1.8991601779,-0.071481445,0.0530403203,-0.230392147,0.1378447792,-0.0568181818181817,-0.1075268817204301,-0.0348837209302325,0.0121951219512195,-0.1862745098039215,0.0121951219512195,-0.1354166666666666,-0.0348837209302325,-0.2019230769230768,-0.5059523809523809,-0.5388888888888889,-0.5786802030456852,-0.5870646766169154,-0.5931372549019608,-0.5808080808080809,-0.6103286384976525,-0.6422413793103448,-0.5870646766169154,-0.5513513513513513,-0.5229885057471264,-0.4876543209876542,-0.5029940119760479,-0.5829145728643217,-0.5229885057471264,-0.5088757396449703,-0.5608465608465609,-0.6745098039215687,-0.6227272727272728,-0.6359649122807017,-0.5951219512195122,-0.6066350710900474,-0.5808080808080809,-0.5310734463276836,-0.5257142857142857,-0.5229885057471264,-0.5721649484536082,-0.5284090909090908,-0.5174418604651163,-0.5414364640883977,-0.5699481865284974,-0.5388888888888889,-0.5284090909090908,-0.3805970149253731,-0.3515625,-0.4679487179487179,-0.4876543209876542,-0.464516129032258,-0.3359999999999999
59010,0.3901727179,0.0994975314,8.6481451679,0.0247732341,0.2306321183,1.5183341883,0.3197173363,0.1933947486,1.1203698105,0.0084057238,0.0619449802,0.1656623977,0.949881457,0.0049866713,0.1656623977,12.0,0.1224544007,0.3083333333,0.2523699631,-0.149781588,0.1587663353,-0.14250666,0.2817689124,0.2876062146,0.5269677246,0.0,2.0108639018,0.0436316894,0.4953146021,33.129144961,119.31479609,0.6031644681,0.0,0.0,0.0,0.0,0.0,1.9051393469,4.0,0.0044208421,0.159723831,-0.436848409,-0.578779799,-0.396823219,-0.700819118,458.99405522,0.1063952726,14.15033331,-0.007646913,0.025353737,0.0397837058,0.0429008781,0.0587320276,0.0083030661,1.0,3.63636e-05,0.2089932966,-0.016962902,4.0,14.514081006,1.0763851482,0.0,0.059649121,0.0250597045,0.0264401155,0.7080336896,2.0710986706,4.3456309e-09,3.2339528e-08,1.8227804109,3.3225284264,-0.000680826,0.0576390793,0.2197088023,0.1154855224,-0.0241935483870967,0.241025641025641,0.308108108108108,0.4491017964071857,0.1203703703703704,0.5512820512820513,0.4938271604938271,0.6351351351351351,0.5316455696202531,-0.2091503267973856,-0.5670840787119857,-0.5898305084745763,-0.5535055350553506,-0.4979253112033195,-0.4739130434782609,-0.4872881355932204,-0.4083129584352079,-0.2666666666666667,-0.1538461538461538,-0.3025936599423631,-0.2507739938080495,-0.1167883211678831,-0.2243589743589743,-0.5798611111111112,-0.6557610241820768,-0.6581920903954802,-0.5583941605839415,-0.3873417721518987,-0.3144475920679886,-0.2688821752265861,-0.5179282868525896,-0.4817987152034261,-0.2732732732732732,-0.0656370656370656,-0.0970149253731342,0.1308411214953271,0.0168067226890755,0.136150234741784,0.1804878048780487,0.3444444444444445,0.2604166666666667,0.2099999999999999,0.4666666666666665,0.4319526627218935,0.3296703296703296,0.4069767441860465,0.4666666666666665,0.4938271604938271
60935,0.7069541099,0.0400022414,-9.245107518,0.0,1.175902319,2.3042926821,0.0588199916,0.1638477801,0.743105984,-0.039425051,0.2477317554,-0.066969691,-2.930297398,0.1572207052,0.0669696905,14.0,0.0463031796,0.0802547771,0.159083684,0.0071802465,0.1938105031,-0.023175078,0.1911480835,0.0467907079,0.5550596296,0.0,2.2031436234,-0.110328535,1.2913438617,81.022222222,4.4383816685,0.1733941734,0.0,0.0,0.0,0.0,0.0,1.68798855,5.0,-0.177683215,0.0391795849,0.1872066695,0.6054947423,1.5371128392,0.1595400515,-248.3910258,0.0793382698,10.231914117,0.005607133,0.0078326226,0.0201674277,0.0883320869,0.0151048454,0.0470399702,0.0,0.0117478701,0.5954415954,0.0340909101,7.0,8.5863460501,0.2452615078,0.0,0.0454545468,0.020484896,0.0199419626,0.8754411466,0.8675449362,9.6677351e-07,1.2185193e-07,1.1051823177,1.2214279554,0.0606395755,0.0392294383,-0.308080822,0.1378447792,0.0454545454545454,0.2602739726027396,0.108433734939759,0.2432432432432432,0.393939393939394,0.393939393939394,0.4375,0.4603174603174602,0.4375,-0.1785714285714286,-0.1785714285714286,-0.1238095238095238,-0.2068965517241379,-0.2203389830508474,-0.1481481481481481,-0.2333333333333332,-0.2459016393442623,-0.28125,-0.2396694214876032,-0.28125,-0.28125,-0.1636363636363637,-0.1929824561403509,-0.1711711711711712,-0.2459016393442623,-0.1481481481481481,-0.1320754716981131,-0.1785714285714286,-0.2068965517241379,-0.089108910891089,-0.0612244897959183,-0.0980392156862745,-0.031578947368421,-0.0212765957446808,-0.0515463917525773,-0.0980392156862745,-0.0416666666666666,-0.0515463917525773,-0.010752688172043,0.0222222222222221,0.0454545454545454,0.069767441860465,0.0952380952380953,0.0823529411764705,0.0109890109890109,-0.031578947368421,-0.0416666666666666,0.1219512195121952
