firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
20336,1.1957368963,0.0050046344,-0.466490874,0.0,0.1729379204,0.7655236989,-0.124909863,0.0087776222,0.3705044571,0.0026425066,0.0500844119,0.0360055638,15.0,0.0086712573,0.0,-0.108280255,-0.162691646,0.0802361727,0.2607427056,0.1960583956,0.0457324362,0.0030709427,0.7906483613,0.0,14.910921293,-0.01844914,13.443563148,-0.029808707,0.9686309,3.9836026043,0.2994784518,0.0,0.0,0.0,0.0,1.0,0.4207580175,4.0,-1.109093791,-0.663137158,1.254230988,-0.8495539,4.9176899079,0.1348912213,-662.0293219,0.0614221491,9.9752499188,-6.7981e-05,-0.014681107,-0.016520932,-0.094257541,0.6253554752,-0.088460732,0.0,-0.013154568,1.698568873,0.0109646004,3.0,8.6076050303,0.279101514,0.0,0.0666666701,0.0318396981,0.0248697616,1.0330083407,1.495710368,2.1272503e-06,4.772727365,0.1826948027,0.0333773909,0.8121838664,0.0540330933,0.1741150945,0.1493248494
20670,0.3835610999,0.0100544217,10.725552923,0.0,0.085581713,0.7829106598,0.0083804179,-0.09323673,0.5064317072,1.0335069444,-0.441600166,-0.084882827,14.0,0.0468853145,-0.210884354,-0.199707745,-0.774734655,-0.102668979,0.2721749696,-0.377423761,0.1656586744,0.0533938231,0.5702899851,0.0,4.0847213654,0.4733196007,2.3985194324,0.1914126502,15.573459716,6.7372881356,0.3523309171,0.0,0.0,1.0,0.0,0.0,0.7144477404,3.0,-0.15285727,-0.364862521,0.1907986488,-1.337377249,-0.98733161,-0.076015606,-957.8232912,0.0460850088,10.1247844,-0.023119859,0.0044014085,0.0053834686,-0.112272766,0.1042209484,-0.009113909,1.0,0.025,2.345629313,0.1191997454,2.0,10.716571004,1.9242385535,0.0,0.0303030312,0.0399466356,0.0749956263,0.5223931837,6.6035642715,1.1325578e-07,7.4336044e-09,2.1430437775,4.5926366324,0.0540379167,0.1125852265,-0.262471672,0.2554497939
64899,0.6283432628,0.0476770673,-10.14478022,0.0,1.1304124992,1.9553420496,0.0809592726,0.2989867938,0.398501885,-0.036100899,0.5117719836,0.1856571704,22.0,0.0772793335,0.1627906977,0.2520219647,0.0169031234,-0.084709879,0.089596557,0.2517792354,0.1664302137,0.0365207655,0.4154546053,1.0,2.0319134698,-0.115628854,0.7072509967,-0.145846982,113.38791209,7.9598645085,0.0917880733,0.0,0.0,1.0,0.0,0.0,0.7932801337,3.0,0.8347899265,0.0882263259,-0.079657514,-0.719566836,-0.275885101,0.297500141,-2014.088247,0.0383318972,12.153778851,0.0012844236,0.0098403273,0.0275434359,0.0515584632,0.0016512879,-0.02188895,1.0,0.0001198381,7.1164952737,0.0908562709,4.0,9.19421099,0.0857857858,0.0,0.0871794894,0.0263731162,0.0184549978,1.2031159375,0.7510827725,2.4853096e-07,6.681818358,1.1483930319,1.3188065557,-0.115348536,0.053985486,0.1801215733,0.270664339
22905,-0.089740243,0.0475448306,5.971871424,0.0,1.9918209353,1.486125918,0.1097817798,0.824517444,1.0070135475,0.1782775645,0.5804960776,0.0357211162,22.0,0.0137270632,0.0,0.181961868,-0.237293746,-0.022098298,0.3517495396,-0.194051276,0.0407265316,-0.58785374,0.2405623821,0.0,1.7511860033,0.1733182914,1.360469088,0.2647332744,12.848822131,5.1540095362,0.0556661568,0.0,0.0,1.0,0.0,0.0,-2.554640481,4.0,-2.711835209,-0.19437923,-0.371481921,-2.766719009,-0.625078314,0.0645933302,-2050.457103,0.0277608887,11.805292794,0.0051932685,0.0204959786,-0.432165065,0.0955817479,0.0881052363,-0.001701061,2.0,0.0004705882,1.0809963139,0.1656581834,4.0,10.906689656,0.9444322102,0.0,0.0442477874,0.0180834536,0.0318197964,1.3496134449,19.294546026,7.2926911e-08,1.1448629e-08,0.2715290623,0.0737280317,0.778598849,0.0702785931,-0.407407397,0.0979260898
23115,0.9755645958,0.0923697314,-13.89398632,0.0,0.7404553623,2.5515266414,0.0783641006,-0.025361065,0.4849129192,0.0066477503,-0.120491978,0.2653264523,19.0,0.0001736271,-0.007274381,0.0351110598,0.1232655937,0.1087359016,0.1752214834,0.1926080527,0.0298181243,0.0618098198,0.5487311075,0.0,1.7930148062,0.0929362058,1.006232677,0.059752845,70.73081255,7.6962078504,0.3214839867,0.0,0.0,1.0,0.0,0.0,0.903292649,8.0,-0.075490626,-0.161252547,0.7828021447,-1.591564481,-0.023745371,0.2741936737,-848.4947912,0.0460850088,11.337951349,0.0028347375,0.0152885546,0.0268925962,0.0187857225,0.0182085616,-0.007365686,1.0,0.0008247423,-0.09471722,0.0468094097,6.0,8.1961611393,0.1023864511,0.0,0.0666666701,0.0263337086,0.0246643885,1.4576135205,0.6307760605,4.9611172e-06,4.7727275055,0.8755415694,0.7665730398,0.5813024961,0.0477604896,0.3700396853,0.2554497939
47175,0.4976094848,0.044549288,15.209996276,0.0043020636,0.4828972682,2.3316219927,0.0881831323,0.1909064925,0.7185020558,0.0081947012,0.0133082461,0.0129322659,23.0,-0.004726904,0.0804885941,0.0177033465,-0.534799004,0.0407986615,0.1225732665,0.1890967545,0.033877773,0.4349721455,0.509825326,0.0,2.2007523003,0.0538886516,0.6674745976,0.3449606507,222.00862765,14.20417216,0.1589809964,0.0,0.0,1.0,0.0,0.0,1.6781104988,5.0,-0.004420371,0.0119826978,-0.772318385,-0.07093795,0.4971003733,0.872811673,2559.1962786,0.0879352129,15.07124338,-0.000597815,0.0042380037,0.0083507074,0.0485897423,0.016439631,-0.017731574,0.0,-0.002002532,-0.106943907,-0.010271563,5.0,15.154591694,1.195708311,0.0,0.0496183224,0.0199104404,0.0301574536,0.6268289012,4.7954827069,8.42135e-10,1.3420039e-08,0.5046008174,0.2546219849,-0.176724014,0.0452642167,-0.181045701,0.3792275106
23660,0.1712169605,0.030355342,22.767098254,0.0048376738,0.0833558893,0.2806796469,0.2209752833,0.1391541385,0.5608766646,0.022627598,0.0425553257,0.0389089052,14.0,0.0292677471,0.1104322873,0.1504102009,-0.065798071,0.0076202153,0.1245555687,0.0286524222,0.1116690243,0.1929675877,0.5381669561,0.0,3.0652883382,0.0570691685,1.7226666437,0.0874878422,8.1646739764,8.8266096405,0.5182725204,0.0,0.0,1.0,0.0,0.0,0.8534914097,8.0,-0.093239338,-0.102649231,-0.197521451,-0.174732657,-0.078840834,-0.00010589,1964.7612126,0.1251357674,15.15192799,0.0043707627,0.0350355262,0.0523153534,0.0114290335,0.1350392414,0.0051536622,1.0,0.0,-0.341196327,0.0129133228,6.0,13.136358241,0.2130519742,0.0,0.0526315793,0.0288239859,0.035192135,0.4655517687,0.6117747303,4.3158684e-09,6.4145552e-08,0.5003606851,0.2503608152,-0.649742518,0.0296211595,-0.042322554,0.2179398406
23975,0.4463223835,0.0763269672,6.839051347,0.0290664629,0.2964003056,1.0187563025,0.1749038479,0.0927251391,0.4660622945,0.0033726813,0.0531018609,0.0799724981,22.0,0.0291122497,0.0,0.1488452552,0.0993788924,0.0231319932,0.1245132721,0.0124783731,0.1153846154,0.1165309789,0.5090311521,0.0,2.7544290903,-0.005247434,1.6521835415,-0.059603298,19.191112134,6.3491591918,0.3676620678,0.0,0.0,0.0,0.0,0.0,0.7706379238,7.0,-0.204557728,-0.62362139,-0.034325516,-0.014221475,0.1177753481,0.0175882718,-596.9973623,0.0262473934,13.078541575,0.0018701405,0.0268144862,0.0457166579,0.0135722729,0.0357295341,-0.052956116,1.0,0.0002851064,1.0226359985,0.0394857875,6.0,10.58754984,0.1619413148,0.0,0.0225409828,0.017210864,0.019650839,0.9422687027,0.6289691586,5.1280358e-08,1.1100357e-07,0.9605225976,0.9226036604,0.0892504996,0.0312566095,0.0771749557,0.2743101811
24548,0.3408802239,0.0120566146,3.531987086,0.0,0.0562725699,0.1222042391,-0.04080182,4.0061234103,0.1073813861,0.2901581203,1.08997669,0.0186780245,15.0,0.0,0.6761904762,0.7741230068,-3.033941509,-1.521881768,0.1548387097,-0.238635945,0.4187700581,5.2691611346,0.5263774712,0.0,5.5146392471,1.1061868227,5.5146392471,1.1061868227,0.6926962894,6.5317007716,0.4238080869,0.0,0.0,1.0,0.0,0.0,0.1414560022,5.0,-2.675359298,0.4818112465,0.059138546,-1.705404976,-0.472607231,0.0475502386,-1971.134176,0.0277608887,11.652422698,0.0,-0.052551973,-0.064326602,-0.00679961,0.7292190043,-0.101489568,0.0,-0.072258065,-0.076246946,0.0301321484,5.0,11.758653066,1.4047841286,0.0,0.0824742243,0.0388604172,0.0574419612,0.7065990453,5.0272731838,5.4821065e-08,1.2783948e-08,1.7104391208,2.925601986,-0.708235132,0.086293916,-0.070441499,0.0979260898
30680,0.7369334187,0.1012034734,-6.821228359,0.015933434,0.9491080048,5.1027515189,0.1166646016,0.0249337324,0.3738963752,-0.017826936,-0.029927698,0.1904227879,22.0,-0.028930745,0.0682397959,0.0962707963,-0.000335657,0.0176975664,0.1867855058,0.0273300783,0.037897188,0.1054511749,0.594594189,0.0,2.0429313107,0.0265509423,1.3378194666,0.101400542,95.653874691,7.8767018204,0.1999242495,0.0,0.0,0.0,0.0,0.0,0.8694007204,8.0,-0.000831794,-0.055160097,0.100010343,0.0636000569,1.5120028382,0.0310636,-503.3368787,0.0344316897,13.056107382,-0.001748501,0.0116719626,0.0270205766,-0.113800474,0.0175107935,-0.001562004,1.0,-8.4388e-05,1.6062579128,-0.035298495,4.0,11.965970481,0.2849948289,0.0,0.028056113,0.016593804,0.0187944918,0.808208295,0.878083655,3.9772666e-08,7.0490162e-08,0.4291126128,0.1841376345,-0.345159204,0.0213343975,-0.077621655,0.4063803306
25583,-0.097182864,-0.10353809,6.5041343022,0.000645941,0.5691781964,0.8231371895,-0.243234553,-0.014810096,0.1734612628,0.2032292032,-0.116473138,0.023858143,23.0,0.0,-0.309794989,0.2159566609,0.0844442684,0.1123969976,0.1130104463,-0.454261332,0.0109483239,-0.314016767,0.4271413562,0.0,0.4818889075,0.4566846397,0.4818889075,0.4566846397,9.89827111,8.8296826106,-0.14613707,1.0,0.0,1.0,1.0,0.0,-0.533166642,6.0,-0.01541054,-0.449187565,-0.8520933,-0.355246711,-0.950523567,-0.068837857,-1671.576255,0.0271249284,10.043757518,-0.001114738,-0.042859926,0.3203230148,0.0591556926,0.1612785905,0.009001679,1.0,0.0288589765,1.1935782649,-0.093189146,3.0,9.7795705079,1.2939814815,0.0,0.1354166716,0.057578377,0.060712611,0.9691679515,9.293836839,2.7012997e-07,1.0959157e-08,1.1290123095,1.274668795,9.2763011835,0.0781739253,-0.448453605,0.273610606
56274,0.1719683546,0.042788582,51.527346408,0.0165101309,0.5761082508,1.6699444286,0.1164911753,0.0071896826,0.3532590251,-0.020949514,-0.016123858,0.0652751994,22.0,-0.020512866,-0.011476968,-0.033015599,0.0095495085,0.0453002972,0.1218195837,-0.157655956,0.00647518,0.0958545777,0.4120685105,0.0,1.0431697932,-0.026763377,0.3731962482,-0.027705365,226.86294896,17.55052647,0.1209834396,0.0,0.0,1.0,0.0,0.0,1.6064730658,5.0,0.8736681657,-0.08604134,-0.536032422,-0.569913185,0.0351227709,0.1771181699,11778.437253,0.0383318972,16.564984413,0.0135934123,0.0153150046,0.0770693004,-0.013031384,0.0093818446,0.0144540343,1.0,8.28157e-05,-0.007643897,0.0243219109,5.0,15.394858679,0.2994763025,0.0,0.0547945201,0.0248950966,0.0328523119,0.4136991338,0.7444719655,6.943651e-10,6.1877048e-08,0.4664348162,0.2175614378,0.1727478505,0.0261288164,-0.26267103,0.270664339
48637,1.6860988398,0.0387267247,-2.970748229,0.0,1.3346269766,6.0509888114,0.0534199489,-0.045416591,0.5161391332,0.0113416321,-0.123220049,0.4150117666,22.0,-0.090086843,-0.16091954,-0.186463728,-0.104960491,0.2222285079,0.1784800158,-0.072459707,-0.086305874,0.0266988461,0.6058909451,0.0,5.1673303248,0.3821054238,3.6344571277,0.6071386354,15.042697321,5.3256177326,0.0795144158,0.0,0.0,0.0,0.0,1.0,0.9455212811,6.0,0.0355253814,-0.197293852,1.0520410308,-0.70069627,-17.24517524,0.1141526246,-327.3248885,0.0486398379,9.9383417753,0.0038607386,0.0092602908,0.0158220319,-0.47375222,0.2065195051,-0.004100115,4.0,0.0218281037,3.4585987261,-0.104960678,3.0,9.1295098541,0.3780084236,0.0,0.0489510484,0.0235831774,0.0226266567,1.4244852043,4.9681149341,2.0582972e-06,2.863636408,0.2450247506,0.0600371284,0.8555211509,0.0473370258,0.1981424173,0.1668854656
64565,0.5215233042,0.0832861388,-127.6252121,0.0106758929,2.0963315756,0.4953152801,0.0915129346,-0.065648392,0.1153984804,0.0376948808,-0.117218446,0.6429179371,18.0,0.0167032256,0.2712953368,0.030583937,0.652894814,0.0701608517,1.3701815848,-0.355898092,0.0252469116,0.2210834587,0.3176278355,0.0,1.2758780478,-0.00194742,0.4631494457,-0.408723841,83.778367727,1.0541109754,0.0749634889,0.0,0.0,0.0,0.0,0.0,0.5170467246,6.0,-0.095552429,-0.666047401,7.1730515885,33.015674524,-0.990513851,-8.326743571,1157.7447093,0.1051434111,15.347591908,0.0006464524,0.0086495827,0.0434177189,0.0469415787,0.0021641201,-0.012601366,8.0,0.0,10.045084432,0.1026406437,5.0,14.694963535,0.5431316416,0.0,0.0427480899,0.0177774535,0.0214835769,0.5122462791,1.1695533249,1.5068054e-09,3.6936218e-08,1.3553237417,1.8369024449,0.1327068721,0.0390278794,0.2854350906,-0.019575545
27642,0.6498202259,0.1960804173,0.4772727273,0.0,0.3299741733,1.2633817795,0.1079842932,0.2405745063,0.8296999231,0.0310672515,-0.040636042,0.1051298931,13.0,-0.000686813,0.1111111111,0.0523030201,-0.023338006,0.1976969799,0.375,-0.417701863,0.0907925109,0.4575193094,0.4261507133,0.0,1.9694850604,0.1839080926,1.5607120153,0.2383658487,24.652173913,3.7169249106,0.6901112113,0.0,0.0,1.0,0.0,0.0,1.453430259,6.0,-0.940827931,-0.552026047,0.7083143175,1.3699098539,-0.980484924,0.2040155506,-678.67257,0.0614221491,8.6534708097,-0.003003003,0.0259134974,0.0402665122,0.0544129555,0.0641117479,-0.033658373,2.0,0.0231039136,1.1425233645,-0.065300545,3.0,6.65092567,0.2625672736,0.0,0.4545454681,0.1056999407,0.0801698335,1.1031969298,2.1288529102,1.20114e-05,1.9090909599,0.4694520022,0.2203851824,0.7493689135,0.0836046257,0.1465438071,0.1493248494
28215,1.3230322611,0.0704218757,-12.25776531,0.0028093833,3.7690686894,10.406517769,0.1048445964,-0.19043415,0.3021655588,0.0272727273,-0.277544426,0.7786603726,16.0,-0.097948056,-0.174757282,-0.180160241,0.1258501797,0.091936469,0.0937328202,0.1222731394,-0.135775862,0.0675532719,0.5683565014,0.0,2.7155184412,-0.318863741,1.3443284621,-0.299323683,47.940465919,7.4491218662,0.0583171804,0.0,0.0,1.0,0.0,0.0,1.5567477709,6.0,-0.015557969,-0.22419058,0.775502014,-0.276555442,-0.945835226,1.5164844759,-420.145206,0.1083351095,9.0482037223,0.0072317312,0.0183368184,0.0464774951,0.0147186986,0.0455507815,0.0055064644,1.0,0.0034782609,5.3511416277,-0.042109929,3.0,7.525302991,0.5332911926,0.0,0.0697674453,0.0262952923,0.0247757932,1.3578434071,2.8336823942,2.2667971e-06,5.7272727717,0.6386937747,0.4079297379,0.9710501015,0.0838405792,-0.156664162,0.3681169546
87207,0.5441788676,0.0525320377,1.0421604376,0.0,0.1078792622,0.5524505168,0.0978684157,-0.016299357,0.519447724,0.0611388087,-0.294849023,-0.083292573,12.0,-0.067105328,-0.486567164,-0.298487274,-0.073209995,0.1674728452,0.3640048642,-0.172388007,-0.348983784,0.0672792002,0.6864819303,0.0,4.4756675063,0.1074660304,4.3272544081,0.1861218596,1.6547076442,4.3571367338,0.4775833333,0.0,0.0,0.0,0.0,0.0,0.6753075103,2.0,-0.174587968,-1.110188554,0.0635309681,-0.937563514,-0.535784231,-0.145676799,-832.2463623,0.0262473934,10.62035126,-0.00405515,0.0072504424,0.0090685811,-0.017584541,0.6563255439,0.3150126473,1.0,-0.00173913,2.5759633587,-0.147567833,2.0,9.8513814279,1.1942952474,0.0,0.1506849378,0.0447266279,0.0672173815,0.949074066,4.7535943778,2.2745542e-07,1.5004153e-08,2.965071328,8.7916479802,-0.108806772,0.094271707,0.5599543264,0.2743101811
63554,0.3708505743,0.0566413676,119.77245782,0.0199594448,0.4244163334,1.9718171568,0.1394055263,-0.003994306,0.6295105708,0.0037375726,-0.090786063,0.1318546285,22.0,-0.010690286,0.0260869565,0.0725229438,-0.004533936,0.071002366,0.1289576666,-0.034622761,0.034904765,0.1181602231,0.4783178424,0.0,1.5874933988,0.0823903826,0.8371679267,0.091299778,688.18217054,14.337128553,0.2267763749,0.0,0.0,1.0,0.0,0.0,1.4655992216,8.0,0.902036927,-0.048477415,-0.337150203,-0.78513266,0.1758919683,0.2436975991,-1063.801997,0.0383318972,14.701224447,0.0521755138,0.0234262231,0.0534533398,0.0314596597,0.0036028843,0.0116455161,4.0,0.0026315789,3.807719006,0.0351190483,4.0,13.751049634,0.728535105,0.0,0.0419977307,0.0180618253,0.0229599439,0.656412966,2.5402993635,1.8223218e-09,2.3206571e-08,0.3237586596,0.1048196697,-0.360447784,0.0300286013,0.2180434353,0.270664339
31318,0.9716593691,-0.040353727,-1.317027787,0.0,0.2953067597,1.224247533,-0.068144759,0.0487624561,0.4124139655,0.043421765,0.5210574057,-0.052605762,14.0,0.0370304487,0.0680044593,0.0586520472,0.0079462522,-0.038956872,0.1296865659,0.1656301184,0.0794277206,-0.041673387,0.5470501589,0.0,3.0699505497,-0.403725233,1.7568294205,-0.469305685,6.2891114701,5.7347239408,-0.008789514,0.0,0.0,1.0,0.0,0.0,0.4849695421,1.0,-2.772137242,-0.12637477,0.6899176913,-2.363273872,0.6219777349,-0.023733548,-2050.968807,0.0277608887,10.300857483,-0.014494414,-0.028764072,-0.036488227,-0.012289773,0.1536437649,-0.04538412,0.0,-0.042265749,-0.965221991,0.0080605168,2.0,6.3021609954,0.0325485337,0.0,0.0338983051,0.0165458194,0.0635142441,1.3778230869,0.3214931376,2.9197747e-06,7.6363640797,0.5331059591,0.2842019636,0.8825858116,0.0667343198,0.1800329477,0.0979260898
31536,0.5337545354,0.0752375742,14.119272321,0.0274084647,0.5935414513,1.6552837717,0.1107082597,0.0865605852,0.4643356886,0.0393801154,0.0666884718,0.1201007753,22.0,0.0002918058,0.1837606838,0.1511708083,0.0617746167,-0.094846897,0.1462637754,0.0033509031,0.091479994,0.1095464808,0.462407544,0.0,2.1155186589,-0.045382827,0.8195495463,0.0010152113,194.25853719,8.4369359045,0.2144670115,0.0,0.0,1.0,0.0,0.0,0.9531116823,5.0,-0.006309846,0.0511725215,-2.734468432,-0.674254991,-0.747103563,0.1727106489,-961.7570154,0.0831869278,14.641966048,-0.001882252,0.0135725347,0.0319876563,0.0419140947,0.0025873354,-0.011344916,1.0,-0.007490637,1.9241594996,0.0183412861,5.0,14.703122841,1.3421298422,0.0,0.0643939376,0.020064668,0.0237621751,0.672328951,3.5513612304,1.6336028e-09,1.7651048e-08,0.6314321345,0.3987065405,0.0161986119,0.0279827936,-0.131722371,0.3352648833
31668,0.2651092739,0.0522335448,217.57317073,0.0,0.1631737486,0.6806383388,0.2193028683,-0.177943166,0.805511133,1.0034668721,-0.465462944,0.1299429597,19.0,-0.116733619,0.0481927711,0.1032046954,0.3705280649,0.0560411221,0.2971698113,0.907034616,-0.097859515,0.2289067142,0.5667183689,0.0,2.4552238806,0.5149930487,0.481932443,0.2539984847,259.02439024,9.8470097357,0.2574907648,0.0,0.0,0.0,0.0,0.0,1.8940879382,7.0,0.0730637953,-0.204516406,0.0500927721,-1.710818536,0.3275913022,0.1326053498,-469.4172507,0.0481474148,10.310601301,0.0063366894,0.0347175458,0.0560860631,-0.03257495,0.0023747681,-0.013951066,1.0,0.0050918126,1.8561818561,0.1809511334,4.0,8.8760906637,0.5368669473,0.0,0.3629629612,0.0916053228,0.0967834958,1.2607863863,4.2954007062,1.0659977e-06,2.7121236e-08,1.6832254287,2.8332478437,0.0005749464,0.0774348528,0.2896110439,0.2750440044
54391,0.55447544,0.0962986106,-2.967161268,0.01839792,1.3113587719,0.7457828594,0.0997114968,0.3682216961,0.1257502615,0.0005152627,0.4815910988,0.0987423763,23.0,-0.008664078,0.0666725774,0.1663949749,-0.334567438,0.089619656,0.1742195527,-0.001061416,0.0028010193,0.1585574878,0.7211227585,0.0,1.5665027273,-0.099821005,1.500854796,-0.072664014,2.5557525723,0.5499396568,0.1009210962,0.0,0.0,0.0,0.0,0.0,0.3564147172,4.0,0.0552359661,-2.461699162,-0.036359358,3.2827527056,0.4954678517,0.0291810321,1396.9903162,0.0925538879,15.140677773,-0.000390879,0.01285029,0.0432417904,0.0045888847,0.0946323729,0.0077536176,0.0,0.0003582494,-0.233239134,0.0128103385,6.0,14.025517805,0.6107375075,0.0,0.0667838305,0.0250014511,0.0322080488,0.4647066731,0.9698383023,2.0502272e-09,3.308464e-08,1.122596143,1.2602221003,0.1782467866,0.0349739667,0.1204072769,0.5128441403
32046,0.5029533426,0.0869673597,40.141368373,0.0,0.1769946352,0.5437040516,0.2237992323,0.0979128264,0.7607217024,0.0094782755,-0.137523105,0.2483661784,18.0,0.0,0.0836909871,0.0663397975,0.0969252912,0.0199763953,0.2917986336,-0.050839604,0.1526180087,0.21459044,0.5390177352,0.0,0.6282403604,0.2886183347,0.6282403604,0.2886183347,68.192115995,7.5370592949,1.3311215713,0.0,0.0,0.0,0.0,0.0,1.1304886454,6.0,-1.088243685,-0.579446171,0.5614474342,-0.664060327,0.591044531,0.3472518358,-406.80432,0.0614221491,12.973950952,-0.00311501,0.028559929,0.0386394152,-0.00263001,0.0117260763,0.0857473033,0.0,-0.003128556,-0.135864536,-0.08583691,6.0,10.71843469,0.165298167,0.0,0.042857144,0.0163404196,0.0318148889,1.178083036,1.2690168381,3.4532438e-08,8.5290028e-08,0.536198725,0.2875090727,9.2763011835,0.0390335214,0.4494695747,0.1493248494
32054,0.4058178064,0.0568814829,4.2675404066,0.0,0.0410403861,0.4506789041,0.245666982,0.1234559517,0.6304697227,0.013056037,-0.223465273,0.0255984681,14.0,0.0121246149,-0.122972973,-0.059772706,-0.287909015,-0.008859554,0.1896818041,0.1455158465,0.0262893794,0.176615963,0.7000091076,0.0,9.278557847,0.4634170656,6.9476378529,0.5014844741,3.4770295929,3.07262124,1.4079212352,0.0,0.0,0.0,0.0,0.0,0.7270789098,4.0,-0.059684831,-0.27695114,0.2130553553,-1.413800714,0.2580855503,0.0344656895,-687.5966662,0.0460850088,12.843416376,-0.000233918,0.0515827566,0.0573041075,0.038792379,0.2900608519,-0.010171737,2.0,0.0005263158,1.2186301218,0.0430115387,4.0,13.370164907,2.6584295999,0.0,0.097472921,0.0399622366,0.0632093673,0.7317838192,10.012718762,8.1015974e-09,6.0075273e-09,2.7228555892,7.4139425596,0.0103787881,0.0690545373,-0.703114245,0.2554497939
47511,0.4512050791,0.0746219956,4.6531848167,0.0559125751,0.073947284,0.850169784,0.2458051607,0.0138263116,0.5655335141,-0.000121655,-0.135514321,0.0607572255,23.0,0.0233486552,0.1781652767,0.0815568407,-0.014172173,-0.151296918,0.1333432658,-0.17971186,0.1917853559,0.0433659441,0.5843813516,0.0,5.1059474144,-0.013190845,4.0872222761,-0.099439631,8.3122093652,8.2648387097,1.2461335738,0.0,0.0,0.0,0.0,0.0,0.6765266321,4.0,0.0298964141,0.1269675114,-0.081545014,0.773213229,-0.224410386,-0.010494952,-664.2138869,0.0371705217,11.931974558,-0.01192485,0.024642733,0.0286813914,0.0059879778,0.1886990031,0.0250884918,0.0,-0.001012658,1.7195419719,-0.035133569,5.0,10.903897671,0.4945248814,0.0,0.045751635,0.0226399797,0.0250695388,1.0947646831,4.709775098,6.3899532e-08,2.568089e-08,0.2683169595,0.0719939907,0.930132965,0.0308948787,0.1110580376,0.2980799248
33188,0.3264921453,-0.001018855,5.056059719,0.0,0.8099898751,1.1148313476,0.0440922862,0.0660900315,0.2864379241,0.0116080574,0.0732365845,-0.000203771,14.0,-0.072672603,0.18125,0.4046213094,-0.067752231,-0.330620234,0.2161290323,0.4397075269,-0.050893625,0.048764523,0.6102688601,0.0,2.0832766054,0.1068917463,1.395280236,0.3583221918,25.62529274,1.9277660324,0.0335992186,0.0,0.0,1.0,0.0,1.0,0.7730322369,3.0,-0.015050632,0.0486618377,-2.941730822,-0.943302546,-0.076997985,0.0524061026,-2832.27314,0.0831869278,10.189939181,0.006435449,0.0161369851,0.0561710095,0.0771447078,0.0170078464,-0.00348185,1.0,0.0086720046,-0.26221949,-0.038299254,2.0,7.662056353,0.242979243,0.0,0.042857144,0.0204614854,0.0199388509,1.1681470577,1.2018739552,1.8542157e-06,3.8181819425,0.7786778619,0.6063392127,2.9092527407,0.0905796621,-0.365384619,0.3352648833
48143,0.8692530181,0.0571070563,-0.092597737,0.0262682071,0.1758918108,1.0136956952,0.0466613381,-0.000291877,0.1747967732,-0.029005059,-0.035700303,0.1118184209,22.0,0.0104345558,-0.0625,-0.14210989,0.0401884317,0.0051970973,0.181339602,0.0284704189,0.0359008117,0.0071916469,0.7515248416,0.0,6.5867530598,0.0681024952,5.0981692893,0.0527138944,2.2827568058,5.4219536757,0.5172594995,0.0,0.0,1.0,0.0,0.0,0.2108070292,6.0,0.0188479725,-0.098874312,0.2351952091,-0.326661926,-17.24517524,-0.189040721,-197.5193885,0.0486398379,12.083245896,0.00084949,0.0152188141,0.0178395853,0.0122344658,0.390668819,0.0144901254,1.0,0.00064,-0.804347826,1.5439e-05,5.0,8.8481502473,0.0379494398,0.0,0.022680413,0.0057408825,0.0098548426,1.1956957562,0.2820468329,2.5576273e-07,3.8181822614,0.3647860499,0.1330688622,-0.261012876,0.0187588788,-0.142486682,0.1668854656
34041,0.4657787764,0.0439842873,1.840912688,0.0042699353,0.1097136155,0.5227705518,0.0642517338,0.2304311074,0.3121724429,0.0608419839,0.5425236242,0.0461785596,14.0,0.016599712,0.2362869198,0.3639176853,-0.004384372,0.0694221168,0.3184994483,0.260774892,0.0353761623,0.1744591766,0.6098605043,0.0,3.7158123887,-0.140665644,3.6045913319,-0.158487963,2.2670381483,4.3696298744,0.6757761259,1.0,0.0,0.0,0.0,1.0,0.368158708,6.0,-1.086425862,-0.426850238,0.524272868,-1.141647771,0.3549885912,0.1450642171,-633.0230735,0.0614221491,11.024849511,0.0050961956,0.023481215,0.0291695974,0.0359065576,0.2862992549,-0.003272165,1.0,0.0013333333,-0.229274951,0.0353024304,7.0,10.917875486,0.8418440944,0.0,0.073170729,0.0235183392,0.0266617343,1.8736263855,4.8315868044,1.7690501e-06,0.9545454884,1.1848112504,1.403777699,-0.312037181,0.0582424378,0.4143823907,0.1493248494
