firms,bm,ep,cashpr,dy,lev,sp,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
51721,0.9232080792,0.0679826,-23.20135364,0.0769012176,1.2607821278,6.1140184056,0.1300870942,0.1886325076,0.0008532423,0.2573191202,7.0,0.0174383101,-0.108730413,-0.024136824,-0.224626297,-0.192684816,0.1570477339,0.3105544627,0.1361836896,-0.00712321,0.5724437349,0.0,1.3508273009,0.0986925581,1.24711922,0.0538448986,236.63113367,9.0508364884,0.2436504104,0.0,0.0,1.0,0.0,0.0,0.3099654419,2.0,-0.021250051,-0.74649427,-0.240401082,-0.062233247,-0.456359358,-108.7635457,0.0705343959,11.411125271,0.0069740849,0.0140190951,0.0348329876,0.1483619535,0.0065301553,-0.004730872,1.0,0.00791621,0.0362782311,4.0,10.437059995,0.8970588235,0.0,0.0863309354,0.0445755171,0.0501006685,1.0842687706,8.1453317521,1.4335456e-07,1.3082173e-08,0.9154028214,0.8379623254,0.0136120632,0.059038902,0.4367781585,0.4528724039
28804,1.0428460823,0.1835210135,-5.05980397,0.0327869833,2.3156554258,4.3515094627,0.4954185844,0.5433007402,0.4634512326,0.2656027395,7.0,0.0049893117,0.1046348315,0.3905999236,0.0873585038,0.1832380538,0.0886355856,-0.154081742,0.487963179,1.4518976666,0.5800041629,0.0,0.7560733643,0.0070037903,0.7083817267,0.0044391256,17.879532279,10.239153677,0.1990781071,1.0,0.0,1.0,0.0,0.0,2.5303907787,5.0,-0.001818494,0.0368637437,-0.027035838,0.0574047559,-0.468676208,-112.6951707,0.0705343959,11.780128006,0.0124880634,0.0250360008,0.083623454,0.3198580693,0.1470871931,-0.028766721,1.0,0.032228068,0.0015621316,5.0,12.439502115,1.5947012757,0.0,0.0813953504,0.0389478451,0.0606758614,0.5239998801,3.4059522724,4.1051328e-08,1.5451182e-08,1.1026816446,1.2159068093,0.0888463689,0.0587330945,1.2432901535,0.4528724039
49584,2.1967970943,0.0954267789,-17.48459384,0.0110615816,1.6362885917,7.8385339277,0.0911782676,0.3183249518,0.0022338049,0.1673733804,7.0,0.0851800243,0.04875,0.1537508202,0.1061137691,-0.043786874,0.1681226306,-0.009998342,0.1127038586,0.0405880973,0.5610258862,0.0,3.2920210612,-0.353681236,1.4027946537,-0.427609318,66.495798319,8.5669433418,0.1736862127,0.0,0.0,0.0,0.0,0.0,0.4372409478,4.0,-0.002020497,0.1302376972,0.1569593754,0.8546592059,1.3795773452,-90.2012867,0.0703285499,9.4021170875,0.0056251598,0.0106161287,0.0201658078,-0.276898872,0.0099067826,-0.01027438,1.0,0.0321650205,0.0330882352,2.0,9.1750240268,0.8632986627,0.0,0.1525423676,0.0519775098,0.040046224,1.2502010101,4.567078335,7.1177835e-07,2.5059577e-08,0.9453552742,0.8936965945,-0.255321661,0.0632226221,1.3678571882,0.38283608
57998,1.067597547,0.1505222724,-3.097527887,0.0435986252,0.6717918997,2.0272848575,0.0120294856,0.4747396487,0.0061157518,-0.035705718,7.0,0.0079571586,-0.023345108,0.028755899,0.0064805467,0.0412728053,0.120302609,0.0113775501,0.0413864492,0.0445676427,0.5519428177,0.0,3.2527526886,0.2137436982,1.701115732,0.1789040929,12.596254983,6.1933592463,0.3236077406,0.0,0.0,0.0,0.0,0.0,0.7698243985,5.0,-0.000953645,-0.079901894,0.0848642671,-0.274540341,0.2383516524,89.229213299,0.0703285499,12.359589553,-0.007156333,0.0199866568,0.0331261973,-0.056226017,0.0807855131,0.0281251987,1.0,-0.013371595,-0.015278323,6.0,10.721327177,0.1838536273,0.0,0.0445344113,0.0154910098,0.0145423489,0.8849291618,0.5884209264,9.2865353e-08,1.2527802e-07,0.9622017755,0.9258322568,-0.095265141,0.0422850545,0.5271744211,0.38283608
42083,1.5393407456,0.143299062,-29.05576712,0.0367110165,1.9334072181,7.003619721,0.2379607484,1.2418282361,-0.005465903,0.4216511258,7.0,0.0706941702,0.2513736264,0.2839907354,0.0994916,-0.012120269,0.1190840293,-0.259764484,0.151451156,0.0651082394,0.556957318,0.0,1.5398670144,-0.117012813,0.7892723052,-0.127771657,90.686691312,5.8866735992,0.1309021557,0.0,0.0,1.0,0.0,0.0,2.3461190221,2.0,-0.060046712,0.1575758257,0.2081876897,0.8137749851,1.151726813,-521.3183451,0.0326707807,11.20526515,-0.005664253,0.0105453798,0.0253700442,0.1248005051,0.0078026112,0.0173252028,2.0,0.0011224902,0.0105091734,2.0,9.9654994469,0.3629032258,0.0,0.1056338027,0.0319351321,0.034832951,1.0970136003,2.6379910699,3.1497482e-07,4.789673e-08,1.5889611638,2.52479758,-0.01952969,0.0545147322,0.6107615529,0.3171872698
48514,0.9219635224,0.1749405799,-29.9877422,0.0611597377,1.6874984393,7.6325905792,0.2303793358,0.6328892978,0.9794746358,0.297344655,7.0,0.0572710181,0.0685714286,0.1286008079,-0.138458493,0.0258652386,0.0875527521,-0.002928532,0.1355947798,0.0851097938,0.5772892563,0.0,2.0154615177,-0.054671174,1.1043298541,-0.029823074,186.48580092,7.6859756283,0.1563407188,0.0,0.0,0.0,1.0,0.0,1.5984368098,2.0,0.0061150942,-0.046854659,0.0531920584,-0.112062189,-0.605128655,276.27801625,0.5281310274,13.143860891,-0.002038748,0.0162564225,0.0417290122,0.1856887188,0.0060333765,-0.009339091,2.0,0.0025194828,-0.024961181,5.0,11.586826273,0.3934764221,0.0,0.0370370373,0.0353318098,0.0262441184,1.0748012402,4.4233361934,1.7145647e-08,2.7733893e-08,0.5934316146,0.3521610812,0.1227778282,0.0301746855,0.3500798033,0.1977289146
11691,1.6110607327,0.1164594001,-3.791631705,0.0789364079,1.4423817157,1.7229940503,-0.025347373,0.1312495042,0.005356362,-0.078289446,7.0,0.0070489945,0.0105263158,-0.164981597,0.169304679,-0.306683493,0.0559820311,-0.007326665,0.0709833225,0.0274914194,0.552024122,0.0,2.3390143797,0.2061406068,1.8826628631,0.1131164872,5.4839666555,6.2677990855,0.1535048266,0.0,0.0,1.0,0.0,0.0,0.2030597502,2.0,0.2819973298,0.0342332995,0.0716488382,2.4977899883,-1.142438975,79.088646103,0.1401509291,12.496081306,0.0015961552,0.0204626905,0.0384832634,-0.063788471,0.1034707092,0.2952169819,1.0,0.0161900659,0.0451658459,0.0,11.202921094,0.2346960966,0.0,0.0541125536,0.0197818382,0.009001552,0.6788470254,0.7106687037,5.2974312e-08,9.5058253e-08,1.0932236273,1.1951378992,-0.004808623,0.0460743394,0.1714317934,-0.220789587
18817,1.2489317735,0.2284682225,-38.52477062,0.0719538129,4.4589707341,5.2767272701,0.7845904881,0.4192090371,0.4819425445,0.8862558077,7.0,0.2218716604,0.9163636364,1.0657825209,0.1627959274,0.2286061511,0.0769206306,0.3629021155,0.4701108036,0.260814086,0.4685129943,0.0,1.6075291465,-0.036137979,0.737704617,-0.115881343,52.096010486,3.4009091395,0.1003077637,0.0,0.0,1.0,0.0,1.0,1.3354014028,4.0,-0.030916575,0.2161522289,0.9165570284,-0.305372371,-0.341131648,301.9006329,0.072066437,12.714201135,-0.007322633,0.0059924234,0.0175101117,0.8758312986,0.0159436945,-0.083193757,0.0,-0.04494185,-0.044721413,3.0,11.940415403,0.5003697459,0.0,0.0421940945,0.0293518833,0.0334174914,0.5478931635,1.8995691893,4.2656184e-08,4.7237592e-08,1.8423701865,3.394327904,0.1012646587,0.0409586615,0.7763171171,0.3742654111
10137,1.3358154369,0.2096821245,-12.14110735,0.1541142622,2.4647209173,2.1290740224,0.0600842356,0.1455740424,0.1621822875,0.0057245266,7.0,-0.001122144,0.0165989758,0.3863374104,0.45492757,-0.132554561,0.0359780844,0.1160377372,0.0569113632,0.1683585935,0.5355864499,0.0,1.5102781516,0.4662588924,0.9730320547,0.7417220115,16.404169771,14.178391871,0.1377057308,0.0,0.0,0.0,0.0,0.0,0.3814452218,5.0,0.0040051168,0.0891422951,-0.021579954,0.0028046466,-0.434790563,318.32512548,0.0093706647,13.932620367,0.0048575398,0.0145606284,0.0348329634,0.0156165681,0.0078491034,0.4435640482,0.0,0.0220402683,-0.032723854,3.0,13.570420113,0.5782741785,0.0,0.026041666,0.0106813732,0.0153115098,0.6595108273,1.1776597364,4.3481215e-09,5.8341425e-08,0.3834220512,0.1470124694,0.5977536722,0.0284869376,0.1928945165,0.2581736044
44740,1.2886607785,0.1261694049,-76.08542705,0.0654760917,1.6370476651,5.2752011133,0.0520606808,0.5521809133,0.0234023402,0.0278573906,7.0,0.0345585669,0.0,0.0412693585,0.1935353421,0.0216526456,0.0960760347,0.0720075598,0.0732425142,0.0845017006,0.4955391021,0.0,2.1620837665,-0.108524463,0.6505482714,-0.230120821,321.12654867,10.855685524,0.1191710777,0.0,0.0,1.0,1.0,0.0,1.1231618097,3.0,0.0268540181,0.0756901327,-0.1194976,-54.21704209,2.4654371019,-128.9390788,0.0459337256,11.207654613,0.0013085271,0.003748752,0.0089880658,-0.254685988,0.0098837407,0.0025285611,1.0,-0.034549399,-0.019607844,1.0,10.550525347,0.5247931011,0.0,0.0517241396,0.0200518728,0.0304794129,0.5626096297,1.0305645377,1.279158e-07,5.3916937e-08,0.9637693964,0.9288514494,-0.058310095,0.0404278657,0.4362786403,0.3892210248
26331,2.0757247236,0.0242269337,-25.10093588,0.0236182168,4.091389377,10.943188278,-0.056476058,0.2831241283,0.0,-0.082870918,7.0,0.0193086028,-0.12244898,-0.068235375,0.0650433767,0.063225028,0.1359013327,0.1819799013,-0.029902371,0.0001955417,0.5232064856,0.0,2.1195411552,0.0299908048,1.0393238076,-0.000139096,84.006853583,6.7033409565,0.0497935943,0.0,0.0,1.0,0.0,0.0,0.7486703168,5.0,0.1171691632,0.0933606104,-0.162359774,1.5671382628,-1.160624222,-186.0600966,0.0385211925,9.8070317167,-0.017562458,0.000396232,0.001236809,-0.704224216,0.0142868255,0.0085637791,1.0,-0.062127576,0.0,1.0,8.1092249531,0.1397041279,0.0,0.0363636352,0.0259569381,0.0190610132,1.0470003859,0.3255377524,5.7662015e-06,2.0000002338,0.4419480598,0.1953180876,-0.360184011,0.0414811014,0.2932633944,0.2193999587
10145,1.2833352862,0.2350529893,-16.61040206,0.079026436,1.9270292482,4.327541673,0.1776112825,0.4301454385,0.0076144406,0.0914307575,7.0,0.0485731633,0.258380341,0.1608987135,-0.027636318,-0.009276295,0.1210746685,0.065099667,0.2181577788,0.1418269231,0.5317050898,0.0,1.4646758922,0.0498768372,0.8521485798,-0.038893491,35.397790055,6.8670953912,0.2542527895,0.0,0.0,1.0,0.0,1.0,1.1045673077,4.0,0.0445938037,0.1710459614,0.2848682009,0.4314750373,-0.709087606,1110.3584002,0.3732792571,14.014796773,-0.007998316,0.0153817295,0.0335515548,0.0101317482,0.0158087527,-0.075169941,2.0,-0.005065874,0.0250429567,5.0,14.266396271,1.1960472813,0.0,0.0597014911,0.0229738853,0.0243061729,0.6042245266,3.7476231162,2.2987672e-09,1.4887589e-08,1.2064814167,1.4555974089,0.088740831,0.0375344953,0.2234695512,0.1513572369
63423,0.9448284317,0.1325156396,-11.00786056,0.0508490245,2.644942153,2.005761388,0.0895349203,0.1632163851,0.2367538565,0.0478710794,7.0,0.0143088983,0.0021881838,0.1525699107,-0.038995845,-0.009654281,0.0771928234,0.0482292299,0.0984893118,0.235199781,0.489772956,0.0,1.447938249,0.2444272748,0.8702010969,0.2327676296,30.942764828,7.9217134417,0.1301439838,0.0,0.0,1.0,0.0,0.0,0.5490015842,5.0,-0.963102991,0.0613765088,-0.107607297,0.3276332101,-0.875109726,-861.6983451,0.3008335164,11.545891079,0.0030826564,0.0111801393,0.0407508684,0.0386882524,0.0397433333,-0.000782886,2.0,0.0107430469,0.0252824863,2.0,9.9308169297,0.266058064,0.0,0.0502793305,0.0176980153,0.0184555866,1.1674589153,1.0957274549,2.6654218e-07,8.1503378e-08,0.7532512547,0.5673874527,-0.109161141,0.0310649039,0.6599292692,0.599143636
10153,2.9592164165,-0.144588624,-9.197629488,0.1207453626,4.554067889,10.236374229,0.0293234248,0.2610299387,0.0088317945,0.0716449639,7.0,-0.015902888,-0.073497353,-0.010705743,-0.002103425,-0.190140671,0.1295656319,0.1070561511,-0.015132713,-0.112731673,0.4682010416,0.0,1.4650311444,-0.05075374,0.8599998961,0.0811418626,16.97377259,6.1474631485,0.0216370369,0.0,0.0,1.0,0.0,1.0,0.5506410931,1.0,0.4303720834,-0.021141196,-2.161622856,2.50897001,1.2238400747,-84.78308397,0.0667172561,11.945389467,-0.000951171,-0.010643935,-0.023297335,-0.439144522,0.0508552804,-0.006613375,0.0,-0.139709009,-0.064187642,2.0,11.578635955,0.8955484897,0.0,0.1627907008,0.044170682,0.0389918681,0.7277674994,3.3517868837,5.081148e-08,2.8440948e-08,1.1683268484,1.3649876246,-0.054224311,0.0507165906,0.8305462825,-0.415787452
41443,1.0673687792,0.1596710196,-83.56960636,0.1194849319,3.1324580175,1.3541042458,0.0656839994,0.1594736473,0.0259169967,0.076323823,7.0,0.0013640428,-0.003344482,0.1281327062,-0.086114778,-0.033121483,0.0660833324,0.0383310346,0.0938874996,0.0721701877,0.5070802062,0.0,0.7891014365,0.0871336747,0.5999584677,0.1035202899,76.551991446,6.3115660951,0.1381569269,0.0,0.0,1.0,1.0,0.0,0.484179079,4.0,-0.97818785,0.0459967679,-0.113139963,0.4501735575,-0.888476633,-717.0521827,0.3008335164,12.57803009,0.0009408515,0.0099411964,0.0323065087,0.0536685133,0.0058641504,0.0143546484,1.0,0.0107411845,0.0,2.0,10.788550741,0.2452568255,0.0,0.0170454551,0.0096767953,0.0154288759,0.7682709169,1.0504251311,5.3581252e-08,1.2844746e-07,0.4098369951,0.1679663626,-0.049591649,0.0228236792,0.246959349,0.599143636
49103,4.0281509917,0.0103254875,-5.616390895,0.0373594912,4.7701875015,16.657076479,0.0088416964,0.6970066313,-0.00502008,0.0243912272,7.0,0.0375146542,0.009009009,0.004517305,-0.099382884,0.0319144699,0.0918753737,0.0836129502,0.0207614601,-0.007499047,0.6118821132,0.0,2.1899426073,-0.086839965,1.1473763323,-0.148946077,14.904417941,8.4268211606,0.0572760042,0.0,0.0,0.0,0.0,0.0,1.370291912,3.0,0.0016628521,-0.054140243,-0.011593992,2.9385234373,-0.837037635,-334.7629388,0.1009787408,9.0859386058,-0.003374233,-0.010625386,-0.020997375,-0.004198531,0.0220887892,-0.041618025,1.0,-0.023691708,0.0,0.0,6.7238324408,0.1477732794,0.0,0.0909090936,0.0259399846,0.0186879374,1.2343208909,1.3513458929,4.0509038e-06,6.0000001024,0.7217988342,0.5209935571,0.3814832598,0.0550516754,0.0668859638,0.635493312
61268,1.6730877261,0.2201991636,-3.735527899,0.0,6.2808297597,7.2336064115,0.1494555521,0.3475361427,-0.000478927,0.1492409364,7.0,0.0016943622,-0.127992634,0.0402920531,0.1147500369,-0.070771905,0.0842636464,-0.119917078,0.2088465088,0.1507499414,0.5727894179,0.0,1.1732669533,-0.022246792,1.0739232104,-0.029135023,7.9096497765,7.2598102077,0.1128137442,0.0,1.0,1.0,0.0,0.0,1.3056597141,1.0,-0.034254485,-0.059015681,-0.259663303,0.6876463997,-0.362832726,-142.7711732,0.0705343959,9.6673695711,0.0021932935,0.0101944249,0.0631530067,-0.25339336,0.0705431868,0.1175706812,1.0,0.0905124682,-0.136603773,1.0,10.045621679,0.8518928901,0.0,0.0923076943,0.031741382,0.0357762624,0.6775231724,1.7915638089,5.7603273e-07,3.880719e-08,0.6781377356,0.4598707884,-2.678724368,0.0762120957,0.2162962992,0.4528724039
45911,0.4956441871,0.0558508911,1.9588342061,0.003772873,0.1305785175,0.5612426978,0.9193933649,0.7013459716,0.3721389108,0.3820371825,8.0,0.0651177288,0.2987179487,0.5338922884,0.0808645149,0.0820769611,0.0883456372,-0.154793273,0.5007014218,1.1384426536,0.7204033265,0.0,5.0914689096,0.2438404516,3.9989486332,0.3365858124,2.7000119019,4.7389805724,0.6568099373,0.0,0.0,1.0,0.0,0.0,0.9702193521,4.0,0.0339850663,-0.176789697,0.1792203482,-55.01005868,4.1255041813,-116.8872962,0.0459337256,11.839406888,0.0061686309,0.0234473767,0.0296246381,0.0211775959,0.3105196934,-0.055141736,0.0,0.0028019242,0.0148519701,5.0,10.358730432,0.2776503202,0.0,0.0802919716,0.0355309737,0.0346001154,0.8807839611,1.4788473902,2.5789675e-07,5.9085672e-08,1.8211915768,3.3167387593,0.030227636,0.058437805,0.8070059011,0.3892210248
44580,-0.002285453,-0.579122095,-39.45117187,0.0673798106,5.6962990286,8.7426533874,-0.166588132,0.2852071749,0.0,-0.120376699,7.0,-0.111577541,-0.2,-0.122930801,0.0507105999,-0.089645088,0.1654982474,0.192528341,-0.093927685,0.6185089974,0.5706566152,0.0,2.0111111111,-0.048884867,0.7018518519,-0.035491934,138.875,5.0716119829,-0.06844721,0.0,0.0,1.0,1.0,1.0,-0.450052576,1.0,-0.029712486,-0.054003052,-0.3194976,-57.05396305,2.3224121505,-193.6610462,0.0459337256,8.5336815089,0.0,-0.016563487,-0.175805048,-0.190335669,0.0056451268,-0.005479451,1.0,0.159055699,0.0138888881,1.0,7.1499168361,0.3788270011,0.0,0.2307692319,0.0847703531,0.1074226149,1.1750572997,2.9878016185,1.30172e-05,3.4917568e-08,0.7729114755,0.597392149,0.2439406295,0.1080467238,1.075000027,0.3892210248
24643,1.6093936736,0.1552422089,-32.42675926,0.0711221058,1.319244308,2.6087693242,0.0897637938,0.2015374047,1.0381025374,0.116577208,7.0,0.028648139,-0.026315789,-0.033044176,0.1371162799,-0.145139063,0.0971703675,-0.000103138,0.1313017844,0.0707514471,0.4652520775,0.0,2.402183535,0.1966813938,1.1467984656,-0.0052281,68.278408779,7.7615718073,0.2485224462,0.0,0.0,0.0,0.0,0.0,0.3204878304,2.0,-0.033990906,-0.139812359,-0.005036433,0.2626205202,-0.087115817,1498.7746108,0.0978663225,14.768965804,-0.010183824,0.0026001199,0.0047474307,-0.037533664,0.0116030028,-0.038929739,0.0,-0.038274176,-0.015597732,3.0,13.609065557,0.6605849435,0.0,0.0769230798,0.0351775796,0.0404673682,0.8556219571,8.3370775985,4.5345756e-09,1.9248573e-08,0.6462076869,0.4175843746,-0.064692791,0.0392302885,0.3881678437,0.3879701168
10161,0.8573416189,0.0774248456,-21.60164409,0.0581692731,0.8774704015,0.9390949428,0.0327902413,0.1552052717,0.0163023342,0.0345073068,7.0,0.0252252481,-0.022467501,-0.050783136,-0.079568096,-0.224074767,0.0588924865,-0.010634442,0.1020491721,0.0351192472,0.487992496,0.0,1.6141304348,-0.024481959,0.57760364,-0.213783529,68.950738916,7.9438138479,0.1718068097,0.0,0.0,0.0,0.0,0.0,0.2253149874,2.0,-0.064805291,-0.056975642,0.0040053487,-0.607492768,-0.724891644,2726.478458,0.0665040764,14.32000468,-0.010166133,-0.007797096,-0.015454216,-0.058251851,0.0009002059,-0.05226803,0.0,-0.102825039,0.0005472526,2.0,14.175719899,0.9674797987,0.0,0.0744680837,0.033621045,0.0349521096,0.9184311575,6.3473443297,5.0318276e-09,1.6286944e-08,1.4286444652,2.0410250078,0.0788023183,0.0610005113,0.7889034146,0.0591340261
17670,1.6782743956,0.068765229,-0.592029298,0.0,0.3580683157,0.2538415199,-0.243129077,0.0429633194,-0.091006424,-0.606258047,7.0,0.0,-0.375,0.6136259717,0.5666531115,-0.146046063,0.5862068966,0.7283950617,-0.003475564,-0.009341033,0.8747300275,0.0,21.124897288,2.1716666667,21.124897288,3.001034193,0.1450115056,3.518444666,0.1045140733,0.0,0.0,0.0,0.0,0.0,0.0682319973,3.0,0.296622889,0.1974387638,-0.34851214,0.8264141467,2.8626089897,-356.2564524,0.3732792571,9.8196948537,-0.003146067,0.0071078628,0.0086692462,-0.072000512,0.4724224151,1.4731486972,1.0,-0.027074926,0.0182754991,2.0,7.0508811223,0.2045779685,0.0,0.0201005023,0.0064888139,0.0277779437,1.8322185346,3.7959486184,1.0219014e-07,3.0000000619,0.4446656172,0.1977275111,-0.401185378,0.0348387268,0.5435626583,0.1513572369
63087,0.6403488852,0.0905309995,0.3776186154,0.0041163448,0.7790182501,2.2892594136,0.3880021245,0.5800743578,0.2501563477,0.2672991071,4.0,0.1288132419,0.2185592186,0.4046128212,0.3351437073,-0.108566353,0.0717694216,-0.378367459,0.3644368658,0.5699067909,0.5230139166,0.0,2.5169996495,0.0299834917,1.1206624606,-0.140437241,73.136073059,7.3891861967,0.1761834441,1.0,0.0,1.0,1.0,0.0,1.3035952064,5.0,-0.057203605,0.235371424,0.1519386245,-0.713958987,1.3266315552,-15.05969883,0.0966186901,11.482167244,-0.005650867,0.0134930522,0.030700798,0.1756849497,0.0129191358,-0.054095444,1.0,-0.012089308,0.0436200984,5.0,10.584441952,0.4882095334,0.0,0.1162790731,0.0379862601,0.0385126595,0.6531696692,1.1287674534,2.0385443e-07,5.6094104e-08,1.5735227201,2.4759737506,0.0050177616,0.0652327123,2.3893715712,0.2533037696
28484,1.2671932655,0.1081792795,-12.91708585,0.0466523811,1.949314888,4.7813637612,0.0722823799,0.2537338218,0.0132978393,0.0826847196,7.0,-0.059905194,0.076583562,0.1940860493,0.1164290987,-0.586426111,0.0839247331,-0.133553898,0.1079024886,0.0567461479,0.5498901243,0.0,1.3145602818,-0.037175392,0.5240534931,0.0980667207,42.815903871,13.128694984,0.1384917861,0.0,0.0,0.0,0.0,0.0,0.5349912796,2.0,0.4218314465,0.1090219975,-2.085039294,0.8169468591,1.711484096,1680.9205646,0.0667172561,14.498332744,0.0256607921,0.0113750631,0.0248879683,-0.299370233,0.0155752122,-0.036948365,1.0,0.076418326,0.045178059,0.0,14.652205982,1.1771277676,0.0,0.0531400964,0.0290238775,0.0355229547,0.4372074978,2.1394653652,2.695421e-09,2.3240045e-08,1.3387483739,1.7922472087,-0.085674941,0.0504759673,0.6735043542,-0.415787452
60046,0.5206013717,0.0523486375,0.8930717096,0.0134235802,0.3734133702,0.8660370513,0.1731800845,0.6293101236,0.0268396729,0.272490352,6.0,0.0063022332,0.2578960458,0.1227916247,-0.114377196,0.0008341068,0.2554249321,-0.221708318,0.1222337438,0.1109882083,0.6198145087,0.0,2.415484518,-0.162299621,1.8085896662,-0.127006491,4.7333233559,4.1643060023,0.3661481064,0.0,0.0,1.0,0.0,0.0,0.9924783471,4.0,0.1292298432,0.0426527793,0.2179852516,0.0120149109,0.1209604893,300.56240756,0.0385211925,13.272641569,-0.008329054,0.0020686463,0.0035859012,-0.003331804,0.1218617422,-0.023881298,0.0,-0.019320789,-0.005874009,4.0,12.449085489,0.608349485,0.0,0.0590551198,0.0268327081,0.0275331336,0.5576618236,1.6655606983,1.7393076e-08,3.6421999e-08,2.0691539067,4.2813978898,0.0499735662,0.0572494296,0.8550515279,0.2193999587
15843,1.2330091129,0.0684851646,-47.85483871,0.0072412629,2.4373906907,15.998281734,-0.168795412,1.5591647332,0.1115241636,-0.173547098,7.0,-0.137209746,-0.04494382,-0.026481423,0.0290787372,0.0574017831,0.1515860674,0.064628048,-0.198382959,-0.168219076,0.5386972402,0.0,1.0003626023,-0.261688938,0.8149392164,0.0432839464,350.40322581,15.252749824,0.1398080374,0.0,0.0,1.0,0.0,0.0,4.8211417453,3.0,-0.001508475,0.2198794839,-0.051684247,-35.3062531,-0.561958037,-337.7066106,0.0277057153,10.479612736,-0.009544111,-0.020623971,-0.058977808,-0.032323232,0.0441341458,-0.003942462,0.0,-0.134375428,0.2152173966,1.0,9.5112779507,0.6110426086,0.0,0.0648148134,0.0317242119,0.0300627954,0.8292793623,2.7022953118,3.1136344e-07,2.9214697e-08,0.9628565828,0.927092799,-0.024918284,0.0575400939,0.8485646202,0.4330952121
39482,2.0240104719,-0.047671882,-6.256080591,0.0393442623,1.939537493,6.8361777722,-0.265790981,0.2939089952,0.0,-0.414575776,7.0,-0.0525828,-0.379310345,-0.320430076,-0.036393538,0.0380375994,0.145675727,-0.054003021,-0.16099503,-0.029412468,0.5506383046,0.0,1.7930540939,-0.108851473,1.1401389181,-0.18452716,16.588939981,7.5715784823,0.0546072493,0.0,0.0,1.0,0.0,0.0,0.7249814678,3.0,0.0599309982,-0.312529587,-0.348739779,0.5857177835,101.69429775,-371.7712958,0.0567134073,9.8896421457,-0.00199938,-0.001751767,-0.003505653,-0.263537433,0.0967679354,0.1681775543,0.0,-0.006608103,-0.020408163,2.0,5.5937815794,0.054626109,0.0,0.0677966103,0.0302280792,0.0213950804,1.1225115667,0.7477942778,7.8673508e-06,2.0444652e-07,0.7665423202,0.5875871286,-0.341559595,0.0471863911,0.3754812248,0.1997034129
