firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
21135,0.2877299647,-0.00777814,2.3780882562,0.0,0.6749055163,0.9860169113,0.0037797719,0.087985225,0.3156769742,0.0032754365,0.0361313218,-0.065785311,-7.896225339,0.0536398039,0.0657853108,40.0,-0.030258089,-0.088221815,-0.32027521,0.155306524,0.1580120578,-0.009577755,-0.297103131,0.2403888069,0.4818089977,0.0,2.5917920091,0.4640648245,1.923059058,0.6521573099,7.9119288256,4.2366379048,0.0332135971,0.0,0.0,1.0,0.0,0.0,1.1472671097,5.0,47.562768919,-0.296845055,-8.532672711,0.920089167,-8.70371218,-4419.975557,0.0248274717,13.599147711,0.0004589359,0.0120367167,0.0407142026,-0.017756671,0.1831162318,0.0291311276,0.0,-0.00238379,1.713893572,-0.046933785,4.0,14.210609526,1.7758583251,0.0,0.0568181798,0.0324698902,0.0445697464,0.2499497582,1.8102438422,4.663365e-09,1.6105426e-08,1.711778085,2.9301842123,-0.035890501,0.046449425,-0.57915197,-0.081075922
34666,0.4384773196,-0.411186293,0.8338015616,0.0,0.5110585606,0.1344244149,-0.573217467,0.4059299011,0.0463169146,0.3714307853,1.4541561713,-0.073839262,-0.145390265,-0.351403809,0.0738392622,34.0,0.0120042019,0.6851851852,0.2230024543,0.1141881596,0.1370214899,0.0965134056,0.0759330186,-0.064388731,0.3042775609,0.0,2.2334256694,-0.569063578,2.0754078178,-0.589290626,0.6832603314,5.7663130826,-1.097727912,0.0,0.0,0.0,0.0,0.0,0.0544274248,2.0,47.218484545,0.4765619451,-8.381925356,0.7078186399,-9.108755794,-5413.915497,0.0248274717,10.388162861,-0.028119284,-0.144141263,-0.339774621,0.0136293561,0.3049407191,0.1538873205,1.0,0.5400540054,0.1327148358,-0.28630093,4.0,11.392971013,1.251500624,0.0,0.1818181127,0.1120932963,0.1403331243,0.9023790139,12.121236381,2.6409886e-07,1.5809663e-08,1.2703709527,1.6138423574,-0.603505488,0.0890426774,-0.132707723,-0.081075922
34746,0.8514017914,0.0882074889,-9.782012029,0.0294223494,7.3282495851,0.3796912501,0.0345758365,0.0633456759,0.0429996244,-0.036547154,0.0623742628,-0.004421343,-0.401755571,0.1236453389,0.0044213428,35.0,0.0018799996,-0.056309781,-0.071241259,-0.027424979,0.0808017538,0.0414803133,0.001418244,0.0545924013,0.5548289692,0.0,0.9948973572,0.0235177063,0.9808773793,0.0215114641,0.5792821445,0.0718212749,0.0145609525,0.0,0.0,0.0,0.0,0.0,0.4137956474,4.0,-0.047504028,-0.100059815,-0.068821109,-1.182432192,0.0441076976,11291.474803,0.0286434127,16.331192903,-0.000452618,0.0022424717,0.0198562784,-0.004506288,0.0440215166,-0.096685376,0.0,0.002401537,0.1335034033,0.0216299419,6.0,17.475697203,2.5094494166,0.0,0.0184650719,0.0243709841,0.0367684815,0.2886495386,6.249114876,9.132394e-11,6.9788221e-09,1.0441441721,1.0902370522,0.0845965474,0.0204408994,-0.474055811,0.1919113429
35167,0.8751891794,0.0761634011,-30.16062238,0.0355957977,7.0635507372,0.3565763724,0.0250508164,0.0415458145,0.0420265116,0.0020235556,0.0406454586,-0.001912915,-0.196200058,0.0911066648,0.0019129148,33.0,-0.000493573,-0.064989059,0.0751592922,-0.014607956,0.1972241699,0.5908978586,-0.000284537,0.0504772764,0.4729015299,0.0,0.8184407166,0.0536487324,0.8141602022,0.0547793891,1.5973382046,0.073375409,0.0140262793,0.0,0.0,0.0,0.0,0.0,0.3860368498,6.0,0.0239849095,-0.108739093,-0.045033721,-0.063247805,0.0115690236,-2374.265722,0.0286434127,14.982525736,-6.0616e-05,0.0022527164,0.0195874668,-0.004390609,0.0232276031,-0.029478439,0.0,-0.000480077,0.9707073423,-0.09767835,5.0,15.537990362,2.7831518406,0.0,0.183474347,0.048439612,0.0361626018,0.9409333743,48.331988754,5.919901e-10,4.4996272e-09,1.1863413922,1.4074058988,0.0852331884,0.0262239575,-0.110498266,0.1919113429
35263,0.8574474036,0.0746143612,-32.9756675,0.0377256568,6.5402408495,0.3623315217,0.0295830601,0.0390360517,0.0484374426,0.0016178588,0.0378770209,-0.007296281,-0.709805604,0.1275760529,0.0072962807,33.0,-0.002499978,-0.01607717,0.0200933348,-0.017692189,0.1796584338,0.0023454132,-0.003100239,0.0479625493,0.4487363579,0.0,0.7698030945,0.0629268422,0.7460088605,0.0691215233,1.8877108646,0.0867437315,0.0150129857,0.0,0.0,0.0,0.0,0.0,0.4214876826,6.0,-0.005419055,-0.059827204,-0.062775497,-0.995086986,0.0480384117,-3842.474542,0.0286434127,14.196054606,1.08086e-05,0.0025126519,0.0211619795,-0.004381438,0.0209358579,-0.00420531,2.0,0.0020016013,-0.252933492,-0.005801423,5.0,14.9218777,1.6234216294,0.0,0.0311088264,0.0202501684,0.0276656697,0.1761742666,1.5474153923,1.2306606e-09,1.2815044e-08,1.1211371985,1.2569486178,-0.00275497,0.0219215504,-0.230222624,0.1919113429
10777,0.885239462,0.0456395387,-11.45846921,0.0040381977,9.0208984634,0.3626057758,0.0190356726,0.4186982357,0.0495249065,0.2485705375,0.4322206462,-0.001703781,-0.315237944,0.060026853,0.0017037807,29.0,0.0010095525,0.321025641,0.0455567301,-0.024809927,0.0732711689,-0.093409304,0.0129458853,0.2941813235,0.5416752657,0.0,0.8197974522,0.0158487795,0.8136782657,0.0175247737,0.4726604814,0.0592983603,0.0095032599,0.0,0.0,0.0,0.0,0.0,0.5055596085,5.0,-0.045742163,0.277275607,-0.034983439,-0.517482807,-0.019510788,-2462.474922,0.0286434127,14.811680393,0.0005116295,0.001443006,0.016099794,0.034681599,0.0717789885,-0.198847017,0.0,0.0056458932,-0.778390549,-0.00896577,2.0,14.603202928,0.4967439043,0.0,0.0299482681,0.0203269184,0.0317456324,0.3772104947,0.764664616,2.9896132e-09,5.398456e-08,0.9906853111,0.9814573856,-0.065198022,0.02588259,-0.090483119,0.1919113429
35554,0.668087945,0.0641499186,-9.059387001,0.0268943338,5.0748349556,0.2849470355,0.0379936672,0.1353078967,0.0508642248,0.0137684269,0.142069134,-0.000360686,-0.030757442,0.066123006,0.000360686,40.0,-3.5634e-05,-0.006984207,-0.017913593,0.0129255765,0.3242009579,0.0081124543,-0.000279184,0.0652687943,0.5711070999,0.0,1.0010219883,0.0096138414,1.0001571715,0.0097563285,0.6037754659,0.0720333635,0.0159914544,0.0,0.0,0.0,0.0,0.0,0.4155511994,5.0,-0.023280778,-0.050734241,-0.252134956,-1.205257092,-0.013414635,11122.676238,0.0286434127,16.502397879,0.0002566081,0.0029141539,0.0228832305,0.0013037602,0.0555902943,-0.003070406,1.0,0.0,0.5514078599,0.0315374511,5.0,16.982953088,1.5281519428,0.0,0.0382159278,0.0220149101,0.0284547116,0.3267380691,3.7598270421,1.284285e-10,1.0736443e-08,0.7108885701,0.5053625591,-0.0066423,0.0188704531,-0.32241733,0.1919113429
36397,0.6916426395,0.0690170326,-7.653186563,0.0169041002,7.256850331,0.397225762,0.038029817,0.0791537292,0.0485471252,-0.009095909,0.0842139177,-0.019619261,-2.210296871,0.2215651637,0.0196192607,40.0,-0.010533468,-0.006912442,-0.040303254,0.0300944853,0.1316354011,-0.006062525,-0.011044844,0.0427630332,0.5606289413,0.0,1.0444607179,0.0200650975,1.0344320715,0.0370027421,0.4690993298,0.0789774517,0.0116926819,0.0,0.0,0.0,0.0,0.0,0.5474381143,6.0,0.1393435849,-0.050662476,-0.228580261,-0.621663517,0.1420275225,-2317.775222,0.0286434127,14.926450679,-0.000494907,0.0020262182,0.0236434274,0.0035643881,0.0599541985,-0.100709488,1.0,0.0012763242,0.1237722122,0.0063046638,6.0,15.754657186,2.3003784103,0.0,0.0257260967,0.0205985194,0.0321182054,0.2370830211,3.9647494004,3.49517e-10,7.1407563e-09,1.0135225583,1.0272279763,-0.027483875,0.0236406373,-0.420098407,0.1919113429
54244,0.6337015764,0.0747041082,-0.574924065,0.0,0.5954174095,2.4262489433,0.1703481842,0.0701072062,0.5053200064,0.0,0.0328053238,-0.106807363,-1.984086799,0.2229235432,0.1068073632,40.0,0.0049256768,0.0579470199,0.0845914153,0.0287593817,0.070375899,-0.029645026,0.0726261486,0.1330917874,0.5611762612,0.0,1.276835081,0.0127578377,0.9952335558,0.0311120583,11.08803556,150.68201916,0.2470490594,0.0,0.0,1.0,0.0,0.0,1.1758454106,8.0,0.000342617,-0.021843753,0.3792306934,-0.404508459,0.1586696929,-4099.736182,0.0885157098,10.568977539,0.0001904762,0.0155600318,0.0336692258,0.0420438718,0.1798181655,-0.021011828,0.0,-0.000318675,0.0216923332,-0.041733513,4.0,9.0619238485,0.1294602833,0.0,0.025742501,0.0240386821,0.03185033,1.3185990077,1.0527285258,1.6885808e-06,4.4210530201,-0.018833596,0.0003547043,0.5450415449,0.0603327531,-0.086647046,-0.128068184
36768,0.5793960657,0.0691842593,32.617212427,0.0166204797,0.179552063,1.4486034081,0.1374893183,0.163672085,0.5461365377,0.0147876815,0.3310639864,0.0836792486,0.8534014978,0.0101423088,0.0836792486,41.0,0.0699247195,-0.007407407,0.0646709673,0.0343621555,0.0763470743,-0.419711301,0.2394428508,0.1200227907,0.5377862676,0.0,3.3363600935,-0.258420802,1.1180826189,-0.390730316,196.01343409,10.352409037,0.5376221016,0.0,0.0,0.0,0.0,1.0,0.6877680151,4.0,-0.006525518,-0.043583894,0.0446316826,7.5649763842,-0.063978323,-1448.409597,0.1761608433,12.712865585,-0.000475708,0.0235811922,0.0318978122,0.0316276218,0.0097375919,-0.091275324,0.0,-0.004409376,0.7567189648,-0.166145165,5.0,12.929905379,1.063898743,0.0,0.0380770676,0.019973859,0.028646799,0.3473260723,1.5253017503,1.1855818e-08,2.5774589e-08,1.3698787514,1.8765677934,0.0801119313,0.0534079214,-0.249474821,0.0693969671
88924,0.2795471413,0.0437447999,99.039615678,0.0253135825,0.3200925836,0.9331911172,0.1263520941,-0.037955059,0.7181828856,0.003759056,-0.099378425,-0.056271662,-0.786569856,0.0781531409,0.056271662,40.0,-0.000671282,-0.011428571,-0.000541721,0.0115357489,0.1597123318,0.1686223469,0.009172872,0.0435378916,0.2952079188,0.0,1.459542454,-0.018451299,0.9931929026,-0.03853314,158.85478814,15.311742627,0.2245596968,0.0,0.0,1.0,0.0,0.0,1.6447408401,6.0,24.38233382,-0.097975764,0.0851509583,-0.452972691,0.0814891205,-6940.135885,0.0457936334,15.287474948,0.0023501592,0.0213632529,0.0446934321,0.0036001328,0.0234978438,-0.002102687,0.0,0.0014184397,1.307835422,0.0653668787,6.0,15.924672169,1.891372307,0.0,0.028028097,0.0185726477,0.0263516484,0.4556469963,7.5205468697,3.947504e-10,1.1418859e-08,0.8038139774,0.6461169103,0.0613398175,0.0305681274,-0.160795876,0.1002643916
88853,0.345204357,0.0793925268,0.862113784,0.0147151262,0.5515729941,2.3892968221,0.2002358599,-0.015548214,0.1912128402,-0.07845593,0.1187415697,0.0088248903,0.1018729209,0.0713045782,0.0088248903,40.0,-0.018591041,-0.016286816,-0.212784691,0.2515097615,0.1964717632,-0.082661538,-0.01993825,-0.171977172,0.5544260869,0.0,1.728700426,-0.018942382,1.2521633347,0.0008113862,10.261653964,14.630362063,0.192923322,0.0,0.0,0.0,0.0,0.0,0.4157443185,4.0,-0.362698708,-0.069639861,-0.235081015,0.0236799816,-0.224715806,8061.5118903,0.1700891678,15.665061242,-0.00143125,0.0194911642,0.0483937298,-0.057294159,0.2499667675,0.0009987686,1.0,-0.001131862,1.6084202162,-0.045347429,5.0,16.63363091,2.5255858372,0.0,0.0387249887,0.0227461492,0.0335906923,0.2223795909,3.459823775,2.269811e-10,8.4757526e-09,1.6912487593,2.8603223658,-0.004074732,0.0242728026,0.090008994,0.0422297141
37154,0.5875616985,0.1975883388,-0.576788549,0.0,0.3934320357,1.0567632226,0.2319219791,-0.003880714,0.4452532882,0.0008098477,-0.167567918,-0.00472332,-0.028038107,0.2031283417,0.0047233204,34.0,-0.004305789,0.0813953488,0.0079701048,-0.033145448,0.2747849004,0.0820060395,-0.017593437,0.5167904551,0.5188291978,0.0,2.3211302081,0.1489654154,2.1682009259,0.1600624723,7.307863266,2.2686116039,0.5815765758,0.0,0.0,0.0,0.0,0.0,1.3230483565,7.0,-19.37112054,-0.294924984,1.7196035952,-1.235843429,0.3340218817,-2913.416072,0.2158277373,11.340586822,-0.001653861,0.076453543,0.1745001378,-0.002234366,0.123529258,-0.002553116,1.0,0.0248228863,2.2958823871,0.1298928875,6.0,11.872884304,1.7517765659,0.0,0.0470797941,0.0350635309,0.0579091175,0.323932608,2.285980176,3.8638379e-08,1.6341197e-08,2.0762708504,4.3109006442,0.0100086349,0.0901548564,0.4758934658,-0.076247383
25785,0.4045364115,0.0519757123,-2.409683744,0.0318345122,2.9902424774,2.3497033886,0.0237870702,0.0321790265,0.122820825,0.003073161,0.0460637042,-0.055145134,-3.551929714,0.2365897892,0.0551451335,40.0,0.0007696936,0.0331491713,-0.019330642,-0.017356989,0.137787526,0.0112066355,0.0190074545,-0.059811242,0.6095076033,0.0,6.4176191665,-0.033164253,6.0250062391,-0.034933678,5.1655313351,1.5522360724,0.0587621852,0.0,0.0,0.0,0.0,0.0,0.8071864458,3.0,3.7324669421,-0.074335459,-0.105316488,-2.497630569,0.1954916228,50829.093264,0.0588548821,17.655811278,0.0015264642,0.0101707365,0.0865835571,-0.002485004,0.1272697818,0.0698642065,2.0,0.0059960027,0.9708705929,0.0661011636,5.0,18.232491329,1.8120471789,0.0,0.0233723447,0.0202365356,0.0364389335,0.2661513918,4.6057430042,2.177096e-11,8.2520622e-09,1.2326372449,1.5193945775,0.023249067,0.024100244,-0.187497987,-0.115601629
31974,0.4053554439,-0.004850494,-0.247855317,0.0,1.5287843452,0.2279432586,-0.075248965,-0.015313295,0.0059214535,0.0062812609,-0.054708941,-0.031809485,-13.74612054,0.061824983,0.0318094846,41.0,-0.000217707,0.0152374203,-0.052990468,-1.256197265,0.0340270562,-0.207774802,0.039944817,0.0473970952,0.512337797,0.0,1.1948912116,-0.084019685,1.1948912116,-0.0823844,1.6289608936,2.3054042831,0.0314863295,0.0,1.0,1.0,0.0,0.0,-0.130669562,3.0,6.0647880338,-0.137247183,-53.79610501,-1.986276504,-1.200792732,1896.3339524,0.0207317787,15.372942645,0.02679956,0.0345358154,0.1544927119,0.0054458028,0.056131196,4.2255715705,1.0,0.0719347852,-0.364044135,-0.00556076,2.0,15.68260994,1.2047879185,0.0,0.0278947726,0.0190228048,0.0296941909,0.4128672011,3.7101289045,3.390268e-10,1.4253346e-08,1.0603624796,1.124368588,-0.019645591,0.0221735179,-0.109378133,-0.146485877
37402,0.6752142721,0.0515706037,0.5398458404,0.0027037679,0.3200959671,1.2205994388,0.0831330386,0.1969447896,0.3129983029,0.0052016881,0.6372394789,-0.09041842,-1.601504639,0.1341611648,0.0904184204,34.0,0.0399064675,0.3409638554,0.0154340653,0.0386573952,0.1681372156,-0.157649696,0.1176563021,0.0616029861,0.4211778999,0.0,2.2770683362,-0.305171376,1.4028555405,-0.378617918,11.671382439,6.733260884,0.2981090881,0.0,0.0,1.0,0.0,0.0,0.4075923602,4.0,-0.151633724,0.1711869125,0.0916152624,0.540042026,-0.12511526,-1713.228572,0.0457306398,11.677152017,-0.002061589,0.0077099318,0.0159882681,0.0128761245,0.050669182,-0.146963549,1.0,-0.011846287,3.9142017938,-0.319875065,6.0,12.942998347,2.9414581704,0.0,0.087735787,0.0448949545,0.0839831677,0.3271498669,3.2659707898,3.7475902e-08,1.1884825e-08,2.3201953344,5.3833063899,-0.025339863,0.0533471019,-0.22502664,-0.031521514
37568,0.3341389865,0.0390806683,14.440249911,0.0093052143,0.2633989795,0.5865946399,0.1203640609,0.0228297523,0.3628004521,-0.00253589,0.0490494687,0.0211085837,0.3217058706,0.0265081879,0.0211085837,40.0,0.0272276949,0.1136363636,0.0852596995,-0.033588302,0.1773712259,0.1799632683,0.0411485037,0.0019019417,0.3669651469,0.0,2.3347952562,-0.315537842,1.2382138684,-0.389370721,17.71659255,7.2870078658,0.2329042297,0.0,0.0,1.0,0.0,0.0,0.6225963435,4.0,3.0839452279,-0.053604167,1.1492934449,-1.20818259,0.1181569947,-3332.969387,0.0446872923,14.047300106,-0.004285921,0.0149561835,0.0275433368,-0.024051186,0.0589177139,0.0204945551,0.0,-0.006186205,-0.279227653,0.0148315305,4.0,14.358918624,1.2851390817,0.0,0.0464135408,0.0274319892,0.0385794079,0.3551041746,2.5865840125,2.9416269e-09,1.7022513e-08,1.434298569,2.057212385,-0.000767999,0.0292148078,0.1031976492,-0.044958966
37584,0.340546696,0.0700931006,2.5666846563,0.0088693069,0.114942337,0.2496282157,0.3790080446,0.0628187885,0.2164545201,-0.012719561,-0.146868863,0.0155162313,0.1033007591,0.0628524301,0.0155162313,34.0,0.0054366657,0.0293268163,0.063259122,0.0376695273,0.1948370077,0.1342369046,0.0043014106,0.1500034746,0.574722029,0.0,32.02064803,2.0102732638,27.169631512,2.0386781982,1.1172159726,8.914855643,0.5858305173,0.0,0.0,1.0,0.0,0.0,0.3260068896,7.0,1.3863921245,-0.058533756,-0.093996905,-1.21050107,0.0348478959,26957.041716,0.0558672041,16.846468995,-0.002036916,0.0305740672,0.0426511018,-0.004302633,0.5055097989,0.0006211116,0.0,-0.001427697,0.3550894035,-0.005370046,4.0,17.341245817,1.3313760097,0.0,0.0405283235,0.022348318,0.0319013123,0.1984905496,1.5302141422,1.164769e-10,1.5282432e-08,1.5341386987,2.3535815467,0.0001259763,0.0193951602,-0.121526749,-0.050072263
58421,1.4996749996,0.0090620537,-11.14294699,0.0112919832,0.0887464475,2.5697090179,0.0087128468,-0.073681589,0.0940733772,0.0,-0.568508259,0.0970396863,5.9046163819,-0.151208195,0.0970396863,41.0,0.079875325,0.0,-0.06737897,-0.167372324,0.1109679082,-0.308383229,0.1582369542,-0.001484734,0.564588548,0.0,18.904941531,1.4544487727,3.4956620143,0.1060059391,48.66262354,15.708091647,0.3309737297,0.0,0.0,0.0,0.0,0.0,0.1074062959,3.0,-0.210094076,0.0020651918,0.6207007949,1.8045691938,-0.252567211,-2441.06198,0.0979159386,10.393146779,0.0033964302,0.0078556707,0.0083205467,-0.092625386,0.0571650671,-0.029321881,1.0,0.0151551699,-0.557374747,0.0343905858,3.0,9.0099852202,0.2066970633,0.0,0.0256411042,0.0197307624,0.0275919747,0.796460067,0.8033359481,6.9937868e-07,9.5467913e-08,0.4136968757,0.171145105,-0.701466813,0.0256695513,-0.088069392,-0.245186746
37955,0.2858539958,0.0433981963,42.764731752,0.0178804628,0.3874559366,0.67967215,0.1151813988,0.0057887277,0.3776912007,0.0020590599,-0.027225988,-0.037103538,-0.573993653,0.0683084856,0.0371035379,38.0,0.0082769015,0.0256410256,0.0408194754,-0.005150576,0.1454497964,-0.051366036,0.0454403212,0.0542877309,0.3228906138,0.0,2.051597131,-0.094686783,0.9508410889,-0.166008343,57.754357869,9.3388777116,0.1700532293,0.0,0.0,1.0,0.0,0.0,0.9134406647,6.0,-0.001015656,0.0077946819,0.1317651647,0.5672379689,-0.012196349,-1610.342585,0.2058056635,14.063076969,-0.001188931,0.0157022882,0.0365224049,0.0049987299,0.0174783203,0.0204321219,1.0,0.0,0.6583682676,0.0660311766,5.0,14.020126105,0.9764944377,0.0,0.0410159491,0.0196567489,0.0390256733,0.2727894832,1.5475563782,2.1844549e-09,2.0345082e-08,1.1615719492,1.3492493931,0.1265365475,0.0253964723,0.0494913978,0.0907392856
12036,0.5166697844,0.0806067776,-3.214748396,0.024260674,2.2111815316,0.5705387041,0.028571003,0.0592249908,0.1188774887,-0.036408032,0.0913907542,-0.036212381,-1.191219512,0.1766271439,0.0362123807,40.0,0.0009193971,0.0345956054,0.0984102952,0.0437343432,0.0477971374,-0.043082565,0.1157627947,-0.059413028,0.514026955,0.0,3.7896323086,-0.289026312,3.4761904762,-0.310721829,6.4661319073,4.1186488788,0.0888076391,0.0,0.0,1.0,0.0,0.0,0.4433070866,6.0,-0.634095335,-2.574799482,0.1994950355,-0.109361523,0.2588107783,963.56709517,0.1414151747,14.367987773,8.66914e-05,0.0064338756,0.0353996101,-0.000217667,0.0104810496,0.1390978344,0.0,-0.004139229,1.7100545824,-0.043484193,6.0,15.071487922,2.0817181314,0.0,0.057118956,0.0324535799,0.0509515439,0.4313627712,8.0120508314,1.0331131e-09,7.5777064e-09,1.6081716274,2.5862159832,-0.004529702,0.0261104637,-0.154191453,-0.15644935
38093,0.4167180994,0.0391503906,-0.080497384,0.0288788972,0.8749609045,0.5984048164,0.0595461095,0.4590773267,0.1100211355,0.2320733533,0.4200209424,-0.011724608,-0.325972314,0.051912334,0.011724608,31.0,0.0,0.2389813908,0.4584853441,-0.031642244,1.3249744115,0.1899546226,0.0149989068,0.5485015584,0.3181111389,0.0,1.0462568974,0.1951400252,1.0462568974,0.1951400252,2.7570749108,2.372192951,0.0973207795,0.0,0.0,0.0,0.0,0.0,0.3192519779,4.0,0.0139283923,0.1349630703,0.1246894262,-1.153469303,0.013110446,1896.2554118,0.1865376934,15.71024766,-0.001726668,0.0143152226,0.0442897113,0.0228440517,0.164752102,0.0064113841,1.0,-0.000211416,0.2070047376,0.0099797988,3.0,16.335992097,1.4229241867,0.0,0.0386312827,0.0176129119,0.0225898177,0.4762742976,4.7314889826,3.178222e-10,1.4799461e-08,0.8002805595,0.6404489739,0.076618927,0.0152221134,-0.276447379,-0.02429785
47941,0.44958765,0.1467132354,4.4086059721,0.0249600255,1.0629764944,0.8298839323,0.1005895233,0.2126189276,0.3242207901,-0.003647245,0.2155036213,0.0235713687,0.2268674253,0.1134287814,0.0235713687,40.0,-0.001084702,-0.011075949,0.1640675465,0.1296836869,0.1623425086,0.4298116143,-0.012672084,0.2086132773,0.1521383466,0.0,1.3125434422,-0.31271455,1.2780902463,-0.312912611,50.708737045,6.1011122428,0.188695279,0.0,0.0,0.0,0.0,0.0,1.0110233642,5.0,-0.07475277,-0.050874827,4.8584333245,-0.028393387,0.8358467882,-7589.958641,0.0314049921,15.487519241,-0.008988731,0.0035078647,0.0116959064,-0.073216735,0.0197487436,-0.222984633,0.0,0.0009354537,0.3633470795,-0.074466938,2.0,15.957328278,1.5059151041,0.0,0.0620900765,0.0258747282,0.0342564438,0.3180776825,3.556068915,4.023323e-10,1.1929701e-08,1.669262287,2.7864365828,0.002924883,0.0320669916,-0.327345093,-0.004322109
12052,0.2587699945,0.0584742747,2.8165731751,0.0182444987,0.5146523704,0.6749151973,0.128072997,-0.002623561,0.1796716317,-0.060098528,0.1231202559,-0.030817903,-0.40815563,0.0823408791,0.0308179032,40.0,0.001807833,0.0364583333,-0.011724005,0.0194771699,0.1489936918,-0.084867882,0.0030467163,-0.184263154,0.3913994909,0.0,1.265871573,-0.13697652,0.6977674351,-0.160724393,6.3117839607,7.6177777778,0.1425134351,0.0,0.0,0.0,0.0,1.0,0.4321081305,6.0,3.7660536881,-0.071026296,-0.251082905,-2.44481145,0.0412427127,35224.401944,0.0588548821,17.550038874,0.0008738203,0.0218700015,0.0652777778,0.0089224816,0.1198074523,0.0009541513,1.0,0.0017644153,0.64372088,0.0546310528,4.0,17.584458958,1.0756079898,0.0,0.0397979841,0.0181302837,0.0247084592,0.3733377477,3.3944032441,5.411264e-11,1.7787594e-08,0.9246467898,0.8549716859,0.0991982685,0.0193746895,-0.224525202,-0.115601629
