firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
28695,0.7496012759,-0.823422192,-263.6860664,0.0,6.9336978811,16.324247144,-0.057570182,-0.085678651,0.3294289898,0.0048076923,0.0144676312,11.0,0.0006798482,-0.131428571,0.2184037115,0.3201630359,-0.44619067,0.1729032258,0.4313166131,-0.010736945,-0.522080186,0.593360121,0.0,1.1586463831,-0.078741035,0.6805339957,-0.11393118,850.34016775,6.4606706362,-0.057521099,0.0,0.0,1.0,0.0,0.0,1.4366647298,1.0,-0.167104397,-0.224943738,0.3348429071,-1.133260811,-0.605733657,-223.9831655,0.0294676945,8.2470890512,0.0048434527,0.0018385624,0.0188449848,-0.314617278,0.0095928739,-0.135352012,3.0,0.2726459248,2.5211267606,0.0019227248,0.0,6.6970342477,0.3318485523,0.0,0.0303030312,0.0232906836,0.0219903837,1.162771858,1.1838259079,6.8996761e-06,5.7272728193,1.971330678,3.8861446419,0.4813176339,0.089802674,0.2236363358,0.2036055818
60038,0.5693491763,0.0331352957,35.74084507,0.0277342695,0.2465838509,0.9832028085,0.0759569979,0.0993305196,0.4434216271,0.00625,0.3100430416,11.0,0.0237096606,-0.05,-0.076431344,-0.048268941,0.0339266297,0.1480920237,0.0758607961,0.1034056178,0.0277371551,0.5291958364,0.0,8.5433992733,0.279273399,2.0561162697,0.1499629839,102.55774648,8.7920792079,0.2859449724,0.0,0.0,1.0,0.0,0.0,0.5675636151,3.0,0.3511375813,-0.096403191,-0.264174943,69.761700182,0.2961076875,-109.8046964,0.0279510998,10.341500519,0.0030563237,0.0089229609,0.0134680135,0.0038347286,0.0117495201,-0.013681646,0.0,0.0019713746,1.376146789,-0.054480286,5.0,8.0431815408,0.132815735,0.0,0.012820513,0.0112882393,0.0124663615,0.8528597217,0.7008362694,5.1600881e-07,3.8181819647,0.7567082741,0.5726074122,-0.350983735,0.0316191778,-0.340677959,0.1857671853
51510,0.5626194323,0.0739586461,0.5057184956,0.0,0.6895055286,2.2648246897,0.1561631984,-0.010504223,0.4783639121,0.0003146138,-0.112515948,11.0,-0.056574059,-0.126951093,0.0649262962,0.2739843296,-0.109052796,0.1602655625,0.2685473376,-0.035509495,0.1517390286,0.6028478378,0.0,2.854656347,0.3949403438,1.2377572493,0.5976014766,16.673683226,7.7607228391,0.1397783305,0.0,0.0,1.0,1.0,0.0,1.1053302464,4.0,-0.062064649,-1.249516613,-0.08744674,-2.56004218,0.8828104592,-19.85922706,0.5816114228,11.269413376,-0.000661371,0.0305621868,0.0757050643,0.1095768361,0.0652394063,0.0001069687,2.0,0.0034134284,-0.430264993,-0.059322523,4.0,10.302137826,0.520873997,0.0,0.1208791211,0.0415300817,0.0288557883,1.2054902334,1.2804245933,4.9787592e-07,5.4924242e-08,2.1064974042,4.4373313141,0.1761752695,0.0577288256,0.1697282192,0.2579805567
10701,1.54539057,-0.422197065,-1.456908994,0.0,0.237024345,1.1093228896,-0.695089593,-0.229720915,0.1527123993,-0.000244716,-0.308250982,2.0,-0.122216468,-0.582644628,-0.61143739,-0.307613801,-0.114682697,0.778962854,1.1392658506,-0.148798505,-0.216071355,0.6680238264,0.0,7.0445604874,0.1649617073,6.3235857267,0.3162135427,2.065633546,1.5803789376,-1.158561475,0.0,0.0,0.0,0.0,0.0,0.177848599,2.0,-0.163847127,-0.848084945,1.091948232,-1.996003384,1.5174486847,-328.4647075,0.207869402,10.688358946,0.0001093398,-0.02189593,-0.024153903,-0.076106574,0.5228572888,0.0259678386,0.0,-0.009625483,1.7185842748,0.0500000007,3.0,10.473127926,0.5696147194,0.0,0.095238097,0.0456463718,0.0922794712,1.1424482629,4.0701848163,7.3984501e-07,3.1913246e-08,2.5290098665,6.3958909046,0.1316272099,0.1298347921,-0.663003623,0.24585661
10720,0.19987713,0.0199090255,8.1684344492,1.07791e-05,0.0408366773,0.2372159845,0.0846950686,1.8589809243,0.8199334272,0.901377275,-0.04294556,3.0,0.027834453,0.7140562249,0.8660278967,-2.1420013,-0.426814414,0.1419266889,1.4897019158,0.436947894,2.8003706645,0.6663647538,0.0,4.1129734724,1.7308295019,3.8401742114,1.8424326133,2.5519800545,4.0078309962,0.5977797857,0.0,0.0,0.0,0.0,0.0,1.6624269955,2.0,0.0255174528,0.5589984349,-0.222005694,5.2343610624,-0.089694866,-249.1861212,0.191441564,12.245717548,-0.014594802,0.0474299065,0.0582379436,0.0547794626,0.3861585653,-0.095802541,1.0,0.0061602642,-0.869691681,8.18996e-05,5.0,12.220054443,1.16334576,0.0,0.0272727273,0.018777229,0.0235898349,1.4117152791,4.2497778729,1.9282647e-07,4.2065082e-08,1.3173365584,1.7353756082,-0.07737353,0.0463284051,-0.072857145,0.24585661
10752,-0.380410256,-1.837882792,-7.209836329,0.0,2.2066995974,3.6502216908,-0.963287552,-0.385662695,0.1620360607,0.0153260755,-0.371067575,6.0,-0.22456994,-0.386666667,-0.038475168,0.3990221142,-0.268084705,0.3536294174,0.472396311,-0.229399515,-1.390039331,0.6162631353,0.0,1.256671465,-0.209270391,0.6174657661,-0.119649033,17.371646341,4.4043441292,-0.568581517,0.0,0.0,0.0,0.0,0.0,0.3759181159,2.0,-0.922054048,-0.554623059,-1.025422166,-0.091900542,-0.481236199,-210.426523,0.0812427753,9.9738644658,-0.000936431,-0.032889232,-0.126017263,-0.360191852,0.074072391,0.0899299894,1.0,-0.134665948,-0.631944484,-0.050000001,1.0,9.6889010352,0.5646973386,0.0,0.3157894611,0.0948977277,0.1004151392,0.9493380735,2.2670556059,2.3909231e-06,3.8714733e-08,1.9134180094,3.6611684787,-0.214815121,0.1081416576,0.5703463272,0.2267463956
10779,1.0055386192,0.0355238635,-0.839638909,0.0,0.2849477112,0.978660654,0.0004248753,0.0145865638,0.3593451372,0.0111540112,-0.068590705,7.0,0.0894095746,0.0033898305,-0.136905123,-0.060954682,-0.044513532,0.2622846203,0.0124660436,0.1704410227,0.0409287308,0.5917245651,0.0,4.8998404321,0.1616021404,2.896158095,-0.055188872,3.6940789474,3.9190008265,0.3116631089,0.0,0.0,1.0,1.0,0.0,0.4651013722,2.0,-0.094197541,-0.12911944,0.4814601121,-1.587431021,0.5139388302,-191.4403785,0.0422630468,9.9751044782,-0.04465862,-0.047090721,-0.060709194,-0.060432071,0.1075018342,-0.099984333,0.0,-0.747862725,-0.203899449,-0.155626785,3.0,9.7229693687,0.815781257,0.0,0.095238097,0.0631964232,0.090180984,1.0280465561,5.4651470311,1.3458667e-06,2.1719294e-08,2.3666772438,5.6011611762,0.1240528606,0.0688344338,-0.085645918,0.1012394129
17224,0.8967320261,0.1036386694,-10.62857143,0.0150814555,0.5443371378,2.2688908399,0.1517005306,-0.005212191,0.4016619752,0.0013186813,-0.150840029,11.0,0.0039564921,-0.037357452,0.0455751059,-0.150337787,-0.015668693,0.140533935,0.0731711467,0.0294549422,0.1103809823,0.5629931629,0.0,3.6315257353,0.0644276711,1.5223345588,0.1190537052,103.83214286,7.672494557,0.3225031273,0.0,0.0,1.0,0.0,0.0,0.6785205228,4.0,-0.007308605,-0.359325383,-0.115145536,-0.457629337,0.0117560684,-59.08255766,0.0759736259,11.160886188,-0.007097739,0.0187125378,0.0338303779,0.0492049556,0.0151634129,0.0126500323,0.0,-0.00600917,-0.186315303,-0.059684362,3.0,10.222045824,0.4719428655,0.0,0.0251046028,0.0170596324,0.0128962207,1.0012558604,2.419094916,7.0312829e-08,3.344126e-08,1.608377809,2.5868791765,0.0064876635,0.048767499,0.2246488508,0.6182895243
61487,-0.380410256,0.1167452505,0.7212710765,0.0226652329,1.6409959467,7.0171781509,0.2381296564,-0.139225469,0.327461562,0.0157329804,-0.160165952,12.0,0.0191521961,0.0745614035,-0.179365141,-0.646840046,0.0155585885,0.3197115385,-0.047972957,0.0618402742,-0.179604104,0.6574471038,0.0,1.0089127612,0.0809215252,0.9024908511,0.0413439616,33.008041505,11.303722128,0.1343171394,0.0,0.0,1.0,0.0,0.0,-0.881956679,4.0,-0.174397895,0.0088955987,-1.080536334,-0.149802751,-0.852221004,-222.914512,0.0746244585,9.6513656555,0.001629162,0.0032298582,-0.023785927,0.0178123363,0.1520050471,0.034163449,0.0,-0.002591888,-0.595645412,-0.052631579,3.0,7.0210839643,0.0737759893,0.0,0.0588235296,0.0370181797,0.0205429569,1.287545676,0.3733921582,2.13675e-05,1.90909119,1.8026354089,3.2494944176,-0.024818337,0.0916491545,0.1071428631,0.2496829189
47650,0.3818626239,0.0575894342,13.817393964,0.0052365128,0.4913350361,0.7872285237,0.1290882904,0.1596783737,0.5166689632,0.0137727496,0.1438781455,11.0,0.0598470234,0.1132731063,0.1762125785,-0.129157063,0.0117591679,0.1318639961,0.2115319277,0.1770079353,0.1806619617,0.5572964081,0.0,2.6794990247,0.3567112554,1.6404886562,0.2745065622,26.302406199,5.0484148728,0.2736936985,0.0,0.0,1.0,1.0,0.0,1.116767936,6.0,-2.627606992,0.0167026854,-0.03414137,16.844590268,-0.436486316,-1414.537386,0.0886987993,11.687164446,-0.002383017,0.0036988191,0.0077995141,-0.108567432,0.0344609156,1.7757695018,1.0,-0.011402085,-0.7625,0.0138185429,4.0,12.08040525,0.6646506446,0.0,0.0271903332,0.018404199,0.0252621402,1.11738572,2.6841994317,4.3484523e-08,2.0310589e-08,1.0689751159,1.1427077983,0.0089702327,0.0391971798,0.5007409697,0.4721594064
85113,0.312652401,0.0608570334,3.6045421774,0.0058619285,0.2682987638,2.6325410001,0.2466631634,0.1714692106,1.3648380214,0.0019985011,0.1240701111,2.0,0.0,0.1991611339,0.1683596913,0.0650253023,0.0500119894,0.3645507376,-0.031126899,0.0382568605,0.2154508061,0.6183779229,0.0,1.6011337763,0.0052566437,1.6011337763,0.0052566437,22.294984035,8.8761225243,0.3183246576,0.0,0.0,1.0,0.0,0.0,2.6250295494,5.0,0.0369808407,0.0441033439,-0.109230423,1.0990536615,0.7696778977,-352.5046101,0.191441564,11.61545949,0.0059101945,0.0255937975,0.0485515784,0.0716444412,0.203248969,0.0052622898,0.0,0.001508048,1.6287679639,0.0214188187,4.0,10.268573276,0.2469595433,0.0,0.0645161271,0.0334585151,0.0350935927,1.3730841615,4.301592232,2.792199e-07,3.2872787e-08,1.1017972783,1.2139572424,-0.042323205,0.0441382318,0.2912049606,0.24585661
10875,1.0388383898,0.0491874238,-0.463951749,0.0025183961,0.3529689529,0.4803053555,-0.000858246,0.0201958384,0.1330254813,-0.098741899,0.2648054146,11.0,0.0,1.0740740741,0.2542129059,0.5894084366,0.1081802565,0.4107142857,0.0792492179,0.0017247135,-0.041672717,0.6811569504,0.0,3.5675971538,-0.218068826,3.5675971538,-0.218068826,0.570693847,2.6992481203,0.1900136969,0.0,0.0,1.0,0.0,0.0,0.1686510817,4.0,-0.118900801,0.9669904306,0.1285986335,3.250252208,1.3749141264,-550.345873,0.0224130598,9.452580419,-0.002503616,0.0189419041,0.0253754531,0.0928658561,0.5831924524,0.0229281714,1.0,-0.004092394,0.3105346826,0.0164221921,3.0,8.2411926237,0.3199513382,0.0,0.0107526882,0.0055925945,0.027204531,1.9760545327,1.1381328813,2.3090761e-06,0.9545455452,0.0634318029,0.0040235936,0.7830530516,0.0521843537,-0.224597323,0.4982686699
10912,0.5343371121,0.0920908653,-1.132083333,0.0136560599,0.8345953517,2.5694401891,0.1307660341,-0.180002092,0.3426419831,0.0351123596,-0.322773121,9.0,0.0433308431,0.1342281879,0.2351455984,0.4349628387,-0.053753604,0.2504025765,0.3132701651,0.0973747516,0.2203118752,0.5592955357,0.0,1.3300180832,0.3185654498,1.0117540687,0.1274147785,24.46,5.5866006852,0.1944773844,0.0,0.0,1.0,1.0,0.0,1.1699320272,4.0,0.0584703229,-0.020829602,0.1124542876,0.6915179223,-0.696555299,-429.0183601,0.191441564,9.0818818051,-0.006484677,0.0120395143,0.0391042781,0.1467151048,0.0765306122,-0.054105625,0.0,0.0101545061,-0.122186495,0.055555556,4.0,8.6952556913,0.7410644911,0.0,0.1025641039,0.0427937103,0.039674064,1.4169833162,3.3562147566,4.450247e-06,1.9090909625,0.9462516777,0.8953922376,0.0218594077,0.0833393526,0.2952381203,0.24585661
28740,0.7047113891,-0.242342276,-14.38794033,0.0052407468,2.7429392559,5.5110679078,-0.083561783,0.1803854256,0.3765051624,0.0166500167,0.4376855257,11.0,0.0504783034,0.1066666667,0.4720039736,-0.109868339,-0.467354425,0.2159743703,0.4255492943,0.1335725989,-0.239463602,0.453341838,0.0,1.3451631671,-0.421822113,0.619611784,-0.451241447,46.8713156,6.8170221665,-0.033150979,0.0,0.0,1.0,1.0,1.0,1.1155810983,2.0,-0.071281304,-0.030725581,-249.5531861,0.6699723158,-0.058067059,-955.7071908,0.097938351,9.8359311488,-0.044670564,-0.07456243,-0.236512127,0.4665109939,0.0306475422,0.0315494644,0.0,-0.338535338,-0.361471861,0.0579831935,1.0,8.1388932464,1.1384884229,0.0,0.0425531901,0.0195496198,0.0177167048,0.8345065241,0.1769244903,4.0269991e-06,6.0000005434,1.0190161879,1.0383939911,-1.281049198,0.0701331602,0.5693816225,0.2277655621
61241,0.2397380308,0.0728212862,46.473055657,0.0,0.1691594437,0.5008707337,0.2352718042,0.4837860841,1.12580523,0.0184870262,0.3455340562,11.0,-0.009126176,0.1708119691,0.5961007704,0.3608168639,0.0495445925,0.1566867517,-0.030413187,0.5163954587,0.5997688226,0.5363962713,0.0,1.3285814226,-0.04889456,1.0805029582,0.0261602811,37.8533561,6.5420595551,0.7632644722,0.0,0.0,1.0,0.0,0.0,2.0533000208,4.0,-0.019352039,0.0383026982,-0.284340476,-0.703999197,0.0950953332,1623.8758802,0.0422630468,13.710432502,-0.031557089,-0.014106602,-0.025148733,-0.057407139,0.0229564667,-0.249778239,1.0,0.0018965517,0.4887195972,0.0526606673,6.0,14.392741709,1.6465823405,0.0,0.1111111119,0.0432914606,0.0526226847,0.3403042534,3.2233539025,4.1324745e-09,9.81505e-09,2.0863432862,4.3528283078,0.3014314798,0.0464241805,-0.3448256,0.1012394129
11114,0.077533441,-0.139205852,23.869431818,0.0,0.0363960027,0.0039652576,-1.569859402,-0.350706799,-0.259956371,0.1574383525,1.1987767584,3.0,0.0,0.1641791045,0.690647482,0.8035507078,-0.726584233,0.3444360333,0.2504634708,-0.197326666,-0.512104481,0.5468187204,0.0,2.7129237288,-0.418831988,2.7129237288,-0.418831988,0.1068181818,2.1363636364,-4.678138942,0.0,0.0,0.0,0.0,1.0,-0.640900403,3.0,4.3371699863,0.090642447,-30.85598549,-2.309677743,-0.562670871,-680.3566498,0.0328427875,11.12111545,-0.001442446,-0.210341805,-0.576721102,0.0011811406,0.3258293839,-3.156699624,0.0,-0.019606933,-0.107001811,0.0006410256,3.0,8.9757250205,0.411818017,0.0,0.150000006,0.060103295,0.0715139592,1.1709577466,3.4882421092,6.5770967e-07,2.8875659e-08,2.1168086574,4.4808788923,0.1553691523,0.1133803297,-0.620289857,0.5406080392
57349,0.246851015,0.0473599632,186.6425551,0.0114953892,0.1891338804,0.5619354415,0.2303760303,0.2997195175,0.916530226,0.4910495341,0.614806881,11.0,0.0054615983,0.1128941441,0.0682738282,0.0011400675,0.0239045177,0.1096943503,0.1968449003,0.088080633,0.130689184,0.4016624886,0.0,2.21006594,0.0796017584,1.8794240345,0.0647452458,160.18796337,7.5837428253,0.4571125997,0.0,0.0,1.0,0.0,0.0,1.3756420588,3.0,-0.01096461,0.026315965,-0.288435589,-0.96760171,0.696159898,256.61561517,0.0400364028,13.851895523,0.0329281919,0.0355517867,0.0596501344,-0.003948576,0.008046094,-0.032162322,1.0,0.0005599298,-0.24600334,-0.006743607,6.0,11.99100189,0.2198051212,0.0,0.045161292,0.0190865068,0.0189305987,0.8324990823,0.7123168784,2.0873594e-08,8.6825152e-08,0.9010841677,0.8119526773,-0.137335054,0.0358308054,0.1999988419,0.3748577103
11296,0.5105371236,0.0979153904,-29.25562085,0.0,0.7042415102,1.8949210096,0.1632020117,0.1980304212,0.4161466459,0.4995539697,0.2007941989,7.0,-0.002395422,1.4369747899,1.3539622642,0.465337611,0.1159451433,0.2260692464,0.580568884,-0.024473479,0.2373006135,0.5892565313,0.0,2.2861127715,0.2265869575,1.0099621439,0.7491550811,279.31343284,3.9273871983,0.1691378364,0.0,0.0,1.0,0.0,0.0,0.9499386503,6.0,-0.116415665,1.3434596236,0.0957787548,-1.050841435,-0.976670216,-216.3017921,0.0294676945,9.4252400356,0.049824493,0.0577835274,0.1348902758,0.384573581,0.0054529177,-0.043735603,2.0,0.0595390378,0.1966701042,-0.012083014,2.0,8.9004126906,0.9409081896,0.0,0.0909090936,0.0308367111,0.0362812161,1.1607198426,6.7109658628,8.1216693e-07,1.8072355e-08,1.3800549861,1.9045517646,-0.192546922,0.0676856263,-0.404361751,0.2036055818
61081,0.2270099921,-0.093541223,-7.527353014,0.0,2.1080700529,8.9973550263,-0.018761826,-0.032858155,0.5471915645,0.1914323963,-0.052767355,9.0,0.0,-0.031568228,0.0592042382,-0.018257649,-0.073482844,0.1399261387,-0.19674002,-0.003903107,0.2016884114,0.6598443457,0.0,0.9728858382,-0.167890195,0.9728858382,-0.167890195,56.571741112,5.3936381019,-0.020354089,0.0,0.0,1.0,0.0,0.0,4.7660037945,2.0,1.2684318119,-0.231466509,-0.65896311,-0.046069546,-0.537992941,-43.41354156,0.2335551129,10.652400511,0.01199755,0.0099077915,0.1033484911,0.0986735219,0.0681104171,0.0105220091,3.0,0.0020129051,1.1101083032,0.0799099002,0.0,9.6721306765,0.4089547769,0.0,0.0714285746,0.0360647782,0.0258479358,1.4586171819,1.8462502588,5.600355e-07,1.9090909709,1.6675956075,2.7808751102,0.2484599571,0.0579141945,-0.007836976,0.205966975
11341,0.6180771178,-0.092187948,-0.157919903,0.0098791226,1.3674201755,1.5639192775,-0.05060865,0.8448172558,0.1251048532,0.7867475502,0.9427220756,4.0,0.0394608256,0.9899159664,0.5339135275,0.240300753,-1.043450312,0.0658040461,-0.228206042,0.7955422409,0.6597631087,0.5801609873,0.0,1.231458995,-0.078009216,0.9567843577,-0.112966247,7.0280514663,9.3551921,-0.000224157,0.0,0.0,1.0,0.0,0.0,0.110687816,0.0,-0.142680384,0.8237076852,0.0489206335,-0.676288854,-0.281344458,-320.8691974,0.0582426332,9.5078118712,-0.01576421,-0.035331806,-0.150563873,0.0005932632,0.1120753491,0.0523334662,0.0,-0.05535404,-0.245795941,-0.059502264,2.0,9.5797032328,0.9846633741,0.0,0.068965517,0.0416428884,0.0667227322,0.9723673742,4.0284915916,1.2498363e-06,1.7113466e-08,1.2623324508,1.5934832163,0.2838204468,0.0577997142,-0.514962974,-0.00910505
28222,0.7533143544,0.0929411879,-11.35593917,0.0246668156,0.9207625266,1.1851083193,0.0828732373,0.1140615174,0.4142168486,-0.044980676,0.1860867374,11.0,0.0237197552,0.1335740072,0.0544476879,0.0131211782,0.016634005,0.110645038,-0.051303695,0.1913083223,0.0394878794,0.5301965463,0.0,1.2939115412,0.099731441,0.9138933328,0.0071920908,39.578341662,4.7955734491,0.2600678256,0.0,0.0,1.0,0.0,0.0,0.8074140216,3.0,-1.140688291,0.0600373498,-30.18020458,-0.880726713,-0.305256925,804.19360019,0.0328427875,14.501748298,-0.001271903,0.0140384213,0.0313058642,0.0157249584,0.0316881442,-0.255344374,0.0,-0.000213645,0.0489259057,0.0317672715,5.0,14.324232972,0.7667005248,0.0,0.0461538471,0.0214937072,0.0320104618,0.46032944,2.6839105368,1.9393334e-09,1.6563558e-08,1.0060329786,1.012102354,-0.129112886,0.0290587091,-0.332153972,0.5406080392
11376,0.6970832789,0.0153693087,-0.955710316,0.0,1.507296634,1.3823749849,-0.002060051,0.405934274,0.2567409918,0.1570222083,0.5340053622,7.0,0.0051416234,0.5972222222,0.6777197587,0.0303089667,-0.504003595,0.0583219875,-0.161034626,0.3810026927,0.1909394654,0.5857964398,0.0,1.6250780307,0.0108304441,1.4894502476,0.0077729663,5.9299743387,7.9353496665,0.0923039961,0.0,0.0,1.0,1.0,0.0,0.5091391509,3.0,-0.044008531,0.4310139411,0.1279267946,-0.207349904,-0.196909547,-272.7113362,0.0582426332,11.306995408,-0.00939278,0.0019557711,0.0063775722,0.0255618293,0.1057515173,1.0702235441,0.0,-0.011239382,-0.402804731,8.81683e-05,3.0,11.970973535,1.2773798261,0.0,0.0476190485,0.0189608391,0.0280970581,0.9799417368,4.4361613539,7.1625192e-08,2.1088182e-08,1.8024121249,3.2486894681,0.049597124,0.0539859198,-0.080370858,-0.00910505
51721,0.7254320483,0.0726401295,-13.89566396,0.0310692389,1.184143484,4.1436707763,0.0753309653,0.2957545918,0.6546110588,0.0089810017,0.4913654079,11.0,0.0059240959,0.225648213,0.1152005246,-0.192801985,-0.039998844,0.136300578,-0.050478368,0.2389460092,0.0672553637,0.5674756086,0.0,1.3200450819,-0.010164589,1.2284997546,-0.008178379,140.31647094,7.9814846533,0.243038043,0.0,0.0,1.0,0.0,0.0,1.3733124019,1.0,-0.002610572,0.0594399319,0.156275564,-0.981456212,0.7007060378,-247.1793224,0.0582426332,11.536226866,-0.004754664,0.0049229862,0.0123094311,0.1205955975,0.0154646376,-0.083231952,0.0,-0.004545455,-0.14345014,4.35691e-05,6.0,11.374766238,0.5671054881,0.0,0.0437956192,0.0257129023,0.0304609859,0.8389671483,1.3959746865,1.3019027e-07,4.543568e-08,1.7085656611,2.9191966184,0.0700171089,0.0469104111,0.0029452617,-0.00910505
67125,1.1224307837,0.0792272798,-4.199991157,0.0516971688,1.7677146879,5.3887689661,0.0523031002,-0.178421952,0.4312078196,0.0001173296,-0.415582401,3.0,0.0069551648,0.1860158311,0.1334269894,0.0922398624,-0.169843766,0.1306890247,0.3435316776,-0.221958216,0.99325,0.5541449161,0.0,0.8700872891,0.5278671323,0.7943599994,0.5164806902,15.232755571,17.629804002,0.1366464087,1.0,0.0,1.0,0.0,0.0,2.5493888889,5.0,0.0054120664,0.01980755,0.5532742994,-1.156469008,1.4546840424,-295.7078224,0.0582426332,11.08230792,-0.01906074,-0.01277039,-0.031213489,-0.056389801,0.1200125234,0.1443626026,0.0,-0.05942437,-0.482419128,0.0325529538,6.0,9.7817223799,0.2677691766,0.0,0.0517241396,0.024510429,0.0353411111,0.8807068696,1.5993258789,3.4053508e-07,5.7030318e-08,1.6491965605,2.7198492952,-0.032254051,0.0585612959,0.0100129244,-0.00910505
64848,2.8098985438,-1.837882792,-4.030559513,0.0,11.626383754,5.0290675996,-0.112406739,-0.437128411,0.0703239513,0.0,-0.187805549,4.0,0.003772551,-0.14,-0.242356352,0.3102852913,-0.185411002,0.1707539659,1.1455474983,-0.439157197,-0.728644922,0.6047982854,0.0,0.8220006943,-0.203416477,0.7951693696,-0.223622393,3.0111300249,2.8085002443,-0.041763967,0.0,0.0,1.0,0.0,0.0,0.0767746776,1.0,-1.926307552,-0.094066098,-633.0750039,-0.404237055,-0.547453124,-166.6047303,0.0796054875,9.0680961325,0.0132742634,0.0063383715,0.0299681334,-0.731747269,0.1117271849,1.7306678042,3.0,0.1191877649,0.8584615385,0.125,1.0,8.0352384311,0.1382481119,0.0,0.1538461596,0.0731038455,0.0501502231,1.1355858573,0.2864018854,6.21092e-05,1.9090912533,0.872458402,0.7611836632,1.1005441072,0.1305705033,0.7738095313,-0.242140346
28804,0.8094996591,0.1303909277,-0.703599931,0.0096077526,1.8905704132,2.1778929937,0.029393395,0.6472682993,0.1614267661,0.1426586383,0.7343486242,11.0,0.0032256831,0.1768018018,0.1978337693,-0.005871111,-0.144558608,0.065015358,-0.147254721,0.4108071798,0.4743786971,0.6600482228,0.0,2.0914949681,0.6108879267,2.0374297597,0.6299014341,2.9272952116,11.434865243,0.1598971757,0.0,0.0,1.0,1.0,0.0,0.325247697,2.0,-0.000464563,0.0105935207,0.2403431748,-0.765033067,-0.135685652,-160.7359474,0.0582426332,12.17117383,-0.014845578,0.0007646386,0.0023853302,0.0429357441,0.2755470647,-0.026019125,0.0,-0.004651163,0.4714234234,0.0221697986,5.0,12.634117974,1.3235714478,0.0,0.0583333336,0.0259474309,0.0283663797,0.7003203935,4.6209112106,1.0206166e-08,1.2891511e-08,1.6034105317,2.5709253332,0.1587877649,0.0457477461,0.2054586336,-0.00910505
11587,0.2793832655,0.0568857123,3.7942862019,0.0567595799,0.2860453495,1.438161622,0.2004546499,0.3539400878,0.2595742361,0.0555555556,0.5309930036,11.0,0.0269572367,0.0,-0.025364064,-0.511912751,-0.01581596,0.1283116883,0.0444757051,-0.021057889,0.1947727161,0.5947495571,0.0,1.5491118537,-0.118626607,1.4816215266,-0.144559638,12.344685039,6.6956011104,0.3004849661,0.0,0.0,1.0,0.0,0.0,0.4647182857,1.0,-0.96012955,-0.167956392,-0.218739813,4.7346657367,1.2518470677,-138.8263121,0.0812427753,11.165917926,-0.001908033,0.027929123,0.0482386154,-0.039066644,0.2045417942,-0.000648817,1.0,0.0002522648,-0.283268806,0.0406926405,3.0,9.358070484,0.1884502924,0.0,0.0701754391,0.0314728233,0.0388703917,0.9661570385,1.1412046078,2.4696907e-07,7.2953997e-08,-0.027535914,0.0007582265,0.5830251956,0.035726518,-0.155781689,0.2267463956
49584,1.8433431158,-0.151531435,-17.72238956,0.0,0.8652089447,3.4327284752,-0.074131201,0.01430252,0.1574825088,0.0010758472,0.2796185353,11.0,0.0291089048,0.100591716,-0.126454192,-0.069459373,-0.141603362,0.0792414147,-0.107106826,0.1110767135,-0.07565394,0.538982023,0.0,3.4630483018,-0.572153764,1.5162997098,-0.592172372,41.690763052,5.7038461538,-0.113703406,0.0,1.0,0.0,0.0,0.0,0.1923060979,1.0,-0.058976613,-0.221376215,0.8314655538,-0.672738946,-0.778576372,-98.24105766,0.0759736259,9.6835342196,-0.001702681,-0.008182969,-0.012313962,-0.084652585,0.0303992187,-0.00898631,2.0,-0.033646096,2.9576923077,-0.01754386,2.0,9.0016081025,0.4452803152,0.0,0.0476190485,0.0284623962,0.0210777029,1.3196755434,1.2355482345,2.0194706e-06,6.3918001e-08,0.852453503,0.7266769748,-0.083155627,0.0445528626,0.1446101271,0.6182895243
42083,0.5708036369,0.0647997501,-2.742878887,0.0178468661,0.9953781132,3.031302537,0.1240384452,0.036550583,1.1206468609,0.503505583,0.058270085,11.0,-0.020082801,-0.027777778,0.0573186649,0.12590298,0.0555022637,0.1580944772,0.1787158627,-0.021875919,0.000720939,0.5685685254,0.0,1.6136130547,-0.004840576,0.8701141828,0.0671115243,25.801610081,6.2404930412,0.107293366,0.0,0.0,1.0,0.0,0.0,2.8624881045,3.0,-1.129676719,-0.101314435,-30.3627153,-1.294462895,1.402652471,-618.0314247,0.0328427875,12.137290466,0.0033724266,0.0116922171,0.0320442626,0.0796478627,0.0187874977,0.0592308487,0.0,0.0006808513,0.091438464,0.0210297089,2.0,11.094906891,0.3097267004,0.0,0.0649350658,0.0301466323,0.0286656571,0.8638983428,0.8168416828,1.5201878e-07,8.1114693e-08,1.1195134471,1.2533103583,-0.01317004,0.0512782375,-0.552240117,0.5406080392
