firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
42403,0.4384434227,0.1330342791,3.2640186916,0.0,0.8741953572,3.6730739038,0.2499077448,0.0076640444,0.7896445236,-0.152403283,0.0210268949,-0.110120449,8.0,-0.138627535,0.2307692308,-0.011154631,-0.18796507,-0.076829123,0.1434104238,-0.371384309,0.0124653427,-0.054738878,0.5782455204,0.0,2.1943241321,0.2727506486,1.2727390264,0.6187721482,229.57570093,6.9309294058,0.2428962206,0.0,0.0,1.0,0.0,0.0,2.0737911025,2.0,-0.011023466,-0.362148683,0.2938039198,-0.848010127,0.0926448944,0.5438378729,-0.149129906,-21.59421667,0.0757833789,11.106737596,0.0356853099,0.104365184,0.2171283317,0.0119678769,0.0944550693,2.0,0.007476356,1.2446575803,0.0004558559,3.0,12.06054964,2.2277145237,0.0,0.0641025677,0.0294833434,0.033866023,0.6398680921,6.0392162199,3.2423323e-08,1.0576245e-08,1.822401992,3.3211490203,-0.05472621,0.0845903416,-1.257936511,1.2469148364
39036,0.4170072062,0.0870181343,1.602567088,0.0215829032,0.5913442078,2.2867913696,0.1743703265,0.1157252576,0.8031426987,0.013323124,0.0708988888,0.03243359,8.0,-0.025729991,0.0155520995,0.0825842171,0.1004527624,0.0130506125,0.1749226217,-0.025596468,0.0899517671,0.1861321122,0.6333030592,0.0,1.8573038196,0.139670463,1.4907863603,0.2440135041,16.695542249,8.0235547408,0.2885073104,0.0,0.0,1.0,0.0,0.0,1.9928543656,3.0,0.0464890064,-0.082095537,0.0026827145,-95.00281433,-0.55484813,1.5288495447,321.6509686,117.20922736,0.0678537183,12.850701625,0.0224686641,0.0549494796,0.0509271459,0.1358357559,0.0247673294,0.0,0.0041434314,-0.292528989,0.0048695244,6.0,12.504300014,0.5948292311,0.0,0.0304347817,0.0113750468,0.0104760759,1.3487877482,11.240983986,4.4935515e-08,3.3805433e-08,1.0417658411,1.0852760676,-0.068631545,0.0502071359,-0.665388297,0.8795173404
64929,0.6771250558,0.0640142755,0.3486320823,0.0302776399,0.3124981579,1.4090759538,0.0827509031,-0.013547484,0.5426519952,0.0,-0.054669494,0.0290433728,8.0,-0.003091705,0.0410958904,-0.132809423,-0.061271214,0.0181455068,0.083298935,0.2951111069,0.008715548,0.0073447736,0.6526388232,0.0,3.3150707883,0.2103544757,2.7500209433,0.230368772,6.6008994218,5.4597626498,0.2947253685,0.0,0.0,0.0,0.0,0.0,0.8020538163,3.0,-0.049085918,-0.127382632,0.1156853565,-0.364465527,-0.710658352,1.5449793882,0.2804924881,-933.9977818,0.0840060496,11.488381716,0.0005442981,0.000789266,-0.058010556,0.2137701616,0.0518826951,0.0,-0.02713864,-0.279378483,-0.097297296,4.0,10.330143213,0.3630573248,0.0,0.0084033618,0.006273547,0.0282609436,1.0160003788,1.120670108,3.7003282e-08,8.1410477e-08,0.6349054377,0.4031049149,-0.130920891,0.0511803006,0.0505006392,0.5354221775
24539,0.8273976899,0.1582619531,-48.46247807,0.0519666115,1.0508803649,3.558795595,0.1745904641,0.0155422598,0.6945196341,0.0234428027,0.0158569073,0.0553785607,8.0,0.0156953733,-0.158576052,0.0432390678,-0.025016301,0.0904595543,0.0886157827,0.035431276,0.0085276116,0.0292197192,0.5352181892,0.0,1.5350190648,0.0151065421,0.8434677905,-0.018741909,237.88605263,7.4687441476,0.2207538858,0.0,0.0,1.0,0.0,0.0,1.5450555011,5.0,0.3580753815,0.0439230205,-0.190752321,-0.385945754,-0.521642743,0.071062663,-0.569684058,275.65432815,0.0286998734,13.684472056,0.0191041694,0.0434463526,0.0286222864,0.0463497808,0.0430810587,1.0,0.007924352,0.2844122024,0.0685154679,7.0,13.429242379,0.7935226057,0.0,0.0331491716,0.021997911,0.0212165336,0.9553722098,4.5658311727,5.6015105e-09,2.5661998e-08,0.5935528468,0.3523049819,0.3038566112,0.0314126571,-0.250488946,0.9206372827
20183,0.7622378082,0.1126748219,-6.856809953,0.0507924822,0.7331225501,2.7138394615,0.136637982,0.0043954836,0.4204280102,0.0,-0.07020586,0.0177595479,8.0,0.0147571926,-0.062614353,0.0109041879,0.1627015547,0.1370967123,0.1151338309,0.0205319395,0.0912043233,0.0883857135,0.546982202,0.0,2.1620705269,0.0511900262,1.1944625443,-0.052351771,71.560973731,11.434428853,0.2811326406,0.0,0.0,1.0,0.0,0.0,0.8421463195,6.0,-0.006345201,0.1419041999,0.0119751136,-0.279352775,0.2320267078,0.511412325,0.2692086632,-933.9977818,0.0840060496,12.928672433,0.013325848,0.0279657404,-0.055604125,0.0253607474,0.0127252797,0.0,0.0013701642,0.1340375819,0.0075757578,5.0,12.430667144,0.6429687619,0.0,0.0649350658,0.0314872074,0.0350858032,1.1493947595,9.3475764968,3.0545208e-08,2.1543575e-08,1.1072036163,1.2258998479,-0.006078485,0.0551482679,-0.419475895,0.5354221775
27756,0.9959139952,0.1783258765,-22.98137149,0.0903686899,1.9394828819,1.8817837934,0.1190770367,0.198676366,0.188076567,0.0,0.2656751183,-0.191327345,8.0,0.0163682595,0.0387596899,0.089562117,0.0120540304,0.4412545682,0.0513626356,0.081181803,0.2150615946,0.1277516117,0.5416722432,0.0,1.1438527441,0.0172192096,0.7676094736,-0.009462465,38.008490355,5.8474265548,0.1743773943,0.0,0.0,1.0,0.0,1.0,0.4499031299,5.0,0.1717332693,-0.020187303,0.0227368162,-65.86296279,0.8362958961,-0.541565726,-0.831844121,-257.094142,0.0089717165,12.912512338,0.0217526074,0.052070734,-0.023572998,0.0158101045,0.0690654243,1.0,0.0219395179,0.1157323689,0.0573423831,4.0,12.525719755,0.7011613349,0.0,0.0461538471,0.019406948,0.0187005415,0.9052451699,7.2008127308,1.2362153e-08,2.4049107e-08,0.9972398744,0.9944873671,0.1634980976,0.034931404,0.1523428118,0.4846259532
51094,0.8806257634,0.0450061073,-9.309318716,0.0221272198,2.71314479,4.4354505309,0.0708986972,-0.012330217,0.1635593658,0.0010228435,-0.024541846,-0.097528892,8.0,0.0260865611,0.0065789474,0.0452472156,-1.775e-05,-0.049413555,0.0417630344,0.1653242375,0.0685973248,0.0272921576,0.5444018197,0.0,2.0404740453,0.0119269701,0.7751056899,-0.163912678,73.933437745,11.080037554,0.0488042614,0.0,0.0,0.0,0.0,0.0,0.4164520195,5.0,0.0067174973,0.0108400896,-0.036203666,0.0536764437,-0.799275875,-0.168103143,-0.427456379,-147.7490839,0.2701202636,11.391829291,-0.003269038,-0.013453396,-0.029980469,0.1371561316,0.0008354618,0.0,-0.008740234,2.3840694006,-0.023748032,2.0,11.406797989,1.0570617093,0.0,0.0500000007,0.033915606,0.0349031137,0.687184476,1.4313617347,1.7830635e-07,4.7703758e-08,0.991169496,0.9824169697,-0.04181888,0.0479713249,-0.629505277,2.1157889467
14090,1.0243774581,0.1214263505,-52.89067017,0.0746232019,2.8913217798,4.4932113615,0.0146733427,-0.014433812,0.3034500148,0.0799104007,-0.056331175,-0.11209845,8.0,-0.006974368,-0.079831933,0.0290084953,0.0423325328,-0.017763595,0.2295987286,0.1214930653,0.0217641244,0.1190632972,0.4049327489,0.0,1.1718927668,-0.008109394,0.66492665,-0.029188852,108.239159,6.4669859465,0.1466493106,0.0,0.0,0.0,1.0,0.0,1.2066707626,3.0,-1.13058853,0.1084481015,-0.207047078,0.3548084329,-0.432078,-0.735876561,-0.378571047,1613.7264176,0.0419981991,14.64545878,0.0068265417,0.0236385922,0.0070913861,0.0100448786,-0.141093069,1.0,-0.002072867,1.4090143764,-0.067994636,5.0,14.725462391,0.898363427,0.0,0.0178571437,0.01117418,0.0156077679,0.4661083444,1.1181590979,2.200693e-09,5.1436152e-08,0.8016295922,0.6426100031,-0.027806747,0.0476131004,0.1244096133,1.3484866791
39183,0.7609309752,0.118091378,0.0161854768,0.0,0.3640383198,1.9570744289,0.178875391,-0.079354709,0.4247160519,0.0071123755,-0.380823062,-0.134303611,8.0,0.0323939608,-0.160629921,-0.007598169,0.3285931668,0.0616016611,0.1609426379,0.5389073435,0.0659865313,0.2002130957,0.6580126099,0.0,3.8567063856,1.0351723887,2.4882370914,0.8080363277,6.9704724409,10.83242692,0.3617597729,0.0,0.0,0.0,0.0,0.0,0.7970747772,5.0,-1.149443153,-0.062506784,-0.287845067,0.09136195,-1.110026787,0.2944279815,-0.400776207,-203.1995824,0.0419981991,10.068615264,0.0307624938,0.0480958494,-0.083578973,0.249576942,-0.005806697,1.0,-0.004728568,-0.359399161,-0.034190532,3.0,9.9873690365,1.1169837914,0.0,0.0737704933,0.027989457,0.0317947695,0.5718655804,3.4796861972,2.1117842e-07,1.8302255e-08,1.1308564592,1.2788363314,-0.038970058,0.0631250691,-0.255072447,1.3484866791
62375,0.7781602003,-0.039841469,-3.830645161,0.0,0.9695452649,2.2781602003,0.0294515692,-0.102608044,0.3072350453,0.0006261741,-0.142356306,0.107008761,3.0,-0.076093706,0.4234234234,-0.120262596,0.0496944854,-0.108116691,0.1280821918,0.1660469667,-0.059069244,-0.047612969,0.6046430745,0.0,2.190926276,0.077373866,0.7699578304,0.0925906605,17.615322581,5.6471044467,-0.019369258,0.0,0.0,1.0,1.0,0.0,0.5621649221,1.0,-0.068328815,-0.298917246,0.4996367947,1.3617248374,-6.799287772,-0.983417455,-2.263649387,-39.25275995,0.2365033475,9.4714731092,-0.020231685,-0.04748532,-0.069983312,0.0739989258,-0.01288478,0.0,-0.03097622,0.9165196943,0.1144986525,4.0,9.2110651093,0.6362702814,0.0,0.0454545468,0.0253279814,0.0312097237,0.9203558266,1.2999048411,1.74282e-06,6.5868506e-08,1.9897235088,3.9589996416,0.2206762596,0.0779533272,0.0986927982,0.7632800487
65323,3.8927022395,0.0117855038,-43.46498054,0.0,4.1249263406,22.07020793,-0.000193922,-0.194899089,0.2933638937,0.0309842041,-0.345619658,-1.018435895,8.0,-0.114328567,-0.372727273,-0.116039759,0.18112031,-0.091218004,0.1610392418,0.1116549797,-0.063284519,0.009793964,0.491702587,0.0,2.1180047292,0.9097011728,1.2374732575,1.1101799975,170.02075227,16.050691808,0.1465611882,0.0,0.0,1.0,0.0,0.0,0.6275754498,3.0,0.0323107002,0.2744676107,-0.214230842,2.9746932056,-0.13211753,-5.526670343,-0.732352034,-221.2730801,0.0434447096,9.0948453418,0.0123939871,0.0257883879,-1.452435233,0.0147311705,-0.00292212,2.0,0.0281168449,0.6142670459,0.0,4.0,6.8297937375,0.1206049892,0.0,0.0250000004,0.0246421906,0.1013332234,0.606438532,0.8307660524,2.7726637e-06,6.3000001333,0.9433137405,0.889840813,0.0056709771,0.0546893812,0.0779922823,0.8324747163
56362,0.870638578,0.1425938117,-50.48031496,0.0342330481,2.4025674786,10.724292298,0.122002992,0.2536560767,0.2259203227,-0.003215434,0.3009767575,-0.42034233,8.0,0.0,0.2053571429,0.136274544,-0.225591958,0.2308295146,0.1128994905,-0.28122628,0.1776601109,0.1393004824,0.537385358,0.0,1.7736707186,0.1959890781,1.7736707186,0.1959890781,641.34645669,9.2410937145,0.1577455188,0.0,0.0,1.0,0.0,0.0,0.5115437629,3.0,0.047709076,0.2086489862,0.2408960014,1.2741955913,0.0509931629,-1.092783006,0.1151870695,-83.22700377,0.0761477041,9.6683979302,0.0178983834,0.0583483648,0.3867017775,0.0051086082,0.1042558228,1.0,0.0036866359,3.5930599369,-0.021434636,5.0,9.4223420829,0.5693548387,0.0,0.0413223132,0.0229742929,0.0205880115,0.781423391,1.9025026683,7.1557787e-07,6.25e-08,0.6787895723,0.4607552835,-0.087934609,0.0535648912,-0.700814963,1.1497796915
49517,0.7511181116,0.0753520274,-4.947408783,0.0349507539,1.1309266059,3.1599105862,0.0873332416,0.1370001358,0.5508520606,0.0089362433,0.1993623741,-0.069732935,9.0,0.0138201083,-0.083241657,-0.070833454,-0.09178071,0.0401738161,0.094509867,-0.10268499,0.1240834408,0.0544490021,0.5363184848,0.0,2.6009268981,0.079952352,1.4820594518,0.0577162773,72.63190184,6.3746138805,0.1363814943,0.0,0.0,0.0,0.0,0.0,1.177092372,3.0,-1.154014925,-0.236088229,-0.210456803,0.0815490863,-0.087558432,-0.101325374,-0.336205532,-148.2977074,0.0419981991,11.710160264,0.0098060298,0.0213052254,-0.027350932,0.023116253,0.0951743201,0.0,0.0006742911,-0.153529598,-0.058733941,2.0,11.116125828,0.5130772006,0.0,0.0444444455,0.0200151803,0.0238910429,0.6503966301,1.0450053976,1.2142637e-07,7.3904462e-08,1.3482258229,1.8177128694,-0.021207538,0.0494566952,-0.719582021,1.3484866791
46893,0.8843870255,0.0600673575,-6.449293751,0.0745944109,2.7710721632,2.9512448486,0.1023813994,-0.007849089,0.3209408275,0.0036462308,0.0605507339,-0.461780056,8.0,0.0019853474,-0.15,-0.164650005,-0.067281151,0.130749123,0.1745732474,0.0095960425,-0.01757473,-0.174532787,0.5583792868,0.0,0.9817156434,0.0579154767,0.8228506664,0.0312544401,18.508354835,7.8482598729,0.2103194747,0.0,0.0,1.0,0.0,0.0,0.8584646893,3.0,-4.62167987,-0.105344503,-0.313747956,-0.004367878,-0.529818246,-0.830033936,-0.131029984,-32.92006842,0.3702105934,12.14381552,0.0012725407,0.0052554131,-0.039630957,0.0394754498,-0.109987797,0.0,-0.022011984,4.3768453768,0.0009546727,3.0,10.978771506,0.3587534837,0.0,0.09375,0.0342242111,0.0300607162,1.2828701338,2.222599453,1.7402301e-07,5.1359827e-08,1.4547714566,2.1163599908,0.0286628254,0.0497683025,-0.049081967,0.6893746194
65438,0.4242648,0.0595584118,2.4859124174,0.003212084,0.1899543088,0.3756421856,0.0756359144,0.6742414116,0.3737468253,0.8742632613,0.2873047524,-0.05078035,3.0,0.2753673898,0.1721854305,0.5532799351,-0.337767948,1.4924716989,0.0676311031,0.0883446989,0.4949873012,0.9345930233,0.6699881437,0.0,3.6581882215,0.2247872944,2.0001956564,-0.046135405,2.1157298716,5.6220183486,0.407264802,0.0,0.0,1.0,0.0,0.0,0.6036449016,5.0,-1.111955115,0.0787657457,0.0449702849,-0.245304225,1.4218174605,-0.492708629,-0.317252947,-178.7000906,0.0419981991,11.609505293,0.0304504291,0.0427492783,0.03339477,0.3192851824,0.024527845,1.0,0.0028249765,0.4063378458,-0.007334156,5.0,11.260530096,0.3698102017,0.0,0.045751635,0.0316200639,0.0223842358,1.0430050583,1.4959335479,9.4841566e-08,6.0362746e-08,2.3138548407,5.3539242239,0.1439821504,0.0631193976,-0.255262147,1.3484866791
65446,0.1367204224,-0.001039777,10.539634909,0.0,0.0402454688,0.0210809599,-0.189916684,-0.020426588,0.0615054734,0.0590191189,-0.180232558,-0.005219271,4.0,-0.010603728,-0.071428571,-0.206446662,0.1216783384,-0.043897217,0.086497288,0.4771075342,0.0683895723,0.0639378074,0.7111351382,0.0,20.545454545,0.2211310467,19.316831683,0.2277365345,0.2585646412,8.015503876,0.1150159744,0.0,0.0,1.0,0.0,0.0,0.0582262415,2.0,-0.217969585,0.0194208057,-0.054379501,0.5132337493,-0.554371073,0.0605838206,0.1832113222,-155.3629981,0.0371133477,11.212516076,-0.012526327,-0.017744975,-0.002242655,0.4607142857,-2.003535079,0.0,-0.004261045,-0.077897254,-0.071638691,3.0,11.253503617,1.1116115136,0.0,0.107438013,0.0441463158,0.0275862366,0.764152552,3.7691268236,8.6530073e-08,2.0709555e-08,2.5626360956,6.5671037586,0.0065105854,0.1319531174,-1.04995538,1.1486552485
65526,0.6850768863,0.0202693013,-1.373441397,0.0,1.1099035933,1.9887499004,0.0113880852,0.0387679823,0.3516414607,0.0048436812,0.0378471808,-0.178280615,8.0,0.0437118923,-0.109090909,-0.001344301,-0.171959635,0.3722099899,0.1592570638,-0.182695418,0.170011066,0.0402632598,0.5872357516,0.0,2.9611683269,0.0731037671,1.469863245,-0.006470515,25.93599335,4.3852424455,0.1128952063,0.0,1.0,0.0,0.0,0.0,0.7631629888,4.0,0.0942523591,0.0068959087,-0.092041839,1.0615902131,-0.497027914,-5.526670343,0.0101499777,-188.7232481,0.0371133477,10.6868667,0.0011008132,0.0028842575,-0.070053492,0.0379381294,0.0488356822,0.0,-0.002659494,0.1820973173,0.0634920672,3.0,13.061335487,2.6507871878,0.0,0.0972222239,0.0481432252,0.0599197002,0.4243682064,4.0029696992,9.4595777e-08,9.8406869e-09,1.8228101756,3.3226369361,-0.183350784,0.0963087048,0.9034653087,1.1486552485
45014,0.9985269081,-0.142112149,-6.758565104,0.0,4.6183473414,4.0302933639,0.064120212,-0.092538033,0.0924488576,0.0,-0.078773225,-0.395555635,8.0,-0.004039975,-0.076923077,0.3461539382,0.5389465223,-0.318051678,0.0509514009,0.3933532332,-0.066621732,-0.151197368,0.4885097222,0.0,0.5752218477,-0.0967957,0.5353408544,-0.085281543,27.053989029,16.141827682,0.0179170949,0.0,1.0,1.0,1.0,0.0,0.0550118823,2.0,0.0873234174,0.1194019283,-0.117597173,-1.369421659,-1.185001459,0.1416170175,-0.831179739,86.486661827,0.1132388457,12.827528787,-0.011148801,-0.059991918,0.1440332611,0.0265222674,-0.124397529,0.0,-0.075145607,0.1777092964,-0.03773585,1.0,13.775629527,2.6507871878,0.0,0.1000000015,0.0372947629,0.0504267454,0.6309209321,5.2651457574,1.1324364e-08,1.3862994e-08,1.4197887232,2.0158000186,-0.060239436,0.0530676652,0.7413043509,1.1489666325
65622,0.427125449,0.0577418742,31.907648556,0.0,0.3885515405,0.9956741395,0.156708427,0.2743958087,0.811999324,0.0295342673,0.4048811014,-0.039006594,4.0,0.0152181667,0.2204545455,0.306024575,-0.052960074,0.0983364679,0.1039443155,-0.098180486,0.1488592192,0.1751086245,0.5777476328,0.0,1.8820296267,-0.10733521,1.0071720625,0.0170560775,132.63112392,3.3977851606,0.2319151704,0.0,0.0,1.0,0.0,0.0,1.3577168026,4.0,0.0725055668,0.1484460831,0.2375036157,0.8036387758,-0.098178409,0.3360981803,0.1494239988,-158.189044,0.0371133477,10.903531024,0.0157898977,0.0293442459,0.0096933147,0.0062561335,0.1715206844,1.0,-0.001727521,2.4491639342,-0.0191794,6.0,11.53432975,1.7438689425,0.0,0.151515156,0.0636602192,0.0717182038,0.9851177103,7.4779886516,1.3286203e-07,1.1214766e-08,1.6294527255,2.6551161846,0.1069281074,0.0637202665,-0.665650024,1.1486552485
50809,0.8689419184,0.0727036189,-0.289958158,0.0207724625,0.6943396706,0.8599279,-0.001341746,0.1395360869,0.1418642752,0.0013029316,0.4778186213,-0.019944403,8.0,-0.012332643,-0.285714286,0.2558999343,0.275782114,-0.151442362,0.0601745521,-0.178234434,0.2028283177,-0.036667891,0.5635910921,0.0,5.8923327896,1.0055782142,5.2251223491,1.2769359209,3.3272610765,13.654019534,0.2313898429,0.0,0.0,1.0,0.0,0.0,0.1870639459,2.0,1.6430032644,0.1172067548,-0.313950671,0.3058059556,-0.41490909,0.0495958854,-5.430245943,-129.194371,0.2439054745,11.824651159,0.0223610553,0.0390251801,0.0067420912,0.1528121903,-0.143897276,1.0,0.00668295,0.1850768105,0.094710296,4.0,10.181119289,0.5164027149,0.0,0.1003460214,0.0373169562,0.0340357029,1.1724983414,8.9747636892,5.7391062e-08,1.8568819e-08,1.8151159802,3.2946460217,0.0959690982,0.0732042946,-1.299458359,1.1850758587
25849,1.1489334023,0.1080539931,-18.71139068,0.0665382734,1.3943851969,3.4534970207,0.0856990163,-0.127883071,0.3261468281,0.0,-0.176769161,0.1102259326,8.0,-0.051824594,-0.232142857,-0.149354123,0.0670095698,0.0726608087,0.1446677052,-0.035052814,-0.044670634,-0.060148428,0.5118162434,0.0,2.3650434849,0.0550944921,1.154208651,0.0354284069,75.679226574,6.0737307019,0.1502586118,0.0,0.0,1.0,0.0,0.0,0.6948161309,5.0,0.0686904749,-0.028993422,-0.256144944,0.5531807553,-0.623121792,0.0364482095,-0.012603559,-172.7650281,0.081761087,11.133603137,-0.007632433,-0.016895418,-0.176550221,0.0105278248,-0.008342195,0.0,-0.023311849,0.0857332009,0.0077380948,2.0,9.6148383459,0.1650659134,0.0,0.0365853645,0.0156420839,0.0101522167,1.3598452521,0.9585108714,4.4927385e-07,1.0343039e-07,0.7607948233,0.5788087632,-0.069748293,0.039489579,-0.567428793,1.3184834741
64346,0.5698364438,0.0809210505,1.3254829861,0.0087312527,0.4117158248,1.1621734063,0.1269888377,0.0124072315,0.6532495877,0.0342564787,-0.021019516,0.0304409837,8.0,-0.003609919,0.0086794792,0.0181785998,-0.036106174,0.0622553126,0.1472268522,0.2976513131,-0.000835813,0.038014959,0.5458865782,0.0,1.7780886812,0.0398153704,1.0767748863,0.0897213237,31.223311738,4.7704099377,0.3217322074,0.0,0.0,0.0,0.0,0.0,1.1197910483,6.0,-1.148986546,0.0747703389,-0.118535666,-0.099732581,-0.691668958,0.089687637,-0.236031613,240.81691763,0.0419981991,13.57416453,0.0171107873,0.0296528222,0.0133933416,0.0596896496,0.0821828342,2.0,-0.002518433,-0.122630431,0.0184432133,6.0,13.203297995,0.4791819356,0.0,0.0260869563,0.0175421696,0.0183255015,1.125949779,2.6013871804,2.5709417e-08,5.0809369e-08,1.2287561511,1.5098416788,-0.063288091,0.0401644668,-0.754274453,1.3484866791
18286,2.2027751498,-0.310347244,-34.34704459,0.0293282876,4.0197273906,9.1351133537,0.0649031719,-0.268449022,0.2806014418,0.0077864294,-0.189826127,0.3725077963,8.0,-0.169013213,-0.42574601,-0.238862792,0.0635518471,-0.000939447,0.1576853261,-0.031900821,-0.205487127,-0.37850957,0.521042059,0.0,2.0662704522,0.007001978,0.9530092012,0.1077597172,90.116488075,7.050136564,-0.002005329,0.0,0.0,1.0,0.0,1.0,0.6046444954,2.0,-0.054754851,-0.159579569,-0.336230133,0.8882598802,-1.400367008,-0.488250687,4.5181238095,-67.63742252,0.0365567883,10.482170403,-0.031672213,-0.075761613,-1.268124321,0.0173086621,-0.12489178,0.0,-0.245243351,0.1502347418,0.0225000009,2.0,8.9654623285,0.2025999509,0.0,0.0294117648,0.0185256274,0.0179630822,1.0777577754,0.8316012691,1.1014992e-06,1.3482143e-07,0.832874731,0.6936803176,-0.302163506,0.068885922,0.4609820732,1.0258670689
65817,1.3832952477,0.1419902549,-8.389449744,0.0648143091,0.7034333207,2.471512607,0.074425736,-0.019664892,0.3407715288,0.0,-0.136442022,0.1047929661,8.0,-0.106095785,-0.208816705,-0.05240424,-0.175103292,0.0477001426,0.1043525277,-0.084863804,-0.071385894,0.0534682699,0.5076729159,0.0,4.5307551766,0.360791312,2.5826228177,0.7275181685,27.629082915,4.2673296144,0.2585134735,0.0,0.0,1.0,0.0,1.0,0.5271727502,3.0,0.0549398079,-0.019585593,-0.191767635,1.7598085745,-0.018037275,-0.049462462,0.2932235589,-168.8180061,0.0371133477,10.981965159,0.0224604874,0.03428938,-0.162274577,0.0421855954,-0.002127875,1.0,-0.011041189,0.9443546525,0.1284606848,5.0,10.400749099,0.5454702628,0.0,0.0240000002,0.0166547156,0.0141860008,1.0492021836,2.0432993616,8.8760391e-08,4.320545e-08,1.2579134854,1.5823463367,0.0313179899,0.0424032223,0.1392905928,1.1486552485
65825,0.8004308024,0.1491132072,-0.569544399,0.0131464207,0.2959751246,1.374954401,0.0796549152,0.2720265253,0.428798141,0.032814238,-0.118970795,0.1684298296,8.0,-0.010028314,-0.018072289,0.0592694103,0.0508911937,0.0409269105,0.1131909915,0.0618690806,0.0106271431,0.2413362069,0.4981517622,0.0,4.2992813142,0.1853592878,2.6514373717,0.7652567807,5.7423099246,7.3397626113,0.5400246305,0.0,0.0,1.0,0.0,0.0,0.6284051724,5.0,0.1023992676,-0.090058672,-0.001023219,1.1769441292,-0.689551972,-0.092542319,0.3568604224,-168.4326231,0.0371133477,10.840903566,0.0700886592,0.1109068867,-0.114315493,0.1919306688,-0.004653169,1.0,0.0579776608,3.9035532995,0.140714407,3.0,10.176706156,0.411818017,0.0,0.0220264308,0.0174666925,0.0141328218,1.0140777508,1.1248343261,4.6133585e-07,8.8308424e-08,1.4192814776,2.0143599127,-0.045987425,0.0603142522,-0.148625982,1.1486552485
27406,1.9179043819,0.1502869529,-8.777224894,0.0787211508,4.1053597379,20.177048696,0.0447844321,0.2030922292,0.3115309538,0.0394408387,0.2539007252,0.257260031,8.0,0.00772368,0.1666666667,0.5003970017,0.1404931993,-0.434018277,0.1266771226,0.1886821413,0.0430146329,0.0626914967,0.6104336103,0.0,1.2138138072,-0.055930298,1.145672741,-0.051180503,39.006142565,6.769479956,0.1024674772,0.0,0.0,1.0,0.0,1.0,0.7951454522,3.0,-0.059707282,0.6147648561,0.2974200868,0.8635320892,-0.591407271,1.8275024931,0.2455770566,-129.8618879,0.4121330548,11.922576799,0.0070681428,0.0216093446,0.6218955481,0.0845512155,0.012180497,0.0,-0.017943792,-0.686951256,0.0002160799,1.0,12.403578338,2.1623749482,0.0,0.0046948357,0.0028296603,0.0030390375,1.4014136515,12.397903599,4.9222202e-09,1.3490102e-08,1.3679563998,1.8713047118,0.0150385171,0.0472403973,0.406430882,0.9667209276
24942,0.4531550682,0.0843858478,0.4088440498,0.0312467426,0.4760854238,1.4595318693,0.092894812,0.0435325738,0.3908668195,0.0027678784,-0.016053115,0.0562152286,8.0,-0.031227183,-0.058823529,-0.021790854,0.0148235419,0.0313227292,0.2185904722,0.0579568816,0.0245615245,0.1144339273,0.6490697236,0.0,1.3876782931,0.0394712831,0.9162794487,0.1336649709,6.7248748239,7.3163531794,0.2825178998,0.0,0.0,0.0,0.0,0.0,0.8448893336,4.0,0.0485483532,-0.120073477,-0.082825616,-0.142597579,-0.399313005,1.1252834056,-0.066614263,3560.5165969,0.081761087,15.194405863,0.0201461096,0.0422539419,-0.042316287,0.2335613646,0.0162448317,0.0,-0.002272413,-0.012345679,-0.002432388,5.0,15.011917438,0.6526040002,0.0,0.0476190485,0.0187155526,0.0232009103,0.5094350974,1.4120984752,1.1961046e-09,3.7569694e-08,1.3284038636,1.7646568248,0.2660938642,0.0364595175,-0.256891286,1.3184834741
46228,1.2288153407,0.1953417248,-9.754065835,0.0753721386,1.7557859462,1.3775419113,0.101550878,0.226519337,0.2295100458,-3.5982e-05,0.3263151748,-0.050751853,8.0,0.0128783299,-0.488448845,-0.02568946,0.0273537662,-0.045794057,0.0702439913,-0.032653247,0.3340076035,0.1183656736,0.5353433023,0.0,1.7897218921,0.2388047534,1.3733016401,0.1693701044,16.092414996,5.4447230358,0.2376101028,0.0,0.0,1.0,1.0,0.0,0.4104446293,2.0,1.4087254862,-0.041125112,-0.450473678,0.3919972298,-0.463136592,0.9195695089,-5.079388072,178.16085324,0.066766372,12.97330753,0.0038409789,0.0089458264,-0.067562521,0.0281288483,-0.326621938,0.0,-0.064654571,-0.285826877,-0.02664079,4.0,12.198512892,0.5770324252,0.0,0.0671641827,0.0301283518,0.03958874,0.6344561878,1.8635003657,2.0766215e-08,4.4008117e-08,2.3001539561,5.2907082218,0.0756312189,0.0576766555,-0.174977277,0.2965176864
