firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
64899,1.051588328,-0.120247361,-2.267634431,0.0,2.2327588234,3.8466928449,-0.04195765,-0.132201368,0.291974975,0.0,-0.153333809,-0.101796507,-2.992178334,0.2395541866,0.1017965068,14.0,-0.059147349,-0.128205128,-0.045079647,-0.144476813,0.087105889,0.0225461142,-0.083638971,0.5945376575,1.0,3.8852591793,2.1099262059,11.149458189,5.7137468567,-0.008005369,0.0,0.0,1.0,1.0,0.0,0.8561417888,5.0,0.0223823148,-0.237242957,-483.4504265,5.8052441395,1.2971847767,-142.5488948,-1106.775217,0.0349451987,9.7412479958,0.0026152945,0.0045590173,0.013690219,0.0155012178,0.0857950304,-0.026114936,1.0,0.011604142,-0.636363636,0.0131895789,2.0,6.2434384801,0.043554007,0.0,0.0063291141,0.0123110317,0.0147264084,1.0790417835,0.2789970492,2.3650451e-06,10.500000598,0.880189963,0.7747343709,-0.042237814,0.0533895518,-0.391810337,0.2183677244
41419,1.2460747179,-0.229942985,-20.74139676,0.0,2.5104900124,11.604704757,-0.075291956,0.2477671713,0.6182419189,-0.005274847,0.6343494331,-0.032927979,-0.484533222,-0.118527969,0.0329279789,15.0,-0.000820136,0.0322580645,0.1362939319,0.028851926,0.1324019291,-0.008401581,-0.15494603,0.5133677838,0.0,1.2642745195,0.7132227996,105.21168305,9.2999156463,-0.071666732,0.0,0.0,1.0,0.0,0.0,1.2083108006,2.0,-0.559560584,-0.094858051,0.2993289996,-0.483485174,-0.459011522,-0.097458076,-312.8736531,0.1390261858,9.7073205889,-0.002833848,-0.008439965,-0.02544412,-0.139602225,0.0277697321,-0.001701761,1.0,-0.027229546,-0.086709311,0.0332050323,2.0,9.1528701448,0.6241825095,0.0,0.1111111119,0.0446520098,0.0586310854,0.4990156256,2.0981442657,4.5086058e-07,3.4549108e-08,1.7218025288,2.9646039483,-0.008705955,0.0651995046,-0.441666675,-0.082634079
22905,0.6326408199,0.0938233981,-9.441304496,0.0271116532,1.7370671001,2.4428951516,0.0644740677,-0.098066205,0.5739038905,-0.181382615,-0.025139274,-0.014389204,-0.384527873,0.1299011098,0.0143892038,15.0,0.0200937994,0.0082191781,0.084796107,-0.026596102,0.2369177688,0.0348568884,-0.252553701,0.3782277066,0.0,1.5651126541,1.2467053989,48.5572843,2.983142162,0.0866505566,0.0,0.0,1.0,0.0,1.0,1.6395813191,4.0,-0.964162408,-0.085691121,0.1864653912,-0.039732265,0.365825244,0.1697236159,-900.9527971,0.0319011585,10.23689259,0.0063830074,0.0439597375,0.1578780178,0.0702697047,0.0211562631,0.0168105247,3.0,0.0018857187,-0.830752306,-0.055648798,4.0,7.4016890351,0.0779679435,0.0,0.0333333351,0.0178930914,0.018401456,1.0578271991,0.4223870643,3.2499206e-06,9.4500003977,1.1470173259,1.3156487459,0.3884709999,0.045250028,-0.130864585,0.1527395335
23027,0.1234162896,-0.041968326,33.255033557,0.0,0.4386500754,0.9011312217,-0.041427485,0.4273676147,0.6506750934,0.0182767624,0.7326481978,-0.077083909,-0.877807727,-0.005128205,0.0770839086,7.0,0.0,0.2733333333,0.697180598,-0.4046183,0.2661036921,0.3229914775,-0.122284795,0.5031416879,0.0,0.8855881651,0.8855881651,53.463087248,3.9474727453,0.0263803347,0.0,0.0,1.0,1.0,0.0,1.674711719,2.0,-0.051180697,-0.00180411,-0.29879973,-1.15782643,-1.365236565,-0.029794789,-40.15653989,0.1744356556,10.173323832,0.0,0.0091077956,0.0463838877,-0.018253541,0.0252748022,0.0171894999,1.0,0.0577371347,0.5330572202,0.0008403361,4.0,9.3557926156,0.7493589744,0.0,0.0909090936,0.059273735,0.0818645884,1.1420926728,6.168525715,8.6950039e-07,1.7376105e-08,1.5877718993,2.5210196042,0.0986073993,0.0703946556,-0.031002345,0.117827669
47175,0.3194150958,0.0811037464,7.8876913321,0.002891601,0.3663986507,2.0096416857,0.2239243235,0.35601432,1.1977352097,0.0096424267,0.3538657971,0.0014323195,0.0105217704,0.0802503914,0.0014323195,15.0,0.1851591325,0.4518631389,0.2747816428,0.0127098592,0.082411236,0.368286935,0.3584872873,0.5619684756,0.0,1.9094093156,0.3346187874,37.32323736,148.9441945,0.3168673904,0.0,0.0,1.0,0.0,0.0,2.5264853808,5.0,-0.015939908,0.2429557791,-6.784328071,-0.385333227,-0.078960684,22.472803005,615.60658288,0.1022304267,13.799218053,0.0023487711,0.0182729314,0.0392336733,0.0734007812,0.0069443369,-0.002199021,0.0,-5.1813e-05,0.4605887151,-0.008256428,6.0,13.667529556,1.1871232554,0.0,0.0506832302,0.0212356001,0.0341375378,0.5712045811,4.147286296,3.3085178e-09,1.8442468e-08,1.4567960472,2.1222547231,0.1050189285,0.0442206409,-0.305637642,0.0277444822
23660,0.2507809702,0.0413179265,11.85021186,0.0045030508,0.1493986392,0.4563347513,0.1921572047,0.1876014498,0.6115502635,0.0653107345,-0.067266986,-0.087550695,-0.78098649,0.073586669,0.0875506947,6.0,0.0135185957,0.1382289417,0.1912152284,0.0065571782,0.167601201,0.12344629,0.4185120044,0.5600309914,0.0,2.7636190878,1.5181587838,8.0845224663,9.0102448406,0.4351356584,0.0,0.0,1.0,0.0,0.0,1.1281918162,8.0,0.0109383692,0.0347766872,-0.240371607,-0.60828758,0.0583018686,-0.049140996,202.4917957,0.1673743502,13.359550258,0.0015676072,0.0336526865,0.0539491288,0.0176038568,0.1410503651,0.0200692594,1.0,-0.000150993,-0.374974927,-0.044595858,6.0,10.854063762,0.1589475666,0.0,0.0287356321,0.0152963072,0.0181475443,1.017487702,0.6205279866,7.2991934e-08,1.8132937e-07,1.1788515333,1.3896909376,-0.084018491,0.0312551325,0.1150208626,0.097289946
23975,0.5195010274,0.08559724,4.6955975507,0.033747703,0.0782501228,0.840833515,0.255191479,0.0664679671,0.5407593585,-0.011064147,-0.051958514,0.0147316832,0.0996698709,0.0770657741,0.0147316832,14.0,0.0049081692,0.1433480609,0.1215087437,-0.055738305,0.1674868649,0.0540344165,0.0869190975,0.5108682304,0.0,4.9163156417,3.4680567256,9.7034816804,7.6770754287,1.4288741859,0.0,0.0,1.0,0.0,0.0,0.6322740512,6.0,0.4420935023,-0.004536228,1.6320066279,3.7956803652,0.2565110215,0.6120835193,-107.5043064,0.035233952,12.322745065,0.008521951,0.0322439057,0.0376862609,0.1261647239,0.1043499009,-0.003563935,1.0,0.0067706991,1.5512120512,-0.042890284,5.0,11.451821041,0.3355972196,0.0,0.0442477874,0.0239876228,0.0276319297,1.4106256459,3.0873570685,2.5970991e-07,3.7055903e-08,0.9099009734,0.8279197814,-0.019657653,0.0309102872,-0.094972161,0.0536749582
24548,0.3993045832,-0.020139083,3.6248641937,0.0,0.0556800149,0.3479184169,-0.148077218,-0.001382913,0.3558184798,0.0034657175,0.3969555035,0.0333666487,0.7543453071,-0.035330906,0.0333666487,7.0,0.0630942313,0.1398601399,0.3408579908,0.1118814487,0.2316825496,0.1203134604,-0.039571172,0.7259048572,0.0,6.242135367,5.2716873213,2.3139841689,3.3609107304,0.3028822667,0.0,0.0,0.0,0.0,0.0,0.3899303996,3.0,-0.874380683,0.0459498411,-0.046870845,-0.911265731,-0.87890473,0.0044915997,-886.2067926,0.0319011585,9.3345030146,0.0,-0.073025335,-0.083826819,-0.092685632,0.2827659976,-0.028824872,1.0,-0.103529412,0.0114561112,-0.098575499,2.0,7.9948009313,0.3733420921,0.0,0.200000003,0.0949789501,0.1806131729,0.6188321072,2.2928114822,1.9044231e-06,3.1430725e-08,1.399765992,1.9593448322,-0.403696891,0.0904025297,-0.22280702,0.1527395335
53401,0.3716164605,0.068825784,10.631849563,0.0157045274,0.09321422,0.3377392042,0.2238532501,0.1714394209,0.4613790316,0.0021459227,0.153595361,-0.004145094,-0.025946328,0.0706115604,0.0041450941,14.0,0.0,0.1620080912,0.2179139324,-0.036596423,0.0359391059,0.1252642797,0.1760022642,0.5715276558,0.0,3.9953466381,3.9953466381,6.2955640923,3.6435493005,0.9035411627,0.0,0.0,1.0,1.0,0.0,0.5692109861,6.0,-0.297429835,0.0697511221,-0.099979378,-0.53869561,0.2343225222,-0.012025041,827.01562414,0.1071316187,14.134581008,0.0095206063,0.0414341152,0.0517854445,0.0246487246,0.0995348746,-0.082217488,2.0,0.000625,-0.247905411,-0.023782476,6.0,13.58465075,0.7736934288,0.0,0.0678733066,0.0253961589,0.0295947566,0.8082328684,3.5121337047,4.3709786e-09,2.2666543e-08,0.988732643,0.9775922393,0.1571362549,0.0362114182,-0.209999677,0.3015667524
25583,0.7532969733,0.0047750471,-4.208630688,0.0288310115,1.2079061892,1.9966830942,0.0425103254,-0.088619488,0.346974462,0.0030686993,-0.144425055,0.0140869751,6.1653386454,-0.024664735,0.0140869751,15.0,0.0,-0.072340426,-0.006272605,0.0023391369,0.0711011301,-0.153188657,-0.027936664,0.4734068347,0.0,1.7801940024,1.7801940024,27.471666012,3.7888020504,0.0537671109,0.0,0.0,1.0,1.0,0.0,0.8529642813,4.0,-0.211481641,-0.170367201,-0.21411535,-1.10861062,5.8405033631,-0.427914267,-646.7282363,0.0428202856,10.2836434,-0.01679477,-0.023758089,-0.060225474,-0.081413602,0.0364690722,-0.19252285,0.0,-0.50399921,1.6499560246,-0.187142856,3.0,10.839816178,2.1548063692,0.0,0.1666666716,0.0588810693,0.0900146449,0.5217041981,3.8635258507,1.7988055e-07,1.4806483e-08,1.7515294795,3.0678555177,0.3884393575,0.0740576837,-1.080886326,0.5014282565
26025,1.4017227878,0.0203602193,-4.075296108,0.0,1.3181936831,6.4547115636,0.019701234,0.0071525227,0.6916682776,0.0,-0.000395883,-0.084946547,-11.30769231,0.250587314,0.0849465472,11.0,0.0454589232,0.0,0.3645293014,0.2377994044,0.4320632638,0.0498743476,0.0143558746,0.6246057582,0.0,2.3020134228,1.6656497865,20.920473773,6.5556733828,0.2534151653,0.0,0.0,1.0,0.0,0.0,1.2973177182,8.0,-1.901333129,-0.176014129,-5.067514058,-1.212225573,-0.874462528,-3.60197782,-389.6458602,0.1475440845,7.2700518917,-0.002997464,-0.0143898,-0.028685548,0.2127242621,0.1500562008,-0.167695181,0.0,0.0320479784,-0.315945922,0.0,2.0,5.1676390429,0.155311929,0.0,0.0,0.0,0.3333333333,0.7837759638,0.1605698751,0.0,15.473685953,0.4392064593,0.1929023139,0.7946894272,0.0593425997,-0.480952386,0.0295868399
56274,0.3525126879,0.0734613662,-1.687801832,0.0224095071,1.2325459083,4.2100804824,0.1168190502,0.4059699011,0.5127444298,0.0305947193,0.4962638775,-0.056810972,-1.050950586,0.150665632,0.056810972,14.0,0.0784043864,0.1195078269,0.1968836567,0.1363411544,0.1135428149,0.1702712349,0.1659481356,0.6057670582,0.0,1.1919222472,0.6702973434,18.683094229,10.310563942,0.1052955413,0.0,0.0,1.0,0.0,0.0,1.7329729013,5.0,-0.002088886,0.0104699978,-484.0730441,6.4802367577,0.3364220406,-142.6377834,1544.329325,0.0349451987,15.050229857,0.0038174135,0.0158370312,0.0711518738,0.1492537845,0.1418785323,-0.016244465,1.0,0.0002238807,-0.387893951,-0.003265313,3.0,13.689270235,0.3320122819,0.0,0.0717488825,0.0271587914,0.0340880928,0.6986926313,1.1822424339,2.9758671e-09,5.1253275e-08,1.1745807065,1.379639836,0.2457867085,0.0369901118,-0.03021592,0.2183677244
26316,0.2835748721,0.0380991281,19.68271915,0.0,0.0467309618,0.3637871436,0.1402964495,0.1609971902,0.7470257667,0.2881926899,-0.220014194,0.1157495781,0.9339285714,0.0025172638,0.1157495781,14.0,0.1338147011,0.0888888889,0.1450559452,0.0378939744,0.2057050434,0.243109942,0.2626377371,0.5100434346,0.0,6.0772874595,3.0553477936,10.619910626,5.5475295033,0.9376395534,0.0,0.0,1.0,0.0,0.0,0.9376727631,6.0,-0.170336278,0.0478136968,-0.236172568,1.5865424961,-0.126329025,0.0048366101,-157.7015258,0.0793382698,11.547232684,0.0014360556,0.0287809603,0.0350581493,0.0111189831,0.0589514994,-0.056626236,2.0,9.16858e-05,1.1399398699,-0.042399805,5.0,11.34671591,1.7156954399,0.0,0.0609756112,0.0270014958,0.0298491566,0.6459833538,4.019241512,2.7756623e-08,1.6763847e-08,1.623287733,2.635063064,-0.097685599,0.0432285497,-0.107254523,0.1057096119
48637,2.5450771388,-0.409088359,-55.13453237,0.0,4.4373632539,15.602019635,-0.053334633,-0.158642601,0.2884066788,0.9994391475,-0.170466702,-0.142823578,-2.667580911,0.6821879383,0.1428235778,14.0,-0.165775794,0.0145985401,0.0072873731,-0.232648692,0.1235919403,-0.129764078,-0.137200456,0.6033263647,0.0,2.01569562,1.1539156874,200.07625899,5.3356739956,-0.04787728,0.0,0.0,0.0,0.0,0.0,0.682388741,4.0,-0.039226411,-0.016824217,1.5137150295,-1.007315835,0.0025695553,0.563328069,-140.6462765,0.0716358435,9.0696117125,0.0183185334,0.0248668804,0.0797145068,0.8082585473,0.015828224,0.0059860938,3.0,0.1837618825,15.170391061,0.2391774952,2.0,8.2712287123,0.252899364,0.0,0.0540540554,0.0282434961,0.0224962794,1.0524067834,1.0116545112,4.7492445e-06,2.1000001056,0.6314725632,0.3987575981,-3.527431345,0.0762766288,-0.625000004,0.2630790546
26658,0.7671891191,0.0035269321,-2.535006231,0.0,1.1607404792,4.3421417401,0.0638235121,-0.019238731,0.2674652902,0.2548201601,-0.086124402,-0.095622971,-26.375,0.1896946856,0.0956229707,10.0,0.0045428575,0.25,0.0750134336,-0.012513434,0.1381935972,0.0931298131,0.1028861154,0.4686593212,0.0,0.8474669604,0.3767896476,49.245538462,130.1203252,0.1495535714,0.0,0.0,1.0,1.0,0.0,0.5932137285,7.0,0.0196228201,-2.145650511,-34.1879989,-0.211350778,-0.655878667,-12.0846659,-200.9231955,0.0828502335,9.6387648842,-2.7602e-05,0.0131918078,0.0357867829,0.0828557737,0.0457334234,-0.068180903,1.0,0.1088465502,0.38745492,0.1304347813,2.0,9.16658439,0.6491648139,0.0,0.0909090936,0.0512496976,0.0746908517,1.0416153206,1.7800280013,2.5751136e-06,5.2458658e-08,0.9542031394,0.9105036312,-0.846090815,0.0883358981,-0.168478263,0.2790451121
36150,0.746859382,0.0766756611,-45.55340376,0.0491198761,0.6211314203,1.5676463549,0.0950670867,0.2783102268,0.5278401437,0.0005117707,0.7828279563,0.1285588024,2.0439678809,-0.080046927,0.1285588024,14.0,0.1190737952,0.2857142857,0.2416799486,0.0886825624,0.2032389705,0.1935759991,0.0347769097,0.5190213343,0.0,2.121686485,1.0173598916,326.73865415,3.627275886,0.2561374162,0.0,0.0,0.0,0.0,0.0,0.7499453848,4.0,-0.353432247,0.2593268881,-11.82787723,-0.171862298,-0.270095084,2.2599606343,-71.80425565,0.0352031689,11.651436625,-0.002229183,0.0108711778,0.021180739,0.0480401965,0.0061529192,-0.007555817,1.0,-0.016283186,-0.461077844,-0.018099918,5.0,9.2376150141,0.2412958227,0.0,0.0561797768,0.018510544,0.0294431424,0.9981801974,1.6823541731,1.3601661e-07,8.8725363e-08,1.2890355847,1.6616127386,0.0758572811,0.0370997739,-0.058007767,0.1674518207
64565,0.960304787,0.0959048469,-46.04095143,0.0420778092,6.3755931998,1.2561234641,0.0909518297,0.0292284203,0.1059742807,0.049316957,0.0205432795,-0.126536362,-9.541512915,1.0109821821,0.1265363622,10.0,-0.077657823,0.3066841415,0.0411234142,-0.051187999,0.2683684029,-0.070927981,0.0908634084,0.525260576,0.0,1.4686052526,0.8912090996,13.866393202,0.379624381,0.0304637693,0.0,0.0,1.0,1.0,0.0,0.2796956815,5.0,0.074518291,0.2379267383,-4.278409961,-2.495630726,-0.75791365,-5.234977233,-342.7560899,0.2237081402,11.855876668,-0.000217359,0.0030114561,0.0230049198,0.0654987881,0.0042890949,0.001066932,1.0,0.0008140355,0.9582112869,0.0476114182,5.0,11.044871933,0.4105776737,0.0,0.0769230798,0.0331871465,0.0331175517,0.7956623667,1.3611472462,1.0721673e-07,6.2678242e-08,1.2645830107,1.599170191,-0.095706475,0.0598135865,-0.418513022,-0.003089266
27829,1.7079125034,0.0985147178,-16.10391304,0.0470969484,1.5839049419,10.141506886,0.0652366662,-0.252024937,0.2593147121,-0.08,-0.412210374,-0.014378791,-0.561403509,0.153821226,0.0143787913,14.0,-0.05417322,0.0140186916,0.0385623735,-0.05586309,0.2234485254,-0.204923666,0.0009496075,0.5379272495,0.0,1.6830458268,1.3850845095,81.639130435,9.0005752085,0.1707692696,0.0,0.0,1.0,0.0,0.0,0.6115472271,7.0,0.0009577185,-0.017404065,0.6765503941,-0.779423094,-0.42093342,0.0349613567,-140.3012765,0.0716358435,9.3226082269,-5.2146e-05,0.0022628823,0.0041928721,-0.102032289,0.1745341418,0.0490581693,0.0,-0.010104463,-0.40826214,-0.021978023,2.0,6.3651809569,0.168407724,0.0,0.0094117653,0.013331509,0.0664191529,1.4149759482,1.4948043111,2.5277098e-07,12.600000202,1.1233505622,1.2619164856,0.113321905,0.0402624996,-0.199436489,0.2630790546
28215,-0.322275295,0.3079674584,-352.0546875,0.0940478527,2.5747126437,7.2879234007,0.2196540759,0.1052790529,0.6313119111,0.0150545728,0.0297997069,-0.002754268,-0.027195467,0.3163427774,0.0027542677,8.0,0.0368957108,-0.041758242,0.0888141602,0.0055215114,0.0832405965,0.1282918579,-0.416060702,0.5638952948,0.0,2.053179738,0.9091052549,1429.7708333,7.5928013089,0.1470861269,0.0,0.0,0.0,0.0,0.0,-2.851323829,7.0,0.0419187948,-0.031398637,-1.025285086,3.2792286653,-1.566960536,-0.00312304,-147.6219142,0.0634955567,8.303999971,0.0003783375,0.0340175036,0.1361551293,0.0502635829,0.0005583713,0.3607087199,1.0,0.0004719585,0.0773910632,-0.020390073,5.0,8.0843697333,0.9798679868,0.0,0.1320754737,0.0422337184,0.1059279865,1.0936228699,4.3278616284,1.0894976e-06,1.9905983e-08,0.6817244595,0.4647482387,0.4949372211,0.0785622962,-1.227094492,0.0862270253
28434,0.2007261135,-0.105339591,5.8544802867,0.0026210927,0.0740635792,0.1310369255,-0.758693361,-0.212847222,0.1657242063,0.0489016858,-0.220067139,0.0348052957,0.1054135844,-0.116443815,0.0348052957,6.0,-0.004052291,-0.070588235,0.4747857285,0.5068275574,0.2656455863,0.1009920635,-0.215422954,0.7437660848,0.0,2.961125158,2.8546144121,1.0607885305,3.7924141466,-0.908424141,0.0,0.0,1.0,0.0,1.0,0.2091928562,4.0,-0.039358528,-0.164498534,-0.245449315,0.3917375656,-0.87890473,-0.076621309,-872.5937926,0.0319011585,8.8038747635,0.0,-0.153969221,-0.214406959,-0.036104317,0.4211436809,-0.912319425,0.0,-0.07126267,-0.049895641,0.1607142985,2.0,7.2884152682,0.557957958,0.0,0.0833333358,0.0501983622,0.0643517662,0.9364887157,3.6566606734,3.0807738e-06,2.2504675e-08,1.8477639432,3.4142315897,-0.351106535,0.1279584232,0.9047618889,0.1527395335
28661,0.6082604343,0.050601326,27.435153584,0.0,0.2047264656,0.7953750852,0.0397807192,0.0839458414,0.4824371373,0.5,0.0239442751,0.0030814925,0.0475917431,0.0481931207,0.0030814925,10.0,0.0871728235,-0.020895522,0.2111960412,-0.035130406,0.1825261621,0.1442553191,0.1057545229,0.4471846538,0.0,3.4851616322,1.7278749338,93.559726962,4.6525797692,0.4651896465,0.0,0.0,1.0,0.0,1.0,0.6458146527,6.0,0.0301576995,-0.457924243,0.4203845638,73.419576847,0.032048354,0.0122188038,-148.5760083,0.1411641835,10.774665849,-0.004202909,0.0107712193,0.0141656436,0.0285091815,0.0245014245,-0.00639369,0.0,-0.002738873,1.3499001292,-0.082258064,3.0,8.0763599395,0.0667859273,0.0,0.055555556,0.0310237342,0.0894740892,2.1537948164,2.0216316895,1.50323e-05,16.800000212,0.6401856572,0.4098376757,0.0486761377,0.0479454024,-0.113978498,0.1177323033
87207,0.8482048239,0.1128396422,-0.796465696,0.0,0.3141876139,1.6396083252,0.1607111268,0.1887463152,0.956823305,0.0089492874,0.2109132495,0.1289364231,1.2227648385,-0.025136705,0.1289364231,4.0,0.1507229154,0.1502145923,0.2534836995,-0.082244644,0.3355476069,0.2829894226,0.180739954,0.6355065276,0.0,3.0752271712,1.9162818412,8.0415800416,5.2979043967,0.6845488805,0.0,0.0,0.0,0.0,0.0,1.3008202042,2.0,0.4190989802,0.0023303029,1.9607104244,3.5531461694,0.6454114702,0.5098810405,-324.5519066,0.035233952,9.7374329682,0.0061572792,0.0320739724,0.0426083201,0.0439999491,0.2381822013,0.0160920989,0.0,0.0133333333,1.5953462347,-0.08510638,6.0,8.6697425899,0.3444805195,0.0,0.1578947306,0.0643597664,0.0580754843,1.7877005944,3.9792980613,9.7153256e-06,4.2000000389,1.5896360031,2.5269426224,0.2292950818,0.0667733579,-0.716943529,0.0536749582
63554,0.3483761047,0.07179364,4.8453741561,0.0188794951,0.3486184542,2.0000693801,0.1809411004,0.1754021837,0.7346268657,-0.020151978,0.2572372339,-0.023159694,-0.20806513,0.086731393,0.023159694,14.0,0.0373015844,0.0563380282,0.0848970765,-0.044585569,0.1210011848,0.1490133226,0.1035226293,0.6056587552,0.0,1.9555650554,1.2713059941,24.048022397,13.872022412,0.3472584956,0.0,0.0,1.0,0.0,0.0,1.3511114289,5.0,0.0051335102,-0.052699801,-484.0730441,6.7564244976,0.7198642994,-142.6989176,-307.5444173,0.0349451987,13.71392347,0.0109926876,0.0411060786,0.0797798432,0.0434815253,0.119326336,0.0249996036,1.0,-0.0015625,1.1025195482,0.0265560355,6.0,12.023056848,0.2393571341,0.0,0.0327868834,0.0207488914,0.0223942097,0.7732577204,1.6930725124,1.5022485e-08,6.3868136e-08,0.8702125575,0.7572698953,-0.030658758,0.0325251546,-0.146160184,0.2183677244
29189,-0.947683147,-2.331931855,-42.61006289,0.0,10.52,17.75390067,-0.012472694,-0.110904585,0.2433705081,0.0,0.4390307452,-0.506227758,-1.148451198,0.6450793651,0.5155788783,6.0,0.0463102657,-0.25,0.1610943396,-0.040409604,0.1825810185,0.0636307311,-1.479680069,0.4837487805,0.0,0.568644148,0.1227113679,193.51572327,120.19140625,-0.397535876,0.0,0.0,0.0,1.0,0.0,0.6556420233,4.0,-0.199681293,-0.370015742,-1.988570196,-1.055461762,-1.828157383,0.6494147451,-237.708482,0.0572108299,7.872836175,0.0,-0.192276423,-0.724165989,0.5307936508,0.0110801394,-0.118579151,0.0,-0.550997452,0.5748740101,-0.039999999,3.0,6.7176535349,0.313968254,0.0,0.0810810775,0.0184139192,0.2086658087,2.3873418795,2.4833641758,6.4143152e-07,5.0000000733,1.1731354292,1.3762467352,-0.945326856,0.1289601073,0.3516483422,0.1557110431
65218,0.9683809392,0.0697111539,-4.324007375,0.0,0.4778138648,2.408151194,0.0756063756,0.0792128801,0.6307692308,0.026199262,0.1312145289,-0.018171181,-0.363136176,0.0950257957,0.0181711808,13.0,0.0558213167,0.4158249158,0.1524412628,0.001203548,0.2887550201,0.0944543828,0.055276907,0.5936190823,0.0,4.2793451759,1.723092999,38.518404908,6.077928364,0.3080528334,0.0,0.0,1.0,0.0,1.0,0.9012539185,7.0,0.469525641,0.2679406265,2.0808865397,5.0633203855,1.3149701021,0.6300435409,-337.7141594,0.035233952,8.6724860758,-0.025514681,0.0004765876,0.0007788162,-0.015128052,0.0037311291,-0.01620283,0.0,-0.00726623,-0.688888889,0.0,7.0,6.1197478174,0.0956621005,0.0,0.0588235296,0.0284127302,0.0294516595,1.1007074514,1.0402286924,3.3239996e-06,5.2500001589,1.0153458767,1.0309272492,-0.541971243,0.0523227258,-0.125776402,0.0536749582
