firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
10914,0.4880386387,0.0527301395,16.171034215,0.0,0.7951513395,1.4093847932,0.0978190243,0.2080649614,0.4412317561,0.0204409363,0.2447248342,0.0940140099,8.0,0.0030009301,0.0165034965,0.160053287,-0.055553658,0.0107682541,0.1875325126,0.1552062571,0.1523061713,0.4027893687,0.0,1.5248741415,0.2697099765,1.4556801184,0.2712598181,108.88335925,4.5333402401,0.2071505983,0.0,0.0,0.0,1.0,0.0,1.0435377771,6.0,-0.970843476,-0.064645118,-0.196275394,-0.285759513,-0.43251859,-0.059780159,-1131.134412,0.0116755323,12.234023359,0.0023388289,0.0091604679,0.0241383293,-0.003584122,0.0098721229,0.0183980388,0.0,0.0,-0.409353234,0.0231678504,5.0,11.716656813,0.6253990958,0.0,0.048780486,0.0240005384,0.0355361801,0.8632698451,4.3383349699,3.038926e-08,2.7487332e-08,1.4446813701,2.0871042611,-0.146048567,0.0498677864,-0.001891254,0.0594702162
10972,0.5213688953,0.0765232663,-0.551225003,0.0,1.1029216551,1.8092699051,0.1178674994,0.1105645042,0.625446289,0.0,0.0837017946,0.0571036827,8.0,0.0714853677,0.0129682997,0.1461979389,0.0541431065,0.0069994886,0.1736256089,0.0953618849,0.1720220708,0.5872662558,0.0,3.2451717359,-0.236989469,1.9597548283,-0.281141227,296.00787402,2.3772725836,0.1061434764,0.0,0.0,1.0,0.0,0.0,1.8964080926,6.0,-0.117911241,-0.191525937,0.0166124184,0.2610798297,1.4855589793,0.0445497936,-452.6974743,0.0468705139,10.525011172,0.0021101733,0.0092872924,0.0303340757,0.1205120052,0.001947914,0.0243636792,2.0,0.0083791578,4.9385398317,-0.059714796,5.0,7.1770187659,0.0588286637,0.0,0.0985915512,0.0363182806,0.0554983139,1.3836697865,0.7959408659,6.5221931e-06,5.727272879,1.6666624108,2.7777635917,0.039124503,0.0602922067,0.6637019296,-0.06036488
11020,0.8039843831,0.0912738605,-0.266236554,0.0,0.3290264141,2.0083195435,0.1412891248,0.1218363662,0.2909154049,-0.015088708,0.2158113012,0.1053591596,8.0,0.0,-0.124266145,-0.100300417,-0.071735994,0.0569949493,0.1768176627,0.0999722184,0.0874383302,0.6600349178,0.0,3.4258362676,-0.018865027,3.4258362676,-0.018865027,7.3961766985,3.6131499243,0.3913623283,0.0,0.0,1.0,0.0,0.0,0.394857685,4.0,-0.203422172,-0.473369341,0.2542863868,2.1287451758,-0.768799406,0.0816305176,-58.87462491,0.0594298188,11.573488908,-0.000741967,0.0201582447,0.0284079012,0.0284280096,0.2241147468,-0.058766736,1.0,0.0,-0.506059745,0.0003008437,6.0,10.149370591,0.5774768966,0.0,0.0634920672,0.0228890386,0.0340176962,0.8943456902,3.5549118177,1.2174635e-07,2.200249e-08,0.3672729906,0.1348894496,0.950449178,0.0408701863,0.0519980099,0.0304791254
11136,2.3363695511,0.0834202294,-54.17561535,0.0,22.162287594,13.231014275,-0.079136829,-0.252676965,0.0779589146,0.0075616325,-0.271241578,0.4861871962,8.0,0.0,-0.017241379,0.1112683661,0.3302102027,-0.519267067,0.3171377157,-0.154246619,-0.032289135,0.6336878055,0.0,20.875900818,-0.009004448,20.875900818,-0.009004448,65.558397683,0.8045356819,0.0299558841,0.0,0.0,1.0,0.0,0.0,0.0765490987,5.0,0.0508668772,-0.496920887,2.2405642636,0.6313310049,2.7068863243,0.8028531284,-246.739919,0.4846769348,8.9012729203,-0.00027908,0.0003861319,0.0033063239,-1.359857815,0.0146108754,0.1133426152,0.0,-0.013490504,1.2479498312,-0.043478262,3.0,6.5304219846,0.076072058,0.0,0.0909090936,0.0430562159,0.0395256917,1.3175682503,0.2974709891,4.68921e-05,9.5454552153,0.9281863616,0.8615299218,0.914989755,0.1426780725,0.2306397419,0.0758712206
11152,2.3363695511,-0.127691144,-131.8181579,0.0,6.7305360175,13.231014275,0.0148480396,-0.51271869,0.0855280411,0.0085645463,-0.43859336,-0.166212495,8.0,-0.207980653,0.014957265,-0.280977669,-0.020117643,-0.402685903,0.1532063322,-0.436743374,-0.638717508,0.4976339663,0.0,0.4743883792,-0.451035945,0.4743883792,0.0267052287,277.92105263,6.2695161769,0.0733965931,0.0,0.0,1.0,1.0,0.0,0.1898452513,3.0,5.0597250556,-0.121706746,2.0225106346,-4.476780593,0.4843962484,-0.29732798,-419.7582326,0.0426747083,7.253558843,-0.002959577,-0.00439714,-0.014099354,-1.359857815,0.0058430076,-0.997770018,0.0,0.1954601875,5.2831208201,0.2800000012,2.0,5.0514572886,0.2442577031,0.0,0.5263158083,0.1830018017,0.1958152958,2.0184293268,3.6891367692,0.0001656628,3.8181818531,0.9523080234,0.9068905714,0.1888693797,0.1698256818,0.8260869569,0.0772170985
11353,0.19634264,0.0779798892,7.1865738905,0.0386175226,0.2191190314,0.795766119,0.4631648236,-0.002632857,0.7660417737,0.0001488443,-0.147836004,0.126819956,7.0,-0.015980094,-0.203703704,0.0131041048,0.4479195537,0.2228908974,0.1701889481,0.0074761881,0.2315601663,0.5200518786,0.0,1.3813521018,0.2930674978,0.9646316265,0.3373253277,9.7835021812,12.088604775,0.3892566207,0.0,0.0,0.0,0.0,0.0,2.0015634772,7.0,0.0834194137,-0.277585282,-0.369107133,-0.642204964,-0.379451999,0.0426503386,-318.3677059,0.0440807125,12.5915051,-0.016447593,0.0102128597,0.0200741282,-0.015751881,0.1378881544,0.0196970688,0.0,-0.01124527,12.060497339,-0.2026225,4.0,12.493659401,1.0671441932,0.0,0.0744680837,0.0226406746,0.040024651,0.5451828616,2.8567142074,1.3068327e-08,1.9783569e-08,1.0426731334,1.0871672631,0.354185822,0.0638362283,0.4963385524,0.067330121
11344,0.9019807009,-1.118246005,-2.000757576,0.0,2.7309218818,13.508062278,-0.428589985,-0.231709258,0.655793527,0.0018656716,0.5808362369,0.6159170852,8.0,-0.217919495,-0.373961219,-0.352565341,0.5010931957,-0.072542763,0.2934016656,-0.325939598,-0.699443414,0.7028475271,0.0,4.3526264591,0.7230714154,2.3134727626,2.6262240972,10.347627216,181.48137536,-0.819562576,0.0,0.0,0.0,0.0,0.0,1.032442461,3.0,-0.037346165,-0.454829604,-0.020191787,-1.22337751,-1.092349912,1.1966697247,-367.6325877,0.0670225338,9.840115018,0.0,-0.059551144,-0.205731832,-0.775892504,0.1860390764,0.0134398464,1.0,0.1699724434,-0.868144506,-0.09007353,2.0,8.4507862592,0.6722157483,0.0,0.3913043439,0.127316545,0.1331105349,1.4761809315,4.951194464,4.7008197e-06,1.6491012e-08,-0.581528664,0.5627149058,-0.091771786,0.1753385345,1.3888888753,-0.114277647
75033,1.3902174398,0.2238787292,-12.7283212,0.0,2.281357781,7.5532031761,-0.093226246,0.4091860129,0.4632435714,0.0017732461,0.4149813167,-0.711272595,8.0,0.0935589538,0.3210023866,0.2503868517,0.0927507181,-0.118619198,0.4974110032,0.1294682061,0.4145956109,0.5095004559,0.0,5.2853869935,2.1091971213,2.982472121,2.0212142226,88.525568699,5.1616901169,0.233528206,0.0,0.0,1.0,1.0,0.0,1.1385777258,3.0,0.0518744782,0.1579611902,0.7611210001,0.1608757916,-0.09735342,-0.627298849,-744.7491068,0.0639047177,10.71874174,-0.006654054,-0.00403532,-0.009854979,0.5883432999,0.0229822081,-0.001969174,0.0,-0.05179893,0.5310959869,-0.03192848,2.0,9.8512233923,0.3968728104,0.0,0.1216216236,0.0420180265,0.0390729008,0.7475127034,2.1638786129,2.6422867e-07,3.6145755e-08,1.614742292,2.6073926696,-0.271544479,0.0705097993,-0.482111433,0.3969433196
10714,0.3079276287,-0.039157416,14.641848524,0.0009177519,0.4963289922,0.7720041954,-0.024682251,-0.095359811,0.1710578057,0.0107002065,-0.136546795,0.0849576086,8.0,0.0058841747,0.2127659574,0.3485762272,0.4901588494,1.058062777,0.4605484051,0.0381439245,-0.020164094,0.4308461204,0.0,2.2944231203,-0.02950068,1.6969970648,-0.084628825,22.676508344,2.660792288,-0.005956752,1.0,0.0,0.0,0.0,0.0,0.3159504937,6.0,0.2253490786,0.049724761,-0.321168811,-0.602820658,-0.132585216,0.168931354,-786.2699818,0.0639047177,10.035974455,0.008870885,0.0024994566,0.0065276004,0.0916804408,0.0038559053,0.0183806301,3.0,0.0174839302,-0.023117457,0.0897435918,2.0,9.1049798563,0.5362156392,0.0,0.1851851791,0.0882607895,0.1027246373,1.6093780337,5.9656945705,8.0950055e-06,2.6403365e-08,0.7855303148,0.6170578755,0.4558221376,0.1264826684,0.3871237277,0.3969433196
11725,1.9105047326,-0.05714737,-3.845399535,0.0,1.6813909653,4.0155202379,-0.008091766,0.095021178,0.2061056501,0.0,0.286918138,-0.288358288,7.0,0.031050925,0.0,-0.064092381,-3.119647937,-0.132731038,0.1297691373,0.0600175817,-0.032009563,0.629776602,0.0,1.8544378698,-0.183844566,0.8175542406,-0.094503715,6.236970684,9.9921722114,0.0554483243,0.0,0.0,1.0,0.0,0.0,0.2908752822,1.0,-0.033222119,-0.055225999,1.2182963517,-0.810704781,-0.043423205,-0.36043779,-322.1855281,0.0495680283,7.785824798,0.0091939139,0.0062979946,0.0154325166,0.7293854749,0.2314407777,-0.037482878,0.0,0.0598882682,-0.84347275,0.0723443255,0.0,6.9421567057,0.3163809524,0.0,0.1000000015,0.0455070145,0.073760278,0.8569641015,1.026281044,4.09348e-05,14.318182014,0.8542672241,0.7297724902,1.2652971373,0.1046527681,-0.00641026,-0.032867186
75068,0.4113849031,0.0297892856,23.586313053,0.0,0.317742214,0.672878,0.0834058176,1.6535940458,0.5167069269,0.9812571833,0.6873225751,-0.030924816,7.0,-0.01094312,0.7444444444,0.6154031671,-1.052289141,0.1745776086,0.0309834252,0.7973689365,3.7581957009,0.4295147386,0.0,2.2860026095,0.2816446224,2.2860026095,0.3776050056,34.214631032,4.4601600495,0.1602203482,0.0,0.0,1.0,1.0,0.0,1.512656652,4.0,0.0198040252,0.5017916174,2.7296114338,-0.769999155,-0.219656839,-0.070879386,289.76636268,0.0876928698,13.181364093,0.002700027,0.0021704186,0.005056436,0.5329408651,0.0285814763,-0.447501441,0.0,0.0,-0.402772605,0.0224755318,3.0,14.370669572,1.8771033733,0.0,0.0413793102,0.0324278357,0.0290303561,0.7433006444,13.321597325,2.0396229e-09,5.5435139e-09,1.2930780257,1.6720507805,0.4095978767,0.053689108,-0.58118657,0.1776512005
75094,0.5915642997,0.1841716879,26.317894737,0.0,0.2697160358,0.9610395375,0.1597334751,0.2930181418,0.2790744165,-0.021734086,0.1131159553,0.0506119822,7.0,0.008514781,0.6349206349,0.5061651102,0.1009322538,-0.37778036,0.437037037,0.0428973629,0.3958786101,0.5914629329,0.0,2.683288077,0.1713301837,2.0480128363,0.2716583244,182.32842105,1.7565714749,0.7807637294,0.0,0.0,0.0,0.0,0.0,0.437432903,4.0,0.3282172073,0.4442825109,-0.0644675,2.1063952281,-1.128838894,0.1175252926,-559.011066,0.1341260359,11.534616015,0.0006818957,0.0379574886,0.0521646369,-0.013540755,0.0030662578,-0.014438162,0.0,-0.033434126,-0.069767442,-0.022727273,4.0,9.7247719863,0.1576114744,0.0,0.0701754391,0.0236848925,0.0324620488,0.8980790026,1.0096372591,2.1716763e-07,9.2710721e-08,1.9106232414,3.6504811707,-0.109881164,0.0571426435,0.6573327004,0.1413763073
11596,0.8013212359,0.0994308058,-5.037373065,0.0,0.6529828106,4.3338319332,0.1381227516,0.0763006964,0.9645637034,0.0,0.0385423966,0.0618321555,7.0,0.0564297341,0.0079365079,0.1142242193,0.0448120639,-0.070678513,0.8333333333,0.0569438755,0.1728288908,0.4864387668,0.0,1.684472612,0.0976055869,0.9363965595,0.0574649988,40.477366255,9.1639751553,0.2525495588,0.0,0.0,0.0,0.0,0.0,2.0060189166,6.0,0.0709663325,-0.471743,0.5628947668,0.7394105798,0.7211461818,0.3784980877,-248.4422889,0.4846769348,8.3788502418,-0.021083048,-0.007048922,-0.011217144,-0.393230316,0.0618609935,0.0047326205,1.0,-0.088005887,-0.170539971,0.1304347813,2.0,7.0183458441,0.5367478181,0.0,0.3333333433,0.0983045586,0.0808567354,1.3700996605,5.5463640583,2.38349e-05,0.954545487,2.2079603065,4.8750887152,0.655233564,0.1582451487,0.7524154556,0.0758712206
75174,0.5883958869,0.077271012,0.7584601929,0.0114527111,0.2037771864,1.1878088825,0.236724445,0.1381867177,1.0039812239,0.0139629077,0.1251336184,0.0343641832,7.0,0.0601844888,-0.369047619,0.1353075197,-1.436284691,-0.030158681,0.1163558591,0.0759388039,0.1427782478,0.6882591857,0.0,3.8151601745,-0.053046302,2.7872236427,-0.091438853,3.7127647504,17.490512249,0.4990097142,0.0,0.0,1.0,0.0,0.0,1.346857962,4.0,-0.125206287,-0.573541856,0.0836394099,-1.343060505,1.654411329,0.0218102942,-328.9650882,0.0468705139,12.091593599,-0.000687233,0.0748387796,0.100126362,0.055216181,0.1083983561,0.0338121793,2.0,-0.003030303,-0.225525336,-0.008196721,3.0,11.865411648,0.727325661,0.0,0.0250000004,0.0192804747,0.0104355102,1.1736479574,9.7247142968,1.8373665e-08,1.7195738e-08,0.7668376917,0.5880400454,0.2356551803,0.0427421391,0.383004421,-0.06036488
75557,1.3026621434,0.0334898645,-3.548392536,0.0,0.7523855679,2.6719697856,0.0541928123,0.0279876948,0.1188724671,-0.042637271,0.1105026886,0.0848944668,7.0,0.0,0.0817805383,-0.032213546,-0.161838585,-0.054139576,0.7415667166,0.0287066141,-0.014314256,0.6150124419,0.0,2.4813284282,-0.214638955,2.4813284282,-0.214638955,8.9865107914,2.1930705292,0.2318264691,0.0,0.0,0.0,0.0,0.0,0.1798133583,4.0,0.1216671196,0.0362496291,0.7520920097,-0.481645942,3.7840007483,-0.058887888,-1388.947458,0.0118085453,10.251111661,0.0036689627,0.0150251522,0.0225472424,0.123619948,0.0992431838,0.019340631,2.0,0.0046153846,3.0469738031,0.1501133814,1.0,9.1247824836,0.4064420428,0.0,0.0625,0.0463213175,0.0492198421,1.7498369836,3.1114164541,1.5071911e-06,2.8636364085,1.354822716,1.8355445918,-1.264149828,0.072364518,0.1291666699,0.0594702162
11677,0.6252759601,0.0909676264,0.926284791,0.0,0.3687454139,2.8558683855,0.1563011457,0.1586791037,0.9029698724,0.1343906511,0.1808541973,0.1876379757,7.0,-0.009039436,0.3155893536,0.2898388169,0.0757132563,-0.002858377,0.1424093148,0.1585718881,0.1459878624,0.5320732858,0.0,1.8995969219,-0.272807275,1.3763283254,-0.207055523,30.11542192,14.334718375,0.4389519179,0.0,0.0,1.0,0.0,0.0,1.3985165206,6.0,0.0180308539,0.2582896464,0.1121895373,0.0945830189,-0.404064023,0.1196326377,-1869.526984,0.0350142835,8.7248575559,0.0052805281,0.0118916941,0.0191627358,0.0690875233,0.0500712758,-0.009475548,1.0,-0.000744879,0.1365211365,0.0011494234,4.0,6.6275452214,0.1857734807,0.0,0.1111111119,0.0583725902,0.0734434125,1.3323109753,1.036953215,3.45917e-05,11.454545612,0.4437506408,0.1969146312,0.9266653588,0.0666512186,-0.221026111,0.113296425
11661,0.3564211576,-0.042258271,-0.545515523,0.0051682778,1.1462936133,1.9930551267,0.0889810008,2.0751196713,1.6865788579,0.9912693083,2.9767963085,0.0224782082,7.0,0.0,2.1133333333,1.6943053094,0.1661103699,-0.035458945,0.2749016232,0.9107459199,0.6510870522,0.5177936778,0.0,1.7582144214,0.0342670963,1.7582144214,0.0342670963,40.203909544,2.4244077199,0.0595247556,1.0,0.0,1.0,0.0,0.0,5.2556113018,3.0,-0.277760101,1.7642301367,-0.193276839,0.9329207626,-0.949248223,-0.001250434,-77.52586642,0.0594298188,10.862492887,0.0106981361,0.0172210919,0.0660927651,-0.045016985,0.0408629473,-0.192319665,0.0,0.0,-0.657583169,-0.045249604,2.0,10.079927262,0.7182936645,0.0,0.0909090936,0.0401630358,0.0458343658,1.0291643024,5.360713464,2.9232542e-07,1.769307e-08,0.7357488684,0.5413263973,0.57291051,0.0734916476,0.0763157934,0.0304791254
11694,0.9886673336,0.0114882739,-5.311542146,0.0,0.9318839613,1.6194909414,0.0340064863,0.0554127615,0.1544685896,0.0726037196,0.0942178788,0.1326486607,7.0,0.0510305046,0.8064516129,0.2029536868,0.3368119545,-1.466073564,0.8238993711,0.052574188,0.1578465063,0.578615929,0.0,2.492449031,-0.859635812,0.2754845205,-0.87426731,7.9298153953,55.191515152,0.0154950643,0.0,0.0,1.0,0.0,0.0,0.3190044778,7.0,1.2028243252,0.6630420014,-1.146753898,0.7214211868,-0.578866916,0.2398366882,-131.8291372,0.0717985027,10.426402307,0.0019758806,0.0026176041,0.008502598,0.1903523397,0.1066976914,0.0047883148,1.0,-0.0296321,-0.398870056,0.0151515156,3.0,6.8901003437,0.0236300989,0.0,0.0909090936,0.0492108017,0.0981644126,1.0783884359,0.2824841537,1.6725e-05,7.6363642352,0.1646672171,0.0271152924,0.1006143256,0.0922250057,0.2165991816,0.0031186776
11727,0.7777078785,0.0381896903,-20.71120031,0.0,0.7165912165,2.1272414034,0.0371644258,-0.101023094,0.5655314349,0.0168324407,-0.239058298,0.1550942201,7.0,-0.020424964,-0.285365854,-0.080569259,-0.081679008,-0.064544265,0.5597800471,0.0015633349,0.0793918919,0.4874954213,0.0,1.6429484685,0.1132132203,1.0503085219,0.109468757,98.883792049,3.7730455076,0.1874082596,0.0,0.0,1.0,0.0,0.0,1.285472973,7.0,0.1841759062,-0.37368175,0.4296985283,-2.879579176,-0.962703401,0.0991243567,-530.1244187,0.0330202494,9.6493369633,0.0003957697,0.0086299892,0.0159475061,0.024009099,0.0074332848,0.0245046272,1.0,-0.008115942,3.2474965255,-0.022003533,5.0,10.416591828,1.5204525674,0.0,0.1363636404,0.0779726623,0.0942622882,1.1481195181,9.9679690712,2.2224204e-06,1.1891533e-08,0.776581647,0.6030790544,1.2568055227,0.0810725346,-0.627552496,0.37911895
77641,0.5777787863,0.0447469262,0.1665522541,0.0,0.6487726175,2.8952533137,0.0960054033,0.0149253731,0.7290470723,0.0096157691,-0.051394759,0.1474220437,16.0,0.01671415,0.125,0.1168101334,-0.11192887,0.0140892433,0.455017301,0.0501339457,0.1013885828,0.3701529977,0.0,1.7160892543,0.0252972063,0.2322372284,0.2012899021,102.62295082,59.761336516,0.1584244317,0.0,0.0,0.0,0.0,0.0,1.6259642936,8.0,-0.118841606,-0.079494237,0.0730223093,-0.004500546,1.6778042554,0.1348681547,370.61041183,0.0468705139,14.284033091,0.001532498,0.002365856,0.0069328896,0.3212827258,0.0010723381,-0.046278853,0.0,0.0,0.2705742161,-0.008533122,4.0,13.136064093,0.39890538,0.0,0.0549450554,0.0238657153,0.0265843146,0.7262030831,1.2813771688,8.0143722e-09,4.113849e-08,1.1924704663,1.4219858131,-0.45942966,0.050213037,-0.460689505,-0.06036488
76270,0.465240099,-0.070993103,-6.724257511,0.0028175699,2.2915384996,1.9231899056,0.0580011319,1.2232398707,0.2035953882,1.3893868573,1.0184546384,0.0543336738,5.0,0.010155739,0.9417475728,1.073507422,-0.1828511,0.280320529,0.0536165152,0.8397330007,3.8001163467,0.4385928202,0.0,1.0192138184,0.0072011082,0.9414912251,0.018053675,73.348624381,4.2361574183,0.0082062294,0.0,0.0,1.0,0.0,0.0,1.4009298464,5.0,-0.045378603,0.6179829652,0.1149936422,0.0791730898,-0.498985335,-0.011339954,340.5790589,0.0857289759,13.546969783,0.0029438224,0.007229726,0.0406880703,0.2635518074,0.0053447998,-0.523065923,2.0,0.0023076923,2.0113052842,0.0442757285,1.0,13.624436611,1.941945552,0.0,0.0491803288,0.0231123092,0.0339578912,0.5558314798,5.9601190294,4.5046043e-09,1.4644112e-08,2.3840224191,5.6835628948,0.0802624233,0.0632003054,0.4266037733,0.1776512005
75110,0.2342650253,-0.005329471,329.12693011,0.0,0.6843350229,1.2760608255,0.0306980656,0.0984575598,0.5861272744,-0.067521945,0.219210128,0.0183828144,7.0,0.0173415493,-0.070866142,0.1259456144,-0.515904357,-0.059749378,0.1529299667,0.0034173825,-0.148033708,0.5622442613,0.0,1.1622140458,-0.046042833,0.4730443129,0.2567330685,2153.3023256,5.6753692889,0.0710609537,0.0,0.0,1.0,0.0,1.0,1.6578651685,5.0,0.0488305697,-0.233907338,-0.394831414,-1.096730159,-1.417661747,0.1023565598,-796.2051068,0.0639047177,11.289681909,0.0,0.00109308,0.0042861853,0.0331121152,0.0003534818,-0.000643133,0.0,0.0159948353,3.8471317829,0.1941142287,3.0,11.566124941,1.5655681032,0.0,0.0845070407,0.0356105303,0.064393756,0.757692195,6.675136577,5.7107955e-08,7.9286866e-09,1.4892670357,2.2179163035,8.2469095656,0.1416016118,1.7509804419,0.5827469851
11956,0.101640845,0.0658002413,84.727739726,0.0,0.3025923409,0.674535695,0.2166666667,1.4498991258,1.6865788579,0.1909575962,2.6335776149,0.1629471407,6.0,0.0746588694,2.3903345725,3.2779732583,-2.681428451,2.1296096801,0.4798711755,0.6859448554,0.2522214627,0.4626140544,0.0,1.1371942648,0.0511118304,1.0182738263,-0.03312608,83.273972603,3.7328830212,0.5124370956,0.0,0.0,1.0,0.0,0.0,4.5017088175,7.0,-1.497144659,2.1875331744,-0.250715007,-7.494041608,-1.407054072,0.1202638498,-457.463253,0.1088391198,10.043716777,0.0,0.0597457104,0.1946902655,0.0151731552,0.0168505993,0.0330248449,2.0,0.0068187054,1.2622248631,0.0,4.0,10.50340863,1.7814282455,0.0,0.1351351291,0.0513495432,0.078347703,0.6580065142,7.0858258958,1.9970499e-07,8.628032e-09,1.6251754865,2.641195362,-1.557648953,0.1257287775,0.770408175,0.2318921706
10011,0.2101040577,0.0512094355,17.55062724,0.0,0.1782044469,0.7313596078,0.2491772449,0.516550616,1.3558650241,0.0018892877,0.8446905168,-0.000795433,6.0,-0.007577048,0.0329411765,0.6121893706,-0.434597262,0.1775447923,0.267452007,-0.013069095,0.3177361087,0.6015709543,0.0,2.4273242095,0.0024699808,2.3400188768,0.0511314741,19.113978495,3.3489073097,0.4950593872,0.0,0.0,1.0,0.0,0.0,2.1453638397,5.0,0.1189508468,-0.603043749,-0.308117642,3.1231468666,0.4274912056,-0.012038707,-85.06463967,0.0662552571,11.362916198,0.0174157731,0.0579246107,0.0805504959,0.0235469669,0.0021390374,0.0683771967,0.0,0.003902631,0.0273109743,-0.006035272,3.0,11.052792956,0.9568955501,0.0,0.0333333351,0.0144091491,0.0241286201,0.7897630988,1.4787610018,9.4324964e-08,5.0669157e-08,1.5879794452,2.5216787185,-4.234833491,0.1113208617,-0.606334849,0.0304791254
12099,0.5482349861,0.0662692693,4.6627589919,0.014246208,0.5466662764,1.3953963186,0.1177971155,0.1812232822,0.4679762815,0.0053974485,0.2638691132,0.1732552701,7.0,0.0467027599,0.1546961326,0.1880781598,-0.039167963,0.0273284952,0.1756087868,0.2258145395,0.108917407,0.5633972619,0.0,1.866977524,-0.238709545,1.1192958558,-0.263362489,32.711795151,7.1589960653,0.3660701571,0.0,0.0,1.0,0.0,0.0,0.8461900061,7.0,3.2365161577,-0.441612518,-0.095435946,-2.518576849,0.4824940124,0.0913570152,-304.9352425,0.1097141868,11.892277577,0.0067203971,0.0265428496,0.0530097499,0.0908077505,0.0110934699,-0.010035377,3.0,0.0080418409,0.9637630564,0.0923076943,6.0,9.0411521936,0.0981634975,0.0,0.059602648,0.0299954779,0.0303974876,1.3869864877,0.8392537417,1.2230529e-06,0.9545455826,0.4849627231,0.2351888428,0.9120645314,0.0432710716,0.0325396895,0.1321878328
75335,0.9943957772,0.0446203953,-39.01592257,0.0222222222,0.8336477987,1.7305892483,0.0624855701,0.0155903255,0.1637712116,0.000168492,0.0066496996,0.0396937706,6.0,0.0514096323,-0.072763029,0.1001047095,-0.120651718,0.3164165447,0.1307953646,0.0601504541,0.0232089615,0.4567305425,0.0,2.2495243344,-0.061926841,0.7066225774,-0.112939339,144.32563222,11.076700053,0.1921211452,0.0,0.0,1.0,0.0,0.0,0.2515581784,6.0,0.0737912906,-0.996274204,0.3694313191,-0.400890939,0.6886788491,-0.02110231,-396.659826,0.0352761369,12.588235008,-7.7176e-05,0.0102823136,0.0186880388,0.044342073,0.0250050986,-0.000581273,1.0,0.0058181818,0.7245005258,0.0558213703,3.0,9.0789210331,0.0378706199,0.0,0.0259740259,0.0140188112,0.0160886844,1.0404174639,0.1740085935,4.792958e-07,4.6292335e-07,0.7148894539,0.5110669312,0.5378336734,0.0418118498,0.5253588798,0.1014141319
