firms,age,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,depr,ep,herf,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
CWV-L^I06,17.0,2.380232206037568e-07,0.0873202901568901,0.121746711929805,0.2522675416265957,1.0567364340763996,-0.0204649868651973,1.0,0.1143603924391075,4.498173118515898e-08,4.062202083381273e-07,0.0574312565262792,3.167596350815392e-07,5.0,4.973241327707554,-0.0757986062883976,-0.0318048558630924,-0.1106429696023132,0.0332430569872843,0.016380698539619,0.0395760665414542,0.7533718447061027,0.0088539853811346,0.1591953679937922,-0.0701081836197545,-0.0493986096296022,-0.0336387501930303,0.0153649167733675,0.0025673940949935,0.0096961861667743,0.0096961861667743,0.0518518518518518,0.3038397328881468,0.3933987511150756,0.4072072072072072,0.346551724137931,0.4409594095940958,0.4584500466853405,0.5121006776379475,0.5328753680078508,0.6103092783505155,0.5374015748031495,0.5496031746031744,0.5857868020304569,0.5714285714285714,0.6705882352941177,0.7749999999999997,0.7355555555555555,0.7355555555555555,0.6723768736616702,0.7108433734939756,0.7550561797752808,0.7240618101545253,0.7278761061946903,0.6564156945917285,0.7472035794183445,0.8290398126463701,0.9002433090024329,0.904878048780488,0.8419811320754715,0.7550561797752808,0.8463356973995269,1.0025641025641026,1.0,1.0128865979381445,1.0445026178010473,1.066137566137566,1.0025641025641026,0.7590090090090087,0.7317073170731707,0.7790432801822325,0.7851428571428571,0.6777658431793769,0.8290398126463701,0.513565891472868,0.4652908067542212
DMXC-L,9.0,2.6997451116452025e-07,0.0990418186513623,0.0712234341982897,0.2207519010767963,0.6846774088569525,0.0049022457069137,1.0,0.275605658757866,7.642895586544761e-08,1.898447957284161e-06,0.0052335317478838,9.359754764798292e-07,5.0,7.876180127502177,0.0004053488256556,-0.5337517592789539,0.4686625501641241,-0.0223104883156246,0.0180819448259353,0.0789129738580809,0.433184348314616,-0.0303848758187659,-0.2773585364526859,-0.1551923886990932,0.0835610983135852,-0.0223104883156246,0.0120845921450152,-0.0045112781954887,0.0184615384615385,0.1163575042158517,0.228200371057514,0.1374570446735394,0.1513043478260869,0.2058287795992714,0.2350746268656716,0.2779922779922781,0.3346774193548387,0.4809843400447429,0.4909909909909908,0.5011337868480725,0.3734439834024896,0.3621399176954731,0.2954990215264188,0.3373737373737373,0.4236559139784945,0.5395348837209304,0.5650118203309691,0.5467289719626167,164.5,164.5,164.5,1.4249084249084252,1.4160583941605838,1.330985915492958,1.1354838709677415,1.1563517915309447,1.088328075709779,1.1633986928104574,1.036923076923077,1.1082802547770698,1.2214765100671143,1.274914089347079,1.1776315789473686,1.2986111111111112,1.3898916967509027,1.2440677966101692,1.3898916967509027,1.4794007490636707,1.4072727272727272,1.5363984674329505,2.229268292682927,2.036697247706422,2.7401129943502824,2.394871794871795,2.5401069518716577
DOQX-L^J16,18.0,-3.9552756818912656e-08,-0.0145101733905278,0.0864130434782608,0.0832315832315832,2.054656787782938,0.0148777108560697,1.0,0.1456166419019316,4.7311182194930145e-08,1.9092370301186353e-08,-0.0999262536873156,8.549480512395735e-07,3.0,0.4006878969173392,-0.3609769687964337,-0.0794870322084403,0.0157656254542584,-0.0149717209599422,0.0204194260485651,-0.6032608695652174,0.3891926563929582,0.002212389380531,-1.2280701754385963,0.0204419889502761,0.335551330798479,0.0480236899703874,-0.0423280423280422,-0.0597014925373133,-0.1084905660377359,-0.0735294117647059,-0.1,0.0924855491329479,0.1595092024539877,0.3597122302158273,0.268456375838926,-0.8631426502534396,0.1117647058823529,0.1666666666666665,0.1812499999999999,-0.8638328530259366,0.1052631578947367,-0.8631426502534396,0.0677966101694915,0.1052631578947367,-0.8673684210526316,-0.0357142857142857,-0.050251256281407,-0.8679245283018868,-0.1084905660377359,-0.2254098360655737,-0.1991525423728813,-0.8734939759036144,-0.871864406779661,-0.2894736842105264,-0.871864406779661,-0.1923076923076923,-0.2840909090909091,-0.2702702702702703,-0.1486486486486488,-0.2786259541984733,-0.1710526315789473,-0.050251256281407,-0.055,-0.0643564356435644,0.1385542168674698,0.2434210526315787,0.0988372093023255,-0.0052631578947368,-0.1486486486486488,0.1117647058823529,-0.8300359712230216,-0.015625,-0.8457142857142858,-0.8619430241051863,-0.4056603773584906
DOS-L,17.0,6.099726597791044e-08,0.0223772241651791,0.0228903552910206,0.2674552239626507,1.3645511162123414,-0.0246577235386936,1.0,0.1020512644486095,1.6729059323255294e-08,0.0005622009883272,0.0622667604701356,9.68603496606616e-08,4.0,463.59218928567,-0.0891830505715811,0.2548904873570868,-0.466982694960951,-0.0713216593045416,0.0340261578827083,0.0882669214936812,0.7352868368701442,0.2015895148606813,0.162219855343483,-0.0292752451148032,0.2343182121755274,-0.0592285395142376,0.0130492676431426,-0.0195822454308094,-0.0732971372161896,-0.0607803901950975,-0.0773955773955775,-0.0512885295603841,-0.0332131822863029,-0.0045068928950159,-0.0746673238048299,0.0541830432341381,0.0203804347826086,0.0212129453358713,0.0462524380050153,0.091252542865446,0.0884057971014491,0.1122630331753553,0.1834226284273556,0.198149329929802,0.2136393018745959,0.1543190900707038,0.7052679382379654,0.7029478458049885,0.7344110854503465,0.7232675539238183,0.7440780306549,0.6846119336025123,0.7629107981220655,0.7728989612842303,0.7264367816091952,0.6998641919420552,0.6347409664780148,0.5978723404255317,0.5830522765598651,0.4918553833929278,0.526422764227642,0.5744234800838572,0.5503715937241949,0.5295315682281057,0.4942300039793075,0.5658882402001666,0.6241349480968856,0.4972089314194576,0.5427280197206243,0.420734014377601,0.3560852293246657,0.198149329929802,0.2019846350832266,0.1815607300188797,0.0824445085038916
DPCZ-L^F20,10.0,5.446119267821935e-07,0.1997942526317266,0.2203001876172608,0.2226596944529888,1.6721334585445282,-0.0200991955901175,1.0,0.7008547008547009,9.205344174292686e-08,4.839803667988465e-10,-0.0185654286058931,4.70034725664277e-07,3.0,0.0648397019146458,-0.7470078571773486,0.0075908304302384,1.0868190661478598,-0.0126727536518699,0.0245573560886121,0.0457519160394945,0.7289458534934216,0.1835707471132019,0.3268896014658728,0.0276413455067747,0.0519240074898488,0.0868190661478598,-0.0175438596491226,-0.0952380952380953,-0.05,-0.0172413793103448,0.0555555555555553,0.096153846153846,0.1875,0.2666666666666666,0.1875,0.1176470588235292,0.096153846153846,0.1399999999999999,0.2127659574468083,0.1399999999999999,-0.0338983050847457,0.0178571428571425,0.0178571428571425,0.1875,0.2954545454545454,0.2391304347826084,0.1632653061224489,0.1399999999999999,0.2666666666666666,0.2666666666666666,0.7812499999999998,0.4999999999999998,0.4615384615384614,0.5833333333333333,0.6285714285714286,1.4782608695652169,1.192307692307692,1.192307692307692,0.7272727272727271,0.6764705882352939,0.8387096774193548,0.3255813953488371,0.096153846153846,0.2127659574468083,0.4999999999999998,0.4249999999999998,0.3902439024390243,0.1176470588235292,-0.0338983050847457,-0.1093750000000001,-0.0806451612903226,-0.2297297297297298,-0.1739130434782608,-0.2191780821917809,-0.2400000000000001
DQBU-L,27.0,3.901575632767389e-07,0.1431317144008611,0.009440911254212,0.0106319624898083,0.1030670166952179,0.0329058226239602,1.0,0.1930233019851791,9.568795416782593e-08,1.1859759695675169e-06,-0.0028821781181227,1.1510491359195632e-05,2.0,5.793906676053006,0.2826707213759752,-0.6368096520087358,0.6368096520087358,0.6368096520087358,0.0022211323333006,0.0676820049068113,0.4014756432808744,0.3009754982857104,0.0810352258312948,-0.0008927869442164,0.3111054248838956,0.6368096520087358,0.0051440329218106,-0.0526315789473683,-0.0907390084190831,-0.0517073170731706,0.0062111801242237,0.0657894736842106,0.0872483221476512,0.1224018475750579,0.0824053452115813,0.1020408163265307,0.0242360379346682,0.0669593852908891,0.1475796930342385,0.2241813602015112,0.1328671328671329,0.0848214285714286,0.1462264150943395,0.1289198606271777,0.2319391634980989,0.2891246684350133,0.2977303070761015,0.2772667542706966,0.3556485355648537,0.3481276005547851,0.4336283185840708,0.4273127753303967,0.4169096209912537,0.3670886075949366,0.2656250000000002,0.2772667542706966,0.3224489795918368,0.3260572987721692,0.3370013755158185,0.2772667542706966,0.3333333333333335,0.3537604456824514,0.2319391634980989,0.2755905511811025,0.4294117647058824,0.3865905848787447,0.5023183925811439,0.523510971786834,0.3826458036984352,0.3425414364640884,0.5627009646302252,0.2840158520475562,0.3462603878116344,0.1853658536585367,0.1134020618556701
DQVU-L^I15,19.0,3.7428991586959045e-07,0.1373105698411628,0.1188528639353346,-0.0981176171358254,1.253791406960289,0.1204877844196335,1.0,0.2727163749700311,-3.698852095928079e-07,4.4699071606550495e-08,-0.1047107467943634,1.0978730394880306e-06,3.0,0.5535446703935627,0.5364897048725504,0.0515330716206366,1.0259303800596369,-0.0197528821153358,-0.0093926141672511,-0.0375146465149596,1.7291273734030002,-0.318147159643533,-0.5456453333404626,-0.360805643641794,-0.177795022732277,0.0259303800596365,1.7692307692307692,-0.084507042253521,-0.1095890410958904,0.0483870967741935,0.0833333333333334,0.1607142857142856,0.1206896551724139,0.1206896551724139,0.0833333333333334,0.0483870967741935,0.0483870967741935,0.0483870967741935,0.2264150943396226,0.3,0.3265306122448981,0.1818181818181816,0.1206896551724139,0.3829787234042554,0.4444444444444444,0.5116279069767442,0.5116279069767442,0.625,0.625,0.2264150943396226,-0.1875,-0.1216216216216216,-0.3157894736842105,-0.3981481481481481,-0.4298245614035086,-0.3157894736842105,-0.3564356435643564,-0.3689320388349514,-0.2934782608695652,-0.4144144144144144,-0.2352941176470587,-0.0441176470588235,-0.1333333333333333,0.5116279069767442,0.9696969696969696,0.625,0.7105263157894737,0.4130434782608696,0.4772727272727273,1.03125,0.7567567567567568,0.2037037037037037,0.2745098039215685,0.4772727272727273,0.3265306122448981
DRMJ-L^I10,11.0,-1.5667409581393296e-06,-0.574768607526568,0.8484071768582938,-0.0420483728774579,0.1731045010487829,0.0796625375843366,1.0,0.0752475247524752,-1.99110199772203e-06,4.57121504133797e-13,-0.0117341605691742,3.865250092935068e-05,2.0,0.0003590989535938,-0.3335219236209334,-0.1299542165455988,0.1882064493142319,-0.0578261162491156,-0.0021745181267831,0.0769704433497536,1.7291273734030002,-0.2633105169100044,-4.692,-0.0029123386079021,-0.2256605570102356,-0.2531408213013313,0.0,-0.1875,-0.1333333333333333,-0.35,-0.4583333333333332,1.6,1.166666666666667,1.166666666666667,0.625,0.625,0.625,0.625,0.625,0.625,0.3,0.3,0.1818181818181818,0.4444444444444446,0.1818181818181818,0.0,0.3,0.3,0.3,0.1818181818181818,0.0833333333333334,-0.1333333333333333,-0.2352941176470588,-0.0714285714285715,0.4444444444444446,-0.1875,0.0,0.0833333333333334,0.0833333333333334,-0.4583333333333332,-0.2777777777777777,-0.35,-0.5666666666666667,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
DRNQ-L^A11,11.0,5.615955287016912e-07,0.2060247920041371,0.75044,-0.2448788803651461,0.0988235462354774,1.1982599215021752,1.0,2.0634328358208958,-9.140339976632327e-08,3.328996728867008e-13,0.0057192045636918,2.4448016678335285e-07,1.0,0.0407596673966628,0.5161137680426521,0.5350707556486338,0.3888917775027816,-0.3795058996004707,-0.0308899649357154,-0.0443373365643224,1.7291273734030002,-0.2135947826848163,-0.2260305028854081,0.1612518580225733,-0.1834573697617502,0.3078106964217005,-0.0653266331658291,-0.0523809523809524,-0.0245098039215686,0.0205128205128204,-0.047846889952153,-0.1271929824561403,-0.1194690265486725,-0.2196078431372549,-0.2103174603174603,-0.1910569105691056,-0.1076233183856502,-0.0744186046511627,0.0364583333333332,0.0257731958762887,-0.1459227467811159,-0.262962962962963,-0.1708333333333332,-0.1495726495726494,-0.1975806451612903,-0.1194690265486725,-0.1116071428571429,0.0874316939890709,0.0756756756756755,0.0205128205128204,0.1055555555555556,0.1705882352941177,-0.0339805825242718,0.0050505050505049,0.0815217391304348,0.4014084507042255,0.1845238095238095,0.1705882352941177,0.2437499999999999,0.3916083916083916,0.4113475177304966,0.3819444444444444,0.5075757575757576,0.5307692307692307,0.6864406779661019,0.99,0.99,1.0729166666666663,0.8425925925925926,0.7155172413793105,0.6864406779661019,1.3139534883720931,1.2613636363636362,0.9702970297029704,0.9702970297029704
DRQN-L^A08,7.0,5.463278736038145e-07,0.2004237583327992,0.3701251623979212,0.1520374937279142,0.1511308886973729,0.2257355394784592,1.0,0.1820455084604046,-9.429803353124744e-09,2.398363196047178e-12,0.1607616155953296,2.0538932856573986e-07,3.0,0.0724494548102966,2.164353849447165,0.6159012071625944,0.3648128032734957,0.0772432466979632,0.0942925854541592,0.1204532697490803,1.7291273734030002,0.2447760696949596,0.3603140652724503,0.1286129704681615,0.0887278403389452,0.2894394663199254,-0.0981132075471697,-0.1920731707317072,0.0114503816793891,0.3383838383838384,0.0685483870967742,0.4247311827956987,0.4324324324324322,0.244131455399061,0.387434554973822,-0.1969696969696969,-0.2556179775280899,-0.3205128205128205,-0.2818428184281842,-0.359903381642512,-0.3720379146919431,-0.3504901960784314,-0.3375,-0.344059405940594,-0.329113924050633,-0.3170103092783505,-0.3341708542713568,-0.3044619422572179,-0.2341040462427746,-0.3375,-0.3239795918367347,-0.3504901960784314,-0.4569672131147541,-0.47,-0.3720379146919431,-0.1993957703927492,-0.1423948220064724,-0.1718750000000001,-0.2597765363128492,-0.2385057471264368,-0.086206896551724,0.4095744680851063,0.5406976744186047,0.8275862068965518,1.12,0.9343065693430654,1.65,1.623762376237624,1.676767676767677,1.12,23.09090909090909,17.928571428571427,15.5625,13.72222222222222,12.94736842105263
DVX-L^C10,17.0,2.736103576917576e-07,0.1003756514300256,0.0385410791502162,0.1239301609038,0.7690633674272467,-0.0290964537646422,1.0,0.1473029045643153,6.294493601153466e-08,1.220411040284194e-06,-0.0072925225965488,7.237758032424586e-07,4.0,6.70123631999135,-0.328814731462597,0.008852348190659,-0.0411969049811089,-0.0228282254251369,0.0034115720524017,0.0124667553191489,0.3498234570468497,0.1290057518488085,0.0521161245190626,0.0419722115013508,0.1969013237063778,-0.0341347580884535,0.029354207436399,-0.0606617647058823,-0.1082024432809772,-0.1249999999999998,-0.0709090909090908,-0.0709090909090908,-0.0874999999999999,-0.090747330960854,-0.115916955017301,-0.089126559714795,-0.0641025641025639,-0.0501858736059478,-0.0623853211009174,-0.0266666666666666,-0.0285171102661595,0.0,0.0690376569037656,0.0536082474226806,0.0895522388059701,0.1255506607929515,0.1856148491879352,0.140625,0.1355555555555556,0.0826271186440679,0.1181619256017505,0.1380846325167037,0.1883720930232559,0.1431767337807608,0.2555282555282554,0.2463414634146343,0.3590425531914896,0.3590425531914896,0.3885869565217392,0.3170103092783507,0.3482849604221636,0.4517045454545456,0.4194444444444445,0.4726224783861672,0.489795918367347,0.5771604938271604,0.5438066465256799,0.3204134366925064,0.2313253012048193,0.199530516431925,0.2109004739336495,0.0989247311827956,0.1856148491879352,0.022,0.022
FRZJ-L,18.0,5.573175439108937e-07,0.2044553868331975,0.1405604042259991,0.4005287508261731,3.024977506857848,-0.0082252741429137,1.0,0.1529271206690561,7.405510264571481e-08,6.713757288896258e-09,0.0463137996219282,3.5207911657848415e-07,3.0,0.1440431784861761,0.108721624850657,0.8363825845298755,-0.0296958072548623,-1.6023726866410073,0.0209399720800372,0.0341685649202733,0.6620087658171486,0.0155954631379962,-0.0822299651567945,-0.1045720984759662,0.221732745961821,0.0557742782152231,-0.0552325581395348,-0.0114942528735632,0.0886075949367088,-0.0652173913043479,-0.0702702702702703,-0.0652173913043479,-0.0199430199430199,0.0783699059561129,0.0029154518950436,0.0552147239263804,0.0238095238095237,0.142857142857143,0.2285714285714286,0.1821305841924398,0.2374100719424461,0.0886075949367088,0.186206896551724,0.1700680272108843,0.1903114186851211,0.0955414012738853,0.0920634920634921,0.0817610062893081,0.071651090342679,-0.0114942528735632,0.0177514792899409,0.0207715133531156,0.0177514792899409,-0.0444444444444445,-0.0364145658263305,0.0424242424242424,0.0886075949367088,0.065015479876161,0.6226415094339621,0.7731958762886597,0.7916666666666667,1.3888888888888888,1.3087248322147649,1.819672131147541,2.405940594059406,2.6210526315789475,3.095238095238095,2.5463917525773194,2.405940594059406,2.7391304347826084,2.185185185185185,1.356164383561644,1.5671641791044777,0.8494623655913978,0.5925925925925926
FRZT-L,8.0,-1.2667258712854018e-07,-0.0464706217945086,0.1254752851711026,0.1672473867595819,5.230029882335808,-0.0507196418707917,1.0,0.1818181818181818,6.162450184631686e-08,1.7965864668550617e-07,0.0046457607433217,6.19668601899075e-07,2.0,0.5341336927684133,-0.1022727272727272,-0.0052085829646364,0.000652020496456,0.1307881173225949,-0.0145395799676898,-0.0989010989010989,0.5763757911343333,-0.3205574912891986,-1.437007874015748,-0.1562932226832568,-0.1024793388429752,-0.1189131968948482,0.0999999999999998,-0.0286975717439292,8.565217391304348,0.0837438423645322,0.1111111111111111,0.0138248847926267,0.1027568922305763,0.1924119241192412,0.3333333333333335,0.2021857923497267,0.1796246648793567,0.2154696132596685,0.2154696132596685,0.2941176470588236,0.1796246648793567,0.1640211640211641,0.2222222222222223,0.4057507987220448,0.4814814814814814,0.3095238095238097,0.2941176470588236,0.4285714285714286,0.4915254237288136,0.3836477987421385,8.565217391304348,0.2324929971988796,0.7670682730923695,0.6058394160583942,0.6058394160583942,0.5942028985507248,0.3333333333333335,0.2429378531073447,0.1859838274932614,0.264367816091954,0.116751269035533,0.2464589235127481,0.2979351032448378,0.4473684210526316,0.7529880478087652,0.6603773584905663,0.5120274914089347,0.2429378531073447,0.2716763005780347,0.2154696132596685,0.4332247557003259,0.2256267409470753,0.3496932515337425,0.0602409638554217,-0.0045248868778279
FRZW-L^H07,17.0,5.660911191848314e-07,0.2076740271687509,0.0282751388511282,0.1457655675941309,0.292961333885226,-0.0806381732341611,1.0,0.030180408025628,3.5970648086761616e-08,1.95100779535436e-11,0.0620486335726481,4.30105017868118e-07,4.0,0.0600558179256876,0.1510431532814434,0.13117326085075,0.166102324199896,-0.0200447498549977,0.0068772287315333,0.0121024133108616,-0.2039433527320694,0.0408602606657688,0.0891870252113968,0.0570130997105695,-0.0165699698305872,-0.0338976758001039,0.1272727272727272,-0.0178571428571429,0.0185185185185186,0.0185185185185186,0.0576923076923077,0.0576923076923077,0.0576923076923077,0.0377358490566037,0.0185185185185186,0.0,0.0,0.3095238095238097,0.25,0.25,0.2222222222222223,0.2790697674418605,0.25,0.1956521739130434,0.2790697674418605,0.25,0.25,0.170212765957447,0.25,0.1458333333333334,0.1458333333333334,0.1458333333333334,0.1956521739130434,0.25,0.25,0.25,0.25,0.4473684210526316,0.5277777777777779,0.5277777777777779,0.375,0.8333333333333335,0.71875,0.8333333333333335,1.2000000000000002,0.71875,0.6176470588235294,0.6176470588235294,0.4473684210526316,0.6176470588235294,0.3414634146341464,0.25,0.3095238095238097,0.1,-0.0833333333333332
