firms,age,agr,bm,bm_ia,cashdebt,chempia,chpmia,convind,depr,egr,ep,grltnoa,herf,hire,invest,lev,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCYN-L,9.0,-0.0008871365204534,6.021424281677398e-07,0.0612410252181662,0.2298042197300893,-0.2276323285721532,0.0571569585091456,1.0,0.0830505447401321,0.0106769650159018,1.0069542965987829e-07,-0.0276120506878359,3.74493378059916e-06,-0.3012131373902752,-0.0018728437654016,7.085222772439015e-07,-0.0098354454321921,11.234716177983934,-0.0320315819943215,0.2194962137772092,0.2415011037527593,0.2415011037527593,0.814923223145932,0.0083424011606818,-0.0882936507936507,-0.1990122022080186,-0.1392444583203247,-0.1850428613656517,2.543701799485861,36.25675675675676,2.802758620689655,2.44625,1.7542457542457544,1.8422680412371133,1.7625250501002,1.620722433460076,1.6509615384615386,1.798984771573604,1.9174603174603173,1.964516129032258,44.95,1.932978723404255,1.798984771573604,1.8276923076923075,1.819018404907976,1.8808777429467085,1.954983922829582,47.36842105263158,47.36842105263158,1.63323782234957,1.9082278481012656,2.0197152245345014,2.003267973856209,1.9455128205128207,1.948663101604278,2.1223103057757644,2.003267973856209,2.176267281105991,2.0735785953177257,2.3097238895558223,2.3953201970443354,2.46356783919598,2.4548872180451125,2.710632570659489,2.58984375,2.333736396614269,2.3097238895558223,2.2170361726954493,2.1653272101033294,1.8778705636743216,2.0873460246360582,2.321686746987952
BCYO-L^K98,8.0,0.2611374584562529,1.7159033400809717e-07,0.017451631840924,0.0272313627791906,-0.0815206502942594,-0.0905157422164172,1.0,0.1854655563966692,0.2595356550580432,6.122578079814922e-08,0.0001321200310482,5.5637606289633935e-08,-0.107871720116618,-0.0029500728182531,3.641691367842684e-06,0.2611195869029456,1.346058340548755,0.0930306151574193,0.0283528352835283,0.0283528352835283,0.0283528352835283,1.0717859650872754,0.3506493506493506,-0.0128205128205128,-0.0722891566265059,-0.0609756097560975,0.1159420289855073,0.1159420289855073,0.0405405405405405,0.2419354838709677,0.2222222222222223,0.1846153846153846,0.2419354838709677,0.203125,0.1666666666666667,0.1666666666666667,0.0547945205479452,0.0476190476190476,0.0065359477124182,0.1159420289855073,0.1,0.2222222222222223,0.2419354838709677,0.2319999999999999,0.1755725190839694,0.1079136690647482,0.0266666666666666,-0.0778443113772454,-0.0064516129032258,-0.0666666666666665,0.013157894736842,0.0,0.0921985815602837,0.1578947368421053,0.2222222222222223,0.2941176470588236,0.1755725190839694,0.0547945205479452,0.0405405405405405,-0.0722891566265059,-0.0064516129032258,0.0921985815602837,0.1,0.1,0.1240875912408758,0.0845070422535212,0.0694444444444444,0.0547945205479452,0.013157894736842,0.0769230769230771,0.0405405405405405
BCZB-L,10.0,0.2522646170738402,4.0412895566276853e-07,0.041102022391022,0.1938490214352283,0.0345049328447693,-0.0089094235205391,1.0,0.0562530572313712,0.1201307545627894,4.786254898048839e-08,-0.0120658135283334,2.48937041113607e-05,0.045658449056015,0.0679385122152072,4.888466501621135e-07,0.3778393351800554,15.471487349684343,0.1086931982089327,0.0838375537333381,-0.1614089713125574,0.0824934677118327,0.7691469258998642,-0.0220183486238532,0.101010101010101,0.1401673640167364,0.0283018867924529,0.1695278969957081,0.1122448979591836,0.0707269155206287,0.0965794768611671,0.092184368737475,0.187363834422658,0.258660508083141,0.279342723004695,0.4809782608695652,0.5660919540229885,0.6317365269461079,0.6172106824925816,0.7694805194805194,0.6820987654320987,0.4046391752577321,0.4572192513368984,0.4972527472527472,0.4650537634408602,0.4046391752577321,0.4267015706806283,0.4342105263157896,0.383248730964467,0.4850136239782017,0.4769647696476966,0.449468085106383,0.3938618925831201,0.38676844783715,0.411917098445596,0.3523573200992556,0.25,0.1571125265392781,0.1745689655172415,0.2330316742081448,0.2111111111111112,0.2442922374429224,0.2645011600928075,0.3100961538461537,0.279342723004695,0.3228155339805825,0.355721393034826,0.3659147869674184,0.355721393034826,0.2111111111111112,0.3228155339805825,0.3693467336683418
BCZR-L^G00,9.0,-0.0965949233837245,2.793652983787513e-07,0.0284129077818905,-0.1637813287418345,-0.0741997315597331,0.5545166385212945,1.0,0.1687221207848938,-0.2753659496796821,-1.8854087616419453e-07,-0.1297666120014541,1.5506716348965458e-07,-0.0981843575418994,-0.0563518880079619,7.641229734391169e-07,-0.0069540795398764,1.7632225678005895,0.0577382248775024,0.1794702049512588,-0.0409440492201971,-0.034246529102208,1.5871803089543808,0.1799410029498525,-0.1102362204724409,0.0210843373493976,-0.0029411764705882,0.1609589041095891,0.2792452830188681,0.2792452830188681,0.5622119815668203,0.527027027027027,0.3346456692913386,0.4612068965517242,0.5622119815668203,0.4008264462809918,0.4487179487179489,0.4364406779661018,0.1770833333333334,0.1730103806228373,0.2649253731343284,0.3139534883720931,0.5066666666666668,0.2327272727272726,0.1151315789473683,0.1530612244897959,0.1649484536082475,0.1114754098360657,0.0593749999999999,-0.0029411764705882,0.0272727272727273,0.1114754098360657,0.1188118811881189,0.1894736842105262,0.339920948616601,0.339920948616601,0.2372262773722626,0.2463235294117647,0.2840909090909091,0.3190661478599224,0.2463235294117647,0.4008264462809918,0.4425531914893617,0.4803493449781659,0.5339366515837105,0.5201793721973096,0.5066666666666668,0.3505976095617531,0.4487179487179489,0.2988505747126437,0.3294117647058825,0.527027027027027
BDAJ-L,3.0,-0.0478816018572257,5.395279659057707e-06,0.5487280786122731,0.1886904761904762,0.0038239583555801,-0.2856816390653009,1.0,0.0665593129361245,-0.1587664191890348,7.069171583150967e-07,0.048164114761398,4.793022541554346e-07,0.0050600303601821,0.0960533952408589,6.358591641632165e-06,0.0689655172413793,0.4151334370278596,-0.1685368368138094,0.1912575072750913,0.1681537583648908,-0.0345489443378119,0.5263188589278776,-0.6307692307692307,-0.0972222222222222,1.5,1.462121212121212,1.8017241379310347,1.8508771929824563,-0.0412979351032448,1.7542372881355934,1.8508771929824563,1.6639344262295084,1.777777777777778,1.7083333333333337,1.7542372881355934,1.3550724637681162,1.3550724637681162,1.3897058823529411,1.4074074074074074,1.3722627737226274,-0.2545871559633028,1.3214285714285716,-0.2111650485436893,-0.2406542056074766,1.2260273972602742,1.195945945945946,1.0440251572327042,0.9696969696969696,0.911764705882353,1.0440251572327042,1.1103896103896105,1.138157894736842,-0.3025751072961373,-0.2130750605326876,-0.2261904761904762,-0.2352941176470588,-0.2696629213483146,-0.2298578199052132,-0.1915422885572139,-0.2630385487528345,-0.2206235011990407,-0.2053789731051344,-0.1310160427807487,-0.1333333333333333,-0.2224880382775119,-0.2111650485436893,-0.1955445544554455,-0.1854636591478696,-0.2243436754176612,-0.2053789731051344,-0.1216216216216217
BDBL-L^I07,10.0,-0.061781034865645,-1.708394852302118e-07,-0.0173752666044111,0.1335837684988338,-0.2045375148491157,-0.0769685725985826,1.0,0.2664981746700365,-187.45714285714288,5.986973685588329e-08,-0.033914617658516,1.2967374210867166e-06,-0.2706530612244898,-0.1619364867865867,6.934365804877537e-07,0.2062386156648452,5.808416419537377,-0.49499881897159,0.5084558707569249,0.007910639245322,-0.170160481444333,0.8779112771435468,-0.0635838150289017,0.0216535433070865,-0.1349999999999999,0.0442655935613682,0.001930501930502,0.1233766233766233,0.0216535433070865,0.1533333333333333,0.0506072874493928,-0.1463815789473683,3.5130434782608706,3.5130434782608706,-0.5189990732159406,-0.5533562822719449,-0.578391551584078,-0.5463286713286712,-0.5533562822719449,-0.570364238410596,-0.6239130434782609,-0.6228197674418604,-0.5742411812961443,-0.6144130757800892,-0.6432989690721649,-0.7080989876265467,-0.7102177554438861,-0.7151481888035126,-0.7138919514884234,-0.6952436876100998,-0.6804187192118226,-0.6897788404064554,-0.6578773895847067,-0.6731738035264483,-0.642315644383184,-0.6478968792401628,-0.6528428093645484,-0.625,-0.6029074215761285,-0.5821256038647342,-0.5447368421052632,-0.5298913043478259,-0.504297994269341,-0.5009615384615385,-0.4985507246376811,-0.4778672032193158,-0.469867211440245,-0.4693251533742331,-0.4916748285994123,-0.4985507246376811,-0.4825523429710866
BDCK-L^L08,9.0,-0.0186135668025474,0.0001323148282022,13.457108072132025,0.3690910638478971,0.0136723982688608,0.0193874683866895,1.0,0.1719478819395744,0.0096252197538756,1.129411462110976e-05,-0.1639036738711976,3.31459662192718e-08,0.018091920440499,-0.0828790241753894,9.5631078931917e-05,-0.0553061182263971,0.0029038671822096,0.0324902935200574,0.225602920833233,0.0145110664138222,0.0145110664138222,0.679347610564553,-0.8741258741258742,6.944444444444445,6.944444444444445,0.4158415841584157,0.2170212765957446,0.4591836734693877,2.4878048780487805,0.4742268041237112,0.4444444444444444,0.4444444444444444,0.765432098765432,0.7333333333333334,0.6436781609195401,0.6067415730337078,0.5052631578947369,0.5212765957446808,0.3951219512195123,3.144927536231884,0.5212765957446808,0.6627906976744184,0.4742268041237112,0.5294117647058822,0.4591836734693877,0.4088669950738917,0.4299999999999999,0.4591836734693877,0.3490566037735847,3.5396825396825395,0.3364485981308409,0.3883495145631066,0.5294117647058822,0.4895833333333332,0.4742268041237112,0.3554502369668246,0.2999999999999998,0.2170212765957446,0.2274678111587982,0.2222222222222223,0.2767857142857142,0.3619047619047617,0.5294117647058822,0.4371859296482412,0.368421052631579,0.3883495145631066,0.3302325581395349,0.4517766497461928,0.2543859649122808,0.2489082969432314,0.311926605504587
BDFF-L^C99,10.0,0.0289150460593654,2.7875740380869838e-06,0.2835108173384428,-0.0869155354449472,-0.0582842579843728,0.2198077836084755,1.0,0.0869916509561001,-0.0405430888176502,-3.032472936480239e-07,-0.0473578004792506,3.918881737850675e-07,-0.0771243009200794,-0.0350562947799386,1.573763055111018e-06,0.1813695249845774,0.5550723782890741,0.0654592674293932,0.1029773052958822,-0.05621018564191,-0.0680293017775728,1.5871803089543808,3.2678571428571423,-0.111111111111111,-0.0819672131147539,-0.0175438596491226,0.806451612903226,0.1200000000000001,-0.5087719298245613,0.1666666666666667,-0.0508474576271185,-0.0666666666666665,-0.111111111111111,-0.096774193548387,-0.176470588235294,-0.2727272727272727,-0.2727272727272727,-0.2432432432432432,-0.3170731707317072,-0.5044247787610618,-0.4105263157894736,-0.3913043478260869,-0.3636363636363635,-0.3913043478260869,-0.4166666666666666,-0.4399999999999999,-0.4343434343434342,-0.4042553191489361,-0.4399999999999999,-0.2222222222222221,-0.4166666666666666,-0.4042553191489361,-0.4615384615384614,-0.4455445544554455,-0.4615384615384614,-0.4909090909090908,-0.5044247787610618,-0.4716981132075472,-0.4399999999999999,-0.4862385321100917,-0.4716981132075472,-0.4615384615384614,-0.4399999999999999,-0.4399999999999999,-0.4909090909090908,-0.4666666666666667,-0.4766355140186915,-0.4455445544554455,-0.5333333333333332,-0.5172413793103448,-0.5044247787610618
BDLO-L,10.0,0.0722204871955027,5.617363629534015e-07,0.0571315176614776,0.2532856920925897,0.6396163189731459,-0.0301254861161,1.0,0.0305581277885343,0.0952550046606595,6.800026407869545e-08,0.0526229858206722,1.211057480544932e-06,0.8463685249472466,0.0668332292317301,3.7348923082526876e-07,0.0397363584511057,6.679186226283118,-0.0439545280032231,0.0205166205302143,0.0037435329761611,0.056487843551797,0.4357173931511859,-0.0889570552147238,-0.0190571715145437,-0.0859813084112149,9.1875,-0.022,-0.0200400801603207,9.630434782608695,0.1438596491228068,0.2149068322981364,0.2164179104477612,0.2044334975369459,0.14519906323185,0.2834645669291338,0.2411167512690355,0.2734375,0.2411167512690355,0.2240300375469335,10.78313253012048,0.2442748091603053,0.266839378238342,0.332425068119891,0.397142857142857,0.3678321678321676,0.4277372262773722,0.360222531293463,0.3508287292817678,0.3057409879839785,0.4319180087847729,0.3621169916434539,0.3892045454545454,0.438235294117647,0.4446085672082718,0.5548489666136724,0.5954323001631321,0.5876623376623376,0.5523809523809524,0.6085526315789473,0.6409395973154361,0.7309734513274333,0.7717391304347827,0.8044280442804428,0.7340425531914894,0.7309734513274333,0.7781818181818181,0.7248677248677249,0.8418079096045199,0.7008695652173913,0.8314606741573034,0.9599198396793585
BDRV-L,14.0,-0.0439402642159678,4.611659735057318e-06,0.4690298456324227,0.1727097565247854,-0.0125638461240404,0.1000876758876515,1.0,0.0548408937034529,-0.0363078496548197,3.058941188018916e-07,-0.0913228600792588,3.2683883635734703e-06,-0.0166250353473466,-0.0318782309017805,3.392977565750582e-06,-0.0555177111716621,1.2427043272338951,0.1586036844423813,0.1309453904873752,0.0283812879232726,0.0283812879232726,1.345928901993315,0.0,0.0109890109890109,0.0337078651685394,-0.0416666666666666,-0.0612244897959183,-0.902542372881356,-0.902542372881356,-0.8935185185185185,-0.8900836320191159,-0.8899521531100478,-0.8896882494004796,-0.8898203592814371,-0.876510067114094,-0.8798955613577023,-0.8851435705368289,-0.8865598027127004,-0.8911242603550296,-0.892018779342723,-0.8879415347137637,-0.8841309823677582,-0.8829516539440203,-0.8825031928480205,-0.8879415347137637,-0.8847117794486216,-0.8875305623471883,-0.885286783042394,-0.8825031928480205,-0.8783068783068783,-0.8794233289646134,-0.8758434547908232,-0.8720445062586926,-0.8653001464128843,-0.861236802413273,-0.85625,-0.8582434514637904,-0.8628912071535022,-0.8471760797342193,-0.8432708688245315,-0.8324225865209471,-0.833634719710669,-0.8203125,-0.8250950570342205,-0.8210116731517509,-0.8223938223938224,-0.8327272727272728,-0.8206627680311891,-0.8430034129692833,-0.8342342342342343,-0.8188976377952756
BFQK-L,9.0,0.2160856698196127,2.885253963184337e-07,0.0293445375137995,0.0079232379833401,0.1088134088224669,-0.0078867648540717,1.0,0.1281045751633986,0.0858573813498688,6.04553542911895e-08,0.0006040339277851,8.879516176237633e-06,0.1439867020081764,0.0003064244300908,9.24764135399715e-06,0.2199668946145229,23.994545785882696,-0.0151099866469885,0.6703603487523085,0.208821887213847,0.208821887213847,0.5423697911101972,0.0400745573159366,-0.0155963302752293,-0.0376681614349775,-0.1043405676126878,-0.1497622820919175,-0.1415999999999999,-0.0164986251145737,0.0960163432073546,0.1130705394190871,0.0993852459016393,0.2881152460984395,0.2638398115429918,0.2698224852071007,0.2653301886792452,0.2713270142180095,0.4519621109607579,0.4306666666666667,0.3756410256410256,0.4026143790849672,0.5133991537376588,0.6897637795275593,0.7883333333333333,0.8217317487266556,0.8373287671232879,0.9473684210526316,0.9368231046931408,0.909252669039146,0.8824561403508773,0.8468158347676422,0.7794361525704809,0.6871069182389937,0.6507692307692308,1.0283553875236295,0.9797047970479706,1.0093632958801495,1.051625239005736,1.254201680672269,1.2447698744769875,1.3125000000000004,1.273305084745763,1.4666666666666668,1.5247058823529414,1.495348837209303,1.617073170731708,1.5855421686746989,1.7870129870129872,1.591787439613527,1.7870129870129872,1.6825
BFQZ-L^I03,9.0,-0.1895833563920649,2.910083171623093e-07,0.0295970635124693,0.0250980093953834,-0.023991062248761,-0.0516019858165645,1.0,0.3678560151562993,0.0086797066014669,1.684469425242018e-07,0.0063214783537255,1.8799434186241903e-10,-0.0317460317460317,0.0014683800226528,7.438928763898047e-06,-0.1965280925841977,0.0431121929942289,-0.0945837280286285,0.0146156392432459,0.0146156392432459,0.0146156392432459,0.7208111578982521,0.0731707317073171,-0.3278688524590164,-0.3387096774193548,-0.3387096774193548,-0.3050847457627118,-0.3166666666666666,-0.3387096774193548,-0.4459459459459459,-0.4743589743589744,-0.5,-0.5,-0.5119047619047619,-0.5,-0.4743589743589744,-0.4605263157894737,-0.4605263157894737,-0.4142857142857142,-0.4810126582278481,-0.3492063492063493,-0.2931034482758621,-0.359375,-0.3787878787878789,-0.4225352112676056,-0.4225352112676056,-0.4225352112676056,-0.4305555555555556,-0.4383561643835616,-0.3787878787878789,-0.4225352112676056,-0.4225352112676056,-0.4225352112676056,-0.3787878787878789,-0.3692307692307692,-0.108695652173913,-0.2545454545454546,-0.2807017543859649,-0.3050847457627118,-0.5,-0.5,-0.5060240963855422,-0.5444444444444445,-0.5773195876288659,-0.5638297872340425,-0.5494505494505495,-0.5638297872340425,-0.5340909090909092,-0.5900000000000001,-0.5638297872340425,-0.6238532110091743
BFRL-L,31.0,-0.1146571411716671,1.070475401294376e-06,0.1088729310199566,0.0323078023005313,-0.0520499225054827,-0.0038398476809054,1.0,0.1433570109177191,0.0616588469047295,1.602198424895192e-07,0.0054006545248761,2.188473698836168e-09,-0.0688747532353587,0.005692799826112,4.949014204763189e-06,-0.1508883783696142,0.1045875493173051,0.5494657036915894,-0.1157714135498706,-0.0545241868800632,-0.0545241868800632,0.1930039138352297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030302,0.0559006211180124,0.0119047619047618,0.0303030303030302,0.0119047619047618,0.0303030303030302,0.0625,0.0493827160493827,0.0303030303030302,0.0
BFSV-L^I00,9.0,-0.277297977867972,6.490965042519547e-08,0.0066016499629293,0.0049374296404598,0.0427765166510928,-0.0378928380961775,1.0,0.4196531791907514,-2.817391304347826,1.0776865405522884e-07,-0.0052631333155871,1.3964107041199694e-11,0.0566037735849057,-0.0023008942111593,2.7843444879998205e-05,-0.2794811415528784,0.0097918768020057,0.2187337146964569,0.0316329438586492,0.0316329438586492,0.0316329438586492,0.8576262476338513,-0.1304347826086956,0.0454545454545454,0.1499999999999999,0.1499999999999999,0.1499999999999999,0.2105263157894736,0.2777777777777779,0.4375,0.2777777777777779,0.2777777777777779,0.3529411764705881,0.3529411764705881,0.2777777777777779,0.2777777777777779,0.2777777777777779,0.2777777777777779,0.2777777777777779,0.2777777777777779,0.4375,0.4375,0.4375,0.1499999999999999,0.1499999999999999,0.0952380952380953,0.0952380952380953,-0.1153846153846154,-0.0416666666666666,-0.0799999999999999,0.0454545454545454,0.0952380952380953,0.1499999999999999,0.1499999999999999,0.6428571428571428,0.6428571428571428,0.4375,0.4375,0.4375,0.2777777777777779,0.2777777777777779,0.0952380952380953,0.2777777777777779,0.0454545454545454,-0.3428571428571427,-0.361111111111111,-0.2580645161290322,-0.4102564102564102,-0.4772727272727273,-0.3947368421052631,-0.5818181818181818
BFTO-L^I99,9.0,0.1886725311014318,9.45030280024816e-07,0.0961145079695467,0.0105922617938713,0.0410079784949753,-0.0490475508019746,1.0,0.4270676691729322,0.0727411944869831,8.58085648153567e-08,-0.0059832339379433,2.0498782881800234e-10,0.0542635658914729,0.0003985538189996,1.0913947691287758e-05,0.199900859478068,0.0428296910132062,0.1652957530438115,0.3315732206861239,0.3315732206861239,0.3315732206861239,0.730221143383232,-0.0172413793103448,-0.0937500000000001,-0.0937500000000001,-0.1470588235294119,0.0545454545454544,0.0545454545454544,0.0357142857142855,0.0545454545454544,0.0545454545454544,0.2083333333333332,0.3181818181818181,0.4499999999999997,0.3809523809523809,0.2888888888888887,0.2083333333333332,0.2083333333333332,0.1599999999999999,0.0357142857142855,-0.0333333333333333,-0.0333333333333333,-0.0937500000000001,0.0,0.1599999999999999,0.1599999999999999,0.0740740740740739,-0.0333333333333333,0.0,0.0,-0.0333333333333333,-0.0169491525423729,-0.1076923076923077,0.2888888888888887,0.2888888888888887,0.2340425531914893,0.1372549019607842,0.1599999999999999,0.1372549019607842,0.1372549019607842,0.0943396226415094,0.0,-0.0333333333333333,-0.1212121212121213,-0.1076923076923077,-0.0491803278688525,-0.0491803278688525,-0.1076923076923077,-0.1076923076923077,0.0357142857142855,0.0545454545454544
BFTY-L^H05,9.0,0.1052904710484369,6.449564010310793e-07,0.0655954295403995,0.0118070857870355,0.0445714233063471,0.125595226239184,1.0,0.1245138963216668,0.0380712833137106,8.928191036162859e-08,0.0083424069633228,1.0820063588066064e-08,0.0589788732394367,0.007675303688806,1.0009838121730106e-05,0.106689556425154,0.4573114691100667,-0.0940662710412909,-0.0803786460805786,0.1713376808056385,0.1713376808056385,0.9910715120005252,-0.075,-0.0361445783132529,-0.0643274853801169,-0.1208791208791209,-0.0361445783132529,0.0958904109589042,0.142857142857143,0.1594202898550727,0.1851851851851851,0.1111111111111111,0.0526315789473683,0.142857142857143,0.1764705882352941,0.1594202898550727,0.1510791366906476,0.1510791366906476,0.0457516339869281,0.167883211678832,0.25,0.2598425196850393,0.2598425196850393,0.2903225806451615,0.25,0.4814814814814814,0.4159292035398232,0.5238095238095237,0.3913043478260871,0.6000000000000001,0.4545454545454546,0.5238095238095237,0.4678899082568808,0.4545454545454546,0.509433962264151,0.4953271028037382,0.5841584158415842,0.7777777777777779,0.7582417582417582,0.6666666666666667,0.9047619047619048,0.951219512195122,0.951219512195122,0.8823529411764708,0.86046511627907,0.9047619047619048,1.0512820512820515,1.0,0.8823529411764708,0.8181818181818183,0.951219512195122
BFUA-L^C99,9.0,0.1254607102754354,2.5991483997850425e-07,0.0264346947251906,0.0004993663897168,-0.0230218868863938,0.2168777754673718,1.0,0.4231452687694358,-0.5303887570724585,-1.682930911015111e-07,-0.0072159384604544,1.985460863667112e-10,-0.0304635761589404,-0.0018274290495167,5.1373435875828985e-05,0.1335548883643487,0.015052465443685,0.1395002894336524,-0.0702479338842974,-0.0702479338842974,-0.0702479338842974,1.5871803089543808,-0.1818181818181818,-0.0833333333333332,-0.12,-0.1538461538461538,-0.1538461538461538,-0.2142857142857143,-0.2142857142857143,-0.2666666666666666,0.0,-0.1538461538461538,-0.1538461538461538,-0.2142857142857143,-0.2903225806451612,-0.2142857142857143,-0.1538461538461538,0.0,-0.2142857142857143,-0.3125,-0.2666666666666666,-0.2666666666666666,-0.2903225806451612,-0.3529411764705883,-0.4210526315789473,-0.4210526315789473,-0.5,-0.5217391304347827,-0.4761904761904761,-0.5,-0.5,-0.5,-0.3529411764705883,-0.45,-0.3888888888888888,-0.4883720930232558,-0.7634408602150538,-0.8018018018018018,-0.7411764705882353,-0.7755102040816326,-0.7904761904761904,-0.7904761904761904,-0.8103448275862069,-0.8135593220338984,-0.8181818181818181,-0.8166666666666667,-0.808695652173913,-0.794392523364486,-0.8103448275862069,-0.811965811965812,-0.8151260504201681
BFUG-L^I04,11.0,0.0504070949206817,7.137829705046232e-07,0.0725954505979341,0.0465897636913428,-0.0719731867462831,0.0127930113181584,1.0,0.0436893203883495,0.0837425091822926,6.83964560228111e-08,-0.0055049428183756,6.907371697862794e-12,-0.0952380952380953,0.0003406652055914,1.5220121269320337e-06,0.0615387347707172,0.0597133365054059,0.112621359223301,0.1840024802356224,0.1840024802356224,0.1840024802356224,0.7185447712913354,2.3692307692307693,-0.0076335877862595,-0.0579710144927535,-0.0510948905109489,-0.6933962264150944,-0.6733668341708543,-0.037037037037037,-0.6368715083798883,-0.6119402985074627,0.056910569105691,-0.6285714285714286,0.0236220472440944,-0.6596858638743455,0.0743801652892561,0.1016949152542374,0.1711711711711712,0.1504424778761064,0.0743801652892561,-0.5833333333333333,-0.5911949685534591,-0.608433734939759,0.2149532710280373,0.2037037037037037,0.1111111111111111,0.1818181818181816,0.1111111111111111,0.1111111111111111,0.1304347826086958,0.1304347826086958,-0.5593220338983051,0.1304347826086958,-0.5149253731343284,-0.5593220338983051,-0.5593220338983051,-0.5185185185185186,-0.5563139931740615,-0.4693877551020408,-0.3896713615023474,-0.3596059113300491,-0.3809523809523809,-0.3953488372093022,-0.4420600858369099,-0.3896713615023474,-0.3896713615023474,-0.4036697247706422,-0.5323741007194245,-0.543859649122807,-0.5666666666666667,-0.5911949685534591
BJFG-L^J99,9.0,-0.0308078038771756,5.461243168222855e-06,0.5554369115051052,0.0230905893299247,0.0348510940676783,0.024463958454344,1.0,0.409090909090909,0.1609570505269191,2.256266459961807e-07,0.0190087599731428,2.7933508763103004e-10,0.0461165048543689,-0.2186947254846469,9.80360132776601e-06,-0.1153393925059972,0.040610437568171,-0.137330754352031,1.025867463481187,0.1957361955638709,0.1957361955638709,0.6244946087837433,-0.0425531914893616,-0.0208333333333333,-0.858433734939759,0.0329670329670328,0.0681818181818181,0.0329670329670328,0.0930232558139534,0.0930232558139534,-0.8486312399355878,-0.8478964401294499,0.1325301204819278,-0.8488745980707395,0.119047619047619,-0.8503184713375797,0.0329670329670328,-0.8558282208588956,0.0444444444444442,0.0217391304347824,-0.8336283185840708,-0.8265682656826568,0.119047619047619,0.2702702702702702,0.3055555555555556,0.2876712328767123,0.2702702702702702,-0.7924944812362031,0.2207792207792207,-0.7839080459770115,0.3428571428571429,0.2876712328767123,-0.7844036697247707,0.323943661971831,-0.7829099307159353,-0.7982832618025751,-0.7987152034261242,-0.796976241900648,-0.7924944812362031,-0.7901785714285714,-0.7901785714285714,-0.789237668161435,-0.7920353982300885,-0.7868480725623583,-0.7829099307159353,-0.796976241900648,-0.8077709611451943,-0.8192307692307692,-0.8239700374531835,-0.8239700374531835,-0.8275229357798165
BJJT-L,1.0,6.250765566519222,1.6331098044397465e-07,0.0166095784052387,0.0359032894054166,2.4137873226701223,1.4699936792285078,1.0,0.2424242424242424,-0.0880092236740967,2.326131959126145e-08,0.0680440430533215,2.219879044059408e-08,3.194029850746269,0.0102075535896563,1.3032532813601128e-06,55.19287833827886,2.209435263433989,-0.2727272727272727,6.569930069930072,6.569930069930072,6.569930069930072,0.8123733533997275,0.0797546012269938,-0.0239520958083833,0.1398601398601398,0.1438596491228068,0.6299999999999999,0.6979166666666665,0.9289940828402364,1.187919463087248,1.295774647887324,1.2638888888888888,1.3285714285714287,1.451127819548872,1.4696969696969693,1.4148148148148143,1.4148148148148143,1.629032258064516,1.546875,1.7166666666666668,2.326530612244898,2.431578947368421,2.622222222222222,2.6629213483146064,2.747126436781609,1.963636363636364,1.7166666666666668,1.629032258064516,1.7863247863247862,1.7863247863247862,1.7627118644067794,1.9908256880733937,2.1650485436893203,1.8596491228070176,1.7863247863247862,1.9107142857142847,1.7863247863247862,1.7166666666666668,1.9908256880733937,1.6721311475409837,1.8596491228070176,1.963636363636364,2.0467289719626165,1.963636363636364,2.018518518518518,1.7627118644067794,1.546875,1.8103448275862069,1.1447368421052628,1.1032258064516127,1.1168831168831166
