firms,age,agr,cash,cashdebt,chatoia,chcsho,che,chpmia,chtx,egr,herf,lgr,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSAJ_L2-L,20.0,0.2705557745368546,0.0890401347179343,0.1627443159154367,1.47615012862244,9.592587248786383e-06,2.3500000000000014,-0.0594772832327527,0.0002470762642068,0.1129151291512914,1.3947029864384166e-06,0.3440860215053763,0.6131952131472438,-0.0041807251683091,-0.1345446558861193,0.0290617471270634,0.0168145436495625,0.0599027409372237,0.1888680425265791,0.8370173229144597,0.09,-0.0163934426229507,-0.0353697749196141,0.0452961672473868,-0.1017964071856286,-0.3039443155452436,-0.4773519163763066,-0.4035785288270378,-0.3902439024390244,-0.4800693240901212,-0.425287356321839,-0.4464944649446494,-0.3288590604026845,-0.33184855233853,-0.3333333333333333,-0.4035785288270378,-0.53198127925117,-0.5,-0.5398773006134969,-0.5542347696879644,-0.5652173913043479,-0.5768688293370945,-0.5405819295558959,-0.5542347696879644,-0.4782608695652174,-0.5121951219512195,-0.4818652849740933,-0.4897959183673469,-0.504950495049505,-0.4827586206896551,-0.4800693240901212,-0.4764397905759162,-0.4809688581314879,-0.4773519163763066,-0.5334370139968896,-0.5405819295558959,-0.5090016366612111,-0.5,-0.4782608695652174,-0.4444444444444445,-0.3839835728952772,-0.3927125506072875,-0.4011976047904191,-0.4035785288270378,-0.368421052631579,-0.3630573248407643,-0.3392070484581497,-0.368421052631579,-0.3576017130620985
FSAL_64-L,21.0,-0.1920449037664754,0.010681941326728,-0.268063492063492,1.7077338691105068,0.0001112231127954,-4.3535,-0.6183710333398033,-0.0078532429993729,-0.2221607086365075,2.241572642605668e-09,-0.1547293603061783,0.006136077454802,0.0098586442815163,-0.0429431944190026,-0.4502372493452929,-0.0530921635650082,-0.0921247734636718,-0.0338117092218362,1.5749875959507085,0.4545454545454546,-0.0833333333333332,-0.0833333333333332,-0.0833333333333332,-0.3529411764705883,-0.5,-0.5769230769230769,-0.5925925925925926,-0.6206896551724137,-0.7027027027027026,-0.717948717948718,-0.7027027027027026,-0.7608695652173914,-0.7380952380952381,-0.7659574468085106,-0.7843137254901961,-0.8035714285714286,-0.7708333333333333,-0.7708333333333333,-0.7755102040816326,-0.7884615384615384,-0.8,-0.8035714285714286,-0.7884615384615384,-0.7962962962962963,-0.8,-0.7924528301886793,-0.7962962962962963,-0.8,-0.8035714285714286,-0.7708333333333333,-0.78,-0.8070175438596491,-0.8103448275862069,-0.8035714285714286,-0.8035714285714286,-0.7884615384615384,-0.7884615384615384,-0.7659574468085106,-0.7708333333333333,-0.7608695652173914,-0.8035714285714286,-0.8103448275862069,-0.819672131147541,-0.819672131147541,-0.8428571428571429,-0.835820895522388,-0.8513513513513513,-0.8450704225352113
FSAM_T0-L,20.0,0.0366041659197647,0.0895143948390409,0.0909642541924095,1.1745468600080309,4.357294320530475e-05,-13.550000000000004,-0.1232261909395252,-0.0020369962563312,-0.0180345259909345,3.899323393370705e-06,0.0689340333257246,0.3817479926797149,0.007387362568802,0.0225944666256257,-0.0586616722120025,0.0112575223075326,0.0319681791396582,-0.0025418144161671,0.6862556355270996,0.4335664335664335,0.0671641791044774,-0.0466666666666667,0.2599118942731278,-0.0402684563758389,-0.3796095444685466,-0.5264900662251656,-0.4489402697495184,-0.3514739229024943,-0.5994397759103641,-0.6558363417569194,-0.7122736418511066,-0.6973544973544974,-0.7242044358727098,-0.7309501411100658,-0.7555555555555555,-0.7691686844229217,-0.7918486171761281,-0.8195583596214511,-0.8253968253968254,-0.8293556085918854,-0.8444806960304514,-0.8394160583941606,-0.841375485302274,-0.8385093167701864,-0.8408458542014469,-0.83675799086758,-0.81536475145255,-0.8187579214195184,-0.8140442132639792,-0.8085676037483267,-0.7981651376146789,-0.7844762622456669,-0.78234398782344,-0.7940964722822175,-0.807277628032345,-0.7849624060150376,-0.7833333333333333,-0.7686084142394822,-0.7439570277529095,-0.7728355837966641,-0.7704654895666132,-0.7949820788530466,-0.7995795374912403,-0.8177182919056725,-0.8124590163934426,-0.8002793296089385,-0.8071476736345247,-0.8263509411050395
FSBR_F1-L,20.0,0.2227210120899863,0.0486732150711039,0.1172720601724454,1.1501789738314565,5.689448417834119e-05,-75.85,-0.2076751078780869,-0.0089211185308848,-2.392927308447937,2.2413802482872007e-06,0.2927444794952682,0.5350668622909976,-0.7145730488998878,-0.2969062017790687,-1.953261067550881,0.0011055947265217,-0.0373765867418899,0.0937187982209312,0.7304290300061257,-0.0434782608695653,0.1219512195121952,0.0454545454545454,0.3529411764705881,0.0,-0.3333333333333332,-0.3783783783783784,-0.3428571428571427,-0.5306122448979591,-0.5306122448979591,-0.5106382978723404,-0.5353535353535352,-0.4457831325301205,-0.5892857142857143,-0.6198347107438016,-0.6891891891891893,-0.7294117647058823,-0.7278106508875739,-0.7294117647058823,-0.7032258064516129,-0.7088607594936709,-0.7341040462427746,-0.7341040462427746,-0.7261904761904762,-0.6870748299319728,-0.7142857142857143,-0.7228915662650602,-0.6912751677852349,-0.6973684210526316,-0.6870748299319728,-0.6973684210526316,-0.7212121212121212,-0.7051282051282051,-0.6827586206896552,-0.7125,-0.7051282051282051,-0.7051282051282051,-0.7125,-0.7195121951219512,-0.7177914110429447,-0.695364238410596,-0.7245508982035929,-0.7195121951219512,-0.7051282051282051,-0.7106918238993711,-0.6933333333333334,-0.7051282051282051,-0.7245508982035929,-0.7125
FSBU_72-L^C20,25.0,-0.0694143167028201,0.0795544948289578,0.1645983017635532,2.338331382277846,-0.0019165879843869,-1.7000000000000002,-0.1495695668149209,-0.008182601205857,-0.159935379644588,2.6189846462341875e-08,0.0039267015706805,0.0585181147464359,-0.0300583352908933,-0.2479233260878831,-0.0601039873547912,0.0031080031080031,0.0076923076923076,0.0963804713804714,0.6876706404855206,0.1999999999999999,0.0,0.0,-0.1666666666666666,-0.3333333333333332,-0.4444444444444444,-0.5,-0.5238095238095237,-0.5454545454545454,-0.5833333333333333,-0.6153846153846154,-0.6153846153846154,-0.5454545454545454,-0.5652173913043479,-0.5833333333333333,-0.6,-0.6,-0.6153846153846154,-0.6,-0.5833333333333333,-0.6,-0.6666666666666666,-0.6551724137931034,-0.6551724137931034,-0.6296296296296297,-0.6428571428571428,-0.5833333333333333,-0.5833333333333333,-0.5833333333333333,-0.6296296296296297,-0.6,-0.6153846153846154,-0.5454545454545454,-0.5833333333333333,-0.4444444444444444,-0.375,-0.375,-0.1666666666666666,-0.1666666666666666,-0.2307692307692307,-0.2307692307692307,-0.2857142857142857,-0.375,-0.2307692307692307,-0.2857142857142857,0.0,0.0,-0.1666666666666666,-0.1666666666666666
FSBV_B3-L,20.0,0.3225264169068204,0.0292106130520764,0.1056396295406624,1.7436294953606186,2.670019352458028e-05,2.099999999999998,-0.0107705868106642,0.0003779729022503,0.2864342713145738,6.734553837309102e-06,0.3332295429069624,1.21858162502997,-0.8142902800314212,-0.3132687361139647,1.1662246293866383,0.0118148820326678,0.0517323585505403,0.1662246293866384,0.716608280295435,0.0072463768115942,-0.0142857142857143,-0.064406779661017,-0.0580204778156997,-0.1320754716981133,-0.1686746987951807,-0.2333333333333334,-0.1238095238095238,-0.142857142857143,-0.2103004291845494,-0.2438356164383561,-0.2386206896551724,-0.2170212765957447,-0.1455108359133127,-0.2225352112676056,-0.2147937411095306,-0.2354570637119114,-0.2057553956834533,-0.2011577424023155,-0.1585365853658537,-0.2147937411095306,-0.2479564032697547,-0.2203389830508475,-0.2417582417582418,-0.1711711711711712,-0.1334379905808478,-0.1210191082802548,-0.1686746987951807,-0.2136752136752137,-0.1834319526627219,-0.1585365853658537,-0.112540192926045,-0.1182108626198084,-0.1082390953150244,-0.2046109510086456,-0.1906158357771261,-0.1610942249240122,-0.1196172248803827,-0.1347962382445141,-0.0876033057851239,-0.034965034965035,-0.034965034965035,-0.0054054054054054,0.0514285714285713,0.0415094339622641,-0.2103004291845494,-0.1533742331288343,-0.1785714285714286,-0.1610942249240122
FSDF_86-L,21.0,0.5267537461875083,0.1021648969665385,0.1271239282930631,1.2526050886177822,0.0039677834812319,8.5,-0.0242256370364586,-0.0011727764536753,0.0950486669487939,0.0011390661448483,0.8102069871865075,17.626043200105993,0.0242666835993494,0.0502570254582319,-0.0993482487502168,0.0122794311298393,0.0435442446883025,0.1486109349232525,0.574312922540101,0.0343137254901959,-0.0727272727272727,-0.1052631578947367,0.1178082191780822,-0.0308788598574821,-0.1839999999999999,-0.1707317073170731,-0.1091703056768559,-0.1130434782608694,-0.2123552123552122,-0.2458410351201478,-0.2046783625730993,-0.1807228915662651,-0.2272727272727273,-0.3245033112582781,-0.3398058252427184,-0.3440514469453376,-0.2608695652173912,-0.2458410351201478,-0.2015655577299413,-0.2213740458015267,-0.3025641025641025,-0.2953367875647668,-0.2829525483304043,-0.2388059701492537,-0.231638418079096,-0.203125,-0.1790744466800804,-0.1888667992047714,-0.1187904967602591,-0.1517671517671517,-0.0973451327433627,-0.0533642691415312,0.0024570024570023,0.0074074074074075,-0.0239234449760764,-0.0533642691415312,0.0225563909774435,-0.0285714285714285,0.0461538461538462,0.0765171503957784,0.0303030303030302,-0.0144927536231883,-0.0168674698795181,0.0049261083743843,0.0251256281407035,0.0461538461538462,0.0149253731343284,0.0542635658914729
FSDG_16-L^J21,21.0,0.0772655840754321,0.0357060051008578,0.215393452039058,2.144516414990054,5.106818965352614e-06,42.0,-0.052210983546784,0.0063482699361325,0.0324349017816354,8.145714032698713e-05,0.1375076734192756,4.475903056012064,-0.0334888636880817,0.0025626720732243,0.0684169022114948,0.0187819110138584,0.0341791474017211,0.1202097308967538,0.6676577852399743,0.0119521912350597,-0.0346153846153847,-0.1035714285714285,0.0546218487394958,-0.0599250936329588,-0.0492424242424244,-0.1192982456140352,-0.0528301886792453,-0.0456273764258555,-0.1374570446735395,-0.1099290780141843,-0.1192982456140352,-0.1344827586206897,-0.1605351170568563,-0.220496894409938,-0.2031746031746032,-0.1314878892733565,-0.1161971830985916,-0.1344827586206897,-0.143344709897611,-0.152027027027027,-0.2006369426751593,-0.1903225806451614,-0.2006369426751593,-0.1491525423728814,-0.1161971830985916,-0.0118110236220473,-0.0271317829457365,-0.0308880308880309,0.0329218106995883,0.1357466063348416,0.2303921568627449,0.2425742574257425,0.2806122448979591,0.3494623655913977,0.2938144329896905,0.1674418604651162,0.3494623655913977,0.2938144329896905,0.4022346368715082,0.5212121212121212,0.4180790960451976,0.3791208791208789,0.3210526315789472,0.3422459893048126,0.3210526315789472,0.2938144329896905,0.2676767676767675,0.1306306306306304
FSDJ_J4-L,10.0,0.1994601079784043,0.1505376344086021,0.0823091247672253,0.9612444581423158,3.1526410419653937e-06,-30.0,-0.0251488209077141,-0.0096342259960809,0.0567451820128479,4.872007095168815e-06,0.2525167785234899,0.7955230397919854,0.0782139791831285,0.0803798599793793,-0.1057510611758573,0.0008340283569641,0.0030456852791878,0.0376752336448598,0.3362333070007131,-0.0130718954248366,-0.1839999999999999,-0.3461538461538461,-0.3184855233853007,-0.2714285714285714,-0.3274725274725274,-0.4069767441860465,-0.3245033112582781,-0.3780487804878049,-0.4204545454545455,-0.5024390243902439,-0.5158227848101267,-0.4942148760330578,-0.4668989547038328,-0.4104046242774567,-0.4115384615384615,-0.3976377952755905,-0.4046692607003891,-0.5349544072948329,-0.5306748466257668,-0.5335365853658536,-0.5609756097560976,-0.5831062670299727,-0.5493372606774669,-0.5248447204968945,-0.5578034682080925,-0.6588628762541806,-0.6666666666666666,-0.6618784530386741,-0.6408450704225352,-0.6441860465116278,-0.620817843866171,-0.5790921595598348,-0.5439642324888226,-0.5277777777777778,-0.5439642324888226,-0.5609756097560976,-0.5486725663716814,-0.5342465753424658,-0.5321100917431192,-0.4385321100917431,-0.4269662921348314,-0.4322820037105751,-0.4291044776119403,-0.4516129032258065,-0.4593639575971732,-0.43646408839779,-0.5080385852090032,-0.495049504950495
FSDV_69-L^F19,22.0,0.1997766413590336,0.0218900030655631,0.3771337484119675,0.6834314358952666,3.9919825529325323e-07,-110.2657,0.1991857679015022,-0.017709196866641,0.2465438222161485,6.041784165393365e-07,0.1158254214080655,1.511176334689512,0.0501749188622486,-0.6463173314526616,0.0198044833786745,-0.0150254273978741,-0.0276314429012509,0.3133322794695581,0.7373019222032855,0.4289679947746572,0.1535129026181954,0.0976877576626635,0.4358733880422041,-0.0974207811348562,-0.4483876778958745,-0.7084364882879451,-0.5715385153571679,-0.6672100858602326,-0.7105449732948905,-0.676252907591457,-0.6662124598026925,-0.7016612266770594,-0.6716882002894977,-0.6766802175175545,-0.6867038420217937,-0.6987851064876297,-0.730006172295212,-0.6826285240464345,-0.7037825287801103,-0.7606971200812785,-0.7519141178853554,-0.6987851064876297,-0.6937081124337301,-0.6735085568054593,-0.6677517361111112,-0.6677517361111112,-0.6739257760502635,-0.6648607234717889,-0.6159538442242569,-0.6334031727027836,-0.650695870408396,-0.6500971317563706,-0.6073603898185549,-0.633688240220122,-0.623763592799656,-0.5733593423435976,-0.5296105691681389,-0.3800364446244179,-0.392038121711506,-0.2360279441117764,-0.2186782342434293,-0.1652126499454743,-0.1125923779162441,-0.0636085626911315,-0.0243747012904254,0.0892920668801138,0.011228533685601,-0.0234412374421941
FSDW_08-L^B17,20.0,0.3966418960642887,0.1090977122086807,0.0797172497356173,1.7021895631837096,0.0001700065973893,-3.391,-0.0020178488462997,-0.0071847262587385,0.3336493104926987,8.833161674016216e-08,0.4110475679246841,0.0270097779530602,-0.011074469468309,-0.2576455616217462,0.0293147512183136,-0.0026724054958011,-0.0150363851751565,0.2603740479533796,0.7198242445239083,-0.15625,-0.1578947368421053,-0.1351351351351351,-0.264367816091954,-0.3663366336633663,-0.536231884057971,-0.6444444444444444,-0.6483516483516484,-0.6767676767676767,-0.6893203883495146,-0.6559139784946237,-0.6878048780487804,-0.6666666666666666,-0.6073619631901841,-0.5844155844155845,-0.621301775147929,-0.673469387755102,-0.6701030927835052,-0.7104072398190044,-0.7344398340248963,-0.7264957264957265,-0.751937984496124,-0.7344398340248963,-0.7130044843049328,-0.7009345794392523,-0.69377990430622,-0.6559139784946237,-0.632183908045977,-0.6464088397790055,-0.621301775147929,-0.6024844720496895,-0.5844155844155845,-0.564625850340136,-0.5259259259259259,-0.5870967741935484,-0.5816993464052287,-0.5816993464052287,-0.5923566878980893,-0.5923566878980893,-0.5897435897435898,-0.5524475524475524,-0.5586206896551724,-0.4482758620689654,-0.4336283185840707,-0.4529914529914529,-0.4128440366972478,-0.4529914529914529,-0.4960629921259842,-0.4796747967479674
FSDX_86-L,21.0,0.0901005888125612,0.0201668119009087,0.251756651252177,1.9507597035937447,-0.0002536182614116,-4.949999999999989,-0.0657955764772947,-0.0008280176643768,-2.978535353535354,4.13058293416434e-06,-0.0519450131617431,1.862162702640091,-0.0131471990704789,-0.01604844796577,-0.0499264297654153,0.0374346739377414,0.4687055476529161,-0.017301973506353,0.6588489778034545,0.2455830388692579,0.0089126559714793,0.0471785383903793,0.1286141575274177,0.0337899543378996,0.0689329556185081,0.0549860205032619,0.1670103092783506,0.2439560439560439,-0.0008826125330979,-0.013077593722755,-0.069078947368421,-0.0951239008792965,-0.2325423728813559,-0.3029556650246304,-0.3538812785388128,-0.4715219421101774,-0.4291477559253656,-0.4224489795918368,-0.3851167843563281,-0.4253807106598984,-0.495318769505127,-0.5162393162393162,-0.5035087719298246,-0.4483430799220272,-0.4297229219143577,-0.371111111111111,-0.366181410974244,-0.3994694960212201,-0.3975518893028206,-0.3168376584188291,-0.3321533923303834,-0.3135233474833231,-0.3093349603416717,-0.2977667493796526,-0.3089133089133088,-0.3063725490196078,-0.3410942956926659,-0.2625407166123777,-0.2044975404075896,-0.1552238805970149,-0.1850251979841612,-0.2453333333333333,-0.282636248415716,-0.2581913499344691,-0.2241261137765592,-0.2341001353179972,-0.290282131661442,-0.2606139777922927
FSET_80-L,11.0,-0.0150570962479608,0.0354466515998572,0.029284266334009,0.5401844899412626,2.8841964633988736e-06,-108.75,-0.3509875761458251,-0.0093882544861337,-0.0231192030230162,4.876670418276092e-06,-0.0077663870767319,0.2054912986635473,-0.0151639906976552,0.154304062185818,-0.3252199020879156,-0.0040782101612227,-0.0091254104302588,0.1669675979120843,0.9278572758552206,0.0175438596491228,0.2391304347826084,0.2391304347826084,0.8387096774193548,0.0178571428571425,-0.2083333333333333,-0.4411764705882354,-0.1492537313432836,0.5405405405405403,-0.4818181818181819,-0.6779661016949152,-0.803448275862069,-0.7799227799227799,-0.8013937282229966,-0.8093645484949833,-0.814935064935065,-0.8609756097560975,-0.8839103869653768,-0.9067103109656302,-0.9051580698835274,-0.913109756097561,-0.9206128133704736,-0.919831223628692,-0.9209431345353676,-0.9250985545335084,-0.9281210592686002,-0.9296296296296296,-0.9213793103448276,-0.9169096209912536,-0.9209431345353676,-0.9119010819165378,-0.911353032659409,-0.9089456869009584,-0.9060955518945636,-0.9123076923076924,-0.917391304347826,-0.9155555555555556,-0.9147982062780268,-0.9119010819165378,-0.9028960817717206,-0.8877952755905512,-0.8848484848484849,-0.8774193548387097,-0.879746835443038,-0.88,-0.8683602771362586,-0.8538461538461539,-0.8683602771362586,-0.8721973094170403
FSEW_07-L,21.0,0.1830032087236743,0.0681242892970076,0.3425300621537168,1.013650382637761,-0.0005813695998051,1.599499999999999,-0.0331482697103851,0.0007303731934384,0.2530739761777301,8.022505545858707e-08,0.0970952441994616,0.4209038056151363,-0.0335007087441865,-0.006636743368744,0.0236972404315252,0.0304707139194991,0.0554628274489812,0.1540698778163372,0.6052114713714852,0.0980392156862743,-0.1593406593406593,-0.2425742574257425,-0.1104651162790697,-0.0838323353293413,-0.2193877551020407,-0.2425742574257425,-0.2425742574257425,-0.2572815533980582,-0.2536585365853657,-0.2783018867924528,-0.2233502538071066,-0.2425742574257425,-0.2714285714285714,-0.3045454545454545,-0.2916666666666667,-0.3013698630136986,-0.3045454545454545,-0.2916666666666667,-0.3076923076923077,-0.3544303797468354,-0.3651452282157676,-0.3376623376623376,-0.3108108108108108,-0.3013698630136986,-0.3405172413793103,-0.3376623376623376,-0.3013698630136986,-0.264423076923077,-0.203125,-0.2113402061855669,-0.1947368421052631,-0.2311557788944723,-0.1684782608695652,-0.1818181818181818,-0.1818181818181818,-0.1947368421052631,-0.1818181818181818,-0.1861702127659573,-0.0999999999999999,0.02,0.047945205479452,0.006578947368421,0.0625,0.0625,0.0408163265306122,0.047945205479452,-0.0496894409937889,-0.0613496932515336
FSFM_82-L,21.0,-0.2022960514872151,0.1275621456607065,0.2159518434913468,0.6973439505335729,0.0041634599045175,-3.3000000000000007,0.073015909788888,-0.0028016109262826,-0.9169793621013134,9.74129641522204e-08,0.2186978297161937,0.6374269714225942,-0.4251800633823105,-0.0214260625219528,0.6270503197108701,0.0211425720344268,0.0339883697613795,-0.3333333333333333,0.6749946839788751,-0.0250272034820455,0.1085645355850422,0.1085645355850422,0.1950585175552663,-0.294162826420891,-0.2881487219209915,-0.2648,-0.2594681708299758,-0.2758077226162333,-0.3311499272197963,-0.2491830065359477,-0.2746645619573796,-0.2908950617283952,-0.314179104477612,-0.3402727925340991,-0.2797805642633229,-0.2158703071672355,-0.1370892018779343,-0.1163461538461538,-0.1395131086142322,-0.2479541734860885,-0.2379767827529022,-0.1576535288725939,-0.1653042688465031,-0.1042884990253412,-0.0855721393034827,-0.067005076142132,-0.0641547861507129,-0.0285412262156449,0.0538990825688072,0.1125907990314769,0.1045673076923074,0.1072289156626504,0.1545226130653265,0.1072289156626504,0.0748538011695905,0.0811764705882351,0.2853146853146853,0.2853146853146853,0.4336973478939157,0.5419463087248322,0.5602716468590832,0.6381461675579321,0.576329331046312,0.3223021582733811,0.3924242424242423,0.4657097288676235,0.4095092024539877,0.4138461538461537
