firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,currat,depr,ep,gma,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,salerec,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
QGLF-L,0.0955549338797359,-0.0955549338797359,7.0,3.475829174998709e-07,0.0510007689655197,0.1552596679691831,0.6087453510813654,1.1395586800025332,3.3535,-0.0946292248948274,0.0030656918932153,0.0066776921952801,1.0,1.929739361330445,2.7142323147369405,1.4265198158539477e-08,0.48179896706955,2.8325547906291587e-10,-0.0497737556561086,1.1268784116044549e-07,5.0,0.2926275881148925,0.1833070495042326,0.0769535836237853,-0.4241090514440947,0.1113918592027524,0.0033390677116636,-0.4241090514440947,0.0878033812119175,-0.0475009666141694,0.0575339693064564,-3.2821711466043366,7.0,1.929739361330445,0.0164275569643702,0.021602264976235,0.0556253008750153,9.12328431372549,0.8150318619831294,-0.1143637212584785,-0.1496682799499701,-0.1753793692678717,0.0103649473732985,0.0157113519109078,0.0878033812119175,0.0,0.06,-0.0701754385964911,-0.0535714285714286,0.0192307692307691,0.0707070707070707,0.1157894736842106,0.2045454545454545,0.1910112359550562,0.1910112359550562,0.358974358974359,0.308641975308642,0.2325581395348839,0.308641975308642,0.4722222222222223,0.5362318840579712,0.5362318840579712,0.6307692307692307,0.4324324324324324,0.5362318840579712,0.4324324324324324,0.452054794520548,0.4324324324324324,0.358974358974359,0.3249999999999999,0.3766233766233766,0.2183908045977012,0.4722222222222223,1.12,0.962962962962963,1.0,1.3555555555555556,1.5853658536585369,0.9272727272727272,1.0,1.3043478260869563,0.9272727272727272,0.827586206896552,0.4133333333333333,0.1157894736842106,0.1777777777777778,-0.1908396946564885,-0.0701754385964911,-0.171875,-0.1908396946564885,-0.0619469026548671,-0.2428571428571427,-0.4011299435028248,-0.5
QGLH-L^L14,0.1052719687075583,0.1052719687075583,5.0,9.858584108828365e-07,0.1446547989406545,0.0427008505159934,0.0802692419193706,0.4591645501978521,2.1821,-0.3114201181246723,0.024179234167458,-0.0020938151833394,1.0,1.6088358594001937,0.041747690060676,1.5192833412879565e-08,0.1375454974126958,2.6381113481660608e-11,-0.1638029782359679,8.965046390783879e-07,4.0,0.0493291611066104,0.0817716633167036,0.2866482885958686,1.555034743519715,-0.4847248469272121,0.0593070147106873,1.6220974852284529,0.0914281293505218,-0.4055582910944635,0.3290295207723246,11.68906408216404,4.0,1.324024508223154,0.0103252508556036,0.0228978677693764,0.0176903226540413,4.524264691240019,-2.364239755455127,0.3657036573601792,0.4368778878416361,0.2725516953872292,0.3227034015576218,0.3104782036722623,0.1341320354424061,0.0166666666666666,-0.0909090909090909,-0.1176470588235295,-0.1666666666666666,0.1764705882352941,0.0344827586206897,0.25,-0.0322580645161291,-0.0909090909090909,-0.1428571428571428,-0.1176470588235295,-0.1176470588235295,-0.0476190476190476,-0.0625,0.1111111111111109,0.1538461538461537,0.3043478260869563,0.1538461538461537,-0.0625,-0.1176470588235295,-0.0476190476190476,-0.2207792207792208,-0.0476190476190476,-0.2,-0.2682926829268293,-0.4117647058823529,-0.52,-0.7619047619047619,-0.7777777777777778,-0.8125,-0.7709923664122138,-0.6590909090909092,-0.4444444444444445,-0.4059405940594059,-0.2857142857142857,-0.5081967213114754,-0.5652173913043478,-0.736842105263158,-0.7580645161290323,-0.7285067873303168,-0.765625,-0.7297297297297298,-0.6000000000000001,-0.3548387096774194,-0.3478260869565218,-0.375,-0.4,-0.3258426966292135,-0.3406593406593406
QGNN-L,0.1356521739130434,-0.1356521739130434,8.0,2.0130566811167674e-07,0.0295375386818802,0.1853932584269663,0.4005037783375315,1.557500756847671,0.022,0.1213523715769256,-0.0019989410143622,0.0031828309007411,1.0,1.416367265469062,1.154929577464789,6.564642580156399e-08,0.9424869288474652,2.308967403681754e-13,0.0638297872340426,2.0341358086677282e-07,3.0,0.0072003126190812,0.5378690629011553,0.886386385105216,-0.110705629557212,0.3358221618869847,-0.0193401575546018,-0.1085728542914171,0.1809214383427791,0.2248668705929324,-0.0075191729098255,-0.7603211009174311,3.0,1.3944111776447106,0.0477868112014453,0.0981447124304267,0.3617218953236297,3.889295516925893,0.6714854055936745,0.2220959308933849,0.1442019683354727,0.0988235294117646,0.013639463514435,0.3103782735208536,0.1630642954856362,-0.0135135135135134,-0.0512820512820513,-0.0263157894736841,-0.075,-0.0632911392405063,-0.6390243902439023,-0.63,-0.6105263157894737,-0.5934065934065934,-0.5888888888888889,-0.5771428571428572,-0.5771428571428572,-0.5771428571428572,-0.4896551724137931,-0.4896551724137931,-0.4896551724137931,-0.4714285714285714,-0.5066666666666666,-0.5066666666666666,-0.5888888888888889,-0.4393939393939394,-0.3565217391304347,-0.3728813559322034,-0.3728813559322034,-0.3983739837398373,-0.4307692307692308,-0.4518518518518519,-0.4518518518518519,-0.4393939393939394,-0.4714285714285714,-0.4896551724137931,-0.5066666666666666,-0.5066666666666666,-0.5066666666666666,-0.5225806451612903,-0.5842696629213483,-0.5647058823529412,-0.5225806451612903,-0.6666666666666667,-0.5316455696202531,-0.5316455696202531,-0.5432098765432098,-0.5375000000000001,-0.5771428571428572,-0.5842696629213483,-0.5697674418604651,-0.6509433962264151,-0.6636363636363637,-0.6636363636363637
QGOI-L^E17,0.1899648329565435,-0.1899648329565435,7.0,6.859068532607956e-07,0.1006429694722654,0.0253487219429299,0.1741733140475747,1.2834382951416463,-1.4015,0.0387997378511258,-0.0041209124252057,-0.0060730145115995,1.0,1.9160106057515804,0.6202776880852438,6.182554406233555e-08,0.4352052784084493,6.347163805708387e-11,0.0204081632653061,4.958973386365263e-07,3.0,0.0364729874364443,0.4241695753681142,-0.0172428979823648,-0.0169288029572479,-0.0984172379531945,0.0081653886467592,-0.1170703330348402,-0.6802049795457316,0.1457478930228881,-0.1492437826975952,-3.635817307692308,5.0,1.4898633489700184,-0.015665803747884,-0.0255777563793933,0.0717313764471991,2.854637505062778,-0.7532591648815742,-0.0025338367556854,0.0668269341901481,-0.0044837980406932,0.0389859635478732,-0.0848326933625892,-0.1063875646617304,0.0208333333333332,-0.0204081632653061,-0.04,-0.0769230769230769,-0.1272727272727274,-0.1724137931034483,0.0,0.0,0.0909090909090908,-0.0204081632653061,0.1707317073170731,0.1428571428571428,0.0666666666666666,0.1162790697674418,0.1428571428571428,0.0909090909090908,0.1428571428571428,-0.0588235294117647,0.0434782608695651,0.1428571428571428,-0.0769230769230769,0.0666666666666666,0.0434782608695651,0.263157894736842,0.1707317073170731,0.0,0.0434782608695651,-0.0769230769230769,0.0909090909090908,-0.04,0.263157894736842,0.3714285714285714,0.5,0.3333333333333332,0.4117647058823528,0.263157894736842,-0.0204081632653061,-0.1111111111111111,-0.36,-0.4074074074074074,-0.4482758620689655,-0.4482758620689655,-0.4725274725274725,-0.4074074074074074,-0.5555555555555556,-0.6417910447761195,-0.728813559322034,-0.6712328767123288,-0.7272727272727273
QGOW-L^K11,0.1364343881729697,-0.1364343881729697,7.0,-4.759035406600392e-06,-0.6982922722916755,0.0122192410885396,-0.4260596863935256,0.1026557022532017,0.3451999999999993,-0.2245994808387136,-0.0888933251722677,0.0001843942147153,1.0,0.8964010197662483,1.27418168444281,-5.472019554418416e-06,-0.0248102828510221,1.0388476997960733e-13,-0.1181364392678868,1.5058859701748005e-05,4.0,0.0017017814145788,-12.90448199853049,0.6619484338462431,-0.1877021553279738,-0.4913401774069558,-0.2065360468275541,-0.481311695883341,-1.336663044826391,0.1005163550415935,-0.1597147996616589,-0.2377628890583435,3.0,0.3724464457173128,-0.127527358995944,0.1842449759411265,-0.4798148534836778,2.224701568229695,1.8888234634764005,0.1740822773319777,-22.95576781778103,0.0873733223774308,0.082349950982172,0.7600938180599767,-0.2970960903219445,-0.6,-0.7222222222222223,-0.7222222222222223,-0.7222222222222223,-0.7272727272727273,-0.7272727272727273,-0.736842105263158,-0.7413793103448276,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.7887323943661972,-0.8026315789473684,-0.8026315789473684,-0.8076923076923077,-0.810126582278481,-0.810126582278481,-0.8148148148148149,-0.8369565217391305,-0.8369565217391305,-0.8351648351648352,-0.8351648351648352,-0.8351648351648352,-0.8351648351648352,-0.8369565217391305,-0.8369565217391305,-0.8369565217391305,-0.8369565217391305,-0.8369565217391305,-0.846938775510204,-0.846938775510204,-0.846938775510204,-0.845360824742268,-0.85,-0.85,-0.85,-0.8484848484848485,-0.8484848484848485,-0.85,-0.85,-0.85
QGSC-L^A20,0.2063511715984597,-0.2063511715984597,4.0,4.901626355513967e-07,0.0719214612475779,0.0438720064399275,0.0813451780950993,1.6064465486896833,7.3385,-0.4645611322585521,8.366405891939557e-05,0.0037406545343249,1.0,1.3078403078403078,4.15,1.900054218481056e-08,0.2768986490702272,2.8188808050673423e-09,-0.24435318275154,7.428184937926613e-07,4.0,0.2111113967636587,0.1774249602165681,0.0292123573245598,0.0769770911406517,0.1740603868532788,0.0016291241159772,0.0579629933510363,-0.1237690594740379,0.1511060487431486,0.0589851030927467,-13.175675675675675,7.0,1.036075036075036,0.0076009995835068,0.0191199580932425,0.047450110864745,4.882536382536382,1.0209856559331894,0.0331525352255099,0.16393212733137,-0.0562037098766016,0.0171690071451469,-0.0381610357140482,0.0574732310906584,0.0149999999999999,0.0416666666666667,0.2048192771084338,0.0869565217391303,0.2121212121212121,0.1428571428571428,0.3157894736842106,0.2658227848101264,0.3513513513513513,0.2121212121212121,0.4388489208633095,0.8181818181818181,0.8018018018018016,1.7027027027027026,1.7777777777777777,1.5974025974025974,1.564102564102564,2.0769230769230766,1.941176470588235,1.941176470588235,2.278688524590164,2.333333333333333,2.846153846153846,2.636363636363636,4.128205128205128,4.2631578947368425,4.88235294117647,5.666666666666667,6.692307692307692,5.666666666666667,11.5,13.285714285714285,12.333333333333334,8.090909090909092,6.692307692307692,5.25,2.5087719298245617,1.531645569620253,1.380952380952381,1.380952380952381,1.380952380952381,1.127659574468085,1.127659574468085,1.0833333333333337,1.0408163265306123,0.941747572815534,0.941747572815534,0.941747572815534,0.8691588785046729
QGSH-L^C12,0.1032912800194627,-0.1032912800194627,7.0,1.104506511278328e-06,0.1620640099571036,0.603613280837009,-0.0031057441004216,0.6097476471755374,-0.6322,0.7280155689968566,-0.0180502788582345,-0.0050310653129262,1.0,1.5419974608841245,0.3892426398981197,-3.4700046172655114e-08,0.2347831423058303,2.71512466632457e-12,0.3829268292682926,1.6711969491894927e-06,1.0,0.0093883737952478,-0.0022411911443716,0.1187710510098046,-0.0901297904978552,0.0688028576658924,-0.1129409764105928,-0.0901297904978552,0.2694015813856282,0.5227928011438744,-0.7892952977297376,-7.912146422628952,4.0,1.5419974608841245,-0.0040475542245212,-0.0106047956714257,-0.0283273651149298,3.5172638436482084,1.8888234634764005,0.092634134035169,-0.0679616853757405,-0.0268654641504187,0.0192004800120003,0.2330568584099071,0.2694015813856282,-0.0222222222222222,0.0714285714285714,0.1538461538461537,0.0714285714285714,0.0227272727272727,-0.0217391304347825,-0.0624999999999998,-0.1346153846153845,-0.1666666666666667,-0.0624999999999998,-0.2241379310344826,-0.2241379310344826,-0.3181818181818182,-0.3661971830985915,-0.4230769230769231,-0.4230769230769231,-0.4078947368421053,-0.3918918918918919,-0.4230769230769231,-0.430379746835443,-0.4444444444444444,-0.296875,-0.2622950819672131,-0.2741935483870967,-0.2741935483870967,-0.25,-0.2741935483870967,-0.2622950819672131,-0.3571428571428571,-0.3571428571428571,-0.3661971830985915,-0.2741935483870967,-0.3181818181818182,-0.2857142857142857,-0.2105263157894735,-0.0217391304347825,-0.2741935483870967,-0.4155844155844156,-0.4705882352941176,-0.4943820224719101,-0.5408163265306123,-0.6017699115044247,-0.5982142857142858,-0.4886363636363636,-0.5212765957446808,-0.53125,-0.4512195121951219,-0.4767441860465116,-0.3835616438356164
QHED-L^L14,0.0577112252705213,-0.0577112252705213,8.0,1.058357321353079e-06,0.1552925489478773,0.1020656136087484,0.0449016473204976,2.9525551497372646,62.0,0.1551989514045034,0.0010219742511427,0.020548693846322,1.0,0.513763197586727,0.286401925391095,4.76485022854935e-08,0.1702541914548404,2.756143221592397e-06,0.0816326530612244,3.988459926603368e-06,2.0,0.9669758431962184,0.1566937119675456,0.1279370327085414,-0.0494007146256282,-0.0398402884398153,-0.006017075288378,-0.0580445252148796,-0.3121184891867194,0.1142887898024132,0.0414342121086599,-6.211764705882353,5.0,0.5007541478129713,0.0381295750027313,0.186332087560064,0.0105211040970417,17.05807200929152,1.266622793154763,-0.0207679826933477,-0.0425963488843813,-0.0239370422996937,-0.0048674959437533,-0.0215896589658965,0.0960447761194029,0.0248447204968942,0.0805369127516779,0.0454545454545454,-0.1701030927835051,-0.290748898678414,-0.3090128755364807,-0.3263598326359832,-0.2876106194690264,-0.320675105485232,-0.361111111111111,-0.3455284552845528,-0.2476635514018691,-0.2369668246445496,-0.2511627906976743,-0.2546296296296296,-0.2511627906976743,-0.2184466019417476,-0.3090128755364807,-0.4249999999999999,-0.4755700325732899,-0.4208633093525179,-0.3878326996197718,-0.368627450980392,-0.3374485596707819,-0.3148936170212766,-0.368627450980392,-0.3148936170212766,-0.3235294117647058,-0.3090128755364807,-0.375968992248062,-0.356,-0.3291666666666666,-0.2648401826484018,-0.2614678899082568,-0.3119658119658118,-0.2184466019417476,-0.1202185792349727,-0.2780269058295963,-0.2546296296296296,-0.1785714285714285,-0.1785714285714285,-0.3235294117647058,-0.3148936170212766,-0.4037037037037037,-0.3831417624521072,-0.368627450980392,-0.4523809523809523,-0.4145454545454545,-0.4037037037037037
QHEL-L,0.0507940525150268,-0.0507940525150268,6.0,1.2464326366106844e-07,0.0182888800715842,0.4184107345365447,0.2868397531239291,1.1995661903621675,-0.1514999999999999,0.6323734814046064,-0.0030804143856486,9.728234811793486e-05,1.0,1.585011872594776,0.2321256575535304,2.3136432981714893e-08,0.7461276753008186,7.2037393679468985e-12,0.332620320855615,9.53409030470379e-08,4.0,0.0877712134025821,0.6188924639215846,5.981249847080531,-0.2064524089097516,-0.7114570468688897,-0.0487009585837381,-0.2064524089097516,1.2516486123191268,0.1969450421270737,0.0724246568759225,-0.4285828684301843,3.0,1.585011872594776,0.0246179846885062,0.0434485321441843,0.2898896075475368,4.585011682468573,0.8283738489954692,0.2906046080211018,0.3699955198957358,0.2937361594432133,0.0471055844809907,0.199714017050179,0.2516486123191269,0.0416666666666667,-0.0319327731092438,0.1428571428571428,0.0194690265486725,-0.0153846153846153,0.0627306273062731,0.0285714285714286,0.0726256983240223,0.0267379679144383,-0.0068965517241379,-0.04,-0.043189368770764,-0.0170648464163823,0.0472727272727271,0.4845360824742268,0.4582278481012656,0.4399999999999999,0.4222222222222223,0.3747016706443913,0.4619289340101522,0.5483870967741935,0.5401069518716577,0.7194029850746269,0.7454545454545456,0.6842105263157894,0.7245508982035929,1.4827586206896552,1.4615384615384617,1.4615384615384617,1.4615384615384617,1.4935064935064934,1.5945945945945943,1.5945945945945943,1.5945945945945943,1.7169811320754715,1.7169811320754715,1.7428571428571424,1.4615384615384617,1.7961165048543686,1.851485148514852,1.7692307692307692,1.9387755102040816,2.0802139037433154,2.555555555555556,2.6,2.891891891891892,2.84,2.789473684210526,2.692307692307692
QHEZ-L^C12,0.2554932458646351,0.2554932458646351,7.0,2.619728940439605e-07,0.0384392280853951,0.0183000972762645,0.3163596966413868,8.935213210254643,0.0955,-0.2125194100425717,-0.0007007938641172,0.0142324888226527,1.0,1.2036991368680643,1.080691642651297,2.524533156406729e-07,1.459027465105808,3.485985147813814e-11,-0.1117824773413898,8.198644655854651e-07,4.0,0.0073454422469512,0.9168096054888506,-0.1136392801416943,0.6944127263310812,0.2736722931247428,0.042675851830289,0.6944127263310812,0.0018605186435475,-0.3649797591342303,0.0212175874302742,1.058754750073078,4.0,1.2036991368680643,0.0208624475943302,0.0883098591549295,-0.0406152008361953,6.634446843642829,0.3025651148743255,0.1276452048626743,0.5222984562607205,0.0722322152858602,0.0102806543598979,-0.1379577901924271,0.0018605186435475,-0.1,0.0,0.0,-0.1666666666666666,-0.0909090909090908,-0.1666666666666666,0.0,0.6666666666666667,0.1111111111111111,0.1111111111111111,0.0,-0.0909090909090908,-0.1666666666666666,-0.1666666666666666,-0.3333333333333332,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.375,0.1111111111111111,0.1111111111111111,0.0,0.1764705882352941,0.3333333333333335,1.0,1.0,1.0,0.4285714285714286,0.4285714285714286,0.1111111111111111,-0.2307692307692307,-0.2307692307692307,-0.2307692307692307,-0.2307692307692307,-0.2307692307692307,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.4736842105263158,-0.4736842105263158,-0.5,-0.5,-0.5,-0.5652173913043479,-0.6153846153846154,-0.4117647058823529,-0.4444444444444444,-0.4444444444444444,-0.5
QHLS-L^B17,0.082930200414651,-0.082930200414651,5.0,3.4517130850171105e-07,0.0506469140803746,0.6181294964028777,-5.453658536585366,0.2433465399584509,-0.106,1.188241971690729,-0.215142595287115,-0.0192883895131086,1.0,7.948424068767909,0.5396825396825398,-2.1328570200304363e-07,0.0516853932584269,9.04063353296844e-16,0.6249999999999999,4.3504798362981993e-08,4.0,0.0043484473898458,-0.6984193011647254,0.6894116328596122,-0.0552811428542162,0.2661782661782664,0.4103942652329753,-0.0132192738396798,1.1798279569892474,0.6173835125448027,0.363788741302973,-0.1402688486265342,3.0,6.911174785100287,-0.1937965260545905,-0.2270348837209302,-1.6490384615384608,0.9672727272727272,1.8888234634764005,0.1677902621722846,0.1518302828618969,-0.0421561852107809,0.0086142322097378,0.3120300751879697,1.1451612903225807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.6666666666666666,-0.5,-0.5,-0.6666666666666666,-0.5,-0.5,-0.5,-0.6666666666666666,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-0.75,-0.75,-0.8,-0.75,-0.8333333333333333,-0.8333333333333333,-0.8333333333333333,-0.875,-0.875,-0.8571428571428572,-0.8333333333333333,-0.8571428571428572,-0.8571428571428572,-0.8333333333333333,-0.8571428571428572,-0.875,-0.8888888888888888,-0.8888888888888888,-0.8888888888888888,-0.8888888888888888,-0.875,-0.875,-0.8571428571428572,-0.8,-0.75,-0.75,-0.75,-0.75
QHMY-L^F16,0.0992654823645366,0.0992654823645366,5.0,2.0254593916751607e-06,0.2971952339513503,0.1173507645160238,0.3088879972656888,2.063012541608668,2.9885,0.0833854015221562,0.0080226219505405,0.0007865332533285,1.0,0.5340909090909091,0.1164486859346799,3.5400066806771865e-07,0.2807964748168981,8.251373705164922e-11,0.0438596491228069,1.7958541721612402e-06,4.0,0.0087020089908048,0.164466642882626,-0.2823734019174139,-0.126142757034752,0.1962425207273037,0.4430413112163022,-0.143488992456301,0.1412835078168282,-4.953277831555323,-0.1842706851788186,1.1164877705437268,5.0,0.4804003336113427,0.076291279889662,0.2171592412880458,-0.1077067981605629,21.32157070841072,-0.0063149121601357,-0.0774066443084234,0.1600428112736353,0.0216991684853604,0.1209149835321011,-0.2504484829576476,-0.0271772026245065,-0.0714285714285715,-0.0666666666666665,-0.1249999999999998,-0.2222222222222221,-0.263157894736842,-0.282051282051282,-0.2432432432432432,-0.263157894736842,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4615384615384614,-0.4399999999999999,-0.4399999999999999,-0.4615384615384614,-0.4509803921568627,-0.4615384615384614,-0.4909090909090908,-0.5172413793103448,-0.631578947368421,-0.641025641025641,-0.641025641025641,-0.6455696202531646,-0.6455696202531646,-0.6363636363636364,-0.641025641025641,-0.641025641025641,-0.641025641025641,-0.641025641025641,-0.6585365853658536,-0.5942028985507246,-0.611111111111111,-0.7142857142857142,-0.7052631578947368,-0.75,-0.7925925925925926,-0.8041958041958042,-0.8095238095238095,-0.84,-0.8409090909090908,-0.8444444444444444,-0.8486486486486486,-0.8541666666666666,-0.8494623655913979,-0.8526315789473684,-0.851063829787234,-0.8526315789473684,-0.8526315789473684,-0.851063829787234
