firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,depr,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSDF-L,8.0,0.0521327014218009,5.039637280955564e-07,0.026716476156527,0.2772752446003322,1.9341900885061405,-0.008579648993527,1.0,0.0521405049396267,0.1559278350515464,6.54534830804151e-08,-0.0009897723523584,2.1193512408444656e-05,3.682811859159836e-07,-0.0618962432915921,9.674266366541572,-0.1496807545000316,0.1923071973071973,0.1973071973071973,0.6524734516693139,0.0751633986928104,0.02,0.047945205479452,0.0337837837837837,0.02,0.096774193548387,0.1460674157303372,0.1291512915129151,0.047945205479452,0.0303030303030302,0.0408163265306122,0.0443686006825938,-0.0223642172523961,-0.0755287009063444,-0.0254777070063694,0.0551724137931035,0.0337837837837837,0.1007194244604317,0.1417910447761192,0.2047244094488189,0.2388663967611335,0.2289156626506023,0.2697095435684646,0.3021276595744679,0.2966101694915255,0.2338709677419355,0.2911392405063291,0.3909090909090909,0.4641148325358852,0.4502369668246446,0.4366197183098592,0.3539823008849558,0.3972602739726028,0.4366197183098592,0.5454545454545454,0.5223880597014927,0.5854922279792747,0.3304347826086957,0.4366197183098592,0.4232558139534885,0.3539823008849558,0.3783783783783783,0.2803347280334727,0.2750000000000001,0.1547169811320754,0.2289156626506023,0.2094861660079052,0.3189655172413794,0.3600000000000001
FSDG-L^J21,8.0,0.146921014174717,4.312445517836815e-07,0.0228614365341316,0.3205554046623783,2.1748181727949176,0.0306073274683276,1.0,0.0511834250579232,0.1843906212806475,6.603863212476687e-08,0.0649092233481301,6.386213978058675e-07,3.37102707315569e-07,0.1548460589726605,1.6305054158220025,0.1741633184145217,0.179842303736716,0.179842303736716,0.8793921028594873,-0.381679389312977,-0.0839160839160838,-0.0437956204379562,0.0,-0.0367647058823529,0.5321637426900585,0.6794871794871795,0.0355731225296442,0.7124183006535949,0.1101694915254238,0.8714285714285717,0.7702702702702704,0.6687898089171975,0.6273291925465838,0.6794871794871795,0.7945205479452055,0.806896551724138,0.7945205479452055,0.9264705882352942,0.8714285714285717,0.7945205479452055,0.8450704225352115,0.9699248120300752,0.9848484848484848,1.0310077519379846,0.8321678321678323,0.8848920863309355,1.1652892561983474,1.1300813008130084,1.1833333333333336,1.1300813008130084,1.2782608695652176,1.318584070796461,1.3603603603603602,1.817204301075269,1.7010309278350515,1.62,0.806896551724138,0.8194444444444446,0.8581560283687946,0.6582278481012658,0.7124183006535949,0.6794871794871795,0.6073619631901843,0.5783132530120483,0.5783132530120483,0.7236842105263159,0.8321678321678323,1.1129032258064515
FSDJ-L,8.0,0.1295017101468715,4.766161980293199e-07,0.0252667098455357,0.1461482024944974,1.3185767323621116,0.0782204742395708,1.0,0.0768851651059635,0.1115345813249635,8.3633741888969e-08,0.014360847793907,3.4492497869554264e-06,1.0482576303773132e-06,0.1429694460458048,2.8270442521152632,0.0373121259174895,0.0819141387262727,0.0819141387262727,0.5860993580899965,1.261904761904762,0.0447761194029852,0.0096153846153845,0.0294117647058824,-0.5353982300884955,-0.5643153526970954,-0.032258064516129,-0.5606694560669456,-0.0047393364928909,-0.0094339622641509,-0.5464362850971922,-0.5364238410596027,-0.532293986636971,-0.5493562231759657,-0.5259593679458239,-0.5104895104895104,-0.5364238410596027,-0.5194508009153318,-0.518348623853211,-0.5172413793103448,-0.5047169811320755,-0.5035460992907801,-0.4976076555023923,-0.5047169811320755,-0.527027027027027,-0.521640091116173,-0.5172413793103448,-0.4852941176470587,-0.4964028776978417,-0.5291479820627802,-0.5227272727272727,-0.5058823529411764,-0.5333333333333333,-0.475,-0.4827586206896551,-0.4573643410852713,-0.4339622641509434,-0.4399999999999999,-0.4710327455919395,-0.4429708222811671,-0.4429708222811671,-0.4763092269326683,-0.5058823529411764,-0.5161290322580645,-0.475,-0.4789081885856079,-0.458762886597938,-0.4166666666666666,-0.3805309734513274
FSDM-L^A97,7.0,-0.032359380826266,5.865864943144609e-07,0.0310965317847669,0.0891664151371428,3.5679121528622053,-0.0195690659801105,1.0,0.0420615847632737,0.0384566227860702,5.965112499347525e-08,-0.077748757880926,3.989025108760386e-07,9.516214378218926e-07,-0.0713933474970614,0.3576170672245567,0.1165173231537712,0.0501624783108151,0.0771725722892349,0.5328418546599063,0.02,0.5151515151515151,0.4492753623188408,0.4184397163120568,0.2987012987012987,0.1695906432748537,0.1764705882352941,0.3605442176870748,0.2422360248447204,0.3071895424836601,0.2121212121212121,0.0362694300518136,0.0810810810810809,0.075268817204301,0.0526315789473683,0.1235955056179776,0.075268817204301,0.0638297872340425,0.0695187165775399,0.2422360248447204,0.3071895424836601,0.2269938650306748,0.2121212121212121,0.1976047904191618,0.075268817204301,0.1111111111111111,0.0256410256410257,0.0810810810810809,0.015228426395939,-0.0990990990990992,-0.0476190476190476,-0.0697674418604651,-0.0099009900990099,0.1049723756906078,0.0471204188481675,0.0989010989010987,0.0810810810810809,-0.0476190476190476,-0.0430622009569376,-0.1150442477876105,-0.0338164251207728,-0.0430622009569376,-0.0476190476190476,0.1173184357541898,0.1173184357541898,0.1627906976744186,0.3245033112582782,0.4184397163120568,0.3245033112582782
FSDN-L^D99,8.0,0.041284010228879,9.890907582545217e-07,0.0524343681625789,0.464054711606931,0.4344976619624731,-0.1240555607373674,1.0,0.0317332720869698,0.0685202159079336,8.357090064407138e-08,0.0229230017460692,2.9908122286688862e-09,2.46979501334902e-07,-0.0551644547028274,0.3603452108290999,0.18597368311865,0.1308690758247208,0.1308690758247208,0.3345206599000617,-0.0067567567567567,0.0206896551724138,0.0136986301369863,-0.1164179104477611,-0.1469740634005764,-0.1494252873563218,-0.1370262390670554,-0.1420289855072464,-0.1057401812688821,-0.0358306188925081,-0.0573248407643313,-0.0263157894736841,-0.023102310231023,-0.0573248407643313,-0.0389610389610389,0.0206896551724138,-0.0326797385620915,0.0242214532871971,0.0136986301369863,0.1086142322097378,-0.0198675496688741,-0.023102310231023,0.0136986301369863,-0.0358306188925081,-0.0100334448160536,-0.0263157894736841,0.0685920577617329,0.1340996168582375,0.0802919708029197,0.1003717472118959,0.1169811320754716,0.0171821305841923,-0.0133333333333333,0.0763636363636364,0.060931899641577,0.0422535211267605,0.0842490842490841,0.0459363957597172,0.0882352941176469,0.0882352941176469,0.2703862660944205,0.2231404958677685,0.1699604743083005,0.2333333333333334,0.2542372881355932,0.1839999999999999,0.2982456140350877,0.3896713615023475,0.3896713615023475
FSDP-L^D98,8.0,-0.0344014298612518,7.758010955387197e-07,0.0411273080098292,0.3481386183095428,1.5714383377224743,0.3193520083238751,1.0,0.1090676057389594,-0.011961057023644,-2.288582844017228e-09,-0.0550456995547217,5.903473361458641e-09,2.194760443606895e-07,-0.1061608075182736,0.1430919793073538,-0.0715596669459027,-0.3594336058944708,-0.0760755628996599,1.454797265444499,-0.0476190476190475,-0.134020618556701,-0.1384615384615385,-0.16,-0.04,-0.04,0.0566037735849056,-0.0614525139664805,-0.0869565217391304,-0.125,-0.0232558139534884,0.0120481927710842,-0.0666666666666667,-0.0869565217391304,-0.0614525139664805,0.0181818181818183,-0.2149532710280374,-0.1724137931034481,-0.1384615384615385,-0.0769230769230769,-0.1641791044776118,-0.282051282051282,-0.3253012048192771,-0.4105263157894737,-0.4527687296416938,-0.4598070739549839,-0.3890909090909091,-0.3513513513513513,-0.34375,-0.3170731707317074,-0.2258064516129032,-0.2851063829787235,-0.3612167300380228,-0.3170731707317074,-0.2663755458515284,-0.3385826771653544,-0.373134328358209,-0.3846153846153846,-0.3359683794466402,-0.328,-0.297071129707113,-0.282051282051282,-0.1844660194174757,-0.2566371681415929,-0.2112676056338027,-0.2258064516129032,-0.2758620689655172,-0.3114754098360656,-0.3
FSDU-L^I02,8.0,0.0474380153365604,9.039768106189336e-07,0.0479222482900095,0.1672585250159511,2.035187556299053,-0.1182476701561398,1.0,0.0644837432071474,0.0643893203260382,8.142155122251726e-08,-0.0223802242250424,1.3287509664576528e-08,1.0746554598343357e-06,0.0335915280672091,0.0997156728119047,-0.040104080478114,0.0149906493938869,0.06992848865146,0.3912735072082527,0.0714285714285714,0.0,-0.0454545454545455,-0.0666666666666667,-0.0869565217391304,-0.0454545454545455,0.1052631578947367,0.1052631578947367,0.0769230769230768,0.3548387096774192,0.2352941176470586,0.2352941176470586,0.2352941176470586,0.2352941176470586,0.3999999999999999,0.3125,0.3999999999999999,0.2727272727272727,0.2352941176470586,0.3125,0.75,0.6799999999999999,0.6799999999999999,0.6799999999999999,0.6799999999999999,0.3999999999999999,0.3548387096774192,0.6153846153846152,0.6153846153846152,0.5555555555555554,0.2352941176470586,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.0,-0.0454545454545455,-0.0666666666666667,-0.125,-0.0666666666666667,-0.0232558139534884,0.024390243902439,-0.16,0.0,-0.0666666666666667,-0.0454545454545455,0.0769230769230768,0.2727272727272727,0.1666666666666667,0.0499999999999998
FSDW-L^B17,7.0,0.1915361812792115,1.6101705440310192e-07,0.008535948233836,0.3498681052777723,1.398346532790609,-0.14938465450657,1.0,0.4229253112033195,0.1734659228716954,4.735462914103876e-08,0.0509518198263984,4.854776712917461e-09,2.748924739911913e-07,0.2030498995018789,0.4082975990266879,0.4617826458778873,-0.0058866787314979,0.2036680234890282,0.7522944886598232,0.0348101265822784,0.0784982935153584,0.1725417439703156,0.151183970856102,0.1791044776119403,0.1575091575091576,0.2061068702290076,0.3533190578158458,0.3859649122807018,0.4697674418604651,0.4528735632183909,0.3769063180827887,0.3533190578158458,0.4170403587443947,0.4697674418604651,0.576059850374065,0.595959595959596,0.6898395721925132,0.7903682719546743,0.8057142857142858,0.8213256484149856,0.8057142857142858,0.8809523809523812,0.8588235294117648,0.8108882521489971,0.7555555555555555,0.9093655589123868,0.9446153846153846,0.8479532163742691,0.8922155688622757,1.072131147540984,0.9151515151515152,0.9688473520249224,1.1496598639455784,1.1793103448275866,1.135135135135135,1.217543859649123,1.0996677740863792,1.3759398496240602,1.51792828685259,1.538152610441767,1.4784313725490197,1.4401544401544406,1.5483870967741935,1.5901639344262295,2.0980392156862746,2.291666666666667,2.257731958762887,2.067961165048544
FSDX-L,8.0,0.2101765316718588,1.737078843057104e-07,0.0092087233475944,0.5794573643410852,1.2592879451897452,-0.1112504151865992,1.0,0.1119936457505957,0.2362258953168045,5.1047860151121024e-08,0.0276263860176656,8.676018326031713e-08,1.0814404496469713e-07,0.1806656101426306,2.808276102530925,-0.1762524162860971,0.0108533149557098,0.1851738397916985,0.5019395304472016,-0.0264550264550265,-0.0224137931034482,0.0779467680608365,0.0,0.0053191489361703,0.069811320754717,0.1161417322834645,0.1911764705882352,0.229934924078091,0.2434210526315789,0.2713004484304933,0.393120393120393,0.396551724137931,0.4538461538461538,0.4765625,0.6293103448275863,0.6482558139534884,0.7774294670846396,0.9285714285714286,1.1891891891891897,1.2322834645669292,1.2062256809338523,1.2411067193675889,1.286290322580645,1.333333333333333,1.0999999999999996,1.21484375,1.4127659574468083,1.3823529411764706,1.5312499999999996,1.4127659574468083,1.554054054054054,1.4334763948497855,1.4439655172413794,1.7129186602870816,1.9378238341968916,1.9685863874345555,1.835,1.953125,2.2586206896551726,2.41566265060241,2.41566265060241,2.296511627906977,2.9375,2.9375,2.910344827586207,3.231343283582089,3.973684210526316,4.67
FSEA-L^C01,7.0,0.1286538461538461,3.0118574681125786e-07,0.0159666685810433,0.2273135669362084,1.2484405357387205,0.0867784516054713,1.0,0.1297242083758937,-0.0004568296025582,6.951499183715046e-08,-0.0247538169663009,8.499769508895157e-08,5.0532581194887e-07,0.2208180911207184,0.9871378137371586,-0.0330352890385421,1.1005891651099295,0.1005891651099295,0.6885080127549214,0.0102040816326531,0.069090909090909,0.1484375,0.024390243902439,-0.0232558139534883,-0.0328947368421053,0.0315789473684209,-0.0167224080267559,-0.0454545454545455,-0.0783699059561128,-0.0576923076923077,0.0137931034482758,0.053763440860215,0.0103092783505154,0.0,0.0425531914893617,-0.0485436893203883,-0.0360655737704918,0.024390243902439,0.0652173913043479,0.0315789473684209,-0.060702875399361,-0.0328947368421053,0.0137931034482758,-0.0167224080267559,-0.0981595092024539,-0.1502890173410405,-0.0783699059561128,-0.1144578313253011,-0.2139037433155081,-0.2480818414322251,-0.367741935483871,-0.3938144329896906,-0.3162790697674418,-0.2915662650602411,-0.2613065326633166,-0.2422680412371134,-0.2283464566929134,-0.2323759791122716,-0.1989100817438692,-0.2403100775193798,-0.1787709497206704,-0.109090909090909,-0.1428571428571429,-0.125,-0.0423452768729641,0.1395348837209302,0.1759999999999999,0.2618025751072961
FSEC-L^I00,7.0,-0.1766892726504786,1.7146289040546094e-06,0.0908971016735183,0.0577779751069277,0.6712381220268231,0.18742191850082,1.0,0.0623500424991661,0.0354854003858353,8.256878983471705e-10,0.0139863501963552,3.995942493433384e-09,1.0456186683856106e-06,-0.3842769350943336,0.1003873065626102,0.0784899535439759,0.0263974958623516,-0.0585670876890631,89.38655985058988,-0.0632911392405063,-0.0595238095238094,-0.0919540229885057,-0.0813953488372092,-0.0246913580246913,0.0259740259740259,0.2153846153846155,0.234375,0.1791044776119403,0.2950819672131148,0.2153846153846155,0.3620689655172415,0.4363636363636363,0.3620689655172415,0.462962962962963,0.3620689655172415,0.3166666666666669,0.2741935483870967,0.2741935483870967,0.1791044776119403,0.196969696969697,0.196969696969697,0.1449275362318842,0.0259740259740259,0.0259740259740259,0.0394736842105263,0.0394736842105263,0.0675675675675675,-0.0124999999999999,-0.0365853658536584,0.0675675675675675,-0.0246913580246913,0.0128205128205127,0.0972222222222223,0.0972222222222223,-0.0246913580246913,0.0533333333333334,-0.0595238095238094,0.1617647058823528,0.1285714285714287,0.0128205128205127,-0.0365853658536584,-0.0246913580246913,-0.0481927710843372,-0.1222222222222222,0.0,0.0533333333333334,0.3166666666666669,0.2539682539682539
FSET-L,8.0,0.1702661010412648,5.663586380780654e-07,0.0300241985815827,0.1259401784152527,0.9326612561185972,-0.053589136702864,1.0,0.064516129032258,0.4968440036068529,6.073002263728656e-08,0.0035539760106617,5.8297835805080776e-08,4.6895177592668724e-07,-0.0737870619946092,0.7965470644721074,-0.0506660053215589,-0.0019263982994553,0.095509499136442,0.6742740134784897,-0.0488721804511279,0.0513833992094863,0.0769230769230768,0.0152671755725191,0.0310077519379845,0.0114068441064638,0.1037344398340249,0.0390625,0.0946502057613167,0.0769230769230768,0.1769911504424781,0.3782383419689119,0.3711340206185567,0.4148936170212767,0.3366834170854271,0.453551912568306,0.3571428571428572,0.4224598930481282,0.3926701570680628,0.602409638554217,0.602409638554217,0.6121212121212123,0.5375722543352601,0.6121212121212123,0.6219512195121952,0.2912621359223302,0.3711340206185567,0.3571428571428572,0.2912621359223302,0.1769911504424781,0.1769911504424781,-0.0256410256410255,-0.0111524163568772,0.2429906542056075,0.3711340206185567,0.4860335195530727,0.4224598930481282,0.7051282051282051,0.6835443037974684,0.694267515923567,0.9136690647482018,0.8344827586206898,1.2166666666666668,1.128,1.062015503875969,1.7422680412371134,2.166666666666667,2.5945945945945947,2.6438356164383565
FSEW-L,9.0,0.1492075240089536,1.420431682171383e-07,0.0075300913643356,0.5655062505174269,1.3071307024336192,-0.029751451100566,1.0,0.1485938345051379,0.2176282505630896,4.212640309567601e-08,-0.0255506792936183,4.369407894939866e-09,9.1269892309134e-08,0.057795097851317,0.739533306851222,0.0022038800597125,0.0513501307768551,0.1295247139632753,0.6784442954652848,0.0572916666666665,0.0,0.0607734806629833,0.0847457627118644,0.0491803278688522,0.0,0.3913043478260869,0.1428571428571428,0.1428571428571428,0.0909090909090908,0.1228070175438595,0.1162790697674418,0.1228070175438595,0.1707317073170731,-0.0253807106598985,-0.005181347150259,-0.0769230769230769,-0.0541871921182265,-0.0495049504950495,0.0434782608695651,-0.0204081632653061,-0.1069767441860465,-0.1351351351351352,-0.1312217194570135,-0.1111111111111111,-0.1794871794871795,-0.1578947368421052,-0.0900473933649288,-0.0769230769230769,-0.1652173913043477,-0.1466666666666667,-0.1688311688311689,-0.1794871794871795,-0.1724137931034483,-0.1111111111111111,-0.0303030303030302,-0.0679611650485437,-0.1541850220264318,-0.2699619771863117,-0.2440944881889764,-0.1578947368421052,-0.1829787234042553,-0.25,-0.2163265306122449,-0.1688311688311689,-0.1724137931034483,-0.0204081632653061,0.0666666666666666,0.0971428571428572
FSEY-L^I97,8.0,-0.0827472361400122,8.114002050636007e-07,0.0430145127981761,-0.1424233696770211,1.7565119122457995,0.8989126423123004,1.0,0.1369882026370576,-0.4081355683527125,-5.344299317932542e-07,-0.0397273895855059,3.4093696635416436e-09,3.1562442161147144e-06,0.0682290071139249,0.0270225082785334,0.2523073729078698,-0.0045750107074719,-0.0045750107074719,1.454797265444499,0.1956521739130434,-0.4320987654320988,-0.2068965517241378,-0.2923076923076922,-0.4588235294117646,-0.352112676056338,-0.4320987654320988,-0.4457831325301205,-0.4772727272727273,-0.4523809523809523,-0.5106382978723404,-0.4772727272727273,-0.5053763440860215,-0.54,-0.54,-0.5306122448979591,-0.5257731958762886,-0.5257731958762886,-0.5257731958762886,-0.4831460674157303,-0.4772727272727273,-0.361111111111111,-0.3866666666666666,-0.3428571428571427,-0.3428571428571427,-0.3333333333333332,-0.1636363636363637,-0.2068965517241378,-0.303030303030303,-0.303030303030303,-0.3235294117647059,-0.3235294117647059,-0.3235294117647059,-0.36986301369863,-0.352112676056338,-0.36986301369863,-0.2580645161290322,-0.36986301369863,-0.3235294117647059,-0.1785714285714286,-0.0612244897959183,-0.0612244897959183,-0.1153846153846154,-0.2333333333333332,-0.0212765957446807,0.0222222222222221,0.0222222222222221,0.0222222222222221,-0.0212765957446807
FSFF-L^I02,12.0,0.1060893098782137,4.702075319057604e-07,0.0249269691734595,0.4451193058568329,0.4443138791806849,0.0929944810888106,1.0,0.0538922155688622,0.0953846153846154,5.2006802159520544e-08,0.0277563608326902,4.847194211651651e-09,2.0191847314632898e-07,0.1303142329020332,0.8230292877018476,-0.5141776937618148,1.152488972904852,0.152488972904852,0.5495900780568107,0.0393258426966292,-0.0326086956521739,0.0084985835694051,-0.0028011204481792,-0.0404312668463611,-0.0895140664961636,-0.0582010582010581,-0.0680628272251308,0.0171428571428571,-0.0656167979002624,0.0056497175141243,0.0501474926253686,0.1021671826625387,0.0820668693009119,0.0953846153846154,0.1866666666666667,0.1633986928104576,0.2361111111111111,0.2945454545454546,0.304029304029304,0.2447552447552448,0.2992700729927007,0.3745173745173746,0.3960784313725491,0.3283582089552237,0.2624113475177305,0.2491228070175437,0.3136531365313653,0.1596091205211727,0.0820668693009119,0.1410256410256409,0.1301587301587301,0.0289017341040462,0.2624113475177305,0.3088235294117647,0.2805755395683453,0.3088235294117647,0.2108843537414966,0.1301587301587301,0.0,0.0501474926253686,-0.0165745856353591,-0.0246575342465753,0.0318840579710144,0.0690690690690689,0.0532544378698225,0.2898550724637683,0.2535211267605635,0.2275862068965517
