firms,absacc,acc,age,bm,bm_ia,cash,cashdebt,chatoia,che,chempia,chpmia,chtx,convind,currat,depr,ep,gma,herf,hire,lev,ms,mve_ia,operprof,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roaq,roeq,roic,tb,agr,egr,grltnoa,invest,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
PLMI-L^B18,0.0153155143214785,0.0153155143214785,8.0,1.5561059359420005e-07,0.0276159590811055,0.1343045300339253,0.2939231087226126,3.4917795738705384,1.286,0.011346982897659,0.0239374268678544,6.58252011782711e-05,1.0,0.6158685064935066,1.4326923076923077,7.689917921017727e-08,1.9284186276123083,1.7786773131447959e-12,0.0059171597633136,2.97689831223687e-07,3.0,0.0086503451010111,0.4213694507148222,-0.073975465704166,0.2813951221871907,0.4615384615384615,-0.0054944676539737,0.2813951221871907,0.3186948262375685,0.4115041907860635,0.2307548827843169,0.0816967792615867,6.0,0.6158685064935066,0.1167361842192934,0.3400489111447537,0.0969940580216707,-1.056947423034742,0.2348198124074378,0.9382994732881867,0.0774611589720934,0.0108606220174428,0.0379106992417859,0.3186948262375685,0.0,0.3333333333333335,0.1428571428571428,0.3333333333333335,1.0,1.0,1.0,0.5999999999999999,0.5999999999999999,0.5999999999999999,1.0,1.666666666666667,1.666666666666667,1.666666666666667,1.0,1.0,1.666666666666667,1.0,0.5999999999999999,0.5999999999999999,1.0,1.0,0.3333333333333335,0.5999999999999999,1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.5999999999999999,1.0,1.0,1.0,1.666666666666667,1.666666666666667,0.5999999999999999,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.5999999999999999,0.5999999999999999,0.3333333333333335,0.3333333333333335,0.5999999999999999,0.5999999999999999,1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.0
PLMO-L^L13,0.3219047619047618,0.3219047619047618,8.0,1.2713615280980883e-06,0.2256264636378665,0.8489370688441503,-1.242172017439556,-0.0963846136616125,1.9328,0.0527790855881941,-1.464231604258724,-0.0013276936582676,1.0,4.170709793351303,1.0887573964497042,-1.3096484167120328e-06,0.0063655188281309,3.604774551693428e-16,0.0275229357798165,6.275892051151694e-07,2.0,0.0013238793068773,-0.3768131065428362,0.0498145002345834,0.2232517420491888,1.3609467455621302,0.0631146250039375,0.1792046114198456,-1.9956197623101208,-0.7632150479389908,-0.3652426078357403,0.8658830620855936,3.0,3.9811320754716975,-0.1870582855242371,-0.2793852840732692,-2.643065693430657,1.900415352433936,-0.6310299869621904,-0.6638839611812585,-0.2896358543417365,-0.0091264667535853,-0.5399305555555556,-0.9065108514190318,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6000000000000001,-0.6666666666666666,-0.6000000000000001,-0.5,-0.6666666666666666,-0.7142857142857143,-0.6000000000000001,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6000000000000001,-0.8,-0.8,-0.8,-0.7777777777777778,-0.8181818181818181,-0.7777777777777778,-0.8333333333333333,-0.7777777777777778,-0.9090909090909092,-0.9285714285714286,-0.925925925925926,-0.8888888888888888,-0.8888888888888888,-0.9230769230769232,-0.9523809523809524,-0.9809523809523808,-0.9836065573770492,-0.9848484848484848,-0.9829059829059827,-0.989010989010989,-0.987878787878788,-0.99009900990099,-0.992063492063492
PLMP-L^K15,0.0101470788603718,-0.0101470788603718,8.0,1.739121980916432e-06,0.3086391507976964,0.175245325627521,0.1036265258140358,0.929868157276716,5.433999999999999,-0.0987928667373004,0.0128275968502728,0.0053470277438787,1.0,1.216123280692817,1.887793267596056,1.7321385006646023e-08,0.4831512193057328,6.324802812601621e-11,-0.0515179392824287,9.5102838789038e-07,4.0,0.0266381967967393,0.1103170517518092,0.2111496162507432,0.4467039711493724,0.262754051883539,0.0453151064865805,0.4467039711493724,0.0011951000896323,0.3090789175170182,0.2054771455713957,-1.6024915062287657,8.0,1.216123280692817,0.0074266918402265,0.011195979676017,0.0395148535277128,-1.3020965891534892,-0.0326182800629227,0.3423371589498228,-0.0356402699194685,-0.0028075422718519,-0.3596909463118272,0.0011951000896323,-0.0625,-0.0303030303030302,0.1636363636363635,0.0847457627118644,0.0666666666666666,-0.0303030303030302,0.032258064516129,0.1428571428571428,0.1034482758620691,0.032258064516129,0.3617021276595746,0.2075471698113207,0.3333333333333335,0.5999999999999999,0.5999999999999999,0.3913043478260869,0.5609756097560976,0.4545454545454546,0.8823529411764706,0.6842105263157894,0.523809523809524,0.1636363636363635,0.032258064516129,0.0491803278688525,0.3333333333333335,0.2307692307692308,-0.111111111111111,-0.1578947368421053,0.0158730158730158,0.1851851851851851,0.0,-0.044776119402985,-0.1578947368421053,-0.3043478260869565,-0.5897435897435898,-0.6363636363636364,-0.6893203883495146,-0.7333333333333334,-0.752895752895753,-0.7538461538461538,-0.746031746031746,-0.7398373983739837,-0.7419354838709677,-0.7344398340248963,-0.7575757575757576,-0.7611940298507462,-0.7366255144032923,-0.7509727626459144,-0.7547892720306513
PLNI-L^J19,0.04961407463674,-0.04961407463674,10.0,7.525546898197484e-07,0.1335546574325955,0.0050662477000243,0.1329536629562516,0.3890556206908554,0.0705,-0.2992680777265932,-0.0032961198989621,-0.000412876974629,1.0,0.5087273881307521,0.0227026092635096,8.717038770606834e-08,0.2971505807628487,9.873567616452088e-12,-0.156060606060606,1.0926661182571891e-06,3.0,0.032010983231197,0.2543344352748114,0.195327295569554,-0.1674719243957814,-0.049963784468631,0.0132477675645758,-0.0775086039483991,0.0374603753972377,-1.0665349404774176,-0.0998176643807125,-0.947940074906367,4.0,0.4214535068232307,0.0125515240504537,0.0307802433786685,0.0949733076328622,0.8299192138344453,0.242337996285755,0.0964159155231051,0.1761877925069215,0.2566455313677871,0.3673244270131144,0.0597652081109924,0.008,-0.0157480314960629,0.0080645161290322,-0.0310077519379845,0.0245901639344261,-0.0601503759398496,0.0245901639344261,0.0775862068965518,0.0775862068965518,0.0,-0.1258741258741258,0.0775862068965518,-0.0234375,-0.0942028985507246,-0.2236024844720497,-0.2559523809523809,-0.228395061728395,-0.1776315789473684,-0.1666666666666666,-0.2647058823529411,-0.4212962962962963,-0.4103773584905661,-0.4047619047619047,-0.3589743589743589,-0.2857142857142857,-0.3489583333333332,-0.2857142857142857,-0.3622448979591837,-0.1438356164383561,0.1160714285714283,0.0775862068965518,-0.1776315789473684,-0.2378048780487804,-0.2857142857142857,-0.3961352657004831,-0.436936936936937,-0.4897959183673469,-0.5078740157480315,-0.5689655172413792,-0.5659722222222222,-0.5777027027027026,-0.5941558441558441,-0.6130030959752322,-0.6428571428571428,-0.6546961325966851,-0.7139588100686499,-0.6835443037974684,-0.6794871794871795,-0.6794871794871795
PLNK-L,0.0018550696158393,0.0018550696158393,8.0,2.591391499728359e-07,0.045989003683288,0.2931281680759548,-0.5503829591622895,-0.0034629966041771,-2.1883,2.536829928259535,4.522443153490369,-6.936238099351612e-05,1.0,6.103833428000589,0.1204382348450145,-1.578002217497988e-08,0.0043401285118242,3.4006266051434418e-15,1.3228915662650602,2.781895805077061e-08,3.0,0.5496621311957207,-0.4791365258628547,1.612249567247015,11.10059511448775,0.0793743660772842,-0.7523529475044819,10.672820179352971,-25.172380278484344,-1.4033977250638237,-0.8430517995438618,0.0209292237993108,3.0,5.737979575705338,-0.0110033025617906,-0.0120893874705345,-0.1495877206391454,1.900415352433936,3.1523199396921604,5.370998917852626,0.4661244210249691,0.1325506887116765,-0.0215992831445346,-0.2559480894015861,0.0,-0.034965034965035,-0.1153846153846155,-0.1686746987951807,-0.0921052631578948,-0.0547945205479452,-0.1481481481481482,-0.1785714285714286,-0.2333333333333334,-0.1686746987951807,0.0,0.2212389380530974,0.5164835164835164,1.0909090909090908,0.8157894736842104,0.7692307692307689,0.6428571428571428,0.7692307692307689,0.5164835164835164,0.5333333333333332,0.2321428571428569,0.2660550458715593,0.6829268292682926,1.0597014925373132,9.615384615384617,10.5,7.625,8.2,10.5,14.333333333333332,8.857142857142856,7.117647058823529,7.117647058823529,7.117647058823529,5.2727272727272725,4.111111111111111,3.928571428571428,3.6,3.1818181818181817,3.928571428571428,3.6,3.451612903225806,4.307692307692308,3.3125,3.0588235294117645,2.631578947368421,2.631578947368421,2.45,2.833333333333333
PLNR-L^G15,0.0292118582791034,-0.0292118582791034,8.0,9.638516432131688e-07,0.1710531842622782,0.027582324795947,0.1768537074148296,1.4175859218551974,0.8500000000000001,0.1147306048541087,-0.0007781839675372,-0.0019350997320631,1.0,0.8185185185185185,0.251896813353566,1.1757355334694228e-07,0.4679411764705883,9.421478821356515e-10,0.0598290598290599,1.246153918361709e-06,5.0,0.0831110362431895,1.1158273381294963,1.0410308058282849,0.2596547552577705,-0.0343955488113302,0.0298440331085778,0.277318985652319,0.0741941540965137,0.2120297660220614,1.1049633848657443,-0.5401069518716578,6.0,0.6944444444444444,0.0105263157894736,0.0241356816699282,0.0890676198987191,0.6707348302708007,0.0338235294117647,0.1028776978417267,-0.0280549530007228,0.0223529411764705,-0.0139303482587065,0.1049633848657445,-0.1352459016393442,0.0338983050847458,0.1348837209302325,0.1296296296296295,0.2577319587628865,0.0252100840336135,-0.143859649122807,-0.0861423220973782,-0.024,-0.024,0.1401869158878503,0.2385786802030456,0.0892857142857141,0.0608695652173914,0.0427350427350428,-0.0792452830188679,-0.0722433460076045,-0.1223021582733812,-0.1347517730496453,-0.0792452830188679,-0.1094890510948906,0.1090909090909089,0.0844444444444443,0.0427350427350428,0.0796460176991151,0.1619047619047617,0.4186046511627908,0.6266666666666667,0.7183098591549297,0.4186046511627908,0.3118279569892472,0.4186046511627908,0.6944444444444444,0.5249999999999999,0.3707865168539326,0.0209205020920502,-0.1468531468531468,-0.1728813559322034,-0.2823529411764706,-0.2077922077922078,-0.1728813559322034,-0.0542635658914729,0.0082644628099173,-0.2351097178683385,-0.2026143790849673,-0.3629242819843342,-0.3475935828877006,-0.4218009478672986,-0.4695652173913043
PLPI-L,0.1307268524543432,-0.1307268524543432,8.0,6.842231433829013e-07,0.1214279689677366,0.107457898957498,0.0434597592279921,1.3301556373897248,0.1260000000000001,0.2435921220435295,-0.003336486257125,0.0021709744808094,1.0,0.9198416421804654,0.3989429560780025,3.524652380594469e-08,0.1396347151769576,2.0002284935755338e-10,0.1270270270270268,1.8511997493469896e-06,1.0,0.0379533756248939,0.2695334887097391,0.1886996505970677,0.0074773284423143,-0.109436570355105,-0.9780437184783984,0.0074773284423143,1.2098806013438392,-0.388128995244041,1.1425019991201042,-8.240234375,4.0,0.9198416421804654,0.0103624289856947,0.038685206052801,0.1068779743786126,3.517995451243914,0.3521514780479273,-0.0506246895655828,-0.0480209708304666,-0.0005684799720132,0.5989035817913715,0.2098806013438391,-0.1407407407407408,0.007462686567164,-0.0217391304347824,-0.0357142857142855,-0.0878378378378377,-0.028776978417266,0.0227272727272727,0.0465116279069768,0.1440677966101695,0.1538461538461539,0.1842105263157896,0.3366336633663367,0.3500000000000001,0.4835164835164836,0.4673913043478261,0.5,0.7307692307692308,0.8243243243243246,0.7088607594936709,0.6666666666666667,0.6875,0.5340909090909092,0.6071428571428572,0.9285714285714288,1.109375,1.288135593220339,0.9285714285714288,1.213114754098361,1.7551020408163267,2.7500000000000004,3.35483870967742,0.7307692307692308,0.6265060240963858,0.5340909090909092,0.3775510204081633,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.2857142857142858,0.2272727272727273,0.2272727272727273,0.1842105263157896,0.3106796116504855,0.0714285714285714,0.0,-0.0878378378378377,-0.0689655172413792,-0.1290322580645161,-0.1818181818181817
PLUC-L^C12,0.3547805785053681,-0.3547805785053681,6.0,7.946934390520447e-07,0.141032952757159,0.0990733470009913,-0.3275927673942619,0.455037442169716,-0.377,0.5019528186843768,-0.038812689632696,0.0022424472515248,1.0,0.5194090095134769,0.1242252799701986,-7.237039440748803e-07,0.1279636535337048,2.119267010499009e-12,0.2617554858934171,1.5860815993247497e-06,3.0,0.0127108527564835,-0.1424107858172912,0.1897366571570432,1.4931505510922656,0.4022305501413041,-0.405801137399516,1.4740323679572085,-1.033459306922274,0.580242066432215,-0.1174015106886222,-1.125625571606292,4.0,0.5057366674249449,-0.0188069538197412,-0.0415081340911581,0.1394544420482977,1.900415352433936,0.0765577189766775,0.1062043628539383,-0.1043837747784119,0.1618302617049676,0.0622902251457239,0.5060856551578997,-0.2857142857142857,0.0370370370370369,-0.0344827586206895,-0.176470588235294,-0.282051282051282,-0.3170731707317072,-0.3333333333333332,-0.3777777777777777,-0.3488372093023255,-0.3170731707317072,-0.3636363636363635,-0.5172413793103448,-0.4509803921568627,-0.2222222222222221,-0.2222222222222221,-0.3636363636363635,-0.3170731707317072,-0.4814814814814815,-0.5333333333333332,-0.5087719298245613,-0.5625,-0.5333333333333332,-0.5483870967741935,-0.3636363636363635,-0.3170731707317072,-0.2999999999999999,-0.4166666666666666,-0.1249999999999998,0.0370370370370369,0.2727272727272729,0.7500000000000002,0.8666666666666669,0.6470588235294119,0.6470588235294119,0.6470588235294119,-0.2222222222222221,-0.263157894736842,-0.4615384615384614,-0.3913043478260869,-0.282051282051282,3.0,2.111111111111112,1.3333333333333337,1.3333333333333337,1.3333333333333337,1.8000000000000005,1.3333333333333337,1.0,0.8666666666666669
PLZN-L^A20,0.0610407941319388,-0.0610407941319388,10.0,5.861084942045097e-07,0.1040157216754129,0.3312160868177466,0.1514886859865025,0.438286809185097,0.259,2.876460164556577,-0.0071297469829183,-0.0112157918349035,1.0,2.0603324172228765,0.7627677100494235,1.2729653233707009e-08,0.5424622658665214,1.5784642722852954e-12,1.5,2.492004620822643e-07,3.0,0.0201554107582294,0.5548346849656894,0.3593230291595137,-0.3104926774007299,-0.0998756525087264,-0.2082547997375645,-0.3104926774007299,0.3582162492364081,-0.7578303915187277,0.9573189148473872,-2.6863543788187374,3.0,2.0603324172228765,0.0114839070113907,0.0163666121112929,0.1164280514438243,0.4954239615306391,1.9295326422986008,1.820586400499064,0.5867135617928122,0.1238406983087834,2.2222594703318803,0.3582162492364081,-0.1125,0.0958904109589042,0.0526315789473683,0.038961038961039,0.0810810810810811,0.0126582278481013,0.0256410256410257,0.142857142857143,0.25,0.25,0.3114754098360657,0.2121212121212121,0.1940298507462685,0.4285714285714286,0.3559322033898306,0.2121212121212121,0.1940298507462685,0.25,0.2121212121212121,0.2903225806451615,0.142857142857143,0.1111111111111111,0.2121212121212121,0.3333333333333335,0.4035087719298247,0.4814814814814814,0.6666666666666667,0.6666666666666667,0.5384615384615385,0.7391304347826086,0.6326530612244898,0.6666666666666667,0.7021276595744683,0.9047619047619048,0.9047619047619048,1.1052631578947367,1.1052631578947367,0.9047619047619048,0.6666666666666667,1.0,1.0,0.8181818181818183,0.8181818181818183,0.8181818181818183,0.6326530612244898,1.0512820512820515,1.1052631578947367,0.4814814814814814,0.4545454545454546
PMAL-L,0.0230760604363149,-0.0230760604363149,7.0,4.946883888827113e-07,0.0877915441985188,0.0903157315398159,0.1725565782683601,2.684647067830533,55.98079999999999,-0.0280462826039931,0.0038081814258718,0.0027283500141989,1.0,2.0179187185680085,0.1649122538824248,1.0738082551041905e-07,0.3846297988694072,4.7542041281179253e-07,-0.0146254150933027,1.106390666267816e-06,5.0,1.580405064789961,0.6627737833301787,0.3834761057823082,-0.1593257227960336,-0.0194752672420534,0.0763647336382681,-0.2300670982216142,0.1151397778276202,0.2031233539899334,0.1677910481196807,-0.3324536186848064,7.0,1.2639559451453686,0.031633515800752,0.0971303717800578,0.1268045215581166,0.5616003553745457,0.0783337193421697,0.1760193125288082,-0.013695051796965,0.0745778178267497,0.0395991857404033,0.3580015647553872,-0.2419186652763295,-0.0612764291307751,-0.0692934782608695,-0.12897366030881,-0.0062176165803108,0.0405815972222223,0.0276468066866697,-0.0680272108843537,0.0594343791427309,0.1061130334486735,0.3191196698762035,0.6150218928932301,0.5003128911138923,0.7131118256520188,0.7570538658849397,0.5563128854268096,0.5492730210016157,0.8128544423440456,0.9295774647887324,1.0300592718035562,1.0004171881518569,1.5104712041884816,1.2490619136960603,1.6145038167938934,1.6698218262806237,2.013827781269642,2.332175121612231,2.291008922443377,3.077380952380953,3.502347417840376,3.6780487804878055,2.80253766851705,1.2986577181208054,1.4253920080930709,1.467833247555327,1.405920722528851,1.4754775425916369,1.4665637860082303,1.469104016477858,1.4934997399895995,1.471649484536083,1.5451167728237791,1.5932936722552733,1.6579822616407984,1.751004016064257,1.813967136150235,1.8695391980849791,1.5370370370370372,1.5397245762711869
PMAM-L,0.0258545513524811,-0.0258545513524811,6.0,1.5403107847497034e-06,0.2733564510059089,0.0694908349224422,0.4162847546717053,1.1586094863492369,0.1387999999999999,0.5504670483766805,-0.0150505023004342,-0.0003664628315466,1.0,1.7665852011448049,5.7733847637415625,9.475209154760917e-08,0.4704674870243953,2.8273089124712844e-11,0.2870544090056284,3.299604945776316e-07,4.0,0.0182223446314064,0.2068203415522446,-0.3425435580619537,-0.4171943512260315,3.3790358761106662,-0.004617067088973,-0.4171943512260315,-0.0185117581163649,0.3690642224762155,-0.3228053030638275,-0.5765086859148963,4.0,1.7665852011448049,0.0095966925322055,0.0128750921725106,0.2238471135649601,0.109393801837944,-0.2059380360845389,-0.2230850785321382,-0.0712401538867672,-0.0074450690266865,-0.1147220619349875,-0.0185117581163649,-0.0508474576271185,0.1346153846153845,0.0,0.0925925925925925,-0.125925925925926,0.0535714285714283,0.1132075471698113,0.1028037383177569,0.0,-0.0327868852459016,0.0535714285714283,0.2553191489361701,0.2553191489361701,0.2040816326530612,-0.3621621621621622,-0.3886010362694301,-0.3723404255319149,-0.3979591836734694,-0.4326923076923077,-0.456221198156682,-0.4243902439024389,-0.4040404040404041,-0.456221198156682,-0.3723404255319149,-0.3444444444444444,-0.271604938271605,-0.2848484848484848,-0.3516483516483517,-0.3370786516853933,-0.2236842105263158,-0.1060606060606061,0.2040816326530612,0.1568627450980391,0.0925925925925925,-0.2236842105263158,-0.3854166666666666,-0.2625,-0.4732142857142858,-0.5530303030303031,-0.4636363636363637,-0.2976190476190476,-0.2027027027027027,-0.0781250000000001,0.2826086956521738,0.2291666666666667,-0.1323529411764706,-0.1972789115646258,-0.1323529411764706,-0.1917808219178082
PMCS-L^E12,0.0955682476616173,0.0955682476616173,8.0,1.056808761815006e-06,0.1875501329873777,0.0179123512984585,-0.4754056666157994,0.8704658233706561,-1.2176,-0.0466452999657822,0.0193927096478085,0.0041207744476814,1.0,2.896180466547039,8.963804713804713,-2.715197809493289e-07,0.6844930213464697,6.215805131832864e-13,-0.0243243243243242,3.004846067940361e-07,4.0,0.0076962056506494,-0.0854582936885504,0.1607769584290787,1.0352629103045377,1.8718985976267528,-0.0070174084419307,1.0352629103045377,1.8228899921609616,-3.2286864023418675,0.619816153203394,0.3608902225556388,3.0,2.896180466547039,-0.0550338936155495,-0.0775765405616224,-0.0458158528153381,1.900415352433936,1.0995997536945814,1.4682683158896292,0.2779438788179785,0.0238300492610837,0.2872600349040139,0.8228899921609617,-0.0625,-0.0588235294117647,-0.2727272727272727,-0.3846153846153846,-0.4285714285714286,-0.3846153846153846,-0.3846153846153846,-0.5151515151515151,0.0,-0.0588235294117647,-0.111111111111111,15.0,7.0,7.0,7.0,7.0,7.0,7.0,4.333333333333334,4.333333333333334,4.333333333333334,3.0,3.0,4.333333333333334,4.333333333333334,4.333333333333334,3.0,3.0,3.0,4.333333333333334,4.333333333333334,3.0,3.0,4.333333333333334,4.333333333333334,3.0,2.2,1.666666666666667,1.666666666666667,1.666666666666667,1.666666666666667,1.2857142857142856,1.0,2.2,1.666666666666667,1.2857142857142856,1.2857142857142856,1.0,0.7777777777777779
PMEE-L,0.0294083806981613,0.0294083806981613,10.0,2.581538963676482e-06,0.4581415232762565,0.0150207247975054,0.440032414910859,3.379591968285007,-0.162,-0.0677400142648822,-1.0589500630166305e-05,0.0049956448224624,1.0,2.433284303425089,0.0870912501019326,1.5026198217424141e-07,0.4781419270120919,2.5886332565483488e-11,-0.0353246753246753,8.429098329756132e-07,4.0,0.0038392526643483,0.1875343218012084,-0.2129381193739673,-0.0813488736043161,-0.4710058872812147,0.0056698028616673,-0.1553462010248341,-0.5869305412663985,-0.1708329043098658,-0.0422252642135213,0.5788043478260869,4.0,1.5959235133431393,0.0062549642573471,0.0083038962408393,0.0664107172030713,0.1773032439317892,0.3776878043442577,0.3019632070291048,0.1279885864187586,0.3865514034031843,0.6833378635498777,0.0429263094493479,-0.0526315789473684,-0.05,-0.1363636363636363,-0.1363636363636363,-0.1363636363636363,-0.2692307692307693,-0.2962962962962963,-0.2083333333333332,-0.2962962962962963,-0.2692307692307693,-0.3214285714285715,-0.4411764705882353,-0.5128205128205128,-0.4722222222222222,-0.3870967741935484,-0.40625,-0.40625,-0.3214285714285715,-0.3214285714285715,-0.2083333333333332,-0.40625,-0.3214285714285715,0.0555555555555555,0.2666666666666668,0.1875,0.4615384615384614,0.1176470588235294,0.357142857142857,1.375,0.8999999999999999,0.357142857142857,0.1176470588235294,0.0555555555555555,0.0555555555555555,-0.5476190476190477,-0.6935483870967742,-0.7121212121212122,-0.7397260273972603,-0.7432432432432432,-0.7361111111111112,-0.7432432432432432,-0.7532467532467533,-0.7532467532467533,-0.7625,-0.7865168539325843,-0.7888888888888889,-0.7625,-0.7564102564102564,-0.6666666666666666
PMQB-L,0.2159645736346089,-0.2159645736346089,9.0,3.276432931837525e-07,0.0581463226170638,0.2788909599254427,-1.1895287958115182,1.3996982944256986,0.1654999999999999,0.0799016712376827,0.0036146928855976,0.0001084339962264,1.0,1.43027591349739,1.5273264401772526,-3.29690311186003e-07,0.4517458252006072,1.0659936770501852e-13,0.0416666666666667,1.776089149011521e-07,4.0,0.0043396428999358,-0.2052795031055901,-0.0953699685227035,-0.1468959305908833,1.1277874398437129,-0.0753018589033187,-0.178373663810301,-0.3411407565516423,-0.6063027482889765,0.0953391202055306,-0.3473338203067933,3.0,1.2005965697240863,-0.1647879763821793,-0.2570113017999163,-0.8093636108774882,1.900415352433936,-0.0900021687269573,-0.1549689440993789,-0.3665266265470647,0.044675775319887,0.0611510791366907,0.0277481323372464,0.0,0.0,0.0,0.0,0.0,-0.5,-0.6666666666666666,-0.6666666666666666,0.0,-0.5,-0.5,-0.5,-0.5,-0.6666666666666666,-0.5,-0.6666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.0,0.0,-0.5,0.0,-0.6666666666666666,-0.5,-0.75,-0.75,-0.8,-0.75,-0.8571428571428572,-0.8571428571428572,-0.8333333333333333,-0.8333333333333333,-0.8,-0.875,-0.9,-0.875
PNCM-L,0.0172074219964755,-0.0172074219964755,8.0,1.4385766280145448e-06,0.2553018555914381,0.2081403691866153,0.0143102034732056,1.9032518380880976,-0.061,5.398573787102563,-0.0070689831496713,-0.0005069066024584,1.0,0.8786069651741293,0.365891472868217,-7.089184955877705e-08,0.3162297824874512,3.86730085398907e-12,2.815217391304349,1.276053292057987e-06,4.0,0.002771521629109,0.5942796610169492,-0.179273422673132,0.0211099705591205,1.0414545696509965,0.7967162689015614,0.0274997269143306,0.6814737388030554,0.3133586653838165,0.3091333132711405,-0.6622340425531915,4.0,0.8688225538971807,0.008186894118453,0.0156622716191774,-0.0529157667386609,1.900415352433936,0.0176380368098159,0.0103283898305085,-0.0004146366746139,0.0376464026770775,0.0178974281846893,0.3091333132711405,-0.142857142857143,0.0,0.1666666666666667,0.2727272727272729,0.5555555555555558,0.4000000000000001,0.1666666666666667,0.0769230769230771,0.0,0.0,-0.0666666666666665,-0.1249999999999998,-0.1249999999999998,-0.2222222222222221,-0.1249999999999998,-0.2222222222222221,-0.2999999999999999,-0.2222222222222221,-0.2222222222222221,-0.1249999999999998,-0.2999999999999999,-0.3636363636363635,-0.3913043478260869,-0.3333333333333332,-0.2999999999999999,-0.4615384615384614,-0.1249999999999998,-0.2222222222222221,-0.2222222222222221,-0.2222222222222221,-0.2222222222222221,0.0,0.0,0.0,0.0,0.0,0.0769230769230771,0.0,0.0,0.0,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.1666666666666667,0.0769230769230771,0.1666666666666667,0.1666666666666667,0.2727272727272729
PNCN-L^L16,0.0922702399931061,-0.0922702399931061,7.0,1.964111666810461e-07,0.034856770460505,0.182642406052648,0.3952619301066745,3.3910938359772063,0.5205000000000002,0.0671174038396532,0.0010828401138343,0.0051146094831429,1.0,1.215143335815339,1.0709745762711864,4.9356790667581264e-08,0.8561809351758441,1.1830111119328708e-10,0.0349999999999998,1.732714899107287e-07,3.0,0.0709763770600775,0.5065666893887754,0.0208537172550657,0.0437095398424961,0.545948375555636,0.0427747393163809,0.0479788859653821,0.5017905730470966,-0.0606534357297306,0.0087043712230306,-0.6388723150357996,7.0,1.2106757259865972,0.0283593629194371,0.0645592790763165,0.2366566225599371,0.7177583043500486,0.1780728714543792,0.2123608270847535,0.0253134559869014,-0.0175961335429228,0.1414783199146377,0.0732191444756679,-0.0961538461538462,0.1223021582733814,0.2093023255813952,0.2580645161290322,0.2892561983471076,0.5918367346938775,0.6165803108808292,0.6165803108808292,0.642105263157895,0.6507936507936509,0.6250000000000002,0.9746835443037976,0.9746835443037976,0.95,1.328358208955224,1.1081081081081083,1.0939597315436242,1.0526315789473686,1.328358208955224,1.4,1.4,1.6440677966101696,1.8888888888888888,1.8888888888888888,1.8888888888888888,2.029126213592233,2.2500000000000004,1.9158878504672896,1.6896551724137936,1.2941176470588234,1.1369863013698631,0.9746835443037976,1.0526315789473686,1.2285714285714286,1.328358208955224,1.2941176470588234,1.2941176470588234,1.2941176470588234,1.166666666666667,1.166666666666667,1.08,0.937888198757764,0.9746835443037976,0.9259259259259258,0.8909090909090911,0.8139534883720931,0.824561403508772,0.9746835443037976,0.8571428571428572
