firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roic,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTMS-L,0.048932150915674,0.048932150915674,2.0,0.0609681910967515,6.394212107471196e-07,0.3962090740937031,-0.0032962647900225,1.0,2.4480898285012502,0.0427942226807395,8.53518619242745e-08,5.426483409176656e-09,0.041258296946183,0.177790921849511,-1.3502780979595397,-0.0190007499109177,-0.0188394401927886,0.3406778129176272,0.0531741288622188,-0.0007131266864165,0.5316419612314708,3.0,2.447124873897978,0.8829562968343105,8.03514579518242,0.0992985025727995,0.9247234252427814,-0.5247252747252747,0.1464566929133859,0.2173913043478259,0.3582089552238805,0.3814041745730552,0.3632958801498127,0.3866666666666667,0.4796747967479675,0.5723542116630671,0.545647558386412,0.3787878787878787,0.3866666666666667,0.4191033138401561,0.5622317596566524,0.4948665297741272,0.4501992031872512,0.4473161033797217,0.4979423868312755,0.4948665297741272,0.5655913978494622,0.5010309278350518,0.5072463768115942,0.4302554027504912,0.6890951276102091,0.6286353467561523,0.6545454545454545,0.7089201877934275,0.5723542116630671,0.8200000000000001,0.9675675675675676,0.9945205479452056,0.9945205479452056,0.9945205479452056,1.1101449275362318,0.946524064171123,0.97289972899729,0.9107611548556432,0.8909090909090909,0.8714652956298201,0.7333333333333334,0.801980198019802,1.050704225352113,1.4429530201342282,0.779951100244499,0.2093023255813955,0.2771929824561403,0.4191033138401561,0.3709981167608287,0.2907801418439717
FTNQ-L^D00,0.1281052118850463,0.1281052118850463,3.0,0.4137534239721832,3.099877035509786e-07,0.1920798668234041,-0.0133456404842389,1.0,1.271701857299518,0.3469399089192491,7.716141369468757e-08,9.779236383875391e-09,0.2623732035871971,0.338441800338683,6.011229840955837,-0.032315060924583,0.0028569638052188,-0.1140927099903845,1.002656258007584,0.0555500055657517,1.0237700844790467,1.0,0.86673397274104,0.1696665831035347,24.922538649308382,0.2025456601284608,0.7499061518671409,0.0357142857142855,-0.0439024390243901,0.0315789473684211,0.0481283422459892,0.3154362416107381,0.1878787878787879,0.240506329113924,0.3154362416107381,0.3517241379310345,0.2024539877300615,0.1199999999999998,0.0652173913043476,0.1264367816091953,0.2727272727272727,0.2894736842105263,0.4000000000000001,0.441176470588235,0.4100719424460433,0.4626865671641789,0.5934959349593496,0.4000000000000001,0.240506329113924,0.2980132450331125,0.3706293706293706,0.3424657534246575,0.3517241379310345,0.3424657534246575,0.3333333333333332,0.3517241379310345,0.5806451612903225,0.4518518518518517,0.4736842105263157,0.4848484848484848,0.4306569343065691,0.2727272727272727,0.2327044025157232,0.380281690140845,0.4000000000000001,0.3611111111111111,0.4306569343065691,0.380281690140845,0.5076923076923077,0.6610169491525424,0.4202898550724638,-0.0666666666666667,0.0051282051282051,-0.1009174311926606,-0.0576923076923077,-0.02
FTNS-L,0.0469427804172691,0.0469427804172691,2.0,0.0241114982578397,4.237560372463121e-07,0.2625749417395823,-8.363505910461933e-05,1.0,1.2896226863967264,0.3049755184331797,7.47859787089872e-08,4.385636549724394e-09,0.0376132404181184,0.1850074299441644,-1.272665628939608,0.1626126597079573,0.2178648130651071,0.2314079834495871,0.1951396211863041,-0.1130267563428747,0.426293575113334,5.0,1.021791882761574,0.1965862909780547,6.0560968408621205,0.0505290544623926,0.8269584950559157,-0.0449438202247191,0.0470588235294118,-0.0326086956521739,0.0171428571428571,0.1337579617834394,0.1558441558441559,0.1710526315789473,0.1558441558441559,0.1788079470198675,0.1410256410256409,0.0658682634730538,0.0987654320987654,0.0787878787878788,-0.2614107883817428,-0.3180076628352489,-0.3180076628352489,-0.3308270676691729,-0.3503649635036496,-0.3333333333333332,-0.3257575757575758,-0.3924914675767919,-0.3883161512027492,-0.2734693877551021,-0.2294372294372294,-0.219298245614035,-0.1759259259259259,-0.1834862385321101,-0.1563981042654028,-0.1231527093596057,-0.101010101010101,-0.0777202072538859,-0.0918367346938775,-0.0273224043715847,0.0289017341040462,0.072289156626506,0.1125,0.1265822784810126,0.0987654320987654,0.0595238095238095,0.1125,0.1055900621118011,0.0920245398773007,0.0787878787878788,0.0,-0.101010101010101,-0.063157894736842,-0.0918367346938775,-0.0430107526881721,-0.011111111111111
FTNU-L^A12,0.0137262215591198,0.0137262215591198,20.0,0.0194335643266045,7.995933388817616e-07,0.4954576594036804,0.0010058973954549,1.0,2.601667735728031,0.0138851802403203,9.939638028764593e-08,8.44684722113343e-08,-0.0173244953299186,1.0270803740490213,-1.4688293945311857,0.108044629986344,0.1571866259805394,0.153863432165319,0.757624864601233,-0.015137501541497,0.1949152542372894,3.0,2.139833226427197,-0.0470046082949308,16.01779359430605,0.0110062893081761,0.8089405214925388,-0.0175054704595186,-0.0255863539445628,-0.0479166666666666,-0.0692464358452138,0.0959232613908873,0.0985576923076922,0.0880952380952382,0.228494623655914,0.3057142857142858,0.1453634085213033,-0.0172043010752688,-0.0043572984749454,0.0529953917050691,0.1339950372208436,0.0702576112412178,0.0505747126436784,-0.0043572984749454,0.0481651376146787,-0.055785123966942,-0.027659574468085,-0.1614678899082569,-0.1925795053003532,-0.1765765765765765,-0.182468694096601,-0.1091617933723195,-0.0914512922465208,-0.0654396728016358,-0.0214132762312633,-0.0616016427104721,0.0043956043956046,-0.031779661016949,0.0155555555555555,0.0652680652680652,0.3641791044776119,0.2219251336898395,0.228494623655914,0.3441176470588236,0.3246376811594202,0.3932926829268295,0.5387205387205387,0.4934640522875817,0.4837662337662338,0.5439189189189191,0.6379928315412187,0.0386363636363635,0.0155555555555555,-0.0399159663865544,0.1065375302663438,0.3019943019943021
FTOE-L^L06,0.114402073306183,-0.114402073306183,17.0,-0.1619598502892139,1.538918621208376e-06,0.9535709979062116,-0.1068938331754967,1.0,1.6601307189542482,-0.1036446469248291,-1.759881523618219e-07,3.206828982506657e-09,-0.1980265396393331,0.1106094107195776,-1.6741320339109385,0.1649918980348655,1.0599919179141184,-0.1233748231228374,-0.6409056316590562,-0.1381278538812786,-3.433333333333337,2.0,0.2271241830065358,-0.0004662004662004,5.585987261146498,-0.332572298325723,1.5395964763890255,-0.0759493670886076,-0.0705882352941176,-0.2752293577981651,0.0533333333333334,0.8372093023255816,0.9268292682926832,1.2571428571428576,0.9268292682926832,1.135135135135135,0.975,0.3166666666666669,0.0394736842105263,0.2539682539682539,0.7954545454545456,0.1617647058823528,0.0533333333333334,-0.2752293577981651,-0.3189655172413792,-0.2476190476190476,-0.1595744680851063,-0.3923076923076922,-0.3629032258064516,-0.5212121212121212,-0.6359447004608294,-0.6376146788990826,-0.7749287749287749,-0.7876344086021505,-0.7893333333333333,-0.7870619946091644,-0.7634730538922155,-0.7799442896935933,-0.8044554455445545,-0.7882037533512064,-0.7958656330749354,-0.8136792452830188,-0.8175519630484989,-0.8263736263736263,-0.839430894308943,-0.8381147540983607,-0.8319148936170213,-0.8319148936170213,-0.8216704288939052,-0.793733681462141,-0.8145539906103286,-0.8651877133105802,-0.8480769230769231,-0.8606701940035273,-0.8581687612208259,-0.8271334792122538
FTOF-L^J97,0.1208680415580684,-0.1208680415580684,2.0,-0.0867810184753872,-1.3231489660035942e-05,-8.19872124817039,-0.1713645433573055,1.0,0.2858529937031451,-1.2541642753823643,-9.845933515968372e-06,1.2965010353942331e-06,0.228904708013943,0.0301878627581262,-0.6498482632241445,-0.7610739078708674,-0.7549340588023188,2.6700414300676965,1.8792081811689567,2.352265749606961,-1.6527048070905686,4.0,0.2089906948117113,0.0827503580061911,12.048051761715731,2.352265749606961,1.5395964763890255,-0.0999999999999998,-0.4827586206896551,-0.5652173913043478,-0.4117647058823529,-0.4736842105263158,-0.5833333333333333,-0.6551724137931034,-0.4,-0.7391304347826086,-0.8378378378378378,-0.8913043478260869,-0.9013157894736842,-0.8854961832061069,-0.8841698841698842,-0.9112426035502958,-0.9142857142857144,-0.9154929577464788,-0.9157303370786516,-0.9162011173184358,-0.9112426035502958,-0.9238578680203046,-0.9262899262899262,-0.9240506329113924,-0.918032786885246,-0.9232736572890026,-0.922279792746114,-0.9145299145299144,-0.9140401146131804,-0.9154929577464788,-0.9053627760252366,-0.9093655589123868,-0.920844327176781,-0.9147727272727272,-0.9135446685878964,-0.9290780141843972,-0.925925925925926,-0.9202127659574468,-0.9206349206349208,-0.9142857142857144,-0.9104477611940298,-0.9093655589123868,-0.8958333333333334,-0.8775510204081632,-0.8954703832752613,-0.9230769230769232,-0.9210526315789472,-0.935483870967742,-0.9173553719008264,-0.8976109215017065
FTOG-L^B08,0.0665943570377727,0.0665943570377727,15.0,0.0492844489464765,9.24148759848797e-07,0.5726368132779137,-0.0042197877651838,1.0,1.2296067353319262,0.0788305118228589,5.7337616221501336e-08,1.9152802313723725e-07,-0.0024387784984229,0.2939666368000269,-0.932922363282384,0.0376530232130645,0.1955531087099646,0.1928177612033819,0.1352221901474412,-0.1044154414870497,3.647760810984216,4.0,0.7529439304248465,0.0255574032933411,5.821105881544593,0.0172360227472275,0.413693702240295,0.0622406639004149,-0.0694980694980693,-0.2098360655737704,-0.1573426573426573,0.0083682008368199,0.0041666666666668,-0.0973782771535579,-0.0871212121212121,-0.1423487544483985,-0.1330935251798559,-0.2953216374269005,-0.3192090395480226,-0.2719033232628398,-0.2397476340694005,-0.2629969418960244,-0.2561728395061728,-0.3211267605633802,-0.2994186046511627,-0.2674772036474163,-0.2584615384615384,-0.3486486486486486,-0.3324099722991689,-0.3674540682414697,-0.353887399463807,-0.3286908077994428,-0.3397260273972602,-0.3211267605633802,-0.2492211838006229,-0.3014492753623188,-0.2019867549668873,-0.1912751677852349,-0.2719033232628398,-0.3397260273972602,-0.353887399463807,-0.444700460829493,-0.4261904761904762,-0.4408352668213456,-0.4408352668213456,-0.4316037735849056,-0.4714912280701754,-0.5255905511811023,-0.4382284382284381,-0.374025974025974,-0.4703296703296703,-0.5929054054054054,-0.5586080586080586,-0.612540192926045,-0.6434911242603549,-0.5495327102803738
FTOH-L,0.0146570479789304,0.0146570479789304,2.0,0.0965070219661505,5.792745860134228e-07,0.3589399968484316,-0.0079584609854613,1.0,0.3015909090909091,0.1035432153673465,8.400181882926e-08,2.3902342579879794e-09,0.2181760893050053,0.1945522512540936,-1.1039602934895945,-0.4938274959742352,-0.5352379770571367,0.2115410264026999,0.8915610257575595,0.1636413742550894,0.1355214399152987,3.0,0.2526704545454545,0.1344676101483908,228.74622356495468,0.2011961988164929,0.6292051242839216,-0.0204081632653061,-0.0576923076923077,0.0652173913043476,0.1951219512195121,0.3611111111111111,0.2249999999999998,0.1666666666666667,0.2249999999999998,0.2564102564102564,0.1395348837209302,0.0208333333333332,0.0208333333333332,0.0,0.3611111111111111,0.4000000000000001,0.3243243243243243,0.441176470588235,0.3611111111111111,0.3611111111111111,0.2894736842105263,0.0208333333333332,-0.0925925925925926,-0.0576923076923077,0.0208333333333332,-0.0576923076923077,-0.0392156862745098,0.0208333333333332,-0.0392156862745098,0.0208333333333332,-0.0576923076923077,-0.1090909090909091,-0.0392156862745098,-0.0925925925925926,0.0,-0.1403508771929824,0.0208333333333332,0.0888888888888888,0.0888888888888888,0.0208333333333332,0.0888888888888888,0.0888888888888888,0.1136363636363635,0.3243243243243243,0.0652173913043476,-0.234375,-0.234375,-0.2794117647058824,-0.2686567164179105,-0.2686567164179105
FTON-L,0.0800599937584133,0.0800599937584133,3.0,0.3232225949572557,2.539069250273874e-07,0.157330138538157,0.0020201636307307,1.0,2.8648664920677924,0.4961234531086924,6.072814988945438e-08,8.191472410430086e-09,0.2046207120441511,0.3419118742448622,3.828760286471308,0.0940425810695867,0.0966099079277414,-0.0752393688715184,-0.0828528960675332,-0.0307754309910255,0.8952083333333333,3.0,2.143953761401608,0.1606806081746416,2.140625238626124,0.1074363188167625,0.7078936298730374,-0.0562770562770562,-0.0085836909871245,0.0266666666666666,0.155,0.2486486486486485,0.2287234042553192,0.297752808988764,0.4171779141104295,0.560810810810811,0.2622950819672132,0.32,0.3508771929824561,0.5098039215686274,0.6267605633802817,0.4259259259259258,0.2905027932960893,0.2905027932960893,0.375,0.5,0.5821917808219179,0.4347826086956521,0.3668639053254439,0.2905027932960893,0.4000000000000001,0.3668639053254439,0.3508771929824561,0.3588235294117647,0.190721649484536,0.1492537313432838,0.3588235294117647,0.4085365853658538,0.1,0.1,0.0645161290322582,-0.0941176470588234,-0.1538461538461538,-0.1216730038022813,-0.25,-0.2426229508196721,-0.3245614035087719,-0.3304347826086956,-0.2666666666666666,-0.314540059347181,-0.709433962264151,-0.7398648648648649,-0.7313953488372094,-0.6960526315789474,-0.6652173913043478,-0.6097972972972973
FTOQ-L^A05,0.0022049693045062,0.0022049693045062,3.0,0.0057494006191662,2.804872582296419e-06,1.738002978481089,0.0248783863999949,1.0,0.7160161507402423,0.017123766607101,2.1138207446825e-07,8.246867116127043e-10,0.0051442005539908,0.0504749573612593,-1.4186301203633278,-0.114853426685648,-0.0651743192877109,0.3367341164950108,0.3430537324711491,-0.0167975377141749,0.0385161159537806,4.0,0.4495289367429341,0.0783185788549267,23.41969457609268,0.104175976960127,0.2087958732422984,-0.1942446043165466,0.0775193798449611,0.0373134328358206,0.1779661016949152,0.275229357798165,0.1119999999999998,0.0220588235294116,0.0220588235294116,-0.054421768707483,-0.054421768707483,-0.2320441988950277,-0.2445652173913044,-0.2645502645502645,-0.3152709359605911,-0.3443396226415095,-0.3623853211009175,-0.3822222222222222,-0.3849557522123893,-0.3903508771929824,-0.3317307692307693,-0.4135021097046414,-0.4279835390946502,-0.4484126984126985,-0.4110169491525424,-0.4085106382978724,-0.3956521739130435,-0.3849557522123893,-0.3710407239819004,-0.297979797979798,-0.2797927461139896,-0.2797927461139896,-0.2722513089005236,-0.2146892655367231,-0.1676646706586826,-0.2486486486486487,-0.1202531645569621,-0.0608108108108108,-0.0479452054794521,-0.0671140939597315,-0.0347222222222222,-0.027972027972028,0.1209677419354837,0.0296296296296294,-0.1257861635220126,-0.2191011235955057,-0.2566844919786097,-0.8190104166666667,-0.8183006535947712,-0.8121621621621622
FTOR-L^G07,0.1182319118351701,-0.1182319118351701,2.0,-0.1183365265411924,1.301926701409221e-06,0.8067220233443596,-0.0233262797016842,1.0,1.8663081772668275,-0.1386990981142388,4.936704452432236e-08,1.5130963139136894e-06,-0.014482136819565,1.047113536600064,-0.573614754768906,-0.038103380979716,-0.0370167892243881,0.1809886438497976,0.1225849188462543,-0.086270375436951,-8.259414225941423,5.0,1.8301501946968293,0.0695205022038199,8.831710709318498,-0.0512948207171314,1.1530869007265088,-0.1923076923076924,0.0097087378640776,-0.0545454545454545,-0.0234741784037557,0.2235294117647059,0.0,0.0048309178743961,0.0833333333333334,0.1954022988505748,0.0146341463414634,-0.1475409836065573,-0.1778656126482212,-0.1369294605809129,-0.050228310502283,-0.1333333333333333,-0.1148936170212766,-0.1811023622047244,-0.1713147410358564,-0.0917030567685589,-0.0755555555555554,-0.2150943396226414,-0.2180451127819549,-0.2490974729241877,-0.1843137254901959,-0.2544802867383512,-0.2676056338028169,-0.2752613240418118,-0.2777777777777777,-0.2676056338028169,-0.1906614785992216,-0.1679999999999999,-0.2238805970149253,-0.1612903225806451,-0.0877192982456139,-0.0956521739130433,-0.1544715447154471,-0.1713147410358564,-0.2238805970149253,-0.1510204081632653,-0.1369294605809129,-0.1778656126482212,-0.111111111111111,0.149171270718232,0.1885714285714286,-0.2571428571428571,-0.1612903225806451,-0.1811023622047244,-0.1999999999999999,-0.11864406779661
FTPD-L^E01,0.1350766475721976,0.1350766475721976,2.0,0.0721451755680141,2.037735542871495e-07,0.1262656444795738,-0.0076207195907538,1.0,1.2302817171085385,-0.2169033788510082,3.7408737858377246e-08,5.876087946821294e-08,0.1003826998220624,0.5466074457410788,-0.936671576362804,-0.0977629447027443,-0.0977629447027443,0.2811709740940069,0.062908119592945,0.2811709740940069,3.3110852549185545,4.0,1.2302817171085385,0.063314620018639,2.2259841445843143,0.2811709740940069,0.8074168954872846,0.0109090909090907,0.0223048327137547,-0.3055555555555556,-0.3357487922705313,-0.3764172335600907,-0.4488977955911823,-0.3634259259259259,-0.4850187265917602,-0.4878957169459963,-0.4811320754716981,-0.4830827067669173,-0.5409015025041737,-0.4897959183673469,-0.3875278396436525,-0.3692660550458716,-0.3159203980099502,-0.2801047120418848,-0.2486338797814208,-0.2763157894736842,-0.2627345844504021,-0.2724867724867724,-0.2666666666666667,-0.1791044776119403,-0.1459627329192546,-0.1433021806853582,-0.1352201257861636,-0.0517241379310344,-0.014336917562724,0.0700389105058365,0.0185185185185183,-0.1486068111455109,-0.1486068111455109,-0.0894039735099337,-0.0709459459459459,-0.0983606557377049,-0.0924092409240923,-0.064625850340136,-0.0863787375415281,0.3546798029556652,0.3546798029556652,0.2910798122065727,0.4175257731958763,0.5193370165745856,0.2731481481481481,-0.028268551236749,0.0,-0.0418118466898954,0.014760147601476,0.0700389105058365
FTPH-L^G98,0.0616018523244537,0.0616018523244537,2.0,0.0828951946495534,3.8405915891034853e-07,0.2379772850689111,-0.0031214728228768,1.0,0.8289622231871472,0.0694610778443115,3.855270319311608e-08,3.527470770184495e-09,0.1472339273978427,0.4626730046973004,-1.187052642448449,-0.1209545619860128,-0.2312043037127146,-0.1202620308003633,0.0768628498662476,0.0330420719243469,0.8048987510609918,3.0,0.5091619626574034,0.0914526749342895,11.840885684860968,0.0330420719243469,0.389799617157789,-0.0254777070063693,-0.01875,-0.0368098159509203,-0.0162907268170426,0.0155239327296248,-0.1209406494960806,-0.0956221198156682,-0.0654761904761905,-0.0956221198156682,-0.1420765027322404,-0.1420765027322404,-0.1420765027322404,-0.1373626373626373,-0.1401971522453451,-0.1373626373626373,-0.1373626373626373,-0.1306755260243631,-0.1079545454545455,0.0194805194805194,-0.0688018979833926,-0.0903823870220164,-0.1109852774631937,-0.0956221198156682,-0.1028571428571428,-0.1028571428571428,-0.0903823870220164,-0.092485549132948,-0.0956221198156682,-0.0818713450292398,-0.0224159402241593,-0.01875,-0.0125786163522013,-0.0100882723833544,-0.0368098159509203,-0.1229050279329608,-0.132596685082873,-0.2991071428571428,-0.1586280814576635,-0.1109852774631937,0.0064102564102563,0.0115979381443298,0.0709413369713505,0.25,0.2661290322580645,0.1578171091445426,0.2620578778135047,0.2381703470031546,0.699134199134199,0.699134199134199
FTPT-L^D03,0.0049944404950692,-0.0049944404950692,2.0,-0.10436294948285,8.829633049553174e-07,0.5471167794172805,-0.0028667935941137,1.0,1.0192471555310512,-0.2210965606562095,5.693274829645749e-08,2.5681723917671927e-08,0.0454147566285043,0.0662927879011368,-1.4100015416784697,-0.2296672624144213,-0.2813038996520035,-0.0747641699298165,0.1047910384617636,-0.2487977317546025,-0.2355300859598826,4.0,0.6347050273169265,0.1330524173559109,10.99667685763658,-0.0479288624279762,2.2030787401394822,0.0,-0.0412371134020618,-0.0606060606060605,-0.1226415094339622,-0.0412371134020618,-0.0699999999999999,-0.0510204081632652,-0.1842105263157893,-0.2439024390243902,-0.1621621621621621,-0.3211678832116789,-0.3211678832116789,-0.1769911504424777,-0.1913043478260868,-0.2954545454545454,-0.3111111111111111,-0.3716216216216216,-0.4,-0.4259259259259259,-0.4624277456647399,-0.5714285714285714,-0.5772727272727273,-0.625,-0.5866666666666667,-0.5396039603960396,-0.5528846153846154,-0.5613207547169812,-0.5528846153846154,-0.4972972972972973,-0.5079365079365079,-0.617283950617284,-0.6642599277978339,-0.709375,-0.7452054794520548,-0.756544502617801,-0.7742718446601942,-0.7827102803738317,-0.8074534161490683,-0.8074534161490683,-0.808641975308642,-0.810204081632653,-0.7876712328767124,-0.7584415584415585,-0.7645569620253164,-0.837979094076655,-0.8208092485549133,-0.8218390804597702,-0.7910112359550562,-0.7857142857142857
FTPZ-L^F15,0.0933253844051966,-0.0933253844051966,2.0,0.0077803546046232,3.71219216317651e-07,0.2300211808913145,-0.0009274356829933,1.0,1.7018680325399218,-0.0125315356300921,6.444562119436519e-08,8.78687480783279e-10,0.0548365377422009,0.1391118485372176,-1.3327860717956397,0.0422814169222032,0.0271918593579321,0.1948843011727404,0.1416909345404875,-0.0173407323928198,-0.9063932448733414,5.0,1.16563724013257,0.1871868096341397,4.062925922648022,0.208842426795871,0.6942112941787911,0.0192926045016077,0.054237288135593,0.1780303030303029,0.3012552301255229,0.6455026455026456,0.8294117647058823,1.0064516129032255,1.1448275862068966,1.2214285714285715,1.0460526315789471,0.8848484848484848,0.9683544303797468,0.94375,0.919753086419753,0.8622754491017963,1.1156462585034013,0.9079754601226996,0.8622754491017963,0.94375,0.8294117647058823,0.460093896713615,0.433179723502304,0.3122362869198312,0.2958333333333334,0.4009009009009008,0.2591093117408904,0.219607843137255,0.2292490118577075,0.4266055045871557,0.6631016042780746,0.5396039603960396,0.4266055045871557,0.0724137931034483,0.0264026402640265,-0.0632530120481927,-0.0126984126984127,0.0912280701754384,0.1187050359712229,0.0471380471380469,0.0,-0.0985507246376812,-0.0032051282051283,0.0798611111111111,-0.1879895561357702,-0.4345454545454545,-0.4219330855018587,-0.4543859649122808,-0.3547717842323652,-0.2595238095238096
FTQA-L,0.1403595106281184,0.1403595106281184,3.0,0.0005195799606214,1.9810534997752244e-06,1.2275341507031288,-0.0449280199347619,1.0,1.9815511770349048,0.0732450048082059,1.1833661206283386e-08,6.184632031170473e-10,-0.1028221395755851,0.0219328523799351,-2.571770785337685,0.149950907679909,0.2827990784706125,0.3829464197525653,-0.248065909773652,-0.1508166365114491,42.78333333333335,4.0,1.6927164046933805,0.0185360951370666,2.523026531280708,0.0414255583797524,-1.0520575921991675,-0.1395348837209302,-0.2037037037037037,-0.2181818181818182,-0.14,0.048780487804878,-0.1224489795918367,-0.2833333333333333,-0.2950819672131147,-0.2456140350877192,-0.410958904109589,-0.5113636363636364,-0.532608695652174,-0.5425531914893618,-0.5376344086021505,-0.5113636363636364,-0.4819277108433735,-0.5376344086021505,-0.532608695652174,-0.5865384615384616,-0.6055045871559633,-0.6861313868613139,-0.7074829931972789,-0.7225806451612904,-0.7074829931972789,-0.7054794520547945,-0.7013888888888888,-0.7013888888888888,-0.6861313868613139,-0.6614173228346456,-0.6260869565217391,-0.6228070175438596,-0.635593220338983,-0.6293103448275862,-0.5981308411214954,-0.6587301587301587,-0.6194690265486725,-0.6260869565217391,-0.6324786324786325,-0.6126126126126126,-0.6228070175438596,-0.6228070175438596,-0.3174603174603174,-0.3384615384615385,-0.3943661971830986,-0.5904761904761905,-0.6194690265486725,-0.5904761904761905,-0.4941176470588235,-0.4819277108433735
FTQG-L^H98,0.1669352538978309,-0.1669352538978309,2.0,-0.5513130083904438,3.9051228794804507e-07,0.2419758829228132,0.0267423307114288,1.0,1.8221075502444324,-0.0848206362040744,7.183150648460356e-08,8.857387784926121e-09,-0.384487286235829,0.2570232628885884,-2.3230897209378774,0.484315407594262,0.7340987201915057,0.1100495753794914,0.0687683806562984,-0.1063899626608436,-4.423383317713219,5.0,1.0252580119500272,0.1550940947436729,6.704632227793367,-0.6251649123167963,1.017439517726159,-0.0518134715025906,-0.1023255813953488,0.1220930232558139,0.0722222222222221,0.2781456953642383,0.3310344827586207,0.3129251700680271,0.3591549295774647,0.4846153846153844,0.4732824427480915,0.2866666666666666,0.3040540540540539,0.3496503496503496,0.4732824427480915,0.544,0.4511278195488721,0.3591549295774647,0.3985507246376811,0.3129251700680271,0.6495726495726497,0.1840490797546012,0.0376344086021505,0.0211640211640211,0.1091954022988506,0.1420118343195267,-0.1822033898305084,-0.2090163934426229,-0.2981818181818182,-0.2904411764705883,-0.2981818181818182,-0.3228070175438596,-0.3814102564102565,-0.3651315789473685,-0.3853503184713376,-0.4061538461538462,-0.4061538461538462,-0.3833865814696485,-0.3814102564102565,-0.2851851851851852,-0.2186234817813765,-0.2122448979591837,-0.2431372549019608,0.0265957446808511,-0.2431372549019608,-0.4255952380952381,-0.389240506329114,-0.3180212014134276,-0.3545150501672242,-0.1572052401746725
FTQX-L^F08,0.006945071385274,0.006945071385274,4.0,-0.0643001025119323,9.603702473572524e-07,0.5950809890212445,-0.007238395183612,1.0,1.2839253107521689,-0.1069311950188506,1.138031736479389e-07,2.513066811646389e-07,-0.0620158183557211,0.5633601591719773,-1.036101780654746,-0.0612318063531042,-0.034028890998921,-0.1410914657256451,-0.1496569706962279,-0.1196994043677136,0.1453343229201791,3.0,0.7271936528849505,0.0931171420274259,4.818795737100508,-0.2470541112483973,0.4917131044455471,0.0727272727272725,-0.0350877192982455,-0.0178571428571429,0.0576923076923077,0.5277777777777779,0.1458333333333334,0.1,0.1956521739130434,0.0784313725490197,-0.0350877192982455,-0.2028985507246375,-0.2465753424657533,-0.2666666666666666,-0.1791044776119402,-0.1666666666666666,-0.0983606557377048,-0.2028985507246375,-0.3888888888888888,-0.3292682926829268,-0.3037974683544303,-0.4329896907216494,-0.5634920634920635,-0.6820809248554913,-0.6802325581395349,-0.6583850931677018,-0.6745562130177514,-0.6802325581395349,-0.6875,-0.6126760563380281,-0.5564516129032258,-0.5669291338582677,-0.6014492753623188,-0.5564516129032258,-0.5217391304347825,-0.5703125,-0.5564516129032258,-0.5669291338582677,-0.5454545454545454,-0.5299145299145298,-0.5864661654135338,-0.5769230769230769,-0.5217391304347825,-0.4499999999999999,-0.4711538461538461,-0.6820809248554913,-0.6726190476190476,-0.6857142857142857,-0.6706586826347305,-0.6604938271604939
FTRB-L^H97,0.0488756613756614,0.0488756613756614,2.0,0.1295774647887324,5.506867470532634e-07,0.3412259125885271,0.006544996533754,1.0,3.235394769005133,0.1454404796441351,1.1199699228799589e-07,1.3581094710352926e-10,0.0912676056338028,0.0465225424934594,-0.8988058558600419,-0.0073463113895035,0.0440713904055943,0.0650013379077995,-0.0093213902787706,0.0052477443763305,0.3067662930676631,3.0,2.0073331703739914,0.2609532435186233,4.000886721347816,0.0750536097212293,0.7522229359526291,0.0129870129870131,0.013157894736842,0.0266666666666666,0.3999999999999999,0.3999999999999999,0.4259259259259258,0.3999999999999999,0.3999999999999999,0.3508771929824563,0.2222222222222223,0.0266666666666666,0.0547945205479452,0.013157894736842,0.0547945205479452,0.1323529411764705,0.2833333333333334,0.2622950819672132,0.1666666666666667,0.1323529411764705,0.1323529411764705,0.0266666666666666,0.0266666666666666,0.0,0.1846153846153846,0.2833333333333334,0.2222222222222223,0.4807692307692308,0.54,0.6739130434782608,0.5714285714285714,0.54,0.375,0.4528301886792452,0.5098039215686274,0.375,0.3999999999999999,0.4528301886792452,0.7906976744186047,0.7906976744186047,0.375,0.3275862068965518,0.5098039215686274,0.6739130434782608,0.1323529411764705,-0.2524271844660194,-0.1538461538461538,-0.2735849056603774,-0.2376237623762376,-0.1444444444444445
